4  0.00730526  6  0.557704  8  0.296023  10  0.445984  
8  0.0129299  12  0.576077  16  0.312727  20  0.435007  
12  0.0164821  18  0.571364  24  0.316648  30  0.396228  
16  0.0214288  24  0.57122  32  0.341548  40  0.372162  
20  0.0245194  30  0.569958  40  0.36099  50  0.362136  
24  0.0277247  36  0.563516  48  0.369937  60  0.348208  
28  0.0309492  42  0.558587  56  0.375147  70  0.346175  
32  0.0338996  48  0.552655  64  0.375074  80  0.340541  
36  0.0362357  54  0.545956  72  0.378458  90  0.340317  
40  0.0390666  60  0.535108  80  0.374653  100  0.339986  
44  0.042095  66  0.524728  88  0.372131  110  0.347587  
48  0.0455624  72  0.519261  96  0.370571  120  0.351979  
52  0.0489369  78  0.511053  104  0.367612  130  0.356234  
56  0.0525724  84  0.504782  112  0.361795  140  0.359775  
60  0.0563307  90  0.496931  120  0.3542  150  0.370634  
64  0.0599162  96  0.491125  128  0.346571  160  0.37789  
68  0.0643567  102  0.484335  136  0.34064  170  0.378706  
72  0.0697272  108  0.47791  144  0.334415  180  0.378958  
76  0.075491  114  0.472404  152  0.328905  190  0.377505  
80  0.081228  120  0.46559  160  0.325686  200  0.375312  
84  0.0869541  126  0.461277  168  0.320513  210  0.373994  
88  0.0924512  132  0.457274  176  0.315947  220  0.371284  
92  0.0985331  138  0.452905  184  0.312276  230  0.370443  
96  0.104319  144  0.449219  192  0.31105  240  0.368973  
100  0.109924  150  0.44769  200  0.310931  250  0.368421  
104  0.115541  156  0.445705  208  0.310528  260  0.367299  
108  0.120489  162  0.444122  216  0.312162  270  0.36647  
112  0.125737  168  0.442753  224  0.314358  280  0.366579  
116  0.130707  174  0.440003  232  0.316971  290  0.365272  
120  0.13593  180  0.438721  240  0.319989  300  0.363968  
124  0.140491  186  0.437845  248  0.323018  310  0.362756  
128  0.145212  192  0.437767  256  0.32455  320  0.361318  
132  0.150232  198  0.437172  264  0.325541  330  0.36152  
136  0.155166  204  0.437  272  0.32625  340  0.363917  
140  0.160505  210  0.437565  280  0.325564  350  0.364143  
144  0.165963  216  0.437888  288  0.32626  360  0.363425  
148  0.171627  222  0.437984  296  0.328124  370  0.361903  
152  0.176581  228  0.438368  304  0.329989  380  0.360875  
156  0.182033  234  0.438519  312  0.330917  390  0.362157  
160  0.187264  240  0.438709  320  0.331478  400  0.362674  
164  0.192499  246  0.438517  328  0.3306  410  0.361333  
168  0.197602  252  0.43809  336  0.331102  420  0.360113  
172  0.201805  258  0.437153  344  0.332269  430  0.358837  
176  0.205904  264  0.436598  352  0.334746  440  0.356204  
180  0.210015  270  0.435142  360  0.336316  450  0.354921  
184  0.214393  276  0.435324  368  0.337927  460  0.354109  
188  0.218781  282  0.43451  376  0.339375  470  0.353742  
192  0.222583  288  0.433609  384  0.340642  480  0.354227  
196  0.226495  294  0.433303  392  0.341101  490  0.353759  
200  0.230273  300  0.431695  400  0.342315  500  0.353535  
204  0.233869  306  0.429588  408  0.343524  510  0.353813  
208  0.237488  312  0.428053  416  0.344694  520  0.35516  
