   #Energy      xx              yy   
  0.15996500E+02  0.94489070E+00  0.94489070E+00
  0.16058000E+02  0.89567693E+00  0.89567693E+00
  0.16119500E+02  0.83153153E+00  0.83153153E+00
  0.16181100E+02  0.74461112E+00  0.74461112E+00
  0.16242600E+02  0.64628373E+00  0.64628373E+00
  0.16304100E+02  0.58772779E+00  0.58772779E+00
  0.16365600E+02  0.59652893E+00  0.59652893E+00
  0.16427200E+02  0.62177354E+00  0.62177354E+00
  0.16488700E+02  0.59026931E+00  0.59026931E+00
  0.16550200E+02  0.50338054E+00  0.50338054E+00
  0.16611700E+02  0.40620584E+00  0.40620584E+00
  0.16673300E+02  0.31044616E+00  0.31044616E+00
  0.16734800E+02  0.21019617E+00  0.21019617E+00
  0.16796300E+02  0.11339058E+00  0.11339058E+00
  0.16857800E+02  0.26315038E-01  0.26315038E-01
  0.16919400E+02 -0.12933318E-01 -0.12933318E-01
  0.16980900E+02  0.13800139E-01  0.13800139E-01
  0.17042400E+02  0.45938514E-01  0.45938514E-01
  0.17103900E+02  0.27937823E-01  0.27937823E-01
  0.17165500E+02 -0.42264843E-01 -0.42264843E-01
  0.17227000E+02 -0.14651633E+00 -0.14651633E+00
  0.17288500E+02 -0.26250078E+00 -0.26250078E+00
  0.17350000E+02 -0.37134920E+00 -0.37134920E+00
  0.17411600E+02 -0.47311980E+00 -0.47311980E+00
  0.17473100E+02 -0.56898988E+00 -0.56898988E+00
  0.17534600E+02 -0.66354781E+00 -0.66354781E+00
  0.17596100E+02 -0.79047006E+00 -0.79047006E+00
  0.17657700E+02 -0.94156972E+00 -0.94156972E+00
  0.17719200E+02 -0.10446521E+01 -0.10446521E+01
  0.17780700E+02 -0.10668771E+01 -0.10668771E+01
  0.17842200E+02 -0.10378343E+01 -0.10378343E+01
  0.17903700E+02 -0.99675288E+00 -0.99675288E+00
  0.17965300E+02 -0.98182374E+00 -0.98182374E+00
  0.18026800E+02 -0.97082476E+00 -0.97082476E+00
  0.18088300E+02 -0.92217703E+00 -0.92217703E+00
  0.18149800E+02 -0.82673510E+00 -0.82673510E+00
  0.18211400E+02 -0.67567809E+00 -0.67567809E+00
  0.18272900E+02 -0.51813718E+00 -0.51813718E+00
  0.18334400E+02 -0.39020583E+00 -0.39020583E+00
  0.18395900E+02 -0.30077804E+00 -0.30077804E+00
  0.18457500E+02 -0.29718121E+00 -0.29718121E+00
  0.18519000E+02 -0.35315654E+00 -0.35315654E+00
  0.18580500E+02 -0.39021080E+00 -0.39021080E+00
  0.18642000E+02 -0.38130230E+00 -0.38130230E+00
  0.18703600E+02 -0.34900153E+00 -0.34900153E+00
  0.18765100E+02 -0.32010180E+00 -0.32010180E+00
  0.18826600E+02 -0.28464270E+00 -0.28464270E+00
  0.18888100E+02 -0.26429517E+00 -0.26429517E+00
  0.18949700E+02 -0.24381037E+00 -0.24381037E+00
  0.19011200E+02 -0.13951013E+00 -0.13951013E+00
  0.19072700E+02  0.34376493E-01  0.34376493E-01
  0.19134200E+02  0.16427675E+00  0.16427675E+00
  0.19195800E+02  0.22226362E+00  0.22226362E+00
  0.19257300E+02  0.27596925E+00  0.27596925E+00
  0.19318800E+02  0.39234749E+00  0.39234749E+00
  0.19380300E+02  0.59834776E+00  0.59834776E+00
  0.19441900E+02  0.82301620E+00  0.82301620E+00
  0.19503400E+02  0.97533282E+00  0.97533282E+00
  0.19564900E+02  0.10364989E+01  0.10364989E+01
  0.19626400E+02  0.10487585E+01  0.10487585E+01
  0.19688000E+02  0.10780306E+01  0.10780306E+01
  0.19749500E+02  0.11565636E+01  0.11565636E+01
  0.19811000E+02  0.12770106E+01  0.12770106E+01
  0.19872500E+02  0.13556491E+01  0.13556491E+01
  0.19934100E+02  0.13309797E+01  0.13309797E+01
  0.19995600E+02  0.12568923E+01  0.12568923E+01
  0.20057100E+02  0.11847446E+01  0.11847446E+01
  0.20118600E+02  0.11347943E+01  0.11347943E+01
  0.20180200E+02  0.11108270E+01  0.11108270E+01
  0.20241700E+02  0.11046028E+01  0.11046028E+01
  0.20303200E+02  0.11208650E+01  0.11208650E+01
  0.20364700E+02  0.11381884E+01  0.11381884E+01
  0.20426300E+02  0.11074448E+01  0.11074448E+01
  0.20487800E+02  0.10290121E+01  0.10290121E+01
  0.20549300E+02  0.93090809E+00  0.93090809E+00
  0.20610800E+02  0.84297819E+00  0.84297819E+00
  0.20672400E+02  0.78628118E+00  0.78628118E+00
  0.20733900E+02  0.74691206E+00  0.74691206E+00
  0.20795400E+02  0.72051443E+00  0.72051443E+00
  0.20856900E+02  0.71828187E+00  0.71828187E+00
  0.20918500E+02  0.74211638E+00  0.74211638E+00
  0.20980000E+02  0.80490219E+00  0.80490219E+00
  0.21041500E+02  0.88057211E+00  0.88057211E+00
  0.21103000E+02  0.91388021E+00  0.91388021E+00
  0.21164600E+02  0.90224274E+00  0.90224274E+00
  0.21226100E+02  0.86558195E+00  0.86558195E+00
  0.21287600E+02  0.83605892E+00  0.83605892E+00
  0.21349100E+02  0.83383615E+00  0.83383615E+00
  0.21410700E+02  0.83193510E+00  0.83193510E+00
  0.21472200E+02  0.81842956E+00  0.81842956E+00
  0.21533700E+02  0.80032798E+00  0.80032798E+00
  0.21595200E+02  0.77394272E+00  0.77394272E+00
  0.21656800E+02  0.73973022E+00  0.73973022E+00
  0.21718300E+02  0.68119122E+00  0.68119122E+00
  0.21779800E+02  0.58796001E+00  0.58796001E+00
  0.21841300E+02  0.49137949E+00  0.49137949E+00
  0.21902900E+02  0.40834668E+00  0.40834668E+00
  0.21964400E+02  0.31670778E+00  0.31670778E+00
  0.22025900E+02  0.20788974E+00  0.20788974E+00
  0.22087400E+02  0.13062711E+00  0.13062711E+00
  0.22149000E+02  0.10158518E+00  0.10158518E+00
  0.22210500E+02  0.70234786E-01  0.70234786E-01
  0.22272000E+02  0.25447724E-01  0.25447724E-01
  0.22333500E+02  0.34143793E-02  0.34143793E-02
  0.22395100E+02  0.20903181E-01  0.20903181E-01
  0.22456600E+02  0.11185001E+00  0.11185001E+00
  0.22518100E+02  0.27196550E+00  0.27196550E+00
  0.22579600E+02  0.45693625E+00  0.45693625E+00
  0.22641200E+02  0.67570581E+00  0.67570581E+00
  0.22702700E+02  0.92269094E+00  0.92269094E+00
  0.22764200E+02  0.11871232E+01  0.11871232E+01
  0.22825700E+02  0.14241354E+01  0.14241354E+01
  0.22887300E+02  0.15530235E+01  0.15530235E+01
  0.22948800E+02  0.15708611E+01  0.15708611E+01
  0.23010300E+02  0.15004554E+01  0.15004554E+01
