  #energy          xx             yy              zz              xy              yz              zx
  0.69452000E+01  0.21278495E+00  0.21278495E+00  0.21278495E+00             NaN             NaN             NaN
  0.69991000E+01  0.22056300E+00  0.22056300E+00  0.22056300E+00             NaN             NaN             NaN
  0.70529000E+01  0.23020508E+00  0.23020508E+00  0.23020508E+00             NaN             NaN             NaN
  0.71067000E+01  0.23486496E+00  0.23486496E+00  0.23486496E+00             NaN             NaN             NaN
  0.71606000E+01  0.22628433E+00  0.22628433E+00  0.22628433E+00             NaN             NaN             NaN
  0.72144000E+01  0.20358401E+00  0.20358401E+00  0.20358401E+00             NaN             NaN             NaN
  0.72683000E+01  0.18139641E+00  0.18139641E+00  0.18139641E+00             NaN             NaN             NaN
  0.73221000E+01  0.17169089E+00  0.17169089E+00  0.17169089E+00             NaN             NaN             NaN
  0.73759000E+01  0.17160688E+00  0.17160688E+00  0.17160688E+00             NaN             NaN             NaN
  0.74298000E+01  0.17467644E+00  0.17467644E+00  0.17467644E+00             NaN             NaN             NaN
  0.74836000E+01  0.17963499E+00  0.17963499E+00  0.17963499E+00             NaN             NaN             NaN
  0.75375000E+01  0.18891212E+00  0.18891212E+00  0.18891212E+00             NaN             NaN             NaN
  0.75913000E+01  0.20324348E+00  0.20324348E+00  0.20324348E+00             NaN             NaN             NaN
  0.76451000E+01  0.21992894E+00  0.21992894E+00  0.21992894E+00             NaN             NaN             NaN
  0.76990000E+01  0.23686328E+00  0.23686328E+00  0.23686328E+00             NaN             NaN             NaN
  0.77528000E+01  0.25738726E+00  0.25738726E+00  0.25738726E+00             NaN             NaN             NaN
  0.78067000E+01  0.28436278E+00  0.28436278E+00  0.28436278E+00             NaN             NaN             NaN
  0.78605000E+01  0.31126377E+00  0.31126377E+00  0.31126377E+00             NaN             NaN             NaN
  0.79143000E+01  0.32331224E+00  0.32331224E+00  0.32331224E+00             NaN             NaN             NaN
  0.79682000E+01  0.31534806E+00  0.31534806E+00  0.31534806E+00             NaN             NaN             NaN
  0.80220000E+01  0.30205631E+00  0.30205631E+00  0.30205631E+00             NaN             NaN             NaN
  0.80758000E+01  0.30008055E+00  0.30008055E+00  0.30008055E+00             NaN             NaN             NaN
  0.81297000E+01  0.31208507E+00  0.31208507E+00  0.31208507E+00             NaN             NaN             NaN
  0.81835000E+01  0.33710755E+00  0.33710755E+00  0.33710755E+00             NaN             NaN             NaN
  0.82374000E+01  0.37822074E+00  0.37822074E+00  0.37822074E+00             NaN             NaN             NaN
  0.82912000E+01  0.42970074E+00  0.42970074E+00  0.42970074E+00             NaN             NaN             NaN
  0.83450000E+01  0.47137253E+00  0.47137253E+00  0.47137253E+00             NaN             NaN             NaN
  0.83989000E+01  0.49967165E+00  0.49967165E+00  0.49967165E+00             NaN             NaN             NaN
  0.84527000E+01  0.51545185E+00  0.51545185E+00  0.51545185E+00             NaN             NaN             NaN
  0.85066000E+01  0.52161021E+00  0.52161021E+00  0.52161021E+00             NaN             NaN             NaN
  0.85604000E+01  0.53796864E+00  0.53796864E+00  0.53796864E+00             NaN             NaN             NaN
  0.86142000E+01  0.57200228E+00  0.57200228E+00  0.57200228E+00             NaN             NaN             NaN
  0.86681000E+01  0.58988523E+00  0.58988523E+00  0.58988523E+00             NaN             NaN             NaN
  0.87219000E+01  0.56797682E+00  0.56797682E+00  0.56797682E+00             NaN             NaN             NaN
  0.87758000E+01  0.54342781E+00  0.54342781E+00  0.54342781E+00             NaN             NaN             NaN
  0.88296000E+01  0.54207646E+00  0.54207646E+00  0.54207646E+00             NaN             NaN             NaN
  0.88834000E+01  0.54689288E+00  0.54689288E+00  0.54689288E+00             NaN             NaN             NaN
  0.89373000E+01  0.53898436E+00  0.53898436E+00  0.53898436E+00             NaN             NaN             NaN
  0.89911000E+01  0.51759297E+00  0.51759297E+00  0.51759297E+00             NaN             NaN             NaN
  0.90449000E+01  0.48551054E+00  0.48551054E+00  0.48551054E+00             NaN             NaN             NaN
  0.90988000E+01  0.44165570E+00  0.44165570E+00  0.44165570E+00             NaN             NaN             NaN
  0.91526000E+01  0.39555279E+00  0.39555279E+00  0.39555279E+00             NaN             NaN             NaN
  0.92065000E+01  0.36189939E+00  0.36189939E+00  0.36189939E+00             NaN             NaN             NaN
  0.92603000E+01  0.35041141E+00  0.35041141E+00  0.35041141E+00             NaN             NaN             NaN
  0.93141000E+01  0.36341390E+00  0.36341390E+00  0.36341390E+00             NaN             NaN             NaN
  0.93680000E+01  0.39099490E+00  0.39099490E+00  0.39099490E+00             NaN             NaN             NaN
  0.94218000E+01  0.41601665E+00  0.41601665E+00  0.41601665E+00             NaN             NaN             NaN
  0.94757000E+01  0.43542171E+00  0.43542171E+00  0.43542171E+00             NaN             NaN             NaN
  0.95295000E+01  0.45445968E+00  0.45445968E+00  0.45445968E+00             NaN             NaN             NaN
  0.95833000E+01  0.46662713E+00  0.46662713E+00  0.46662713E+00             NaN             NaN             NaN
  0.96372000E+01  0.46046886E+00  0.46046886E+00  0.46046886E+00             NaN             NaN             NaN
  0.96910000E+01  0.44164843E+00  0.44164843E+00  0.44164843E+00             NaN             NaN             NaN
  0.97449000E+01  0.42883298E+00  0.42883298E+00  0.42883298E+00             NaN             NaN             NaN
  0.97987000E+01  0.42607709E+00  0.42607709E+00  0.42607709E+00             NaN             NaN             NaN
  0.98525000E+01  0.42564003E+00  0.42564003E+00  0.42564003E+00             NaN             NaN             NaN
  0.99064000E+01  0.42221936E+00  0.42221936E+00  0.42221936E+00             NaN             NaN             NaN
  0.99602000E+01  0.41765071E+00  0.41765071E+00  0.41765071E+00             NaN             NaN             NaN
  0.10014000E+02  0.41771341E+00  0.41771341E+00  0.41771341E+00             NaN             NaN             NaN
  0.10067900E+02  0.42530680E+00  0.42530680E+00  0.42530680E+00             NaN             NaN             NaN
  0.10121700E+02  0.43805128E+00  0.43805128E+00  0.43805128E+00             NaN             NaN             NaN
  0.10175600E+02  0.45729014E+00  0.45729014E+00  0.45729014E+00             NaN             NaN             NaN
  0.10229400E+02  0.48417998E+00  0.48417998E+00  0.48417998E+00             NaN             NaN             NaN
  0.10283200E+02  0.50234172E+00  0.50234172E+00  0.50234172E+00             NaN             NaN             NaN
  0.10337100E+02  0.49751073E+00  0.49751073E+00  0.49751073E+00             NaN             NaN             NaN
  0.10390900E+02  0.48530234E+00  0.48530234E+00  0.48530234E+00             NaN             NaN             NaN
  0.10444800E+02  0.47251071E+00  0.47251071E+00  0.47251071E+00             NaN             NaN             NaN
  0.10498600E+02  0.45583752E+00  0.45583752E+00  0.45583752E+00             NaN             NaN             NaN
  0.10552400E+02  0.43310889E+00  0.43310889E+00  0.43310889E+00             NaN             NaN             NaN
  0.10606300E+02  0.40632926E+00  0.40632926E+00  0.40632926E+00             NaN             NaN             NaN
  0.10660100E+02  0.38380821E+00  0.38380821E+00  0.38380821E+00             NaN             NaN             NaN
  0.10714000E+02  0.37455772E+00  0.37455772E+00  0.37455772E+00             NaN             NaN             NaN
  0.10767800E+02  0.37381405E+00  0.37381405E+00  0.37381405E+00             NaN             NaN             NaN
  0.10821600E+02  0.37480303E+00  0.37480303E+00  0.37480303E+00             NaN             NaN             NaN
  0.10875500E+02  0.38038697E+00  0.38038697E+00  0.38038697E+00             NaN             NaN             NaN
  0.10929300E+02  0.38349354E+00  0.38349354E+00  0.38349354E+00             NaN             NaN             NaN
  0.10983200E+02  0.37004311E+00  0.37004311E+00  0.37004311E+00             NaN             NaN             NaN
  0.11037000E+02  0.34193906E+00  0.34193906E+00  0.34193906E+00             NaN             NaN             NaN
  0.11090800E+02  0.31686679E+00  0.31686679E+00  0.31686679E+00             NaN             NaN             NaN
  0.11144700E+02  0.30418515E+00  0.30418515E+00  0.30418515E+00             NaN             NaN             NaN
  0.11198500E+02  0.29726459E+00  0.29726459E+00  0.29726459E+00             NaN             NaN             NaN
  0.11252300E+02  0.28709219E+00  0.28709219E+00  0.28709219E+00             NaN             NaN             NaN
