     #Energy   up_In_all   dw_In_all   up_Fe_all   dw_Fe_all    up_O_all    dw_O_all
    -1.64756     0.02524    -0.02516     0.05986    -0.03274     0.01733    -0.01729
    -1.57156     0.02567    -0.02557     0.03400    -0.03597     0.01780    -0.01775
    -1.49556     0.02614    -0.02606     0.02623    -0.04252     0.01820    -0.01816
    -1.41856     0.02549    -0.02541     0.02399    -0.05820     0.01776    -0.01772
    -1.34256     0.02451    -0.02443     0.02455    -0.09645     0.01707    -0.01704
    -1.26656     0.02465    -0.02455     0.02480    -0.17389     0.01719    -0.01714
    -1.18956     0.02571    -0.02559     0.02269    -0.29028     0.01791    -0.01785
    -1.11356     0.02625    -0.02612     0.02011    -0.40948     0.01814    -0.01808
    -1.03756     0.02573    -0.02560     0.02015    -0.48146     0.01753    -0.01748
    -0.96056     0.02535    -0.02525     0.02223    -0.50579     0.01700    -0.01696
    -0.88456     0.02622    -0.02615     0.02267    -0.55385     0.01738    -0.01733
    -0.80856     0.02770    -0.02761     0.01999    -0.69979     0.01811    -0.01804
    -0.73156     0.02836    -0.02826     0.01735    -0.93353     0.01810    -0.01801
    -0.65556     0.02841    -0.02829     0.01919    -1.16824     0.01748    -0.01747
    -0.57956     0.02925    -0.02913     0.02780    -1.34151     0.01740    -0.01761
    -0.50256     0.03135    -0.03135     0.04548    -1.49292     0.01833    -0.01886
    -0.42656     0.03404    -0.03416     0.07777    -1.70536     0.02008    -0.02055
    -0.34956     0.03765    -0.03740     0.12825    -1.96207     0.02349    -0.02245
    -0.27356     0.04511    -0.04334     0.18720    -2.11360     0.03078    -0.02617
    -0.19756     0.06218    -0.05769     0.23205    -2.03454     0.04297    -0.03446
    -0.12056     0.09728    -0.08999     0.24452    -1.77041     0.05801    -0.04932
    -0.04456     0.15826    -0.14978     0.22575    -1.50190     0.07269    -0.06998
     0.03144     0.23994    -0.23359     0.19220    -1.37287     0.08505    -0.09202
     0.10844     0.31490    -0.31493     0.16097    -1.40973     0.09365    -0.10855
     0.18444     0.35122    -0.35876     0.14038    -1.59100     0.09729    -0.11393
     0.26044     0.34238    -0.35271     0.12991    -1.92455     0.09708    -0.10785
     0.33744     0.30779    -0.31370     0.12507    -2.40708     0.09558    -0.09543
     0.41344     0.26812    -0.26620     0.12325    -2.93237     0.09329    -0.08305
     0.48944     0.23344    -0.22612     0.12722    -3.29824     0.08896    -0.07471
     0.56644     0.21379    -0.20541     0.14138    -3.35164     0.08299    -0.07198
     0.64244     0.22463    -0.21741     0.16495    -3.13222     0.07794    -0.07492
     0.71844     0.27388    -0.26857     0.19394    -2.84094     0.07603    -0.08158
     0.79544     0.34329    -0.34105     0.22896    -2.63443     0.07742    -0.08800
     0.87144     0.39025    -0.39191     0.26982    -2.48537     0.08125    -0.09065
     0.94744     0.38079    -0.38508     0.29990    -2.27367     0.08731    -0.08933
     1.02444     0.32010    -0.32346     0.29437    -1.96663     0.09465    -0.08629
     1.10044     0.24231    -0.24288     0.25021    -1.64356     0.09912    -0.08281
     1.17744     0.17614    -0.17611     0.19250    -1.36928     0.09503    -0.07796
     1.25344     0.12956    -0.13245     0.14822    -1.12469     0.08085    -0.07062
     1.32944     0.09852    -0.10524     0.12335    -0.88246     0.06169    -0.06130
     1.40644     0.07872    -0.08711     0.10754    -0.66753     0.04499    -0.05172
     1.48244     0.06786    -0.07517     0.09293    -0.50588     0.03472    -0.04353
     1.55844     0.06336    -0.06838     0.08198    -0.38052     0.03063    -0.03797
     1.63544     0.06308    -0.06600     0.07850    -0.26480     0.03236    -0.03724
     1.71144     0.06838    -0.06989     0.07984    -0.16220     0.04371    -0.04666
     1.78744     0.08329    -0.08406     0.08167    -0.09049     0.07174    -0.07368
     1.86444     0.10844    -0.10895     0.08306    -0.05337     0.11767    -0.11920
     1.94044     0.13568    -0.13601     0.08303    -0.03907     0.16673    -0.16767
     2.01644     0.15111    -0.15098     0.07864    -0.03460     0.19244    -0.19254
     2.09344     0.14633    -0.14565     0.07019    -0.03498     0.18012    -0.17936
     2.16944     0.12768    -0.12606     0.06451    -0.04592     0.14152    -0.14029
     2.24544     0.10979    -0.10629     0.06808    -0.08392     0.10168    -0.10047
     2.32244     0.10319    -0.09616     0.07810    -0.16755     0.07684    -0.07566
     2.39844     0.10847    -0.09686     0.08465    -0.29290     0.06767    -0.06661
     2.47444     0.11951    -0.10486     0.08234    -0.41400     0.06725    -0.06675
     2.55144     0.12926    -0.11680     0.07604    -0.46854     0.06934    -0.06985
     2.62744     0.13494    -0.13092     0.07289    -0.43444     0.07161    -0.07327
     2.70444     0.13856    -0.14544     0.07307    -0.34833     0.07466    -0.07721
     2.78044     0.14342    -0.15768     0.07250    -0.26360     0.07942    -0.08253
     2.85644     0.15106    -0.16605     0.07157    -0.20705     0.08627    -0.08941
     2.93344     0.16199    -0.17186     0.07443    -0.17548     0.09572    -0.09771
     3.00944     0.17766    -0.17868     0.08068    -0.15485     0.10929    -0.10791
     3.08544     0.20053    -0.19206     0.08373    -0.13624     0.12884    -0.12248
     3.16244     0.23191    -0.21801     0.07894    -0.12163     0.15389    -0.14471
     3.23844     0.26553    -0.25453     0.07080    -0.11765     0.17761    -0.17207
     3.31444     0.28336    -0.28302     0.06932    -0.12287     0.18589    -0.19066
     3.39144     0.26705    -0.27891     0.07922    -0.12622     0.16709    -0.18229
     3.46744     0.21787    -0.23705     0.09428    -0.12063     0.12486    -0.14398
     3.54344     0.15874    -0.17881     0.10495    -0.11073     0.07753    -0.09286
     3.62044     0.11228    -0.12921     0.11095    -0.10343     0.04259    -0.05041
     3.69644     0.08504    -0.09594     0.12090    -0.09874     0.02496    -0.02550
     3.77244     0.07246    -0.07355     0.13880    -0.09502     0.01996    -0.01441
     3.84944     0.06945    -0.05743     0.15684    -0.09426     0.02141    -0.01040
     3.92544     0.07188    -0.04780     0.16505    -0.09625     0.02498    -0.00937
     4.00144     0.07492    -0.04495     0.16176    -0.09553     0.02798    -0.00975
     4.07844     0.07506    -0.04709     0.15210    -0.09086     0.02934    -0.01105
     4.15444     0.07292    -0.05298     0.13946    -0.09306     0.02945    -0.01337
     4.23044     0.07179    -0.06338     0.12412    -0.11501     0.02896    -0.01710
     4.30744     0.07325    -0.07754     0.10689    -0.15357     0.02760    -0.02209
     4.38344     0.07529    -0.08985     0.09190    -0.18781     0.02461    -0.02691
     4.46044     0.07425    -0.09311     0.08295    -0.19891     0.02016    -0.02957
     4.53644     0.06863    -0.08579     0.08003    -0.18704     0.01545    -0.02926
     4.61244     0.06120    -0.07441     0.08047    -0.16518     0.01187    -0.02695
     4.68944     0.05702    -0.06751     0.08155    -0.14301     0.01009    -0.02423
     4.76544     0.05795    -0.06768     0.08028    -0.12299     0.00993    -0.02179
     4.84144     0.06003    -0.07003     0.07445    -0.10624     0.01063    -0.01932
     4.91844     0.05818    -0.06807     0.06620    -0.09482     0.01152    -0.01656
     4.99444     0.05292    -0.06126     0.06097    -0.08918     0.01247    -0.01423
     5.07044     0.05043    -0.05582     0.06013    -0.08655     0.01388    -0.01351
     5.14744     0.05622    -0.05819     0.05942    -0.08304     0.01653    -0.01513
     5.22344     0.06950    -0.06866     0.05609    -0.07729     0.02093    -0.01900
     5.29944     0.08288    -0.08091     0.05388    -0.07272     0.02631    -0.02425
     5.37644     0.08893    -0.08748     0.05869    -0.07427     0.03063    -0.02933
     5.45244     0.08825    -0.08683     0.07104    -0.08233     0.03251    -0.03262
     5.52844     0.08970    -0.08501     0.08426    -0.09192     0.03284    -0.03349
     5.60544     0.10182    -0.09009     0.09018    -0.09856     0.03417    -0.03298
     5.68144     0.12476    -0.10471     0.08715    -0.10247     0.03874    -0.03300
     5.75744     0.14882    -0.12369     0.08171    -0.10547     0.04616    -0.03507
     5.83444     0.16083    -0.13778     0.08204    -0.10647     0.05283    -0.03900
     5.91044     0.15440    -0.14087     0.09093    -0.10309     0.05421    -0.04287
     5.98744     0.13528    -0.13471     0.10414    -0.09682     0.04888    -0.04457
     6.06344     0.11648    -0.12676     0.11323    -0.09395     0.03960    -0.04341
     6.13944     0.10821    -0.12327     0.11144    -0.10005     0.03086    -0.04003
     6.21644     0.11109    -0.12442     0.09917    -0.11331     0.02527    -0.03536
     6.29244     0.11593    -0.12495     0.08377    -0.12367     0.02272    -0.03048
     6.36844     0.11208    -0.11952     0.07342    -0.12073     0.02124    -0.02627
     6.44544     0.09773    -0.10761     0.07169    -0.10425     0.01906    -0.02286
     6.52144     0.08195    -0.09360     0.07643    -0.08456     0.01603    -0.01956
     6.59744     0.07542    -0.08298     0.08211    -0.07292     0.01347    -0.01601
     6.67444     0.08049    -0.07873     0.08504    -0.07301     0.01267    -0.01304
     6.75044     0.09057    -0.07970     0.08597    -0.08040     0.01389    -0.01196
     6.82644     0.09851    -0.08271     0.08784    -0.08834     0.01697    -0.01339
     6.90344     0.10398    -0.08680     0.09311    -0.09347     0.02202    -0.01703
     6.97944     0.11182    -0.09425     0.10233    -0.09648     0.02899    -0.02204
     7.05544     0.12500    -0.10660     0.11241    -0.09939     0.03659    -0.02744
     7.13244     0.14078    -0.12190     0.11715    -0.10418     0.04241    -0.03223
     7.20844     0.15278    -0.13653     0.11317    -0.11133     0.04428    -0.03572
     7.28444     0.15864    -0.14995     0.10389    -0.11828     0.04175    -0.03777
     7.36144     0.16709    -0.16909     0.09660    -0.12181     0.03624    -0.03822
     7.43744     0.19373    -0.20535     0.09652    -0.12198     0.02991    -0.03675
     7.51444     0.24176    -0.25968     0.10241    -0.12151     0.02432    -0.03337
     7.59044     0.28674    -0.30836     0.10629    -0.12174     0.01999    -0.02878
     7.66644     0.29123    -0.31514     0.09981    -0.12091     0.01663    -0.02395
     7.74344     0.24206    -0.26702     0.08298    -0.11581     0.01388    -0.01971
     7.81944     0.16603    -0.18950     0.06528    -0.10424     0.01174    -0.01640
     7.89544     0.10135    -0.12005     0.05725    -0.08723     0.01055    -0.01391
     7.97244     0.06534    -0.07636     0.06204    -0.07029     0.01068    -0.01204
     8.04844     0.05278    -0.05476     0.07427    -0.06096     0.01201    -0.01084
     8.12444     0.05140    -0.04607     0.08714    -0.06336     0.01374    -0.01066
     8.20144     0.05233    -0.04444     0.10134    -0.07455     0.01473    -0.01170
     8.27744     0.05169    -0.04668     0.12671    -0.08575     0.01447    -0.01356
     8.35344     0.04938    -0.04999     0.17218    -0.08901     0.01364    -0.01541
     8.43044     0.04718    -0.05209     0.23133    -0.08371     0.01360    -0.01675
     8.50644     0.04683    -0.05249     0.27868    -0.07650     0.01565    -0.01815
     8.58244     0.04926    -0.05256     0.28674    -0.07403     0.02098    -0.02144
     8.65944     0.05561    -0.05489     0.25261    -0.07676     0.03123    -0.02926
     8.73544     0.06718    -0.06186     0.20006    -0.08125     0.04762    -0.04370
     8.81144     0.08310    -0.07330     0.15691    -0.08706     0.06747    -0.06270
     8.88844     0.09872    -0.08548     0.13499    -0.09829     0.08239    -0.07822
     8.96444     0.10877    -0.09414     0.12924    -0.11840     0.08401    -0.08159
     9.04044     0.11178    -0.09841     0.12863    -0.14626     0.07259    -0.07199
     9.11744     0.11003    -0.10019     0.12575    -0.17773     0.05668    -0.05674
     9.19344     0.10599    -0.10015     0.11972    -0.20963     0.04423    -0.04337
     9.27044     0.10099    -0.09762     0.11332    -0.23905     0.03707    -0.03461
     9.34644     0.09571    -0.09346     0.10856    -0.25782     0.03287    -0.02982
     9.42244     0.09060    -0.08969     0.10550    -0.25365     0.02925    -0.02754
     9.49944     0.08610    -0.08708     0.10353    -0.22368     0.02544    -0.02630
     9.57544     0.08291    -0.08512     0.10256    -0.18284     0.02186    -0.02502
     9.65144     0.08241    -0.08426     0.10336    -0.15054     0.01920    -0.02345
     9.72844     0.08577    -0.08600     0.10614    -0.13424     0.01798    -0.02193
     9.80444     0.09220    -0.09082     0.10917    -0.12802     0.01818    -0.02084
     9.88044     0.09929    -0.09693     0.11031    -0.12302     0.01929    -0.02024
     9.95744     0.10511    -0.10213     0.10881    -0.11578     0.02068    -0.01998
    10.03344     0.10886    -0.10605     0.10477    -0.10862     0.02186    -0.02003
    10.10944     0.10990    -0.10941     0.09883    -0.10450     0.02248    -0.02050
    10.18644     0.10775    -0.11182     0.09324    -0.10326     0.02230    -0.02125
    10.26244     0.10348    -0.11185     0.09062    -0.10240     0.02144    -0.02170
    10.33844     0.09919    -0.10910     0.09187    -0.10110     0.02043    -0.02142
    10.41544     0.09592    -0.10467     0.09553    -0.10082     0.01975    -0.02057
    10.49144     0.09302    -0.09940     0.09846    -0.10128     0.01948    -0.01970
    10.56744     0.09022    -0.09362     0.09740    -0.09978     0.01948    -0.01914
    10.64444     0.08955    -0.08894     0.09216    -0.09504     0.01986    -0.01899
    10.72044     0.09361    -0.08839     0.08684    -0.08862     0.02093    -0.01931
    10.79744     0.10197    -0.09385     0.08553    -0.08268     0.02248    -0.02013
    10.87344     0.11238    -0.10526     0.08770    -0.07847     0.02357    -0.02114
    10.94944     0.12713    -0.12433     0.09015    -0.07692     0.02323    -0.02180
    11.02644     0.15474    -0.15716     0.09339    -0.07871     0.02145    -0.02206
    11.10244     0.20013    -0.20579     0.10282    -0.08372     0.01928    -0.02232
    11.17844     0.25224    -0.25676     0.12280    -0.09089     0.01792    -0.02262
    11.25544     0.28976    -0.28849     0.15164    -0.09783     0.01813    -0.02265
    11.33144     0.30346    -0.29519     0.18334    -0.10160     0.02036    -0.02270
    11.40744     0.30409    -0.29468     0.21132    -0.10148     0.02487    -0.02412
    11.48444     0.30798    -0.30706     0.23080    -0.10011     0.03110    -0.02811
    11.56044     0.32053    -0.33251     0.23964    -0.10030     0.03734    -0.03419
    11.63644     0.33332    -0.35209     0.23898    -0.10225     0.04150    -0.03993
    11.71344     0.33198    -0.34563     0.23328    -0.10638     0.04254    -0.04273
    11.78944     0.30879    -0.30892     0.22713    -0.11743     0.04060    -0.04159
    11.86544     0.26880    -0.25634     0.22106    -0.14205     0.03642    -0.03727
    11.94244     0.22351    -0.20693     0.21371    -0.17998     0.03096    -0.03148
    12.01844     0.18238    -0.17040     0.20894    -0.21938     0.02515    -0.02576
    12.09444     0.15096    -0.14577     0.21868    -0.24452     0.01989    -0.02087
    12.17144     0.13171    -0.12903     0.25690    -0.24906     0.01606    -0.01712
    12.24744     0.12295    -0.11881     0.32619    -0.23878     0.01421    -0.01484
    12.32444     0.11912    -0.11540     0.40648    -0.22306     0.01414    -0.01420
    12.40044     0.11492    -0.11725     0.46032    -0.20747     0.01498    -0.01477
    12.47644     0.10953    -0.11973     0.45652    -0.19433     0.01595    -0.01567
    12.55344     0.10548    -0.11840     0.39220    -0.18546     0.01679    -0.01626
    12.62944     0.10348    -0.11265     0.29424    -0.18064     0.01746    -0.01654
    12.70544     0.10134    -0.10512     0.20122    -0.17557     0.01786    -0.01685
    12.78244     0.09764    -0.09828     0.13829    -0.16637     0.01804    -0.01730
    12.85844     0.09413    -0.09350     0.10768    -0.15680     0.01856    -0.01780
    12.93444     0.09385    -0.09215     0.09816    -0.15846     0.02019    -0.01864
    13.01144     0.09820    -0.09498     0.09879    -0.18245     0.02310    -0.02027
    13.08744     0.10573    -0.10027     0.10376    -0.22984     0.02641    -0.02266
    13.16344     0.11244    -0.10428     0.11041    -0.28578     0.02882    -0.02513
    13.24044     0.11341    -0.10493     0.11587    -0.32321     0.02943    -0.02702
    13.31644     0.10636    -0.10327     0.11608    -0.32348     0.02824    -0.02831
    13.39244     0.09387    -0.10143     0.10863    -0.29795     0.02593    -0.02914
    13.46944     0.08179    -0.09961     0.09579    -0.27977     0.02358    -0.02945
    13.54544     0.07543    -0.09648     0.08327    -0.28634     0.02244    -0.02921
    13.62144     0.07734    -0.09264     0.07616    -0.29886     0.02374    -0.02917
    13.69844     0.08794    -0.09213     0.07605    -0.28477     0.02871    -0.03137
    13.77444     0.10746    -0.09997     0.08171    -0.23596     0.03834    -0.03807
    13.85044     0.13514    -0.11769     0.09120    -0.17426     0.05163    -0.04909
    13.92744     0.16508    -0.14055     0.10237    -0.12446     0.06350    -0.05976
    14.00344     0.18573    -0.15976     0.11191    -0.09510     0.06731    -0.06367
    14.08044     0.18749    -0.16826     0.11632    -0.08272     0.06130    -0.05905
    14.15644     0.17067    -0.16473     0.11431    -0.08155     0.05020    -0.05017
    14.23244     0.14460    -0.15261     0.10777    -0.08622     0.04007    -0.04208
    14.30944     0.12023    -0.13677     0.09975    -0.09191     0.03343    -0.03627
    14.38544     0.10422    -0.12138     0.09330    -0.09550     0.02980    -0.03188
    14.46144     0.09835    -0.10942     0.09111    -0.09633     0.02816    -0.02847
    14.53844     0.10126    -0.10290     0.09497    -0.09590     0.02810    -0.02637
    14.61444     0.10911    -0.10267     0.10389    -0.09634     0.02933    -0.02592
    14.69044     0.11659    -0.10756     0.11332    -0.09858     0.03080    -0.02678
    14.76744     0.11942    -0.11391     0.11718    -0.10119     0.03105    -0.02798
    14.84344     0.11674    -0.11797     0.11238    -0.10183     0.02956    -0.02856
    14.91944     0.11031    -0.11850     0.10183    -0.10002     0.02717    -0.02844
    14.99644     0.10254    -0.11680     0.09351    -0.09720     0.02498    -0.02816
    15.07244     0.09597    -0.11460     0.09738    -0.09419     0.02312    -0.02780
    15.14844     0.09505    -0.11460     0.12215    -0.09056     0.02119    -0.02660
    15.22544     0.10747    -0.12290     0.16932    -0.08634     0.01925    -0.02405
    15.30144     0.13901    -0.14598     0.22612    -0.08253     0.01783    -0.02070
    15.37744     0.18393    -0.18066     0.26800    -0.07945     0.01728    -0.01775
    15.45444     0.22368    -0.21087     0.27513    -0.07762     0.01746    -0.01605
    15.53044     0.24284    -0.22208     0.24797    -0.08063     0.01807    -0.01573
    15.60744     0.24225    -0.21748     0.20548    -0.09588     0.01889    -0.01643
    15.68344     0.23217    -0.20956     0.16840    -0.13009     0.01977    -0.01771
    15.75944     0.21697    -0.20210     0.14583    -0.18095     0.02067    -0.01919
    15.83644     0.19723    -0.19054     0.13628    -0.23270     0.02175    -0.02039
    15.91244     0.17865    -0.17538     0.13563    -0.26320     0.02340    -0.02105
    15.98844     0.16923    -0.16472     0.14063    -0.25995     0.02599    -0.02151
    16.06544     0.16987    -0.16401     0.14797    -0.22989     0.02922    -0.02246
    16.14144     0.17299    -0.16933     0.15497    -0.19290     0.03208    -0.02432
    16.21744     0.17008    -0.17151     0.16307    -0.16508     0.03352    -0.02695
    16.29444     0.15978    -0.16559     0.17873    -0.14996     0.03331    -0.02988
    16.37044     0.14782    -0.15451     0.20585    -0.14276     0.03207    -0.03239
    16.44644     0.13977    -0.14419     0.23556    -0.13904     0.03055    -0.03377
    16.52344     0.13565    -0.13691     0.24808    -0.13734     0.02939    -0.03390
    16.59944     0.13157    -0.13128     0.23149    -0.13677     0.02960    -0.03392
    16.67544     0.12486    -0.12581     0.19610    -0.13584     0.03274    -0.03602
    16.75244     0.11677    -0.12047     0.16504    -0.13400     0.03957    -0.04171
    16.82844     0.11069    -0.11632     0.15443    -0.13285     0.04786    -0.04951
    16.90444     0.10873    -0.11422     0.16470    -0.13498     0.05265    -0.05470
    16.98144     0.11047    -0.11448     0.18448    -0.14203     0.05045    -0.05308
    17.05744     0.11374    -0.11674     0.19836    -0.15370     0.04277    -0.04527
    17.13344     0.11616    -0.12007     0.19588    -0.16809     0.03466    -0.03607
    17.21044     0.11646    -0.12289     0.17753    -0.18207     0.02988    -0.02984
    17.28644     0.11513    -0.12387     0.15246    -0.19269     0.02842    -0.02772
    17.36344     0.11308    -0.12279     0.13084    -0.19913     0.02792    -0.02838
    17.43944     0.11033    -0.12048     0.11714    -0.20217     0.02649    -0.02963
    17.51544     0.10644    -0.11745     0.10940    -0.20150     0.02400    -0.02954
    17.59244     0.10218    -0.11351     0.10372    -0.19577     0.02137    -0.02734
    17.66844     0.09938    -0.10851     0.09973    -0.18476     0.01935    -0.02380
    17.74444     0.09934    -0.10289     0.10022    -0.16837     0.01804    -0.02029
    17.82144     0.10231    -0.09781     0.10663    -0.14663     0.01754    -0.01767
    17.89744     0.10800    -0.09523     0.11667    -0.12359     0.01835    -0.01628
    17.97344     0.11505    -0.09704     0.12610    -0.10716     0.02049    -0.01634
    18.05044     0.12128    -0.10398     0.13165    -0.10261     0.02299    -0.01802
    18.12644     0.12507    -0.11461     0.13346    -0.10786     0.02471    -0.02094
    18.20244     0.12648    -0.12534     0.13589    -0.11586     0.02551    -0.02417
    18.27944     0.12689    -0.13238     0.14448    -0.12059     0.02616    -0.02682
    18.35544     0.12854    -0.13500     0.16046    -0.12123     0.02730    -0.02849
    18.43144     0.13313    -0.13644     0.17759    -0.12149     0.02891    -0.02930
    18.50844     0.14051    -0.14115     0.18650    -0.12522     0.03060    -0.02967
    18.58444     0.14953    -0.15096     0.18315    -0.13272     0.03232    -0.03018
    18.66044     0.15951    -0.16341     0.17213    -0.14100     0.03440    -0.03134
    18.73744     0.16918    -0.17322     0.16039    -0.14745     0.03694    -0.03334
    18.81344     0.17594    -0.17628     0.15050    -0.15196     0.03929    -0.03604
    18.89044     0.17850    -0.17354     0.14219    -0.15492     0.04044    -0.03891
    18.96644     0.17835    -0.16992     0.13647    -0.15525     0.04004    -0.04112
    19.04244     0.17688    -0.16943     0.13574    -0.15199     0.03849    -0.04170
    19.11944     0.17420    -0.17153     0.14009    -0.14672     0.03643    -0.04003
    19.19544     0.17149    -0.17310     0.14617    -0.14268     0.03458    -0.03671
    19.27144     0.17171    -0.17300     0.14938    -0.14166     0.03366    -0.03332
    19.34844     0.17629    -0.17386     0.14683    -0.14297     0.03370    -0.03137
    19.42444     0.18270    -0.17903     0.13883    -0.14452     0.03385    -0.03119
    19.50044     0.18694    -0.18771     0.12867    -0.14401     0.03339    -0.03186
    19.57744     0.18635    -0.19360     0.12069    -0.13971     0.03241    -0.03216
    19.65344     0.18018    -0.19002     0.11765    -0.13171     0.03145    -0.03166
    19.72944     0.16945    -0.17605     0.12048    -0.12258     0.03058    -0.03083
    19.80644     0.15723    -0.15688     0.12856    -0.11634     0.02943    -0.03000
    19.88244     0.14707    -0.13919     0.13921    -0.11608     0.02764    -0.02883
    19.95844     0.14050    -0.12774     0.14778    -0.12171     0.02526    -0.02698
    20.03544     0.13638    -0.12412     0.15026    -0.12998     0.02262    -0.02488
    20.11144     0.13338    -0.12715     0.14584    -0.13691     0.02035    -0.02347
    20.18744     0.13167    -0.13356     0.13726    -0.14024     0.01929    -0.02320
    20.26444     0.13279    -0.14003     0.12900    -0.14019     0.02014    -0.02347
    20.34044     0.13780    -0.14464     0.12634    -0.13836     0.02312    -0.02338
    20.41744     0.14629    -0.14781     0.13299    -0.13708     0.02779    -0.02307
    20.49344     0.15584    -0.15118     0.14738    -0.13891     0.03290    -0.02374
    20.56944     0.16278    -0.15577     0.16163    -0.14458     0.03697    -0.02638
    20.64644     0.16373    -0.16050     0.16704    -0.15164     0.03916    -0.03048
    20.72244     0.15800    -0.16229     0.16118    -0.15558     0.03963    -0.03438
    20.79844     0.14826    -0.15801     0.14850    -0.15350     0.03844    -0.03691
    20.87544     0.13891    -0.14784     0.13537    -0.14641     0.03521    -0.03796
    20.95144     0.13287    -0.13577     0.12599    -0.13799     0.03023    -0.03745
    21.02744     0.12984    -0.12670     0.12185    -0.13165     0.02495    -0.03471
    21.10444     0.12737    -0.12287     0.12257    -0.12862     0.02092    -0.02994
    21.18044     0.12411    -0.12299     0.12633    -0.12829     0.01860    -0.02481
    21.25644     0.12089    -0.12456     0.13038    -0.12935     0.01756    -0.02110
    21.33344     0.11927    -0.12576     0.13299    -0.13001     0.01729    -0.01924
    21.40944     0.11977    -0.12553     0.13464    -0.12850     0.01743    -0.01849
    21.48544     0.12230    -0.12387     0.13707    -0.12440     0.01766    -0.01801
    21.56244     0.12613    -0.12249     0.14054    -0.11994     0.01776    -0.01740
    21.63844     0.12933    -0.12354     0.14322    -0.11870     0.01766    -0.01676
    21.71444     0.13011    -0.12706     0.14341    -0.12270     0.01741    -0.01639
    21.79144     0.12919    -0.13110     0.14206    -0.13111     0.01728    -0.01651
    21.86744     0.12930    -0.13470     0.14186    -0.14105     0.01761    -0.01726
    21.94344     0.13221    -0.13880     0.14408    -0.14918     0.01853    -0.01867
    22.02044     0.13695    -0.14342     0.14673    -0.15253     0.01974    -0.02036
    22.09644     0.14117    -0.14622     0.14691    -0.14923     0.02073    -0.02146
    22.17344     0.14627    -0.14708     0.14455    -0.14009     0.02113    -0.02127
    22.24944     0.16196    -0.15512     0.14260    -0.12966     0.02091    -0.02009
    22.32544     0.20401    -0.18869     0.14321    -0.12379     0.02032    -0.01890
    22.40244     0.28034    -0.26093     0.14480    -0.12546     0.01963    -0.01835
    22.47844     0.37178    -0.35664     0.14419    -0.13319     0.01888    -0.01830
    22.55444     0.43093    -0.42701     0.14123    -0.14279     0.01831    -0.01827
    22.63144     0.41634    -0.42535     0.13896    -0.14973     0.01866    -0.01803
    22.70744     0.33474    -0.35289     0.13927    -0.15148     0.02072    -0.01773
    22.78344     0.23498    -0.25652     0.14106    -0.14773     0.02412    -0.01796
    22.86044     0.16072    -0.18045     0.14284    -0.14052     0.02711    -0.01947
    22.93644     0.12301    -0.13812     0.14483    -0.13334     0.02781    -0.02239
    23.01244     0.11174    -0.12158     0.14728    -0.12936     0.02615    -0.02556
    23.08944     0.11482    -0.11974     0.14898    -0.12970     0.02381    -0.02726
    23.16544     0.12435    -0.12428     0.14889    -0.13323     0.02273    -0.02698
    23.24144     0.13547    -0.12931     0.14728    -0.13763     0.02372    -0.02587
    23.31844     0.14537    -0.13171     0.14492    -0.13990     0.02623    -0.02530
    23.39444     0.15301    -0.13162     0.14194    -0.13817     0.02882    -0.02569
    23.47044     0.15845    -0.13176     0.13846    -0.13346     0.03005    -0.02665
    23.54744     0.16177    -0.13489     0.13490    -0.12866     0.02943    -0.02760
    23.62344     0.16291    -0.14144     0.13214    -0.12588     0.02746    -0.02795
    23.70044     0.16194    -0.14932     0.13087    -0.12541     0.02493    -0.02727
    23.77644     0.15885    -0.15603     0.13076    -0.12677     0.02235    -0.02564
    23.85244     0.15389    -0.15970     0.13121    -0.12885     0.01994    -0.02352
    23.92944     0.14855    -0.15903     0.13315    -0.13012     0.01801    -0.02130
    24.00544     0.14515    -0.15450     0.13833    -0.12984     0.01702    -0.01924
    24.08144     0.14497    -0.14945     0.14621    -0.12902     0.01733    -0.01775
    24.15844     0.14715    -0.14777     0.15276    -0.12887     0.01895    -0.01752
    24.23444     0.14952    -0.15014     0.15409    -0.12842     0.02136    -0.01879
    24.31044     0.14985    -0.15313     0.15007    -0.12584     0.02340    -0.02086
    24.38744     0.14740    -0.15307     0.14388    -0.12186     0.02410    -0.02249
    24.46344     0.14388    -0.15011     0.13865    -0.12056     0.02352    -0.02304
    24.53944     0.14235    -0.14835     0.13558    -0.12542     0.02275    -0.02295
    24.61644     0.14538    -0.15178     0.13492    -0.13501     0.02300    -0.02318
    24.69244     0.15373    -0.16076     0.13725    -0.14402     0.02480    -0.02434
    24.76844     0.16454    -0.17198     0.14288    -0.14820     0.02784    -0.02648
    24.84544     0.17070    -0.17950     0.14985    -0.14659     0.03140    -0.02922
    24.92144     0.16640    -0.17708     0.15453    -0.14002     0.03483    -0.03187
    24.99744     0.15435    -0.16324     0.15514    -0.12983     0.03755    -0.03381
    25.07444     0.14409    -0.14524     0.15354    -0.12016     0.03857    -0.03491
    25.15044     0.14326    -0.13492     0.15270    -0.11755     0.03708    -0.03531
    25.22744     0.15287    -0.14003     0.15344    -0.12607     0.03362    -0.03505
    25.30344     0.16964    -0.15975     0.15530    -0.14349     0.02983    -0.03411
    25.37944     0.18935    -0.18587     0.15884    -0.16293     0.02706    -0.03275
    25.45644     0.20754    -0.20660     0.16614    -0.17683     0.02561    -0.03125
    25.53244     0.21987    -0.21311     0.17875    -0.17992     0.02477    -0.02941
