      #Energy        TDOS-UP        TDOS-DOWN
     -14.88682       0.00000       0.00000
     -14.87282       0.00000       0.00000
     -14.85982       0.00000       0.00000
     -14.84582       0.00000       0.00000
     -14.83182       0.00000       0.00000
     -14.81782       0.00000       0.00000
     -14.80382       0.00000       0.00000
     -14.79082       0.00000       0.00000
     -14.77682       0.00000       0.00000
     -14.76282       0.00000       0.00000
     -14.74882       0.00000       0.00000
     -14.73482       0.00000       0.00000
     -14.72182       0.00000       0.00000
     -14.70782       0.00000       0.00000
     -14.69382       0.00000       0.00000
     -14.67982       0.00000       0.00000
     -14.66582       0.00000       0.00000
     -14.65282       0.00000       0.00000
     -14.63882       0.00000       0.00000
     -14.62482       0.00000       0.00000
     -14.61082       0.00000       0.00000
     -14.59682       0.00000       0.00000
     -14.58382       0.00000       0.00000
     -14.56982       0.00000       0.00000
     -14.55582       0.00000       0.00000
     -14.54182       0.00000       0.00000
     -14.52782       0.00000       0.00000
     -14.51482       0.00000       0.00000
     -14.50082       0.00000       0.00000
     -14.48682       0.00000       0.00000
     -14.47282       0.00000       0.00000
     -14.45882       0.00000       0.00000
     -14.44582       0.00000       0.00000
     -14.43182       0.00000       0.00000
     -14.41782       0.00000       0.00000
     -14.40382       0.00000       0.00000
     -14.38982       0.00000       0.00000
     -14.37682       0.00000       0.00000
     -14.36282       0.00000       0.00000
     -14.34882       0.00000       0.00000
     -14.33482       0.00000       0.00000
     -14.32082       0.00000       0.00000
     -14.30682       0.00000       0.00000
     -14.29382       0.00000       0.00000
     -14.27982       0.00000       0.00000
     -14.26582       0.00000       0.00000
     -14.25182       0.00000       0.00000
     -14.23782       0.00000       0.00000
     -14.22482       0.00000       0.00000
     -14.21082       0.00000       0.00000
     -14.19682       0.00000       0.00000
     -14.18282       0.00000       0.00000
     -14.16882       0.00000       0.00000
     -14.15582       0.00000       0.00000
     -14.14182       0.00000       0.00000
     -14.12782       0.00000       0.00000
     -14.11382       0.00000       0.00000
     -14.09982       0.00000       0.00000
     -14.08682       0.00000       0.00000
     -14.07282       0.00000       0.00000
     -14.05882       0.00000       0.00000
     -14.04482       0.00000       0.00000
     -14.03082       0.00000       0.00000
     -14.01782       0.00000       0.00000
     -14.00382       0.00000       0.00000
     -13.98982       0.00000       0.00000
     -13.97582       0.00000       0.00000
     -13.96182       0.00000       0.00000
     -13.94882       0.00000       0.00000
     -13.93482       0.00000       0.00000
     -13.92082       0.00000       0.00000
     -13.90682       0.00000       0.00000
     -13.89282       0.00000       0.00000
     -13.87982       0.00000       0.00000
     -13.86582       0.00000       0.00000
     -13.85182       0.00000       0.00000
     -13.83782       0.00000       0.00000
     -13.82382       0.00000       0.00000
     -13.81082       0.00000       0.00000
     -13.79682       0.00000       0.00000
     -13.78282       0.00000       0.00000
     -13.76882       0.00000       0.00000
     -13.75482       0.00000       0.00000
     -13.74182       0.00000       0.00000
     -13.72782       0.00000       0.00000
     -13.71382       0.00000       0.00000
     -13.69982       0.00000       0.00000
     -13.68582       0.00000       0.00000
     -13.67282       0.00000       0.00000
     -13.65882       0.00000       0.00000
     -13.64482       0.00000       0.00000
     -13.63082       0.00000       0.00000
     -13.61682       0.00000       0.00000
     -13.60282       0.00000       0.00000
     -13.58982       0.00000       0.00000
     -13.57582       0.00000       0.00000
     -13.56182       0.00000       0.00000
     -13.54782       0.00000       0.00000
     -13.53382       0.00000      -9.17200
     -13.52082       9.52100     -10.83000
     -13.50682      11.85000    -218.00000
     -13.49282     225.00000      -5.93400
     -13.47882      10.82000      -5.88800
     -13.46482       9.22400      -5.93500
     -13.45182       9.93800      -6.23000
     -13.43782       7.25500      -7.51300
     -13.42382       6.58000      -5.58900
     -13.40982       6.03800      -4.85700
     -13.39582       6.07800      -4.61700
     -13.38282       6.76700      -4.38700
     -13.36882       7.18900      -4.19800
     -13.35482       9.30300      -4.22000
     -13.34082       8.41800      -4.43300
     -13.32682       7.79300      -4.83400
     -13.31382       7.96700      -5.13700
     -13.29982       7.15000      -6.26000
     -13.28582       7.20600      -6.06700
     -13.27182       5.54100      -5.79200
     -13.25782       2.31800      -5.74700
     -13.24482       0.00000      -5.58000
     -13.23082       0.00000      -5.57300
     -13.21682       0.00000      -5.28400
     -13.20282       0.00000      -5.41800
     -13.18882       0.00000      -5.18300
     -13.17582       0.00000      -4.18900
     -13.16182       0.00000      -2.31800
     -13.14782       0.00000       0.00000
     -13.13382       0.00000       0.00000
     -13.11982       0.00000       0.00000
     -13.10682       0.00000       0.00000
     -13.09282       0.00000       0.00000
     -13.07882       0.00000       0.00000
     -13.06482       0.00000       0.00000
     -13.05082       0.00000       0.00000
     -13.03782       0.00000       0.00000
     -13.02382       0.00000       0.00000
     -13.00982       0.00000       0.00000
     -12.99582       0.00000       0.00000
     -12.98182       0.00000       0.00000
     -12.96782       0.00000       0.00000
     -12.95482       0.00000       0.00000
     -12.94082       0.00000       0.00000
     -12.92682       0.00000       0.00000
     -12.91282       0.00000       0.00000
     -12.89882       0.00000       0.00000
     -12.88582       0.00000       0.00000
     -12.87182       0.00000       0.00000
     -12.85782       0.00000       0.00000
     -12.84382       0.00000       0.00000
     -12.82982       0.00000       0.00000
     -12.81682       0.00000       0.00000
     -12.80282       0.00000       0.00000
     -12.78882       0.00000       0.00000
     -12.77482       0.00000       0.00000
     -12.76082       0.00000       0.00000
     -12.74782       0.00000       0.00000
     -12.73382       0.00000       0.00000
     -12.71982       0.00000       0.00000
     -12.70582       0.00000       0.00000
     -12.69182       0.00000       0.00000
     -12.67882       0.00000       0.00000
     -12.66482       0.00000       0.00000
     -12.65082       0.00000       0.00000
     -12.63682       0.00000       0.00000
     -12.62282       0.00000       0.00000
     -12.60982       0.00000       0.00000
     -12.59582       0.00000       0.00000
     -12.58182       0.00000       0.00000
     -12.56782       0.00000       0.00000
     -12.55382       0.00000       0.00000
     -12.54082       0.00000       0.00000
     -12.52682       0.00000       0.00000
     -12.51282       0.00000       0.00000
     -12.49882       0.00000       0.00000
     -12.48482       0.00000       0.00000
     -12.47182       0.00000       0.00000
     -12.45782       0.00000       0.00000
     -12.44382       0.00000       0.00000
     -12.42982       0.00000       0.00000
     -12.41582       0.00000       0.00000
     -12.40282       0.00000       0.00000
     -12.38882       0.00000       0.00000
     -12.37482       0.00000       0.00000
     -12.36082       0.00000       0.00000
     -12.34682       0.00000       0.00000
     -12.33282       0.00000       0.00000
     -12.31982       0.00000       0.00000
     -12.30582       0.00000       0.00000
     -12.29182       0.00000       0.00000
     -12.27782       0.00000       0.00000
     -12.26382       0.00000       0.00000
     -12.25082       0.00000       0.00000
     -12.23682       0.00000       0.00000
     -12.22282       0.00000       0.00000
     -12.20882       0.00000       0.00000
     -12.19482       0.00000       0.00000
     -12.18182       0.00000       0.00000
     -12.16782       0.00000       0.00000
     -12.15382       0.00000       0.00000
     -12.13982       0.00000       0.00000
     -12.12582       0.00000       0.00000
     -12.11282       0.00000       0.00000
     -12.09882       0.00000       0.00000
     -12.08482       0.00000       0.00000
     -12.07082       0.00000       0.00000
     -12.05682       0.00000       0.00000
     -12.04382       0.00000       0.00000
     -12.02982       0.00000       0.00000
     -12.01582       0.00000       0.00000
     -12.00182       0.00000       0.00000
     -11.98782       0.00000       0.00000
     -11.97482       0.00000       0.00000
     -11.96082       0.00000       0.00000
     -11.94682       0.00000       0.00000
     -11.93282       0.00000       0.00000
     -11.91882       0.00000       0.00000
     -11.90582       0.00000       0.00000
     -11.89182       0.00000       0.00000
     -11.87782       0.00000       0.00000
     -11.86382       0.00000       0.00000
     -11.84982       0.00000       0.00000
     -11.83682       0.00000       0.00000
     -11.82282       0.00000       0.00000
     -11.80882       0.00000       0.00000
     -11.79482       0.00000       0.00000
     -11.78082       0.00000       0.00000
     -11.76782       0.00000       0.00000
     -11.75382       0.00000       0.00000
     -11.73982       0.00000       0.00000
     -11.72582       0.00000       0.00000
     -11.71182       0.00000       0.00000
     -11.69882       0.00000       0.00000
     -11.68482       0.00000       0.00000
     -11.67082       0.00000       0.00000
     -11.65682       0.00000       0.00000
     -11.64282       0.00000       0.00000
     -11.62882       0.00000       0.00000
     -11.61582       0.00000       0.00000
     -11.60182       0.00000       0.00000
     -11.58782       0.00000       0.00000
     -11.57382       0.00000       0.00000
     -11.55982       0.00000       0.00000
     -11.54682       0.00000       0.00000
     -11.53282       0.00000       0.00000
     -11.51882       0.00000       0.00000
     -11.50482       0.00000       0.00000
     -11.49082       0.00000       0.00000
     -11.47782       0.00000       0.00000
     -11.46382       0.00000       0.00000
     -11.44982       0.00000       0.00000
     -11.43582       0.00000       0.00000
     -11.42182       0.00000       0.00000
     -11.40882       0.00000       0.00000
     -11.39482       0.00000       0.00000
     -11.38082       0.00000       0.00000
     -11.36682       0.00000       0.00000
     -11.35282       0.00000       0.00000
     -11.33982       0.00000       0.00000
     -11.32582       0.00000       0.00000
     -11.31182       0.00000       0.00000
     -11.29782       0.00000       0.00000
     -11.28382       0.00000       0.00000
     -11.27082       0.00000       0.00000
     -11.25682       0.00000       0.00000
     -11.24282       0.00000       0.00000
     -11.22882       0.00000       0.00000
     -11.21482       0.00000       0.00000
     -11.20182       0.00000       0.00000
     -11.18782       0.00000       0.00000
     -11.17382       0.00000       0.00000
     -11.15982       0.00000       0.00000
     -11.14582       0.00000       0.00000
     -11.13282       0.00000       0.00000
     -11.11882       0.00000       0.00000
     -11.10482       0.00000       0.00000
     -11.09082       0.00000       0.00000
     -11.07682       0.00000       0.00000
     -11.06382       0.00000       0.00000
     -11.04982       0.00000       0.00000
     -11.03582       0.00000       0.00000
     -11.02182       0.00000       0.00000
     -11.00782       0.00000       0.00000
     -10.99382       0.00000       0.00000
     -10.98082       0.00000       0.00000
     -10.96682       0.00000       0.00000
     -10.95282       0.00000       0.00000
     -10.93882       0.00000       0.00000
     -10.92482       0.00000       0.00000
     -10.91182       0.00000       0.00000
     -10.89782       0.00000       0.00000
     -10.88382       0.00000       0.00000
     -10.86982       0.00000       0.00000
     -10.85582       0.00000       0.00000
     -10.84282       0.00000       0.00000
     -10.82882       0.00000       0.00000
     -10.81482       0.00000       0.00000
     -10.80082       0.00000       0.00000
     -10.78682       0.00000       0.00000
     -10.77382       0.00000       0.00000
     -10.75982       0.00000       0.00000
     -10.74582       0.00000       0.00000
     -10.73182       0.00000       0.00000
     -10.71782       0.00000       0.00000
     -10.70482       0.00000       0.00000
     -10.69082       0.00000       0.00000
     -10.67682       0.00000       0.00000
     -10.66282       0.00000       0.00000
     -10.64882       0.00000       0.00000
     -10.63582       0.00000       0.00000
     -10.62182       0.00000       0.00000
     -10.60782       0.00000       0.00000
     -10.59382       0.00000       0.00000
     -10.57982       0.00000       0.00000
     -10.56682       0.00000       0.00000
     -10.55282       0.00000       0.00000
     -10.53882       0.00000       0.00000
     -10.52482       0.00000       0.00000
     -10.51082       0.00000       0.00000
     -10.49782       0.00000       0.00000
     -10.48382       0.00000       0.00000
     -10.46982       0.00000       0.00000
     -10.45582       0.00000       0.00000
     -10.44182       0.00000       0.00000
     -10.42882       0.00000       0.00000
     -10.41482       0.00000       0.00000
     -10.40082       0.00000       0.00000
     -10.38682       0.00000       0.00000
     -10.37282       0.00000       0.00000
     -10.35982       0.00000       0.00000
     -10.34582       0.00000       0.00000
     -10.33182       0.00000       0.00000
     -10.31782       0.00000       0.00000
     -10.30382       0.00000       0.00000
     -10.28982       0.00000       0.00000
     -10.27682       0.00000       0.00000
     -10.26282       0.00000       0.00000
     -10.24882       0.00000       0.00000
     -10.23482       0.00000       0.00000
     -10.22082       0.00000       0.00000
     -10.20782       0.00000       0.00000
     -10.19382       0.00000       0.00000
     -10.17982       0.00000       0.00000
     -10.16582       0.00000       0.00000
     -10.15182       0.00000       0.00000
     -10.13882       0.00000       0.00000
     -10.12482       0.00000       0.00000
     -10.11082       0.00000       0.00000
     -10.09682       0.00000       0.00000
     -10.08282       0.00000       0.00000
     -10.06982       0.00000       0.00000
     -10.05582       0.00000       0.00000
     -10.04182       0.00000       0.00000
     -10.02782       0.00000       0.00000
     -10.01382       0.00000       0.00000
     -10.00082       0.00000       0.00000
      -9.98682       0.00000       0.00000
      -9.97282       0.00000       0.00000
      -9.95882       0.00000       0.00000
      -9.94482       0.00000       0.00000
      -9.93182       0.00000       0.00000
      -9.91782       0.00000       0.00000
      -9.90382       0.00000       0.00000
      -9.88982       0.00000       0.00000
      -9.87582       0.00000       0.00000
      -9.86282       0.00000       0.00000
      -9.84882       0.00000       0.00000
      -9.83482       0.00000       0.00000
      -9.82082       0.00000       0.00000
      -9.80682       0.00000       0.00000
      -9.79382       0.00000       0.00000
      -9.77982       0.00000       0.00000
      -9.76582       0.00000       0.00000
      -9.75182       0.00000       0.00000
      -9.73782       0.00000       0.00000
      -9.72482       0.00000       0.00000
      -9.71082       0.00000       0.00000
      -9.69682       0.00000       0.00000
      -9.68282       0.00000       0.00000
      -9.66882       0.00000       0.00000
      -9.65482       0.00000       0.00000
      -9.64182       0.00000       0.00000
      -9.62782       0.00000       0.00000
      -9.61382       0.00000       0.00000
      -9.59982       0.00000       0.00000
      -9.58582       0.00000       0.00000
      -9.57282       0.00000       0.00000
      -9.55882       0.00000       0.00000
      -9.54482       0.00000       0.00000
      -9.53082       0.00000       0.00000
      -9.51682       0.00000       0.00000
      -9.50382       0.00000       0.00000
      -9.48982       0.00000       0.00000
      -9.47582       0.00000       0.00000
      -9.46182       0.00000       0.00000
      -9.44782       0.00000       0.00000
      -9.43482       0.00000       0.00000
      -9.42082       0.00000       0.00000
      -9.40682       0.00000       0.00000
      -9.39282       0.00000       0.00000
      -9.37882       0.00000       0.00000
      -9.36582       0.00000       0.00000
      -9.35182       0.00000       0.00000
      -9.33782       0.00000       0.00000
      -9.32382       0.00000       0.00000
      -9.30982       0.00000       0.00000
      -9.29682       0.00000       0.00000
      -9.28282       0.00000       0.00000
      -9.26882       0.00000       0.00000
      -9.25482       0.00000       0.00000
      -9.24082       0.00000       0.00000
      -9.22782       0.00000       0.00000
      -9.21382       0.00000       0.00000
      -9.19982       0.00000       0.00000
      -9.18582       0.00000       0.00000
      -9.17182       0.00000       0.00000
      -9.15882       0.00000       0.00000
      -9.14482       0.00000       0.00000
      -9.13082       0.00000       0.00000
      -9.11682       0.00000       0.00000
      -9.10282       0.00000       0.00000
      -9.08982       0.00000       0.00000
      -9.07582       0.00000       0.00000
      -9.06182       0.00000       0.00000
      -9.04782       0.00000       0.00000
      -9.03382       0.00000       0.00000
      -9.01982       0.00000       0.00000
      -9.00682       0.00000       0.00000
      -8.99282       0.00000       0.00000
      -8.97882       0.00000       0.00000
      -8.96482       0.00000       0.00000
      -8.95082       0.00000       0.00000
      -8.93782       0.00000       0.00000
      -8.92382       0.00000       0.00000
      -8.90982       0.00000       0.00000
      -8.89582       0.00000       0.00000
      -8.88182       0.00000       0.00000
      -8.86882       0.00000       0.00000
      -8.85482       0.00000       0.00000
      -8.84082       0.00000       0.00000
      -8.82682       0.00000       0.00000
      -8.81282       0.00000       0.00000
      -8.79982       0.00000       0.00000
      -8.78582       0.00000       0.00000
      -8.77182       0.00000       0.00000
      -8.75782       0.00000       0.00000
      -8.74382       0.00000       0.00000
      -8.73082       0.00000       0.00000
      -8.71682       0.00000       0.00000
      -8.70282       0.00000       0.00000
      -8.68882       0.00000       0.00000
      -8.67482       0.00000       0.00000
      -8.66182       0.00000       0.00000
      -8.64782       0.00000       0.00000
      -8.63382       0.00000       0.00000
      -8.61982       0.00000       0.00000
      -8.60582       0.00000       0.00000
      -8.59282       0.00000       0.00000
      -8.57882       0.00000       0.00000
      -8.56482       0.00000       0.00000
      -8.55082       0.00000       0.00000
      -8.53682       0.00000       0.00000
      -8.52382       0.00000       0.00000
      -8.50982       0.00000       0.00000
      -8.49582       0.00000       0.00000
      -8.48182       0.00000       0.00000
      -8.46782       0.00000       0.00000
      -8.45482       0.00000       0.00000
      -8.44082       0.00000       0.00000
      -8.42682       0.00000       0.00000
      -8.41282       0.00000       0.00000
      -8.39882       0.00000       0.00000
      -8.38582       0.00000       0.00000
      -8.37182       0.00000       0.00000
      -8.35782       0.00000       0.00000
      -8.34382       0.00000       0.00000
      -8.32982       0.00000       0.00000
      -8.31582       0.00000       0.00000
      -8.30282       0.00000       0.00000
      -8.28882       0.00000       0.00000
      -8.27482       0.00000       0.00000
      -8.26082       0.00000       0.00000
      -8.24682       0.00000       0.00000
      -8.23382       0.00000       0.00000
      -8.21982       0.00000       0.00000
      -8.20582       0.00000       0.00000
      -8.19182       0.00000       0.00000
      -8.17782       0.00000       0.00000
      -8.16482       0.00000       0.00000
      -8.15082       0.00000       0.00000
      -8.13682       0.00000       0.00000
      -8.12282       0.00000       0.00000
      -8.10882       0.00000       0.00000
      -8.09582       0.00000       0.00000
      -8.08182       0.00000       0.00000
      -8.06782       0.00000       0.00000
      -8.05382       0.00000       0.00000
      -8.03982       0.00000       0.00000
      -8.02682       0.00000       0.00000
      -8.01282       0.00000       0.00000
      -7.99882       0.00000       0.00000
      -7.98482       0.00000       0.00000
      -7.97082       0.00000       0.00000
      -7.95782       0.00000       0.00000
      -7.94382       0.00000       0.00000
      -7.92982       0.00000       0.00000
      -7.91582       0.00000       0.00000
      -7.90182       0.00000       0.00000
      -7.88882       0.00000       0.00000
      -7.87482       0.00000       0.00000
      -7.86082       0.00000       0.00000
      -7.84682       0.00000       0.00000
      -7.83282       0.00000       0.00000
      -7.81982       0.00000       0.00000
      -7.80582       0.00000       0.00000
      -7.79182       0.00000       0.00000
      -7.77782       0.00000       0.00000
      -7.76382       0.00000       0.00000
      -7.75082       0.00000       0.00000
      -7.73682       0.00000       0.00000
      -7.72282       0.00000       0.00000
      -7.70882       0.00000       0.00000
      -7.69482       0.00000       0.00000
      -7.68082       0.00000       0.00000
      -7.66782       0.00000       0.00000
      -7.65382       0.00000       0.00000
      -7.63982       0.00000       0.00000
      -7.62582       0.00000       0.00000
      -7.61182       0.00000       0.00000
      -7.59882       0.00000       0.00000
      -7.58482       0.00000       0.00000
      -7.57082       0.00000       0.00000
      -7.55682       0.00000       0.00000
      -7.54282       0.00000       0.00000
      -7.52982       0.00000       0.00000
      -7.51582       0.00000       0.00000
      -7.50182       0.00000       0.00000
      -7.48782       0.00000       0.00000
      -7.47382       0.00000       0.00000
      -7.46082       0.00000       0.00000
      -7.44682       0.00000       0.00000
      -7.43282       0.00000       0.00000
      -7.41882       0.00000       0.00000
      -7.40482       0.00000       0.00000
      -7.39182       0.00000       0.00000
      -7.37782       0.00000       0.00000
      -7.36382       0.00000       0.00000
      -7.34982       0.00000       0.00000
      -7.33582       0.00000       0.00000
      -7.32282       0.00000       0.00000
      -7.30882       0.00000       0.00000
      -7.29482       0.00000       0.00000
      -7.28082       0.00000       0.00000
      -7.26682       0.00000       0.00000
      -7.25382       0.00000       0.00000
      -7.23982       0.00000       0.00000
      -7.22582       0.00000       0.00000
      -7.21182       0.00000       0.00000
      -7.19782       0.00000       0.00000
      -7.18482       0.00000       0.00000
      -7.17082       0.00000       0.00000
      -7.15682       0.00000       0.00000
      -7.14282       0.00000       0.00000
      -7.12882       0.00000       0.00000
      -7.11582       0.00000       0.00000
      -7.10182       0.00000       0.00000
      -7.08782       0.00000       0.00000
      -7.07382       0.00000       0.00000
      -7.05982       0.00000       0.00000
      -7.04682       0.00000       0.00000
      -7.03282       0.00000       0.00000
      -7.01882       0.00000       0.00000
      -7.00482       0.00000       0.00000
      -6.99082       0.00000       0.00000
      -6.97682       0.00000       0.00000
      -6.96382       0.00000       0.00000
      -6.94982       0.00000       0.00000
      -6.93582       0.00000       0.00000
      -6.92182       0.00000       0.00000
      -6.90782       0.00000       0.00000
      -6.89482       0.00000       0.00000
      -6.88082       0.00000       0.00000
      -6.86682       0.00000       0.00000
      -6.85282       0.00000       0.00000
      -6.83882       0.00000       0.00000
      -6.82582       0.00000       0.00000
      -6.81182       0.00000       0.00000
      -6.79782       0.00000       0.00000
      -6.78382       0.00000       0.00000
      -6.76982       0.00000       0.00000
      -6.75682       0.00000       0.00000
      -6.74282       0.00000       0.00000
      -6.72882       0.00000       0.00000
      -6.71482       0.00000       0.00000
      -6.70082       0.00000       0.00000
      -6.68782       0.00000       0.00000
      -6.67382       0.00000       0.00000
      -6.65982       0.00000       0.00000
      -6.64582       0.00000       0.00000
      -6.63182       0.00000       0.00000
      -6.61882       0.00000       0.00000
      -6.60482       0.00000       0.00000
      -6.59082       0.00000       0.00000
      -6.57682       0.00000       0.00000
      -6.56282       0.00000       0.00000
      -6.54982       0.00000       0.00000
      -6.53582       0.00000       0.00000
      -6.52182       0.00000       0.00000
      -6.50782       0.00000       0.00000
      -6.49382       0.00000       0.00000
      -6.48082       0.00000       0.00000
      -6.46682       0.00000       0.00000
      -6.45282       0.00000       0.00000
      -6.43882       0.00000       0.00000
      -6.42482       0.00000       0.00000
      -6.41182       0.00000       0.00000
      -6.39782       0.00000       0.00000
      -6.38382       0.00000       0.00000
      -6.36982       0.00000       0.00000
      -6.35582       0.00000       0.00000
      -6.34182       0.00000       0.00000
      -6.32882       0.00000       0.00000
