   #Energy      xx              yy   
  0.26811800E+02  0.15658880E+01  0.15658880E+01
  0.26865600E+02  0.15891431E+01  0.15891431E+01
  0.26919500E+02  0.16844300E+01  0.16844300E+01
  0.26973300E+02  0.18117809E+01  0.18117809E+01
  0.27027200E+02  0.19228808E+01  0.19228808E+01
  0.27081000E+02  0.19860052E+01  0.19860052E+01
  0.27134800E+02  0.19923535E+01  0.19923535E+01
  0.27188700E+02  0.19763939E+01  0.19763939E+01
  0.27242500E+02  0.19704361E+01  0.19704361E+01
  0.27296400E+02  0.19804873E+01  0.19804873E+01
  0.27350200E+02  0.20260028E+01  0.20260028E+01
  0.27404000E+02  0.21442604E+01  0.21442604E+01
  0.27457900E+02  0.22978988E+01  0.22978988E+01
  0.27511700E+02  0.23495743E+01  0.23495743E+01
  0.27565600E+02  0.22955949E+01  0.22955949E+01
  0.27619400E+02  0.22364869E+01  0.22364869E+01
  0.27673200E+02  0.21947300E+01  0.21947300E+01
  0.27727100E+02  0.21443198E+01  0.21443198E+01
  0.27780900E+02  0.21241041E+01  0.21241041E+01
  0.27834700E+02  0.21618281E+01  0.21618281E+01
  0.27888600E+02  0.21817296E+01  0.21817296E+01
  0.27942400E+02  0.20901152E+01  0.20901152E+01
  0.27996300E+02  0.19350350E+01  0.19350350E+01
  0.28050100E+02  0.18066582E+01  0.18066582E+01
  0.28103900E+02  0.17180448E+01  0.17180448E+01
  0.28157800E+02  0.16565119E+01  0.16565119E+01
  0.28211600E+02  0.16206151E+01  0.16206151E+01
  0.28265500E+02  0.16011851E+01  0.16011851E+01
  0.28319300E+02  0.15887307E+01  0.15887307E+01
  0.28373100E+02  0.15885513E+01  0.15885513E+01
  0.28427000E+02  0.16082742E+01  0.16082742E+01
  0.28480800E+02  0.16672601E+01  0.16672601E+01
  0.28534700E+02  0.17618381E+01  0.17618381E+01
  0.28588500E+02  0.18512315E+01  0.18512315E+01
  0.28642300E+02  0.18540236E+01  0.18540236E+01
  0.28696200E+02  0.17544843E+01  0.17544843E+01
  0.28750000E+02  0.16425173E+01  0.16425173E+01
  0.28803900E+02  0.15762669E+01  0.15762669E+01
  0.28857700E+02  0.15248517E+01  0.15248517E+01
  0.28911500E+02  0.14520545E+01  0.14520545E+01
  0.28965400E+02  0.13796801E+01  0.13796801E+01
  0.29019200E+02  0.13338864E+01  0.13338864E+01
  0.29073000E+02  0.13014877E+01  0.13014877E+01
  0.29126900E+02  0.12654471E+01  0.12654471E+01
  0.29180700E+02  0.12419449E+01  0.12419449E+01
  0.29234600E+02  0.12520051E+01  0.12520051E+01
  0.29288400E+02  0.12816587E+01  0.12816587E+01
  0.29342200E+02  0.12759820E+01  0.12759820E+01
  0.29396100E+02  0.12092273E+01  0.12092273E+01
  0.29449900E+02  0.11272796E+01  0.11272796E+01
  0.29503800E+02  0.10694912E+01  0.10694912E+01
  0.29557600E+02  0.10414610E+01  0.10414610E+01
  0.29611400E+02  0.10338218E+01  0.10338218E+01
  0.29665300E+02  0.10309275E+01  0.10309275E+01
  0.29719100E+02  0.10251414E+01  0.10251414E+01
  0.29773000E+02  0.10265213E+01  0.10265213E+01
  0.29826800E+02  0.10495056E+01  0.10495056E+01
  0.29880600E+02  0.11151417E+01  0.11151417E+01
  0.29934500E+02  0.12282420E+01  0.12282420E+01
  0.29988300E+02  0.13369098E+01  0.13369098E+01
  0.30042100E+02  0.13751005E+01  0.13751005E+01
  0.30096000E+02  0.13419535E+01  0.13419535E+01
  0.30149800E+02  0.12465416E+01  0.12465416E+01
  0.30203700E+02  0.11296312E+01  0.11296312E+01
  0.30257500E+02  0.10308038E+01  0.10308038E+01
  0.30311300E+02  0.95211441E+00  0.95211441E+00
  0.30365200E+02  0.89807500E+00  0.89807500E+00
  0.30419000E+02  0.87444418E+00  0.87444418E+00
  0.30472900E+02  0.87722017E+00  0.87722017E+00
  0.30526700E+02  0.89547927E+00  0.89547927E+00
  0.30580500E+02  0.91822841E+00  0.91822841E+00
  0.30634400E+02  0.93834242E+00  0.93834242E+00
  0.30688200E+02  0.94764860E+00  0.94764860E+00
  0.30742100E+02  0.93396959E+00  0.93396959E+00
  0.30795900E+02  0.89593883E+00  0.89593883E+00
  0.30849700E+02  0.84808418E+00  0.84808418E+00
  0.30903600E+02  0.79931343E+00  0.79931343E+00
  0.30957400E+02  0.76756030E+00  0.76756030E+00
  0.31011200E+02  0.77538489E+00  0.77538489E+00
  0.31065100E+02  0.82849807E+00  0.82849807E+00
  0.31118900E+02  0.90759038E+00  0.90759038E+00
  0.31172800E+02  0.97440727E+00  0.97440727E+00
  0.31226600E+02  0.10100246E+01  0.10100246E+01
  0.31280400E+02  0.10263696E+01  0.10263696E+01
  0.31334300E+02  0.10538668E+01  0.10538668E+01
  0.31388100E+02  0.10978730E+01  0.10978730E+01
  0.31442000E+02  0.11065923E+01  0.11065923E+01
  0.31495800E+02  0.10418042E+01  0.10418042E+01
  0.31549600E+02  0.94631128E+00  0.94631128E+00
  0.31603500E+02  0.87440378E+00  0.87440378E+00
  0.31657300E+02  0.83970473E+00  0.83970473E+00
  0.31711200E+02  0.83424197E+00  0.83424197E+00
  0.31765000E+02  0.83821440E+00  0.83821440E+00
  0.31818800E+02  0.84117093E+00  0.84117093E+00
  0.31872700E+02  0.84618791E+00  0.84618791E+00
  0.31926500E+02  0.85866764E+00  0.85866764E+00
  0.31980400E+02  0.89358489E+00  0.89358489E+00
  0.32034200E+02  0.94150586E+00  0.94150586E+00
  0.32088000E+02  0.97460080E+00  0.97460080E+00
  0.32141900E+02  0.99952478E+00  0.99952478E+00
  0.32195700E+02  0.10346315E+01  0.10346315E+01
  0.32249500E+02  0.10625810E+01  0.10625810E+01
  0.32303400E+02  0.10679975E+01  0.10679975E+01
  0.32357200E+02  0.10614410E+01  0.10614410E+01
  0.32411100E+02  0.10579909E+01  0.10579909E+01
  0.32464900E+02  0.10715076E+01  0.10715076E+01
  0.32518700E+02  0.10887280E+01  0.10887280E+01
  0.32572600E+02  0.10706046E+01  0.10706046E+01
  0.32626400E+02  0.10143288E+01  0.10143288E+01
  0.32680300E+02  0.95260284E+00  0.95260284E+00
  0.32734100E+02  0.90384058E+00  0.90384058E+00
  0.32787900E+02  0.86573456E+00  0.86573456E+00
  0.32841800E+02  0.83596121E+00  0.83596121E+00
  0.32895600E+02  0.81164404E+00  0.81164404E+00
  0.32949500E+02  0.79387634E+00  0.79387634E+00
  0.33003300E+02  0.79039038E+00  0.79039038E+00
  0.33057100E+02  0.80418603E+00  0.80418603E+00
  0.33111000E+02  0.82628773E+00  0.82628773E+00
  0.33164800E+02  0.84685269E+00  0.84685269E+00
  0.33218600E+02  0.86908448E+00  0.86908448E+00
  0.33272500E+02  0.89942185E+00  0.89942185E+00
  0.33326300E+02  0.91589972E+00  0.91589972E+00
  0.33380200E+02  0.89588412E+00  0.89588412E+00
  0.33434000E+02  0.86476156E+00  0.86476156E+00
  0.33487800E+02  0.85132631E+00  0.85132631E+00
  0.33541700E+02  0.84594626E+00  0.84594626E+00
  0.33595500E+02  0.83594446E+00  0.83594446E+00
  0.33649400E+02  0.82455434E+00  0.82455434E+00
  0.33703200E+02  0.81149316E+00  0.81149316E+00
  0.33757000E+02  0.80191874E+00  0.80191874E+00
  0.33810900E+02  0.81027582E+00  0.81027582E+00
  0.33864700E+02  0.83201101E+00  0.83201101E+00
  0.33918600E+02  0.85108323E+00  0.85108323E+00
  0.33972400E+02  0.86692754E+00  0.86692754E+00
  0.34026200E+02  0.89267860E+00  0.89267860E+00
  0.34080100E+02  0.92783719E+00  0.92783719E+00
  0.34133900E+02  0.96694660E+00  0.96694660E+00
  0.34187700E+02  0.10053490E+01  0.10053490E+01
  0.34241600E+02  0.10491079E+01  0.10491079E+01
  0.34295400E+02  0.11139783E+01  0.11139783E+01
  0.34349300E+02  0.11746263E+01  0.11746263E+01
  0.34403100E+02  0.11966831E+01  0.11966831E+01
  0.34456900E+02  0.12118687E+01  0.12118687E+01
  0.34510800E+02  0.12501578E+01  0.12501578E+01
  0.34564600E+02  0.13130426E+01  0.13130426E+01
  0.34618500E+02  0.13881043E+01  0.13881043E+01
  0.34672300E+02  0.14354778E+01  0.14354778E+01
  0.34726100E+02  0.14206529E+01  0.14206529E+01
  0.34780000E+02  0.13514631E+01  0.13514631E+01
  0.34833800E+02  0.12584936E+01  0.12584936E+01
  0.34887700E+02  0.11812421E+01  0.11812421E+01
  0.34941500E+02  0.11372150E+01  0.11372150E+01
  0.34995300E+02  0.11231901E+01  0.11231901E+01
  0.35049200E+02  0.11373345E+01  0.11373345E+01
  0.35103000E+02  0.11857060E+01  0.11857060E+01
  0.35156900E+02  0.12630914E+01  0.12630914E+01
  0.35210700E+02  0.13545935E+01  0.13545935E+01
  0.35264500E+02  0.14199686E+01  0.14199686E+01
  0.35318400E+02  0.14397664E+01  0.14397664E+01
  0.35372200E+02  0.14687258E+01  0.14687258E+01
  0.35426000E+02  0.15305623E+01  0.15305623E+01
  0.35479900E+02  0.15937269E+01  0.15937269E+01
  0.35533700E+02  0.16350459E+01  0.16350459E+01
  0.35587600E+02  0.16481259E+01  0.16481259E+01
  0.35641400E+02  0.16506175E+01  0.16506175E+01
  0.35695200E+02  0.16700625E+01  0.16700625E+01
  0.35749100E+02  0.17151760E+01  0.17151760E+01
  0.35802900E+02  0.17543604E+01  0.17543604E+01
  0.35856800E+02  0.17766296E+01  0.17766296E+01
  0.35910600E+02  0.18301736E+01  0.18301736E+01
  0.35964400E+02  0.19171642E+01  0.19171642E+01
  0.36018300E+02  0.19484524E+01  0.19484524E+01
  0.36072100E+02  0.18834135E+01  0.18834135E+01
  0.36126000E+02  0.17917128E+01  0.17917128E+01
  0.36179800E+02  0.17160353E+01  0.17160353E+01
  0.36233600E+02  0.16541254E+01  0.16541254E+01
  0.36287500E+02  0.15803440E+01  0.15803440E+01
  0.36341300E+02  0.14802950E+01  0.14802950E+01
  0.36395100E+02  0.13840447E+01  0.13840447E+01
  0.36449000E+02  0.13338665E+01  0.13338665E+01
  0.36502800E+02  0.13111520E+01  0.13111520E+01
  0.36556700E+02  0.12892512E+01  0.12892512E+01
  0.36610500E+02  0.12740551E+01  0.12740551E+01
  0.36664300E+02  0.12658923E+01  0.12658923E+01
  0.36718200E+02  0.12662754E+01  0.12662754E+01
  0.36772000E+02  0.12657626E+01  0.12657626E+01
  0.36825900E+02  0.12640605E+01  0.12640605E+01
  0.36879700E+02  0.12795638E+01  0.12795638E+01
  0.36933500E+02  0.13165137E+01  0.13165137E+01
  0.36987400E+02  0.13717322E+01  0.13717322E+01
  0.37041200E+02  0.14372403E+01  0.14372403E+01
  0.37095100E+02  0.14993536E+01  0.14993536E+01
  0.37148900E+02  0.15538619E+01  0.15538619E+01
  0.37202700E+02  0.15806698E+01  0.15806698E+01
  0.37256600E+02  0.15769616E+01  0.15769616E+01
  0.37310400E+02  0.15777370E+01  0.15777370E+01
  0.37364200E+02  0.16010668E+01  0.16010668E+01
  0.37418100E+02  0.16527760E+01  0.16527760E+01
  0.37471900E+02  0.17522836E+01  0.17522836E+01
  0.37525800E+02  0.19212522E+01  0.19212522E+01
  0.37579600E+02  0.21082394E+01  0.21082394E+01
  0.37633400E+02  0.21882069E+01  0.21882069E+01
  0.37687300E+02  0.21173153E+01  0.21173153E+01
  0.37741100E+02  0.19906080E+01  0.19906080E+01
  0.37795000E+02  0.19076522E+01  0.19076522E+01
  0.37848800E+02  0.18884305E+01  0.18884305E+01
  0.37902600E+02  0.19301697E+01  0.19301697E+01
  0.37956500E+02  0.20539127E+01  0.20539127E+01
  0.38010300E+02  0.22440861E+01  0.22440861E+01
  0.38064200E+02  0.23345974E+01  0.23345974E+01
  0.38118000E+02  0.21617647E+01  0.21617647E+01
  0.38171800E+02  0.18575318E+01  0.18575318E+01
  0.38225700E+02  0.16179807E+01  0.16179807E+01
  0.38279500E+02  0.14775840E+01  0.14775840E+01
  0.38333300E+02  0.13963430E+01  0.13963430E+01
  0.38387200E+02  0.13448462E+01  0.13448462E+01
  0.38441000E+02  0.13204277E+01  0.13204277E+01
  0.38494900E+02  0.13027564E+01  0.13027564E+01
  0.38548700E+02  0.12605119E+01  0.12605119E+01
  0.38602500E+02  0.12131725E+01  0.12131725E+01
  0.38656400E+02  0.11918387E+01  0.11918387E+01
  0.38710200E+02  0.12103248E+01  0.12103248E+01
  0.38764100E+02  0.12647469E+01  0.12647469E+01
  0.38817900E+02  0.13277493E+01  0.13277493E+01
  0.38871700E+02  0.13693301E+01  0.13693301E+01
  0.38925600E+02  0.13997439E+01  0.13997439E+01
  0.38979400E+02  0.14518841E+01  0.14518841E+01
  0.39033300E+02  0.15318181E+01  0.15318181E+01
  0.39087100E+02  0.16236053E+01  0.16236053E+01
  0.39140900E+02  0.17301333E+01  0.17301333E+01
  0.39194800E+02  0.18599856E+01  0.18599856E+01
  0.39248600E+02  0.20129319E+01  0.20129319E+01
  0.39302500E+02  0.21928725E+01  0.21928725E+01
  0.39356300E+02  0.23758276E+01  0.23758276E+01
  0.39410100E+02  0.24415741E+01  0.24415741E+01
  0.39464000E+02  0.23245103E+01  0.23245103E+01
  0.39517800E+02  0.21205835E+01  0.21205835E+01
  0.39571600E+02  0.19055806E+01  0.19055806E+01
  0.39625500E+02  0.17244401E+01  0.17244401E+01
  0.39679300E+02  0.16073185E+01  0.16073185E+01
  0.39733200E+02  0.15429724E+01  0.15429724E+01
  0.39787000E+02  0.15082287E+01  0.15082287E+01
  0.39840800E+02  0.15054573E+01  0.15054573E+01
  0.39894700E+02  0.15514920E+01  0.15514920E+01
  0.39948500E+02  0.16577783E+01  0.16577783E+01
  0.40002400E+02  0.18097545E+01  0.18097545E+01
  0.40056200E+02  0.19637416E+01  0.19637416E+01
  0.40110000E+02  0.20684113E+01  0.20684113E+01
  0.40163900E+02  0.20857403E+01  0.20857403E+01
  0.40217700E+02  0.20286398E+01  0.20286398E+01
  0.40271600E+02  0.19490149E+01  0.19490149E+01
  0.40325400E+02  0.18824745E+01  0.18824745E+01
  0.40379200E+02  0.18235509E+01  0.18235509E+01
  0.40433100E+02  0.17520994E+01  0.17520994E+01
  0.40486900E+02  0.16758838E+01  0.16758838E+01
  0.40540700E+02  0.16020704E+01  0.16020704E+01
  0.40594600E+02  0.15290392E+01  0.15290392E+01
  0.40648400E+02  0.14492605E+01  0.14492605E+01
  0.40702300E+02  0.13574730E+01  0.13574730E+01
  0.40756100E+02  0.12818386E+01  0.12818386E+01
  0.40809900E+02  0.12500216E+01  0.12500216E+01
  0.40863800E+02  0.12434487E+01  0.12434487E+01
  0.40917600E+02  0.12414625E+01  0.12414625E+01
  0.40971500E+02  0.12378207E+01  0.12378207E+01
  0.41025300E+02  0.12321805E+01  0.12321805E+01
  0.41079100E+02  0.12278440E+01  0.12278440E+01
  0.41133000E+02  0.12218392E+01  0.12218392E+01
  0.41186800E+02  0.12134907E+01  0.12134907E+01
  0.41240700E+02  0.12091029E+01  0.12091029E+01
  0.41294500E+02  0.12096830E+01  0.12096830E+01
  0.41348300E+02  0.12092619E+01  0.12092619E+01
  0.41402200E+02  0.11935072E+01  0.11935072E+01
  0.41456000E+02  0.11616859E+01  0.11616859E+01
  0.41509800E+02  0.11418076E+01  0.11418076E+01
  0.41563700E+02  0.11553354E+01  0.11553354E+01
  0.41617500E+02  0.12074192E+01  0.12074192E+01
  0.41671400E+02  0.12871442E+01  0.12871442E+01
  0.41725200E+02  0.13727782E+01  0.13727782E+01
  0.41779000E+02  0.14535839E+01  0.14535839E+01
  0.41832900E+02  0.15103505E+01  0.15103505E+01
  0.41886700E+02  0.14991425E+01  0.14991425E+01
  0.41940600E+02  0.14305084E+01  0.14305084E+01
  0.41994400E+02  0.13674367E+01  0.13674367E+01
  0.42048200E+02  0.13333087E+01  0.13333087E+01
  0.42102100E+02  0.13285782E+01  0.13285782E+01
  0.42155900E+02  0.13516554E+01  0.13516554E+01
  0.42209800E+02  0.13978961E+01  0.13978961E+01
  0.42263600E+02  0.14792900E+01  0.14792900E+01
  0.42317400E+02  0.16007434E+01  0.16007434E+01
  0.42371300E+02  0.17163653E+01  0.17163653E+01
  0.42425100E+02  0.17933382E+01  0.17933382E+01
  0.42479000E+02  0.18239990E+01  0.18239990E+01
  0.42532800E+02  0.18013147E+01  0.18013147E+01
  0.42586600E+02  0.17723962E+01  0.17723962E+01
  0.42640500E+02  0.17650283E+01  0.17650283E+01
  0.42694300E+02  0.17679426E+01  0.17679426E+01
  0.42748100E+02  0.18011416E+01  0.18011416E+01
  0.42802000E+02  0.18933420E+01  0.18933420E+01
  0.42855800E+02  0.20682170E+01  0.20682170E+01
  0.42909700E+02  0.23689193E+01  0.23689193E+01
  0.42963500E+02  0.27633999E+01  0.27633999E+01
  0.43017300E+02  0.30317725E+01  0.30317725E+01
  0.43071200E+02  0.30126875E+01  0.30126875E+01
  0.43125000E+02  0.28314157E+01  0.28314157E+01
  0.43178900E+02  0.25607050E+01  0.25607050E+01
  0.43232700E+02  0.22103028E+01  0.22103028E+01
  0.43286500E+02  0.18921241E+01  0.18921241E+01
  0.43340400E+02  0.16561873E+01  0.16561873E+01
  0.43394200E+02  0.14958073E+01  0.14958073E+01
  0.43448100E+02  0.14028808E+01  0.14028808E+01
  0.43501900E+02  0.13450854E+01  0.13450854E+01
  0.43555700E+02  0.12857402E+01  0.12857402E+01
  0.43609600E+02  0.12223855E+01  0.12223855E+01
  0.43663400E+02  0.11715213E+01  0.11715213E+01
  0.43717200E+02  0.11472743E+01  0.11472743E+01
  0.43771100E+02  0.11451652E+01  0.11451652E+01
  0.43824900E+02  0.11564509E+01  0.11564509E+01
  0.43878800E+02  0.11734151E+01  0.11734151E+01
  0.43932600E+02  0.11787441E+01  0.11787441E+01
  0.43986400E+02  0.11787712E+01  0.11787712E+01
  0.44040300E+02  0.12068051E+01  0.12068051E+01
  0.44094100E+02  0.12707521E+01  0.12707521E+01
  0.44148000E+02  0.13533349E+01  0.13533349E+01
  0.44201800E+02  0.14524804E+01  0.14524804E+01
  0.44255600E+02  0.15554257E+01  0.15554257E+01
  0.44309500E+02  0.16225949E+01  0.16225949E+01
  0.44363300E+02  0.16102800E+01  0.16102800E+01
  0.44417200E+02  0.15378640E+01  0.15378640E+01
  0.44471000E+02  0.14885338E+01  0.14885338E+01
  0.44524800E+02  0.14838829E+01  0.14838829E+01
  0.44578700E+02  0.14731191E+01  0.14731191E+01
  0.44632500E+02  0.14310633E+01  0.14310633E+01
  0.44686300E+02  0.13712751E+01  0.13712751E+01
  0.44740200E+02  0.13037785E+01  0.13037785E+01
  0.44794000E+02  0.12526997E+01  0.12526997E+01
  0.44847900E+02  0.12433762E+01  0.12433762E+01
  0.44901700E+02  0.12672783E+01  0.12672783E+01
  0.44955500E+02  0.13031766E+01  0.13031766E+01
  0.45009400E+02  0.13518415E+01  0.13518415E+01
  0.45063200E+02  0.14085969E+01  0.14085969E+01
  0.45117100E+02  0.14462379E+01  0.14462379E+01
  0.45170900E+02  0.14508715E+01  0.14508715E+01
  0.45224700E+02  0.14511433E+01  0.14511433E+01
  0.45278600E+02  0.14842193E+01  0.14842193E+01
  0.45332400E+02  0.15589682E+01  0.15589682E+01
  0.45386300E+02  0.16317019E+01  0.16317019E+01
  0.45440100E+02  0.16680207E+01  0.16680207E+01
  0.45493900E+02  0.17102806E+01  0.17102806E+01
  0.45547800E+02  0.17926056E+01  0.17926056E+01
  0.45601600E+02  0.18993448E+01  0.18993448E+01
  0.45655500E+02  0.19699500E+01  0.19699500E+01
  0.45709300E+02  0.19328995E+01  0.19328995E+01
  0.45763100E+02  0.18147097E+01  0.18147097E+01
  0.45817000E+02  0.16825936E+01  0.16825936E+01
  0.45870800E+02  0.15520046E+01  0.15520046E+01
  0.45924600E+02  0.14336743E+01  0.14336743E+01
  0.45978500E+02  0.13483768E+01  0.13483768E+01
  0.46032300E+02  0.13032639E+01  0.13032639E+01
  0.46086200E+02  0.12884661E+01  0.12884661E+01
  0.46140000E+02  0.12836559E+01  0.12836559E+01
  0.46193800E+02  0.12896150E+01  0.12896150E+01
  0.46247700E+02  0.13298385E+01  0.13298385E+01
  0.46301500E+02  0.14003402E+01  0.14003402E+01
  0.46355400E+02  0.14669006E+01  0.14669006E+01
  0.46409200E+02  0.14835469E+01  0.14835469E+01
  0.46463000E+02  0.14396352E+01  0.14396352E+01
  0.46516900E+02  0.13843870E+01  0.13843870E+01
  0.46570700E+02  0.13466242E+01  0.13466242E+01
  0.46624600E+02  0.13245370E+01  0.13245370E+01
  0.46678400E+02  0.13373382E+01  0.13373382E+01
  0.46732200E+02  0.13900422E+01  0.13900422E+01
  0.46786100E+02  0.14247888E+01  0.14247888E+01
  0.46839900E+02  0.13928686E+01  0.13928686E+01
  0.46893700E+02  0.13306717E+01  0.13306717E+01
  0.46947600E+02  0.12713546E+01  0.12713546E+01
  0.47001400E+02  0.12255162E+01  0.12255162E+01
  0.47055300E+02  0.12057090E+01  0.12057090E+01
  0.47109100E+02  0.12150513E+01  0.12150513E+01
  0.47162900E+02  0.12369407E+01  0.12369407E+01
  0.47216800E+02  0.12478568E+01  0.12478568E+01
  0.47270600E+02  0.12625972E+01  0.12625972E+01
  0.47324500E+02  0.13185146E+01  0.13185146E+01
  0.47378300E+02  0.14065906E+01  0.14065906E+01
  0.47432100E+02  0.14608803E+01  0.14608803E+01
  0.47486000E+02  0.14327238E+01  0.14327238E+01
  0.47539800E+02  0.13612520E+01  0.13612520E+01
  0.47593700E+02  0.13103065E+01  0.13103065E+01
  0.47647500E+02  0.12929930E+01  0.12929930E+01
  0.47701300E+02  0.12898450E+01  0.12898450E+01
  0.47755200E+02  0.12843827E+01  0.12843827E+01
  0.47809000E+02  0.12827508E+01  0.12827508E+01
  0.47862800E+02  0.12965238E+01  0.12965238E+01
  0.47916700E+02  0.13045412E+01  0.13045412E+01
  0.47970500E+02  0.12936487E+01  0.12936487E+01
  0.48024400E+02  0.12931693E+01  0.12931693E+01
  0.48078200E+02  0.13325470E+01  0.13325470E+01
  0.48132000E+02  0.14045566E+01  0.14045566E+01
  0.48185900E+02  0.15015523E+01  0.15015523E+01
  0.48239700E+02  0.16224463E+01  0.16224463E+01
  0.48293600E+02  0.17272818E+01  0.17272818E+01
  0.48347400E+02  0.17552823E+01  0.17552823E+01
  0.48401200E+02  0.17139865E+01  0.17139865E+01
  0.48455100E+02  0.16971721E+01  0.16971721E+01
  0.48508900E+02  0.17709081E+01  0.17709081E+01
  0.48562800E+02  0.19065745E+01  0.19065745E+01
  0.48616600E+02  0.20174862E+01  0.20174862E+01
  0.48670400E+02  0.20361743E+01  0.20361743E+01
  0.48724300E+02  0.19835168E+01  0.19835168E+01
  0.48778100E+02  0.19417284E+01  0.19417284E+01
  0.48831900E+02  0.19497665E+01  0.19497665E+01
  0.48885800E+02  0.19597893E+01  0.19597893E+01
  0.48939600E+02  0.19040332E+01  0.19040332E+01
  0.48993500E+02  0.17621746E+01  0.17621746E+01
  0.49047300E+02  0.15860404E+01  0.15860404E+01
  0.49101100E+02  0.14498326E+01  0.14498326E+01
  0.49155000E+02  0.13837596E+01  0.13837596E+01
  0.49208800E+02  0.13642791E+01  0.13642791E+01
  0.49262700E+02  0.13661700E+01  0.13661700E+01
  0.49316500E+02  0.13748080E+01  0.13748080E+01
  0.49370300E+02  0.13973717E+01  0.13973717E+01
  0.49424200E+02  0.14171991E+01  0.14171991E+01
  0.49478000E+02  0.13952421E+01  0.13952421E+01
  0.49531900E+02  0.13417369E+01  0.13417369E+01
  0.49585700E+02  0.12893068E+01  0.12893068E+01
  0.49639500E+02  0.12327638E+01  0.12327638E+01
  0.49693400E+02  0.11592962E+01  0.11592962E+01
  0.49747200E+02  0.10884673E+01  0.10884673E+01
  0.49801100E+02  0.10415387E+01  0.10415387E+01
  0.49854900E+02  0.10266105E+01  0.10266105E+01
  0.49908700E+02  0.10478067E+01  0.10478067E+01
  0.49962600E+02  0.11064529E+01  0.11064529E+01
  0.50016400E+02  0.12006526E+01  0.12006526E+01
  0.50070200E+02  0.13244763E+01  0.13244763E+01
  0.50124100E+02  0.14396892E+01  0.14396892E+01
  0.50177900E+02  0.14860711E+01  0.14860711E+01
  0.50231800E+02  0.14488481E+01  0.14488481E+01
  0.50285600E+02  0.13751070E+01  0.13751070E+01
  0.50339400E+02  0.13259240E+01  0.13259240E+01
  0.50393300E+02  0.13001640E+01  0.13001640E+01
  0.50447100E+02  0.12471346E+01  0.12471346E+01
  0.50501000E+02  0.11541511E+01  0.11541511E+01
  0.50554800E+02  0.10560806E+01  0.10560806E+01
  0.50608600E+02  0.98305758E+00  0.98305758E+00
  0.50662500E+02  0.93598010E+00  0.93598010E+00
  0.50716300E+02  0.90757878E+00  0.90757878E+00
  0.50770200E+02  0.88933437E+00  0.88933437E+00
  0.50824000E+02  0.88741283E+00  0.88741283E+00
  0.50877800E+02  0.91497411E+00  0.91497411E+00
  0.50931700E+02  0.96350361E+00  0.96350361E+00
  0.50985500E+02  0.10022814E+01  0.10022814E+01
  0.51039300E+02  0.10099129E+01  0.10099129E+01
  0.51093200E+02  0.10052211E+01  0.10052211E+01
  0.51147000E+02  0.10075148E+01  0.10075148E+01
  0.51200900E+02  0.10061036E+01  0.10061036E+01
  0.51254700E+02  0.99065667E+00  0.99065667E+00
  0.51308500E+02  0.96774050E+00  0.96774050E+00
  0.51362400E+02  0.94849716E+00  0.94849716E+00
  0.51416200E+02  0.93624581E+00  0.93624581E+00
  0.51470100E+02  0.92438288E+00  0.92438288E+00
  0.51523900E+02  0.91249127E+00  0.91249127E+00
  0.51577700E+02  0.90430963E+00  0.90430963E+00
  0.51631600E+02  0.89195432E+00  0.89195432E+00
  0.51685400E+02  0.88123380E+00  0.88123380E+00
  0.51739300E+02  0.88964985E+00  0.88964985E+00
  0.51793100E+02  0.91517414E+00  0.91517414E+00
  0.51846900E+02  0.94701008E+00  0.94701008E+00
  0.51900800E+02  0.98392563E+00  0.98392563E+00
  0.51954600E+02  0.10305333E+01  0.10305333E+01
  0.52008400E+02  0.10956568E+01  0.10956568E+01
  0.52062300E+02  0.11760027E+01  0.11760027E+01
  0.52116100E+02  0.12430851E+01  0.12430851E+01
  0.52170000E+02  0.12653693E+01  0.12653693E+01
  0.52223800E+02  0.12540621E+01  0.12540621E+01
  0.52277600E+02  0.12477789E+01  0.12477789E+01
  0.52331500E+02  0.12625461E+01  0.12625461E+01
  0.52385300E+02  0.13022190E+01  0.13022190E+01
  0.52439200E+02  0.13698344E+01  0.13698344E+01
  0.52493000E+02  0.14481475E+01  0.14481475E+01
  0.52546800E+02  0.15109672E+01  0.15109672E+01
  0.52600700E+02  0.15485092E+01  0.15485092E+01
  0.52654500E+02  0.15288995E+01  0.15288995E+01
  0.52708400E+02  0.14371177E+01  0.14371177E+01
  0.52762200E+02  0.13230561E+01  0.13230561E+01
  0.52816000E+02  0.12351194E+01  0.12351194E+01
  0.52869900E+02  0.11806258E+01  0.11806258E+01
  0.52923700E+02  0.11575430E+01  0.11575430E+01
  0.52977600E+02  0.11612808E+01  0.11612808E+01
  0.53031400E+02  0.11756941E+01  0.11756941E+01
  0.53085200E+02  0.11841516E+01  0.11841516E+01
  0.53139100E+02  0.11639653E+01  0.11639653E+01
  0.53192900E+02  0.11146157E+01  0.11146157E+01
  0.53246700E+02  0.10535906E+01  0.10535906E+01
  0.53300600E+02  0.98514757E+00  0.98514757E+00
  0.53354400E+02  0.92472283E+00  0.92472283E+00
  0.53408300E+02  0.88309313E+00  0.88309313E+00
  0.53462100E+02  0.85729967E+00  0.85729967E+00
  0.53515900E+02  0.84739228E+00  0.84739228E+00
  0.53569800E+02  0.85514557E+00  0.85514557E+00
  0.53623600E+02  0.88017799E+00  0.88017799E+00
