      #Energy        TDOS-UP        TDOS-DOWN
      -8.06156       0.10800      -0.10820
      -7.98456       0.10220      -0.10230
      -7.90856       0.10020      -0.10010
      -7.83256       0.10430      -0.10350
      -7.75556       0.12750      -0.12440
      -7.67956       0.19380      -0.18650
      -7.60356       0.32400      -0.31170
      -7.52656       0.50050      -0.48660
      -7.45056       0.65040      -0.64180
      -7.37456       0.69640      -0.69730
      -7.29756       0.63280      -0.64030
      -7.22156       0.52710      -0.53510
      -7.14556       0.45100      -0.45490
      -7.06856       0.43970      -0.43800
      -6.99256       0.50170      -0.49460
      -6.91556       0.61990      -0.61020
      -6.83956       0.73330      -0.72690
      -6.76356       0.76120      -0.76350
      -6.68656       0.67800      -0.68790
      -6.61056       0.54460      -0.55590
      -6.53456       0.45420      -0.46140
      -6.45756       0.46310      -0.46490
      -6.38156       0.56060      -0.55910
      -6.30556       0.67270      -0.67120
      -6.22856       0.70790      -0.70870
      -6.15256       0.63370      -0.63660
      -6.07656       0.50140      -0.50470
      -5.99956       0.38530      -0.38760
      -5.92356       0.32230      -0.32320
      -5.84756       0.31350      -0.31310
      -5.77056       0.34820      -0.34690
      -5.69456       0.41010      -0.40830
      -5.61856       0.47570      -0.47400
      -5.54156       0.52490      -0.52340
      -5.46556       0.56190      -0.55930
      -5.38856       0.62230      -0.61640
      -5.31256       0.75590      -0.74430
      -5.23656       0.97450      -0.95890
      -5.15956       1.19500      -1.18300
      -5.08356       1.25900      -1.26100
      -5.00756       1.07400      -1.09000
      -4.93056       0.71930      -0.74020
      -4.85456       0.37240      -0.38860
      -4.77856       0.14800      -0.15640
      -4.70156       0.04502      -0.04809
      -4.62556       0.01104      -0.01126
      -4.54956       0.00566      -0.00200
      -4.47256       0.01748      -0.00027
      -4.39656       0.05872      -0.00003
      -4.32056       0.15150      -0.00000
      -4.24356       0.29750      -0.00000
      -4.16756       0.44800      -0.00000
      -4.09156       0.52430      -0.00005
      -4.01456       0.49010      -0.00044
      -3.93856       0.38580      -0.00279
      -3.86256       0.28090      -0.01325
      -3.78556       0.21360      -0.04747
      -3.70956       0.18800      -0.12880
      -3.63256       0.20700      -0.26560
      -3.55656       0.30080      -0.41890
      -3.48056       0.52720      -0.51130
      -3.40356       0.93470      -0.49410
      -3.32756       1.51100      -0.39580
      -3.25156       2.19000      -0.28700
      -3.17456       2.95100      -0.21850
      -3.09856       3.87200      -0.20860
      -3.02256       4.96300      -0.26320
      -2.94556       5.91400      -0.37380
      -2.86956       6.18300      -0.49410
      -2.79356       5.51000      -0.55270
      -2.71656       4.27400      -0.51400
      -2.64056       3.21400      -0.41200
      -2.56456       2.79500      -0.30990
      -2.48756       2.92100      -0.24240
      -2.41156       3.19800      -0.20700
      -2.33556       3.37000      -0.18950
      -2.25856       3.41100      -0.18040
      -2.18256       3.31800      -0.17450
      -2.10556       2.99900      -0.16920
      -2.02956       2.40500      -0.16450
      -1.95356       1.65500      -0.16180
      -1.87656       0.97040      -0.16140
      -1.80056       0.50300      -0.16070
      -1.72456       0.26340      -0.15840
      -1.64756       0.17220      -0.15800
      -1.57156       0.14540      -0.16290
      -1.49556       0.13610      -0.17250
      -1.41856       0.13100      -0.19080
      -1.34256       0.13050      -0.23780
      -1.26656       0.13200      -0.34030
      -1.18956       0.12990      -0.49730
      -1.11356       0.12500      -0.65660
      -1.03756       0.12380      -0.75290
      -0.96056       0.12790      -0.79340
      -0.88456       0.13130      -0.87980
      -0.80856       0.12800      -1.10300
      -0.73156       0.12220      -1.42700
      -0.65556       0.12610      -1.71400
      -0.57956       0.14920      -1.88200
      -0.50256       0.19880      -2.00000
      -0.42656       0.29050      -2.19400
      -0.34956       0.44460      -2.46500
      -0.27356       0.65790      -2.65400
      -0.19756       0.88550      -2.63000
      -0.12056       1.06900      -2.45900
      -0.04456       1.18800      -2.34200
       0.03144       1.26400      -2.40900
       0.10844       1.32000      -2.63100
       0.18444       1.35700      -2.93300
       0.26044       1.37100      -3.31600
       0.33744       1.36000      -3.80500
       0.41344       1.32500      -4.32000
       0.48944       1.28900      -4.67200
       0.56644       1.30600      -4.72500
       0.64244       1.41900      -4.56400
       0.71844       1.61500      -4.43500
       0.79544       1.82700      -4.46300
       0.87144       1.96100      -4.48300
       0.94744       1.93800      -4.22600
       1.02444       1.75000      -3.65200
       1.10044       1.46800      -2.97800
       1.17744       1.18300      -2.41300
       1.25344       0.95030      -1.98100
       1.32944       0.77640      -1.61700
       1.40644       0.64770      -1.30400
       1.48244       0.55540      -1.05300
       1.55844       0.50180      -0.84800
       1.63544       0.49020      -0.67500
       1.71144       0.52270      -0.55910
       1.78744       0.60960      -0.54400
       1.86444       0.75190      -0.63340
       1.94044       0.90100      -0.76220
       2.01644       0.96860      -0.83170
       2.09344       0.91060      -0.79140
       2.16944       0.78290      -0.68730
       2.24544       0.68640      -0.62250
       2.32244       0.67310      -0.67780
       2.39844       0.72320      -0.85450
       2.47444       0.78830      -1.06900
       2.55144       0.83350      -1.21500
       2.62744       0.85050      -1.24900
       2.70444       0.84650      -1.20800
       2.78044       0.83500      -1.14500
       2.85644       0.83410      -1.08700
       2.93344       0.86160      -1.04400
       3.00944       0.92210      -1.02000
       3.08544       1.01000      -1.02800
       3.16244       1.12200      -1.09500
       3.23844       1.25500      -1.22700
       3.31444       1.36600      -1.36100
       3.39144       1.39200      -1.39400
       3.46744       1.30100      -1.29600
       3.54344       1.13900      -1.13500
       3.62044       0.99090      -0.98440
       3.69644       0.92350      -0.85210
       3.77244       0.94990      -0.72070
       3.84944       1.02700      -0.60250
       3.92544       1.09000      -0.52210
       4.00144       1.09500      -0.48290
       4.07844       1.04600      -0.48390
       4.15444       0.97210      -0.55420
       4.23044       0.89500      -0.72820
       4.30744       0.82460      -0.97530
       4.38344       0.76730      -1.18400
       4.46044       0.72570      -1.25000
       4.53644       0.68960      -1.17100
       4.61244       0.64740      -1.03000
       4.68944       0.60250      -0.91090
       4.76544       0.56420      -0.83960
       4.84144       0.53170      -0.79720
       4.91844       0.50640      -0.76240
       4.99444       0.50430      -0.73680
       5.07044       0.54070      -0.73560
       5.14744       0.61800      -0.76510
       5.22344       0.72730      -0.81890
       5.29944       0.84740      -0.88860
       5.37644       0.95160      -0.96410
       5.45244       1.03400      -1.03200
       5.52844       1.11700      -1.08800
       5.60544       1.22200      -1.14700
       5.68144       1.34800      -1.22400
       5.75744       1.46500      -1.30800
       5.83444       1.53500      -1.36600
       5.91044       1.52700      -1.37200
       5.98744       1.44700      -1.33800
       6.06344       1.32700      -1.30000
       6.13944       1.21200      -1.28500
       6.21644       1.12800      -1.28700
