 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.44981784E+02  0.12333461E+07  0.12333461E+07  0.12333461E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44881643E+02  0.12346268E+07  0.12346268E+07  0.12346268E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44781946E+02  0.12328476E+07  0.12328476E+07  0.12328476E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44682692E+02  0.12278405E+07  0.12278405E+07  0.12278405E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44583715E+02  0.12227252E+07  0.12227252E+07  0.12227252E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44485337E+02  0.12386916E+07  0.12386916E+07  0.12386916E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44387391E+02  0.12866394E+07  0.12866394E+07  0.12866394E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44289876E+02  0.13554814E+07  0.13554814E+07  0.13554814E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44192630E+02  0.14245569E+07  0.14245569E+07  0.14245569E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44095968E+02  0.14739554E+07  0.14739554E+07  0.14739554E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43999727E+02  0.15027047E+07  0.15027047E+07  0.15027047E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43903906E+02  0.15075484E+07  0.15075484E+07  0.15075484E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43808347E+02  0.14894655E+07  0.14894655E+07  0.14894655E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43713356E+02  0.14604270E+07  0.14604270E+07  0.14604270E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43618777E+02  0.14530638E+07  0.14530638E+07  0.14530638E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43524606E+02  0.14834147E+07  0.14834147E+07  0.14834147E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43430688E+02  0.15198117E+07  0.15198117E+07  0.15198117E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43337327E+02  0.15351829E+07  0.15351829E+07  0.15351829E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43244366E+02  0.15413729E+07  0.15413729E+07  0.15413729E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43151803E+02  0.15623590E+07  0.15623590E+07  0.15623590E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43059486E+02  0.15995660E+07  0.15995660E+07  0.15995660E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42967712E+02  0.16415882E+07  0.16415882E+07  0.16415882E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42876328E+02  0.16737449E+07  0.16737449E+07  0.16737449E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42785332E+02  0.16875770E+07  0.16875770E+07  0.16875770E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42694575E+02  0.16943009E+07  0.16943009E+07  0.16943009E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42604348E+02  0.16775819E+07  0.16775819E+07  0.16775819E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42514502E+02  0.16045025E+07  0.16045025E+07  0.16045025E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42425034E+02  0.15079414E+07  0.15079414E+07  0.15079414E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42335797E+02  0.14262502E+07  0.14262502E+07  0.14262502E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42247079E+02  0.13628717E+07  0.13628717E+07  0.13628717E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42158732E+02  0.13108656E+07  0.13108656E+07  0.13108656E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42070753E+02  0.12735935E+07  0.12735935E+07  0.12735935E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41982999E+02  0.12600985E+07  0.12600985E+07  0.12600985E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41895751E+02  0.12519379E+07  0.12519379E+07  0.12519379E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41808866E+02  0.12343079E+07  0.12343079E+07  0.12343079E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41722340E+02  0.12000331E+07  0.12000331E+07  0.12000331E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41636032E+02  0.11508890E+07  0.11508890E+07  0.11508890E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41550219E+02  0.11005608E+07  0.11005608E+07  0.11005608E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41464759E+02  0.10459196E+07  0.10459196E+07  0.10459196E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41379651E+02  0.99403375E+06  0.99403375E+06  0.99403375E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41294753E+02  0.95514906E+06  0.95514906E+06  0.95514906E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41210340E+02  0.93969655E+06  0.93969655E+06  0.93969655E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41126271E+02  0.94267582E+06  0.94267582E+06  0.94267582E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41042545E+02  0.93916316E+06  0.93916316E+06  0.93916316E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40959023E+02  0.92329709E+06  0.92329709E+06  0.92329709E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40875976E+02  0.91398482E+06  0.91398482E+06  0.91398482E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40793264E+02  0.90790648E+06  0.90790648E+06  0.90790648E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40710887E+02  0.89920019E+06  0.89920019E+06  0.89920019E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40628708E+02  0.88821595E+06  0.88821595E+06  0.88821595E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40546994E+02  0.87710816E+06  0.87710816E+06  0.87710816E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40465607E+02  0.86489217E+06  0.86489217E+06  0.86489217E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40384546E+02  0.85099142E+06  0.85099142E+06  0.85099142E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40303679E+02  0.83470768E+06  0.83470768E+06  0.83470768E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40223265E+02  0.81808683E+06  0.81808683E+06  0.81808683E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40143171E+02  0.80831524E+06  0.80831524E+06  0.80831524E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40063396E+02  0.80018556E+06  0.80018556E+06  0.80018556E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39983808E+02  0.78687620E+06  0.78687620E+06  0.78687620E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39904665E+02  0.76549733E+06  0.76549733E+06  0.76549733E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39825834E+02  0.74072470E+06  0.74072470E+06  0.74072470E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39747313E+02  0.71672751E+06  0.71672751E+06  0.71672751E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39668975E+02  0.69094437E+06  0.69094437E+06  0.69094437E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39591072E+02  0.66524259E+06  0.66524259E+06  0.66524259E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39513474E+02  0.64182802E+06  0.64182802E+06  0.64182802E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39436179E+02  0.62312313E+06  0.62312313E+06  0.62312313E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39359061E+02  0.60743066E+06  0.60743066E+06  0.60743066E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39282369E+02  0.59579127E+06  0.59579127E+06  0.59579127E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39205975E+02  0.58739398E+06  0.58739398E+06  0.58739398E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39129878E+02  0.58531476E+06  0.58531476E+06  0.58531476E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39053952E+02  0.59697850E+06  0.59697850E+06  0.59697850E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38978443E+02  0.62176692E+06  0.62176692E+06  0.62176692E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38903226E+02  0.65876238E+06  0.65876238E+06  0.65876238E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38828298E+02  0.69941442E+06  0.69941442E+06  0.69941442E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38753537E+02  0.72798311E+06  0.72798311E+06  0.72798311E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38679184E+02  0.74318339E+06  0.74318339E+06  0.74318339E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38605116E+02  0.75793188E+06  0.75793188E+06  0.75793188E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38531331E+02  0.77192947E+06  0.77192947E+06  0.77192947E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38457709E+02  0.78200802E+06  0.78200802E+06  0.78200802E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38384486E+02  0.78326753E+06  0.78326753E+06  0.78326753E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38311541E+02  0.76612018E+06  0.76612018E+06  0.76612018E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38238873E+02  0.73885546E+06  0.73885546E+06  0.73885546E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38166362E+02  0.71055826E+06  0.71055826E+06  0.71055826E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38094244E+02  0.69144136E+06  0.69144136E+06  0.69144136E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38022397E+02  0.68172010E+06  0.68172010E+06  0.68172010E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37950820E+02  0.67394470E+06  0.67394470E+06  0.67394470E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37879397E+02  0.67385794E+06  0.67385794E+06  0.67385794E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37808358E+02  0.68166660E+06  0.68166660E+06  0.68166660E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37737584E+02  0.69038234E+06  0.69038234E+06  0.69038234E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37667075E+02  0.70054972E+06  0.70054972E+06  0.70054972E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37596715E+02  0.71578210E+06  0.71578210E+06  0.71578210E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37526731E+02  0.72879436E+06  0.72879436E+06  0.72879436E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37457007E+02  0.72673260E+06  0.72673260E+06  0.72673260E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37387542E+02  0.71021996E+06  0.71021996E+06  0.71021996E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37318221E+02  0.69206404E+06  0.69206404E+06  0.69206404E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37249269E+02  0.67774899E+06  0.67774899E+06  0.67774899E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37180571E+02  0.66724492E+06  0.66724492E+06  0.66724492E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37112126E+02  0.65440069E+06  0.65440069E+06  0.65440069E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37043822E+02  0.63084551E+06  0.63084551E+06  0.63084551E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36975880E+02  0.60649491E+06  0.60649491E+06  0.60649491E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36908186E+02  0.58993242E+06  0.58993242E+06  0.58993242E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36840739E+02  0.57731912E+06  0.57731912E+06  0.57731912E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36773430E+02  0.56585803E+06  0.56585803E+06  0.56585803E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36706474E+02  0.56000052E+06  0.56000052E+06  0.56000052E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36639762E+02  0.56233940E+06  0.56233940E+06  0.56233940E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36573292E+02  0.57127336E+06  0.57127336E+06  0.57127336E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36506955E+02  0.58703724E+06  0.58703724E+06  0.58703724E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36440966E+02  0.60574717E+06  0.60574717E+06  0.60574717E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36375215E+02  0.61717963E+06  0.61717963E+06  0.61717963E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36309700E+02  0.61741405E+06  0.61741405E+06  0.61741405E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36244315E+02  0.61231710E+06  0.61231710E+06  0.61231710E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36179271E+02  0.61523895E+06  0.61523895E+06  0.61523895E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36114460E+02  0.62309199E+06  0.62309199E+06  0.62309199E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36049881E+02  0.62180365E+06  0.62180365E+06  0.62180365E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35985427E+02  0.60904462E+06  0.60904462E+06  0.60904462E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35921308E+02  0.59817784E+06  0.59817784E+06  0.59817784E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35857417E+02  0.59762504E+06  0.59762504E+06  0.59762504E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35793753E+02  0.60617195E+06  0.60617195E+06  0.60617195E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35730212E+02  0.62509725E+06  0.62509725E+06  0.62509725E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35666998E+02  0.64868943E+06  0.64868943E+06  0.64868943E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35604008E+02  0.66522319E+06  0.66522319E+06  0.66522319E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35541239E+02  0.68157902E+06  0.68157902E+06  0.68157902E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35478590E+02  0.71356332E+06  0.71356332E+06  0.71356332E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35416263E+02  0.76093888E+06  0.76093888E+06  0.76093888E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35354155E+02  0.80008303E+06  0.80008303E+06  0.80008303E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35292263E+02  0.82300242E+06  0.82300242E+06  0.82300242E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35230488E+02  0.83630379E+06  0.83630379E+06  0.83630379E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35169029E+02  0.84828381E+06  0.84828381E+06  0.84828381E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35107784E+02  0.85205864E+06  0.85205864E+06  0.85205864E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35046752E+02  0.85507645E+06  0.85507645E+06  0.85507645E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34985832E+02  0.88284384E+06  0.88284384E+06  0.88284384E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34925223E+02  0.94554463E+06  0.94554463E+06  0.94554463E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34864823E+02  0.10234182E+07  0.10234182E+07  0.10234182E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34804632E+02  0.10897770E+07  0.10897770E+07  0.10897770E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34744648E+02  0.11284495E+07  0.11284495E+07  0.11284495E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34684774E+02  0.11270462E+07  0.11270462E+07  0.11270462E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34625202E+02  0.10908043E+07  0.10908043E+07  0.10908043E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34565835E+02  0.10400706E+07  0.10400706E+07  0.10400706E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34506670E+02  0.99537329E+06  0.99537329E+06  0.99537329E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34447613E+02  0.95831305E+06  0.95831305E+06  0.95831305E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34388852E+02  0.92502037E+06  0.92502037E+06  0.92502037E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34330292E+02  0.90477368E+06  0.90477368E+06  0.90477368E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34271930E+02  0.89691595E+06  0.89691595E+06  0.89691595E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34213673E+02  0.89453505E+06  0.89453505E+06  0.89453505E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34155707E+02  0.89365972E+06  0.89365972E+06  0.89365972E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34097937E+02  0.90525415E+06  0.90525415E+06  0.90525415E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34040363E+02  0.93579253E+06  0.93579253E+06  0.93579253E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33982889E+02  0.97222300E+06  0.97222300E+06  0.97222300E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33925702E+02  0.10028495E+07  0.10028495E+07  0.10028495E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33868707E+02  0.10178122E+07  0.10178122E+07  0.10178122E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33811903E+02  0.10034614E+07  0.10034614E+07  0.10034614E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33755198E+02  0.96446574E+06  0.96446574E+06  0.96446574E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33698774E+02  0.92681715E+06  0.92681715E+06  0.92681715E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33642538E+02  0.90078761E+06  0.90078761E+06  0.90078761E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33586490E+02  0.87900686E+06  0.87900686E+06  0.87900686E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33530537E+02  0.87027587E+06  0.87027587E+06  0.87027587E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33474861E+02  0.86643304E+06  0.86643304E+06  0.86643304E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33419370E+02  0.85261188E+06  0.85261188E+06  0.85261188E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33364062E+02  0.83635367E+06  0.83635367E+06  0.83635367E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33308848E+02  0.82510384E+06  0.82510384E+06  0.82510384E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33253905E+02  0.82225000E+06  0.82225000E+06  0.82225000E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33199143E+02  0.83641980E+06  0.83641980E+06  0.83641980E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33144561E+02  0.85894396E+06  0.85894396E+06  0.85894396E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33090070E+02  0.87682949E+06  0.87682949E+06  0.87682949E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33035846E+02  0.89482820E+06  0.89482820E+06  0.89482820E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32981800E+02  0.92242663E+06  0.92242663E+06  0.92242663E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32927930E+02  0.96377181E+06  0.96377181E+06  0.96377181E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32874148E+02  0.10161103E+07  0.10161103E+07  0.10161103E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32820629E+02  0.10660749E+07  0.10660749E+07  0.10660749E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32767283E+02  0.11100164E+07  0.11100164E+07  0.11100164E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32714111E+02  0.11389542E+07  0.11389542E+07  0.11389542E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32661025E+02  0.11633192E+07  0.11633192E+07  0.11633192E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32608197E+02  0.12038132E+07  0.12038132E+07  0.12038132E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32555540E+02  0.12607743E+07  0.12607743E+07  0.12607743E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32503052E+02  0.13235832E+07  0.13235832E+07  0.13235832E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32450648E+02  0.13803902E+07  0.13803902E+07  0.13803902E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32398498E+02  0.14328684E+07  0.14328684E+07  0.14328684E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32346515E+02  0.14694458E+07  0.14694458E+07  0.14694458E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32294699E+02  0.14693903E+07  0.14693903E+07  0.14693903E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32242964E+02  0.14566187E+07  0.14566187E+07  0.14566187E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32191479E+02  0.14589460E+07  0.14589460E+07  0.14589460E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32140157E+02  0.14570454E+07  0.14570454E+07  0.14570454E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32088999E+02  0.14207901E+07  0.14207901E+07  0.14207901E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32037921E+02  0.13373445E+07  0.13373445E+07  0.13373445E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31987088E+02  0.12270866E+07  0.12270866E+07  0.12270866E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31936416E+02  0.11192883E+07  0.11192883E+07  0.11192883E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31885904E+02  0.10349275E+07  0.10349275E+07  0.10349275E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31835470E+02  0.97978014E+06  0.97978014E+06  0.97978014E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31785276E+02  0.94050665E+06  0.94050665E+06  0.94050665E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31735241E+02  0.91084311E+06  0.91084311E+06  0.91084311E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31685363E+02  0.88724820E+06  0.88724820E+06  0.88724820E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31635561E+02  0.86989738E+06  0.86989738E+06  0.86989738E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31585995E+02  0.86984820E+06  0.86984820E+06  0.86984820E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31536585E+02  0.87564454E+06  0.87564454E+06  0.87564454E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31487329E+02  0.88752306E+06  0.88752306E+06  0.88752306E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31438147E+02  0.92191152E+06  0.92191152E+06  0.92191152E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31389198E+02  0.97891087E+06  0.97891087E+06  0.97891087E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31340401E+02  0.10452954E+07  0.10452954E+07  0.10452954E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31291755E+02  0.11184867E+07  0.11184867E+07  0.11184867E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31243182E+02  0.12029278E+07  0.12029278E+07  0.12029278E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31194837E+02  0.12922310E+07  0.12922310E+07  0.12922310E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31146642E+02  0.13703770E+07  0.13703770E+07  0.13703770E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31098596E+02  0.14120201E+07  0.14120201E+07  0.14120201E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31050619E+02  0.14048203E+07  0.14048203E+07  0.14048203E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31002869E+02  0.13704214E+07  0.13704214E+07  0.13704214E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30955264E+02  0.13187571E+07  0.13187571E+07  0.13187571E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30907806E+02  0.12504439E+07  0.12504439E+07  0.12504439E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30860416E+02  0.11782783E+07  0.11782783E+07  0.11782783E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30813248E+02  0.11110876E+07  0.11110876E+07  0.11110876E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30766224E+02  0.10559508E+07  0.10559508E+07  0.10559508E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30719343E+02  0.10237090E+07  0.10237090E+07  0.10237090E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30672529E+02  0.10141357E+07  0.10141357E+07  0.10141357E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30625934E+02  0.10295504E+07  0.10295504E+07  0.10295504E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30579479E+02  0.10658759E+07  0.10658759E+07  0.10658759E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30533165E+02  0.11087164E+07  0.11087164E+07  0.11087164E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30486916E+02  0.11554513E+07  0.11554513E+07  0.11554513E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30440882E+02  0.12062770E+07  0.12062770E+07  0.12062770E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30394987E+02  0.12338437E+07  0.12338437E+07  0.12338437E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30349230E+02  0.12308673E+07  0.12308673E+07  0.12308673E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
