 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.14466300E+02  0.40322346E+06  0.40322346E+06  0.40322346E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14533600E+02  0.40665876E+06  0.40665876E+06  0.40665876E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14600800E+02  0.40809698E+06  0.40809698E+06  0.40809698E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14668100E+02  0.40911351E+06  0.40911351E+06  0.40911351E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14735400E+02  0.41469361E+06  0.41469361E+06  0.41469361E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14802700E+02  0.43160878E+06  0.43160878E+06  0.43160878E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14870000E+02  0.46528176E+06  0.46528176E+06  0.46528176E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.14937300E+02  0.51736102E+06  0.51736102E+06  0.51736102E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15004500E+02  0.58356184E+06  0.58356184E+06  0.58356184E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15071800E+02  0.65414857E+06  0.65414857E+06  0.65414857E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15139100E+02  0.71578755E+06  0.71578755E+06  0.71578755E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15206400E+02  0.75527323E+06  0.75527323E+06  0.75527323E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15273700E+02  0.76335809E+06  0.76335809E+06  0.76335809E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15341000E+02  0.73812342E+06  0.73812342E+06  0.73812342E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15408300E+02  0.68567306E+06  0.68567306E+06  0.68567306E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15475500E+02  0.61933971E+06  0.61933971E+06  0.61933971E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15542800E+02  0.55398481E+06  0.55398481E+06  0.55398481E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15610100E+02  0.50010373E+06  0.50010373E+06  0.50010373E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15677400E+02  0.46077416E+06  0.46077416E+06  0.46077416E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15744700E+02  0.43448850E+06  0.43448850E+06  0.43448850E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15812000E+02  0.41800178E+06  0.41800178E+06  0.41800178E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15879300E+02  0.40795944E+06  0.40795944E+06  0.40795944E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.15946500E+02  0.40196358E+06  0.40196358E+06  0.40196358E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16013800E+02  0.39823105E+06  0.39823105E+06  0.39823105E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16081100E+02  0.39658404E+06  0.39658404E+06  0.39658404E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16148400E+02  0.39703869E+06  0.39703869E+06  0.39703869E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16215700E+02  0.39929913E+06  0.39929913E+06  0.39929913E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16283000E+02  0.40220964E+06  0.40220964E+06  0.40220964E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16350200E+02  0.40448284E+06  0.40448284E+06  0.40448284E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16417500E+02  0.40545644E+06  0.40545644E+06  0.40545644E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16484800E+02  0.40565277E+06  0.40565277E+06  0.40565277E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16552100E+02  0.40639350E+06  0.40639350E+06  0.40639350E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16619400E+02  0.40859069E+06  0.40859069E+06  0.40859069E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16686700E+02  0.41228610E+06  0.41228610E+06  0.41228610E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16754000E+02  0.41672915E+06  0.41672915E+06  0.41672915E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16821200E+02  0.42068252E+06  0.42068252E+06  0.42068252E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16888500E+02  0.42301821E+06  0.42301821E+06  0.42301821E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16955800E+02  0.42268262E+06  0.42268262E+06  0.42268262E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17023100E+02  0.41999144E+06  0.41999144E+06  0.41999144E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17090400E+02  0.41669055E+06  0.41669055E+06  0.41669055E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17157700E+02  0.41578887E+06  0.41578887E+06  0.41578887E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17225000E+02  0.41959101E+06  0.41959101E+06  0.41959101E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17292200E+02  0.42743740E+06  0.42743740E+06  0.42743740E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17359500E+02  0.43649792E+06  0.43649792E+06  0.43649792E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17426800E+02  0.44257172E+06  0.44257172E+06  0.44257172E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17494100E+02  0.44316047E+06  0.44316047E+06  0.44316047E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17561400E+02  0.43923801E+06  0.43923801E+06  0.43923801E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17628700E+02  0.43335898E+06  0.43335898E+06  0.43335898E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17695900E+02  0.42814665E+06  0.42814665E+06  0.42814665E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17763200E+02  0.42394962E+06  0.42394962E+06  0.42394962E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17830500E+02  0.41930778E+06  0.41930778E+06  0.41930778E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17897800E+02  0.41286907E+06  0.41286907E+06  0.41286907E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17965100E+02  0.40439529E+06  0.40439529E+06  0.40439529E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18032400E+02  0.39446233E+06  0.39446233E+06  0.39446233E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18099700E+02  0.38363484E+06  0.38363484E+06  0.38363484E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18166900E+02  0.37233029E+06  0.37233029E+06  0.37233029E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18234200E+02  0.36130708E+06  0.36130708E+06  0.36130708E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18301500E+02  0.35125220E+06  0.35125220E+06  0.35125220E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18368800E+02  0.34305652E+06  0.34305652E+06  0.34305652E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18436100E+02  0.33654549E+06  0.33654549E+06  0.33654549E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18503400E+02  0.33024275E+06  0.33024275E+06  0.33024275E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18570700E+02  0.32289996E+06  0.32289996E+06  0.32289996E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18637900E+02  0.31366798E+06  0.31366798E+06  0.31366798E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18705200E+02  0.30298750E+06  0.30298750E+06  0.30298750E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18772500E+02  0.29281405E+06  0.29281405E+06  0.29281405E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18839800E+02  0.28527974E+06  0.28527974E+06  0.28527974E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18907100E+02  0.28217889E+06  0.28217889E+06  0.28217889E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18974400E+02  0.28489409E+06  0.28489409E+06  0.28489409E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19041600E+02  0.29347255E+06  0.29347255E+06  0.29347255E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19108900E+02  0.30702377E+06  0.30702377E+06  0.30702377E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19176200E+02  0.32355400E+06  0.32355400E+06  0.32355400E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19243500E+02  0.34005347E+06  0.34005347E+06  0.34005347E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19310800E+02  0.35325395E+06  0.35325395E+06  0.35325395E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19378100E+02  0.36106021E+06  0.36106021E+06  0.36106021E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19445400E+02  0.36349777E+06  0.36349777E+06  0.36349777E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19512600E+02  0.36254162E+06  0.36254162E+06  0.36254162E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19579900E+02  0.36118958E+06  0.36118958E+06  0.36118958E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19647200E+02  0.36167610E+06  0.36167610E+06  0.36167610E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19714500E+02  0.36371147E+06  0.36371147E+06  0.36371147E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19781800E+02  0.36591947E+06  0.36591947E+06  0.36591947E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19849100E+02  0.36683797E+06  0.36683797E+06  0.36683797E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19916400E+02  0.36682433E+06  0.36682433E+06  0.36682433E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19983600E+02  0.36775380E+06  0.36775380E+06  0.36775380E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20050900E+02  0.37228148E+06  0.37228148E+06  0.37228148E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20118200E+02  0.38235475E+06  0.38235475E+06  0.38235475E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20185500E+02  0.39806028E+06  0.39806028E+06  0.39806028E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20252800E+02  0.41734212E+06  0.41734212E+06  0.41734212E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20320100E+02  0.43681287E+06  0.43681287E+06  0.43681287E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20387300E+02  0.45311633E+06  0.45311633E+06  0.45311633E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20454600E+02  0.46452532E+06  0.46452532E+06  0.46452532E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20521900E+02  0.47194287E+06  0.47194287E+06  0.47194287E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20589200E+02  0.47906913E+06  0.47906913E+06  0.47906913E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20656500E+02  0.48951203E+06  0.48951203E+06  0.48951203E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20723800E+02  0.50511108E+06  0.50511108E+06  0.50511108E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20791100E+02  0.52425791E+06  0.52425791E+06  0.52425791E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20858300E+02  0.54231886E+06  0.54231886E+06  0.54231886E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20925600E+02  0.55400273E+06  0.55400273E+06  0.55400273E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20992900E+02  0.55577378E+06  0.55577378E+06  0.55577378E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21060200E+02  0.54682814E+06  0.54682814E+06  0.54682814E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21127500E+02  0.52889790E+06  0.52889790E+06  0.52889790E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21194800E+02  0.50535610E+06  0.50535610E+06  0.50535610E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21262000E+02  0.48060787E+06  0.48060787E+06  0.48060787E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21329300E+02  0.45933138E+06  0.45933138E+06  0.45933138E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21396600E+02  0.44527168E+06  0.44527168E+06  0.44527168E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21463900E+02  0.43973967E+06  0.43973967E+06  0.43973967E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21531200E+02  0.44165653E+06  0.44165653E+06  0.44165653E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21598500E+02  0.44784404E+06  0.44784404E+06  0.44784404E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21665800E+02  0.45473019E+06  0.45473019E+06  0.45473019E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21733000E+02  0.45980665E+06  0.45980665E+06  0.45980665E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21800300E+02  0.46262548E+06  0.46262548E+06  0.46262548E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21867600E+02  0.46348850E+06  0.46348850E+06  0.46348850E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21934900E+02  0.46256185E+06  0.46256185E+06  0.46256185E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22002200E+02  0.45980316E+06  0.45980316E+06  0.45980316E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22069500E+02  0.45428675E+06  0.45428675E+06  0.45428675E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22136800E+02  0.44612241E+06  0.44612241E+06  0.44612241E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22204000E+02  0.43594292E+06  0.43594292E+06  0.43594292E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22271300E+02  0.42544845E+06  0.42544845E+06  0.42544845E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22338600E+02  0.41569167E+06  0.41569167E+06  0.41569167E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22405900E+02  0.40686080E+06  0.40686080E+06  0.40686080E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22473200E+02  0.39767458E+06  0.39767458E+06  0.39767458E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22540500E+02  0.38590156E+06  0.38590156E+06  0.38590156E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22607700E+02  0.37059134E+06  0.37059134E+06  0.37059134E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22675000E+02  0.35258212E+06  0.35258212E+06  0.35258212E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22742300E+02  0.33414508E+06  0.33414508E+06  0.33414508E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22809600E+02  0.31804407E+06  0.31804407E+06  0.31804407E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22876900E+02  0.30553767E+06  0.30553767E+06  0.30553767E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22944200E+02  0.29655644E+06  0.29655644E+06  0.29655644E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23011500E+02  0.29033393E+06  0.29033393E+06  0.29033393E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23078700E+02  0.28625746E+06  0.28625746E+06  0.28625746E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23146000E+02  0.28332136E+06  0.28332136E+06  0.28332136E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23213300E+02  0.28087158E+06  0.28087158E+06  0.28087158E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23280600E+02  0.27773042E+06  0.27773042E+06  0.27773042E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23347900E+02  0.27297047E+06  0.27297047E+06  0.27297047E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23415200E+02  0.26629534E+06  0.26629534E+06  0.26629534E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23482500E+02  0.25842404E+06  0.25842404E+06  0.25842404E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23549700E+02  0.25072379E+06  0.25072379E+06  0.25072379E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23617000E+02  0.24532415E+06  0.24532415E+06  0.24532415E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23684300E+02  0.24343077E+06  0.24343077E+06  0.24343077E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23751600E+02  0.24557046E+06  0.24557046E+06  0.24557046E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23818900E+02  0.25072643E+06  0.25072643E+06  0.25072643E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23886200E+02  0.25757578E+06  0.25757578E+06  0.25757578E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23953400E+02  0.26480734E+06  0.26480734E+06  0.26480734E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24020700E+02  0.27172104E+06  0.27172104E+06  0.27172104E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24088000E+02  0.27822262E+06  0.27822262E+06  0.27822262E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24155300E+02  0.28515304E+06  0.28515304E+06  0.28515304E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24222600E+02  0.29328584E+06  0.29328584E+06  0.29328584E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24289900E+02  0.30213402E+06  0.30213402E+06  0.30213402E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24357200E+02  0.30964123E+06  0.30964123E+06  0.30964123E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24424400E+02  0.31393320E+06  0.31393320E+06  0.31393320E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24491700E+02  0.31467676E+06  0.31467676E+06  0.31467676E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24559000E+02  0.31362304E+06  0.31362304E+06  0.31362304E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24626300E+02  0.31313667E+06  0.31313667E+06  0.31313667E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24693600E+02  0.31448744E+06  0.31448744E+06  0.31448744E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24760900E+02  0.31727754E+06  0.31727754E+06  0.31727754E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24828200E+02  0.31963533E+06  0.31963533E+06  0.31963533E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24895400E+02  0.32033708E+06  0.32033708E+06  0.32033708E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24962700E+02  0.31942691E+06  0.31942691E+06  0.31942691E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25030000E+02  0.31844687E+06  0.31844687E+06  0.31844687E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25097300E+02  0.31930374E+06  0.31930374E+06  0.31930374E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25164600E+02  0.32299896E+06  0.32299896E+06  0.32299896E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25231900E+02  0.32962499E+06  0.32962499E+06  0.32962499E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25299100E+02  0.33823404E+06  0.33823404E+06  0.33823404E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25366400E+02  0.34696546E+06  0.34696546E+06  0.34696546E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25433700E+02  0.35370782E+06  0.35370782E+06  0.35370782E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25501000E+02  0.35660602E+06  0.35660602E+06  0.35660602E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25568300E+02  0.35534511E+06  0.35534511E+06  0.35534511E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25635600E+02  0.35119541E+06  0.35119541E+06  0.35119541E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25702900E+02  0.34674184E+06  0.34674184E+06  0.34674184E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25770100E+02  0.34387850E+06  0.34387850E+06  0.34387850E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25837400E+02  0.34339385E+06  0.34339385E+06  0.34339385E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25904700E+02  0.34528544E+06  0.34528544E+06  0.34528544E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25972000E+02  0.34913041E+06  0.34913041E+06  0.34913041E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26039300E+02  0.35468261E+06  0.35468261E+06  0.35468261E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26106600E+02  0.36163988E+06  0.36163988E+06  0.36163988E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26173900E+02  0.36955646E+06  0.36955646E+06  0.36955646E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26241100E+02  0.37730510E+06  0.37730510E+06  0.37730510E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26308400E+02  0.38441952E+06  0.38441952E+06  0.38441952E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26375700E+02  0.39089466E+06  0.39089466E+06  0.39089466E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26443000E+02  0.39766478E+06  0.39766478E+06  0.39766478E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26510300E+02  0.40490703E+06  0.40490703E+06  0.40490703E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26577600E+02  0.41295825E+06  0.41295825E+06  0.41295825E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26644800E+02  0.42184850E+06  0.42184850E+06  0.42184850E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26712100E+02  0.43183906E+06  0.43183906E+06  0.43183906E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26779400E+02  0.44340500E+06  0.44340500E+06  0.44340500E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26846700E+02  0.45551405E+06  0.45551405E+06  0.45551405E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26914000E+02  0.46536339E+06  0.46536339E+06  0.46536339E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26981300E+02  0.46897528E+06  0.46897528E+06  0.46897528E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27048600E+02  0.46388277E+06  0.46388277E+06  0.46388277E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27115800E+02  0.45112406E+06  0.45112406E+06  0.45112406E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27183100E+02  0.43442592E+06  0.43442592E+06  0.43442592E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27250400E+02  0.41838877E+06  0.41838877E+06  0.41838877E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27317700E+02  0.40648457E+06  0.40648457E+06  0.40648457E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27385000E+02  0.40022384E+06  0.40022384E+06  0.40022384E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27452300E+02  0.39976340E+06  0.39976340E+06  0.39976340E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27519600E+02  0.40405245E+06  0.40405245E+06  0.40405245E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27586800E+02  0.41201071E+06  0.41201071E+06  0.41201071E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27654100E+02  0.42199259E+06  0.42199259E+06  0.42199259E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27721400E+02  0.43236902E+06  0.43236902E+06  0.43236902E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27788700E+02  0.44137487E+06  0.44137487E+06  0.44137487E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27856000E+02  0.44737942E+06  0.44737942E+06  0.44737942E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27923300E+02  0.44903255E+06  0.44903255E+06  0.44903255E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27990500E+02  0.44592635E+06  0.44592635E+06  0.44592635E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28057800E+02  0.43951293E+06  0.43951293E+06  0.43951293E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28125100E+02  0.43233289E+06  0.43233289E+06  0.43233289E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28192400E+02  0.42889572E+06  0.42889572E+06  0.42889572E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28259700E+02  0.43289329E+06  0.43289329E+06  0.43289329E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28327000E+02  0.44691304E+06  0.44691304E+06  0.44691304E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28394300E+02  0.46952368E+06  0.46952368E+06  0.46952368E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28461500E+02  0.49636832E+06  0.49636832E+06  0.49636832E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28528800E+02  0.52257188E+06  0.52257188E+06  0.52257188E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28596100E+02  0.54453461E+06  0.54453461E+06  0.54453461E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28663400E+02  0.56151324E+06  0.56151324E+06  0.56151324E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28730700E+02  0.57381504E+06  0.57381504E+06  0.57381504E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28798000E+02  0.58005404E+06  0.58005404E+06  0.58005404E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28865300E+02  0.57740333E+06  0.57740333E+06  0.57740333E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28932500E+02  0.56215731E+06  0.56215731E+06  0.56215731E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28999800E+02  0.53351166E+06  0.53351166E+06  0.53351166E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
