   #Energy      xx(%)           yy(%)
  0.33507900E+02  0.15949921E+01  0.15949921E+01
  0.33575200E+02  0.15930794E+01  0.15930794E+01
  0.33642500E+02  0.15801499E+01  0.15801499E+01
  0.33709800E+02  0.15637617E+01  0.15637617E+01
  0.33777100E+02  0.15506908E+01  0.15506908E+01
  0.33844300E+02  0.15435106E+01  0.15435106E+01
  0.33911600E+02  0.15439748E+01  0.15439748E+01
  0.33978900E+02  0.15504145E+01  0.15504145E+01
  0.34046200E+02  0.15637193E+01  0.15637193E+01
  0.34113500E+02  0.15882131E+01  0.15882131E+01
  0.34180800E+02  0.16299560E+01  0.16299560E+01
  0.34248000E+02  0.16907183E+01  0.16907183E+01
  0.34315300E+02  0.17731277E+01  0.17731277E+01
  0.34382600E+02  0.18737568E+01  0.18737568E+01
  0.34449900E+02  0.19883020E+01  0.19883020E+01
  0.34517200E+02  0.21055812E+01  0.21055812E+01
  0.34584500E+02  0.22127129E+01  0.22127129E+01
  0.34651800E+02  0.22925325E+01  0.22925325E+01
  0.34719000E+02  0.23312575E+01  0.23312575E+01
  0.34786300E+02  0.23253175E+01  0.23253175E+01
  0.34853600E+02  0.22804804E+01  0.22804804E+01
  0.34920900E+02  0.22154858E+01  0.22154858E+01
  0.34988200E+02  0.21466624E+01  0.21466624E+01
  0.35055500E+02  0.20879316E+01  0.20879316E+01
  0.35122800E+02  0.20402642E+01  0.20402642E+01
  0.35190000E+02  0.20011200E+01  0.20011200E+01
  0.35257300E+02  0.19644246E+01  0.19644246E+01
  0.35324600E+02  0.19293115E+01  0.19293115E+01
  0.35391900E+02  0.18984469E+01  0.18984469E+01
  0.35459200E+02  0.18736370E+01  0.18736370E+01
  0.35526500E+02  0.18602554E+01  0.18602554E+01
  0.35593700E+02  0.18592619E+01  0.18592619E+01
  0.35661000E+02  0.18698457E+01  0.18698457E+01
  0.35728300E+02  0.18867030E+01  0.18867030E+01
  0.35795600E+02  0.19044977E+01  0.19044977E+01
  0.35862900E+02  0.19196524E+01  0.19196524E+01
  0.35930200E+02  0.19294636E+01  0.19294636E+01
  0.35997500E+02  0.19374995E+01  0.19374995E+01
  0.36064700E+02  0.19473458E+01  0.19473458E+01
  0.36132000E+02  0.19617266E+01  0.19617266E+01
  0.36199300E+02  0.19797540E+01  0.19797540E+01
  0.36266600E+02  0.19987314E+01  0.19987314E+01
  0.36333900E+02  0.20141351E+01  0.20141351E+01
  0.36401200E+02  0.20214135E+01  0.20214135E+01
  0.36468500E+02  0.20177995E+01  0.20177995E+01
  0.36535700E+02  0.20068686E+01  0.20068686E+01
  0.36603000E+02  0.19904121E+01  0.19904121E+01
  0.36670300E+02  0.19711330E+01  0.19711330E+01
  0.36737600E+02  0.19535968E+01  0.19535968E+01
  0.36804900E+02  0.19387339E+01  0.19387339E+01
  0.36872200E+02  0.19274820E+01  0.19274820E+01
  0.36939400E+02  0.19217034E+01  0.19217034E+01
  0.37006700E+02  0.19195915E+01  0.19195915E+01
  0.37074000E+02  0.19174587E+01  0.19174587E+01
  0.37141300E+02  0.19125221E+01  0.19125221E+01
  0.37208600E+02  0.18982598E+01  0.18982598E+01
  0.37275900E+02  0.18746143E+01  0.18746143E+01
  0.37343200E+02  0.18433904E+01  0.18433904E+01
  0.37410400E+02  0.18138918E+01  0.18138918E+01
  0.37477700E+02  0.17945861E+01  0.17945861E+01
  0.37545000E+02  0.17930557E+01  0.17930557E+01
  0.37612300E+02  0.18075143E+01  0.18075143E+01
  0.37679600E+02  0.18361479E+01  0.18361479E+01
  0.37746900E+02  0.18705153E+01  0.18705153E+01
  0.37814200E+02  0.19059121E+01  0.19059121E+01
  0.37881400E+02  0.19357174E+01  0.19357174E+01
  0.37948700E+02  0.19599220E+01  0.19599220E+01
  0.38016000E+02  0.19784996E+01  0.19784996E+01
  0.38083300E+02  0.19923766E+01  0.19923766E+01
  0.38150600E+02  0.20024836E+01  0.20024836E+01
  0.38217900E+02  0.20183285E+01  0.20183285E+01
  0.38285100E+02  0.20513727E+01  0.20513727E+01
  0.38352400E+02  0.21131274E+01  0.21131274E+01
  0.38419700E+02  0.22026703E+01  0.22026703E+01
  0.38487000E+02  0.23037817E+01  0.23037817E+01
  0.38554300E+02  0.23907113E+01  0.23907113E+01
  0.38621600E+02  0.24405702E+01  0.24405702E+01
  0.38688900E+02  0.24427729E+01  0.24427729E+01
  0.38756100E+02  0.23999517E+01  0.23999517E+01
  0.38823400E+02  0.23233065E+01  0.23233065E+01
  0.38890700E+02  0.22279373E+01  0.22279373E+01
  0.38958000E+02  0.21271996E+01  0.21271996E+01
  0.39025300E+02  0.20278400E+01  0.20278400E+01
  0.39092600E+02  0.19328033E+01  0.19328033E+01
  0.39159900E+02  0.18431190E+01  0.18431190E+01
  0.39227100E+02  0.17598263E+01  0.17598263E+01
  0.39294400E+02  0.16839880E+01  0.16839880E+01
  0.39361700E+02  0.16196310E+01  0.16196310E+01
  0.39429000E+02  0.15688449E+01  0.15688449E+01
  0.39496300E+02  0.15377074E+01  0.15377074E+01
  0.39563600E+02  0.15263576E+01  0.15263576E+01
  0.39630800E+02  0.15378990E+01  0.15378990E+01
  0.39698100E+02  0.15714408E+01  0.15714408E+01
  0.39765400E+02  0.16260460E+01  0.16260460E+01
  0.39832700E+02  0.16997507E+01  0.16997507E+01
  0.39900000E+02  0.17885669E+01  0.17885669E+01
  0.39967300E+02  0.18844958E+01  0.18844958E+01
  0.40034600E+02  0.19745484E+01  0.19745484E+01
  0.40101800E+02  0.20407440E+01  0.20407440E+01
  0.40169100E+02  0.20670749E+01  0.20670749E+01
  0.40236400E+02  0.20403788E+01  0.20403788E+01
  0.40303700E+02  0.19623211E+01  0.19623211E+01
  0.40371000E+02  0.18505760E+01  0.18505760E+01
  0.40438300E+02  0.17371878E+01  0.17371878E+01
  0.40505600E+02  0.16506211E+01  0.16506211E+01
  0.40572800E+02  0.16044052E+01  0.16044052E+01
  0.40640100E+02  0.16009047E+01  0.16009047E+01
  0.40707400E+02  0.16270429E+01  0.16270429E+01
  0.40774700E+02  0.16644982E+01  0.16644982E+01
  0.40842000E+02  0.16928129E+01  0.16928129E+01
  0.40909300E+02  0.16996471E+01  0.16996471E+01
  0.40976500E+02  0.16807901E+01  0.16807901E+01
  0.41043800E+02  0.16371276E+01  0.16371276E+01
  0.41111100E+02  0.15788073E+01  0.15788073E+01
  0.41178400E+02  0.15140011E+01  0.15140011E+01
  0.41245700E+02  0.14509711E+01  0.14509711E+01
  0.41313000E+02  0.13970328E+01  0.13970328E+01
  0.41380300E+02  0.13543518E+01  0.13543518E+01
  0.41447500E+02  0.13240570E+01  0.13240570E+01
  0.41514800E+02  0.13009892E+01  0.13009892E+01
  0.41582100E+02  0.12778271E+01  0.12778271E+01
  0.41649400E+02  0.12493000E+01  0.12493000E+01
  0.41716700E+02  0.12122031E+01  0.12122031E+01
  0.41784000E+02  0.11696555E+01  0.11696555E+01
  0.41851300E+02  0.11226799E+01  0.11226799E+01
  0.41918500E+02  0.10744351E+01  0.10744351E+01
  0.41985800E+02  0.10270534E+01  0.10270534E+01
  0.42053100E+02  0.98268003E+00  0.98268003E+00
  0.42120400E+02  0.94241128E+00  0.94241128E+00
  0.42187700E+02  0.90520211E+00  0.90520211E+00
  0.42255000E+02  0.86999725E+00  0.86999725E+00
  0.42322200E+02  0.83464832E+00  0.83464832E+00
  0.42389500E+02  0.79915915E+00  0.79915915E+00
  0.42456800E+02  0.76678395E+00  0.76678395E+00
  0.42524100E+02  0.73754437E+00  0.73754437E+00
  0.42591400E+02  0.71364145E+00  0.71364145E+00
  0.42658700E+02  0.69729306E+00  0.69729306E+00
  0.42726000E+02  0.68854256E+00  0.68854256E+00
  0.42793200E+02  0.68194929E+00  0.68194929E+00
  0.42860500E+02  0.67423440E+00  0.67423440E+00
  0.42927800E+02  0.66429100E+00  0.66429100E+00
  0.42995100E+02  0.65210764E+00  0.65210764E+00
  0.43062400E+02  0.63988020E+00  0.63988020E+00
  0.43129700E+02  0.63313687E+00  0.63313687E+00
  0.43196900E+02  0.63301169E+00  0.63301169E+00
  0.43264200E+02  0.63842952E+00  0.63842952E+00
  0.43331500E+02  0.64719178E+00  0.64719178E+00
  0.43398800E+02  0.65708823E+00  0.65708823E+00
  0.43466100E+02  0.66366902E+00  0.66366902E+00
  0.43533400E+02  0.66357437E+00  0.66357437E+00
  0.43600700E+02  0.65565615E+00  0.65565615E+00
  0.43667900E+02  0.63875398E+00  0.63875398E+00
  0.43735200E+02  0.61618522E+00  0.61618522E+00
  0.43802500E+02  0.59241027E+00  0.59241027E+00
  0.43869800E+02  0.56967428E+00  0.56967428E+00
  0.43937100E+02  0.54911227E+00  0.54911227E+00
  0.44004400E+02  0.53638886E+00  0.53638886E+00
  0.44071700E+02  0.53154642E+00  0.53154642E+00
  0.44138900E+02  0.53688977E+00  0.53688977E+00
  0.44206200E+02  0.55132949E+00  0.55132949E+00
  0.44273500E+02  0.57035209E+00  0.57035209E+00
  0.44340800E+02  0.59056013E+00  0.59056013E+00
  0.44408100E+02  0.60967931E+00  0.60967931E+00
  0.44475400E+02  0.62656554E+00  0.62656554E+00
  0.44542600E+02  0.64235108E+00  0.64235108E+00
  0.44609900E+02  0.65703462E+00  0.65703462E+00
  0.44677200E+02  0.67175512E+00  0.67175512E+00
  0.44744500E+02  0.68422058E+00  0.68422058E+00
  0.44811800E+02  0.69442255E+00  0.69442255E+00
  0.44879100E+02  0.70120314E+00  0.70120314E+00
  0.44946400E+02  0.70684957E+00  0.70684957E+00
  0.45013600E+02  0.71135547E+00  0.71135547E+00
  0.45080900E+02  0.71702664E+00  0.71702664E+00
  0.45148200E+02  0.72271085E+00  0.72271085E+00
  0.45215500E+02  0.72840796E+00  0.72840796E+00
  0.45282800E+02  0.73295941E+00  0.73295941E+00
  0.45350100E+02  0.73171947E+00  0.73171947E+00
  0.45417400E+02  0.72349983E+00  0.72349983E+00
  0.45484600E+02  0.71059315E+00  0.71059315E+00
  0.45551900E+02  0.69181214E+00  0.69181214E+00
  0.45619200E+02  0.67179715E+00  0.67179715E+00
  0.45686500E+02  0.65171244E+00  0.65171244E+00
  0.45753800E+02  0.63507661E+00  0.63507661E+00
  0.45821100E+02  0.62190867E+00  0.62190867E+00
  0.45888300E+02  0.61457944E+00  0.61457944E+00
  0.45955600E+02  0.61665564E+00  0.61665564E+00
  0.46022900E+02  0.63053605E+00  0.63053605E+00
  0.46090200E+02  0.65862449E+00  0.65862449E+00
  0.46157500E+02  0.69977664E+00  0.69977664E+00
  0.46224800E+02  0.75283403E+00  0.75283403E+00
  0.46292100E+02  0.80598433E+00  0.80598433E+00
  0.46359300E+02  0.84975940E+00  0.84975940E+00
  0.46426600E+02  0.86875013E+00  0.86875013E+00
  0.46493900E+02  0.86050362E+00  0.86050362E+00
  0.46561200E+02  0.82964508E+00  0.82964508E+00
  0.46628500E+02  0.78795259E+00  0.78795259E+00
  0.46695800E+02  0.75087981E+00  0.75087981E+00
  0.46763100E+02  0.72803035E+00  0.72803035E+00
  0.46830300E+02  0.72427756E+00  0.72427756E+00
  0.46897600E+02  0.73611167E+00  0.73611167E+00
  0.46964900E+02  0.75878311E+00  0.75878311E+00
  0.47032200E+02  0.78631343E+00  0.78631343E+00
  0.47099500E+02  0.81269984E+00  0.81269984E+00
  0.47166800E+02  0.83071349E+00  0.83071349E+00
  0.47234000E+02  0.83670831E+00  0.83670831E+00
  0.47301300E+02  0.82460175E+00  0.82460175E+00
  0.47368600E+02  0.79551266E+00  0.79551266E+00
  0.47435900E+02  0.75297870E+00  0.75297870E+00
  0.47503200E+02  0.70420547E+00  0.70420547E+00
  0.47570500E+02  0.65280572E+00  0.65280572E+00
  0.47637800E+02  0.60731465E+00  0.60731465E+00
  0.47705000E+02  0.57144678E+00  0.57144678E+00
  0.47772300E+02  0.55140065E+00  0.55140065E+00
  0.47839600E+02  0.54480439E+00  0.54480439E+00
  0.47906900E+02  0.55172035E+00  0.55172035E+00
  0.47974200E+02  0.57096849E+00  0.57096849E+00
  0.48041500E+02  0.60258631E+00  0.60258631E+00
  0.48108800E+02  0.64413575E+00  0.64413575E+00
  0.48176000E+02  0.69809853E+00  0.69809853E+00
  0.48243300E+02  0.76448796E+00  0.76448796E+00
  0.48310600E+02  0.83713664E+00  0.83713664E+00
  0.48377900E+02  0.90987535E+00  0.90987535E+00
  0.48445200E+02  0.97036906E+00  0.97036906E+00
  0.48512500E+02  0.10025667E+01  0.10025667E+01
  0.48579700E+02  0.99898815E+00  0.99898815E+00
  0.48647000E+02  0.95824446E+00  0.95824446E+00
  0.48714300E+02  0.88878644E+00  0.88878644E+00
  0.48781600E+02  0.80657750E+00  0.80657750E+00
  0.48848900E+02  0.72650332E+00  0.72650332E+00
  0.48916200E+02  0.66111817E+00  0.66111817E+00
  0.48983500E+02  0.61431071E+00  0.61431071E+00
  0.49050700E+02  0.58495128E+00  0.58495128E+00
  0.49118000E+02  0.56936336E+00  0.56936336E+00
  0.49185300E+02  0.56130256E+00  0.56130256E+00
  0.49252600E+02  0.56080374E+00  0.56080374E+00
  0.49319900E+02  0.56536612E+00  0.56536612E+00
  0.49387200E+02  0.57627682E+00  0.57627682E+00
  0.49454500E+02  0.59609532E+00  0.59609532E+00
  0.49521700E+02  0.62865511E+00  0.62865511E+00
  0.49589000E+02  0.67906595E+00  0.67906595E+00
  0.49656300E+02  0.74734393E+00  0.74734393E+00
  0.49723600E+02  0.83348634E+00  0.83348634E+00
  0.49790900E+02  0.92858903E+00  0.92858903E+00
  0.49858200E+02  0.10186855E+01  0.10186855E+01
  0.49925400E+02  0.10910999E+01  0.10910999E+01
  0.49992700E+02  0.11306203E+01  0.11306203E+01
  0.50060000E+02  0.11257586E+01  0.11257586E+01
  0.50127300E+02  0.10788730E+01  0.10788730E+01
  0.50194600E+02  0.99606383E+00  0.99606383E+00
  0.50261900E+02  0.89367173E+00  0.89367173E+00
  0.50329200E+02  0.78693375E+00  0.78693375E+00
  0.50396400E+02  0.69129135E+00  0.69129135E+00
  0.50463700E+02  0.61462313E+00  0.61462313E+00
  0.50531000E+02  0.56098497E+00  0.56098497E+00
  0.50598300E+02  0.52664539E+00  0.52664539E+00
  0.50665600E+02  0.50781600E+00  0.50781600E+00
  0.50732900E+02  0.49936085E+00  0.49936085E+00
  0.50800200E+02  0.49349160E+00  0.49349160E+00
  0.50867400E+02  0.48629516E+00  0.48629516E+00
  0.50934700E+02  0.47907784E+00  0.47907784E+00
  0.51002000E+02  0.47052690E+00  0.47052690E+00
  0.51069300E+02  0.46457777E+00  0.46457777E+00
  0.51136600E+02  0.46124171E+00  0.46124171E+00
  0.51203900E+02  0.46579832E+00  0.46579832E+00
  0.51271100E+02  0.47563860E+00  0.47563860E+00
  0.51338400E+02  0.49474135E+00  0.49474135E+00
  0.51405700E+02  0.52048946E+00  0.52048946E+00
  0.51473000E+02  0.55025487E+00  0.55025487E+00
  0.51540300E+02  0.58007754E+00  0.58007754E+00
  0.51607600E+02  0.60201476E+00  0.60201476E+00
  0.51674900E+02  0.61074496E+00  0.61074496E+00
  0.51742100E+02  0.60356854E+00  0.60356854E+00
  0.51809400E+02  0.58041930E+00  0.58041930E+00
  0.51876700E+02  0.54920533E+00  0.54920533E+00
  0.51944000E+02  0.51121522E+00  0.51121522E+00
  0.52011300E+02  0.46640739E+00  0.46640739E+00
  0.52078600E+02  0.41607837E+00  0.41607837E+00
  0.52145900E+02  0.36019073E+00  0.36019073E+00
  0.52213100E+02  0.30139934E+00  0.30139934E+00
  0.52280400E+02  0.24778932E+00  0.24778932E+00
  0.52347700E+02  0.20075120E+00  0.20075120E+00
  0.52415000E+02  0.16304272E+00  0.16304272E+00
  0.52482300E+02  0.13472167E+00  0.13472167E+00
  0.52549600E+02  0.11311819E+00  0.11311819E+00
  0.52616800E+02  0.98267053E-01  0.98267053E-01
  0.52684100E+02  0.86104398E-01  0.86104398E-01
  0.52751400E+02  0.79377552E-01  0.79377552E-01
  0.52818700E+02  0.74001696E-01  0.74001696E-01
  0.52886000E+02  0.69982518E-01  0.69982518E-01
  0.52953300E+02  0.68698651E-01  0.68698651E-01
  0.53020600E+02  0.68786029E-01  0.68786029E-01
  0.53087800E+02  0.68873260E-01  0.68873260E-01
  0.53155100E+02  0.70338852E-01  0.70338852E-01
  0.53222400E+02  0.70427929E-01  0.70427929E-01
  0.53289700E+02  0.69135275E-01  0.69135275E-01
  0.53357000E+02  0.67839095E-01  0.67839095E-01
  0.53424300E+02  0.66539387E-01  0.66539387E-01
  0.53491500E+02  0.66623106E-01  0.66623106E-01
  0.53558800E+02  0.66706948E-01  0.66706948E-01
  0.53626100E+02  0.66790791E-01  0.66790791E-01
  0.53693400E+02  0.69659126E-01  0.69659126E-01
  0.53760700E+02  0.72534281E-01  0.72534281E-01
  0.53828000E+02  0.76811771E-01  0.76811771E-01
  0.53895300E+02  0.82496461E-01  0.82496461E-01
  0.53962500E+02  0.88194292E-01  0.88194292E-01
  0.54029800E+02  0.93905563E-01  0.93905563E-01
  0.54097100E+02  0.98228239E-01  0.98228239E-01
  0.54164400E+02  0.98350303E-01  0.98350303E-01
  0.54231700E+02  0.94256102E-01  0.94256102E-01
  0.54299000E+02  0.87336371E-01  0.87336371E-01
  0.54366300E+02  0.78988862E-01  0.78988862E-01
  0.54433500E+02  0.73441589E-01  0.73441589E-01
  0.54500800E+02  0.67879884E-01  0.67879884E-01
  0.54568100E+02  0.66548733E-01  0.66548733E-01
  0.54635400E+02  0.66630798E-01  0.66630798E-01
  0.54702700E+02  0.68131310E-01  0.68131310E-01
  0.54770000E+02  0.69635244E-01  0.69635244E-01
  0.54837200E+02  0.69720636E-01  0.69720636E-01
  0.54904500E+02  0.66958817E-01  0.66958817E-01
  0.54971800E+02  0.61338740E-01  0.61338740E-01
  0.55039100E+02  0.54276538E-01  0.54276538E-01
  0.55106400E+02  0.45766363E-01  0.45766363E-01
  0.55173700E+02  0.38665297E-01  0.38665297E-01
  0.55241000E+02  0.32979179E-01  0.32979179E-01
  0.55308200E+02  0.28713677E-01  0.28713677E-01
  0.55375500E+02  0.24437385E-01  0.24437385E-01
  0.55442800E+02  0.20150244E-01  0.20150244E-01
  0.55510100E+02  0.17293109E-01  0.17293109E-01
  0.55577400E+02  0.14428818E-01  0.14428818E-01
  0.55644700E+02  0.13001855E-01  0.13001855E-01
  0.55712000E+02  0.10125083E-01  0.10125083E-01
  0.55779200E+02  0.10137301E-01  0.10137301E-01
  0.55846500E+02  0.86997297E-02  0.86997297E-02
  0.55913800E+02  0.87102174E-02  0.87102174E-02
  0.55981100E+02  0.72673598E-02  0.72673598E-02
  0.56048400E+02  0.72760998E-02  0.72760998E-02
  0.56115700E+02  0.72848398E-02  0.72848398E-02
  0.56182900E+02  0.72935660E-02  0.72935660E-02
  0.56250200E+02  0.58419301E-02  0.58419301E-02
  0.56317500E+02  0.58489216E-02  0.58489216E-02
  0.56384800E+02  0.58559132E-02  0.58559132E-02
  0.56452100E+02  0.58629054E-02  0.58629054E-02
  0.56519400E+02  0.58698969E-02  0.58698969E-02
  0.56586700E+02  0.58768879E-02  0.58768879E-02
  0.56653900E+02  0.58838690E-02  0.58838690E-02
  0.56721200E+02  0.58908606E-02  0.58908606E-02
  0.56788500E+02  0.44234544E-02  0.44234544E-02
  0.56855800E+02  0.44286977E-02  0.44286977E-02
  0.56923100E+02  0.44339416E-02  0.44339416E-02
  0.56990400E+02  0.44391854E-02  0.44391854E-02
  0.57057700E+02  0.44444288E-02  0.44444288E-02
  0.57124900E+02  0.44496643E-02  0.44496643E-02
  0.57192200E+02  0.44549082E-02  0.44549082E-02
  0.57259500E+02  0.44601516E-02  0.44601516E-02
  0.57326800E+02  0.44653949E-02  0.44653949E-02
  0.57394100E+02  0.44706383E-02  0.44706383E-02
  0.57461400E+02  0.44758817E-02  0.44758817E-02
  0.57528600E+02  0.44811178E-02  0.44811178E-02
  0.57595900E+02  0.44863612E-02  0.44863612E-02
  0.57663200E+02  0.44916046E-02  0.44916046E-02
  0.57730500E+02  0.44968475E-02  0.44968475E-02
  0.57797800E+02  0.45020909E-02  0.45020909E-02
  0.57865100E+02  0.30049347E-02  0.30049347E-02
  0.57932400E+02  0.30084304E-02  0.30084304E-02
  0.57999600E+02  0.30119209E-02  0.30119209E-02
  0.58066900E+02  0.30154163E-02  0.30154163E-02
  0.58134200E+02  0.30189120E-02  0.30189120E-02
  0.58201500E+02  0.30224077E-02  0.30224077E-02
  0.58268800E+02  0.30259031E-02  0.30259031E-02
  0.58336100E+02  0.30293988E-02  0.30293988E-02
  0.58403400E+02  0.30328946E-02  0.30328946E-02
  0.58470600E+02  0.30363848E-02  0.30363848E-02
  0.58537900E+02  0.30398805E-02  0.30398805E-02
  0.58605200E+02  0.30433759E-02  0.30433759E-02
  0.58672500E+02  0.30468713E-02  0.30468713E-02
  0.58739800E+02  0.30503671E-02  0.30503671E-02
  0.58807100E+02  0.30538625E-02  0.30538625E-02
  0.58874300E+02  0.30573527E-02  0.30573527E-02
  0.58941600E+02  0.30608484E-02  0.30608484E-02
  0.59008900E+02  0.30643439E-02  0.30643439E-02
  0.59076200E+02  0.30678393E-02  0.30678393E-02
  0.59143500E+02  0.30713350E-02  0.30713350E-02
  0.59210800E+02  0.30748305E-02  0.30748305E-02
  0.59278100E+02  0.30783259E-02  0.30783259E-02
  0.59345300E+02  0.30818161E-02  0.30818161E-02
  0.59412600E+02  0.30853116E-02  0.30853116E-02
  0.59479900E+02  0.30888070E-02  0.30888070E-02
  0.59547200E+02  0.30923024E-02  0.30923024E-02
  0.59614500E+02  0.30957979E-02  0.30957979E-02
  0.59681800E+02  0.30992933E-02  0.30992933E-02
  0.59749100E+02  0.31027888E-02  0.31027888E-02
  0.59816300E+02  0.31062790E-02  0.31062790E-02
  0.59883600E+02  0.31097745E-02  0.31097745E-02
  0.59950900E+02  0.31132699E-02  0.31132699E-02
  0.60018200E+02  0.31167654E-02  0.31167654E-02
  0.60085500E+02  0.31202608E-02  0.31202608E-02
  0.60152800E+02  0.31237563E-02  0.31237563E-02
  0.60220000E+02  0.15636477E-02  0.15636477E-02
  0.60287300E+02  0.15653953E-02  0.15653953E-02
  0.60354600E+02  0.15671431E-02  0.15671431E-02
  0.60421900E+02  0.15688909E-02  0.15688909E-02
  0.60489200E+02  0.15706387E-02  0.15706387E-02
  0.60556500E+02  0.15723863E-02  0.15723863E-02
  0.60623800E+02  0.15741341E-02  0.15741341E-02
  0.60691000E+02  0.15758793E-02  0.15758793E-02
  0.60758300E+02  0.15776271E-02  0.15776271E-02
  0.60825600E+02  0.15793747E-02  0.15793747E-02
  0.60892900E+02  0.15811225E-02  0.15811225E-02
  0.60960200E+02  0.15828702E-02  0.15828702E-02
  0.61027500E+02  0.15846180E-02  0.15846180E-02
  0.61094800E+02  0.15863657E-02  0.15863657E-02
  0.61162000E+02  0.15881108E-02  0.15881108E-02
  0.61229300E+02  0.15898586E-02  0.15898586E-02
  0.61296600E+02  0.15916062E-02  0.15916062E-02
  0.61363900E+02  0.15933540E-02  0.15933540E-02
  0.61431200E+02  0.15951017E-02  0.15951017E-02
  0.61498500E+02  0.15968495E-02  0.15968495E-02
  0.61565700E+02  0.15985945E-02  0.15985945E-02
  0.61633000E+02  0.16003423E-02  0.16003423E-02
  0.61700300E+02  0.16020900E-02  0.16020900E-02
  0.61767600E+02  0.16038378E-02  0.16038378E-02
  0.61834900E+02  0.16055854E-02  0.16055854E-02
  0.61902200E+02  0.16073330E-02  0.16073330E-02
  0.61969500E+02  0.16090809E-02  0.16090809E-02
  0.62036700E+02  0.16108259E-02  0.16108259E-02
  0.62104000E+02  0.16125737E-02  0.16125737E-02
  0.62171300E+02  0.16143214E-02  0.16143214E-02
  0.62238600E+02  0.16160690E-02  0.16160690E-02
  0.62305900E+02  0.16178168E-02  0.16178168E-02
  0.62373200E+02  0.16195645E-02  0.16195645E-02
  0.62440500E+02  0.16213121E-02  0.16213121E-02
  0.62507700E+02  0.16230572E-02  0.16230572E-02
  0.62575000E+02  0.16248050E-02  0.16248050E-02
  0.62642300E+02  0.16265526E-02  0.16265526E-02
  0.62709600E+02  0.16283003E-02  0.16283003E-02
  0.62776900E+02  0.16300480E-02  0.16300480E-02
  0.62844200E+02  0.16317958E-02  0.16317958E-02
  0.62911400E+02  0.16335408E-02  0.16335408E-02
  0.62978700E+02  0.16352885E-02  0.16352885E-02
  0.63046000E+02  0.16370362E-02  0.16370362E-02
  0.63113300E+02  0.16387838E-02  0.16387838E-02
  0.63180600E+02  0.16405315E-02  0.16405315E-02
  0.63247900E+02  0.16422791E-02  0.16422791E-02
  0.63315200E+02  0.16440270E-02  0.16440270E-02
  0.63382400E+02  0.16457720E-02  0.16457720E-02
  0.63449700E+02  0.16475197E-02  0.16475197E-02
  0.63517000E+02  0.16492673E-02  0.16492673E-02
  0.63584300E+02  0.16510150E-02  0.16510150E-02
  0.63651600E+02  0.16527627E-02  0.16527627E-02
  0.63718900E+02  0.16545103E-02  0.16545103E-02
  0.63786100E+02  0.16562554E-02  0.16562554E-02
  0.63853400E+02  0.16580031E-02  0.16580031E-02
  0.63920700E+02  0.16597508E-02  0.16597508E-02
  0.63988000E+02  0.16614984E-02  0.16614984E-02
  0.64055300E+02  0.16632461E-02  0.16632461E-02
  0.64122600E+02  0.16649938E-02  0.16649938E-02
  0.64189900E+02  0.16667414E-02  0.16667414E-02
  0.64257100E+02  0.16684865E-02  0.16684865E-02
  0.64324400E+02  0.16702342E-02  0.16702342E-02
  0.64391700E+02  0.16719819E-02  0.16719819E-02
  0.64459000E+02  0.16737295E-02  0.16737295E-02
  0.64526300E+02  0.16754772E-02  0.16754772E-02
  0.64593600E+02  0.16772249E-02  0.16772249E-02
  0.64660900E+02  0.16789724E-02  0.16789724E-02
  0.64728100E+02  0.16807175E-02  0.16807175E-02
  0.64795400E+02  0.16824651E-02  0.16824651E-02
  0.64862700E+02  0.16842128E-02  0.16842128E-02
  0.64930000E+02  0.16859605E-02  0.16859605E-02
  0.64997300E+02  0.16877082E-02  0.16877082E-02
  0.65064600E+02  0.16894559E-02  0.16894559E-02
  0.65131800E+02  0.16912008E-02  0.16912008E-02
  0.65199100E+02  0.16929485E-02  0.16929485E-02
  0.65266400E+02  0.16946961E-02  0.16946961E-02
  0.65333700E+02  0.16964438E-02  0.16964438E-02
  0.65401000E+02  0.16981915E-02  0.16981915E-02
  0.65468300E+02  0.16999390E-02  0.16999390E-02
  0.65535600E+02  0.17016867E-02  0.17016867E-02
  0.65602800E+02  0.17034318E-02  0.17034318E-02
  0.65670100E+02  0.17051795E-02  0.17051795E-02
  0.65737400E+02  0.17069272E-02  0.17069272E-02
  0.65804700E+02  0.17086747E-02  0.17086747E-02
  0.65872000E+02  0.17104224E-02  0.17104224E-02
  0.65939300E+02  0.17121701E-02  0.17121701E-02
  0.66006600E+02  0.17139176E-02  0.17139176E-02
  0.66073800E+02  0.17156627E-02  0.17156627E-02
  0.66141100E+02  0.17174104E-02  0.17174104E-02
  0.66208400E+02  0.17191581E-02  0.17191581E-02
  0.66275700E+02  0.17209056E-02  0.17209056E-02
  0.66343000E+02  0.17226533E-02  0.17226533E-02
  0.66410300E+02  0.17244010E-02  0.17244010E-02
  0.66477500E+02  0.17261459E-02  0.17261459E-02
  0.66544800E+02  0.17278936E-02  0.17278936E-02
  0.66612100E+02  0.17296413E-02  0.17296413E-02
  0.66679400E+02  0.17313888E-02  0.17313888E-02
  0.66746700E+02  0.17331365E-02  0.17331365E-02
  0.66814000E+02  0.17348841E-02  0.17348841E-02
  0.66881300E+02  0.17366318E-02  0.17366318E-02
  0.66948500E+02  0.17383769E-02  0.17383769E-02
  0.67015800E+02  0.17401244E-02  0.17401244E-02
