      #Energy        TDOS-UP        TDOS-DOWN
      -8.63579       0.00000       0.00000
      -8.61879       0.00000       0.00000
      -8.60179       0.00000       0.00000
      -8.58479       0.00000       0.00000
      -8.56879       0.00000       0.00000
      -8.55179       0.00000       0.00000
      -8.53479       0.00000       0.00000
      -8.51779       0.00000       0.00000
      -8.50179       0.00000       0.00000
      -8.48479       0.00000       0.00000
      -8.46779       0.00000       0.00000
      -8.45079       0.00000       0.00000
      -8.43479       0.00000       0.00000
      -8.41779       0.00000       0.00000
      -8.40079       0.00000       0.00000
      -8.38379       0.00000       0.00000
      -8.36779       0.00000       0.00000
      -8.35079       0.00000       0.00000
      -8.33379       0.00000       0.00000
      -8.31679       0.00000       0.00000
      -8.29979       0.00000       0.00000
      -8.28379       0.00000       0.00000
      -8.26679       0.00000       0.00000
      -8.24979       0.17680      -0.17680
      -8.23279       0.15170      -0.15170
      -8.21679       0.19650      -0.19650
      -8.19979       0.21480      -0.21480
      -8.18279       0.25350      -0.25350
      -8.16579       0.29470      -0.29470
      -8.14979       0.31900      -0.31900
      -8.13279       0.34400      -0.34400
      -8.11579       0.35990      -0.35990
      -8.09879       0.42260      -0.42260
      -8.08279       0.42640      -0.42640
      -8.06579       0.45470      -0.45470
      -8.04879       0.48780      -0.48780
      -8.03179       0.52420      -0.52420
      -8.01479       0.56290      -0.56290
      -7.99879       0.60660      -0.60660
      -7.98179       0.65180      -0.65180
      -7.96479       0.70240      -0.70230
      -7.94779       0.75720      -0.75720
      -7.93179       0.79650      -0.79650
      -7.91479       0.83840      -0.83840
      -7.89779       0.89350      -0.89340
      -7.88079       0.96620      -0.96620
      -7.86479       1.06400      -1.06400
      -7.84779       1.12000      -1.12000
      -7.83079       1.18700      -1.18700
      -7.81379       1.24300      -1.24300
      -7.79779       1.34300      -1.34300
      -7.78079       1.36800      -1.36800
      -7.76379       1.42800      -1.42800
      -7.74679       1.63800      -1.63800
      -7.72979       1.55600      -1.55600
      -7.71379       1.38700      -1.38700
      -7.69679       1.50800      -1.50800
      -7.67979       1.55200      -1.55200
      -7.66279       1.59900      -1.59900
      -7.64679       1.42800      -1.42800
      -7.62979       1.40100      -1.40100
      -7.61279       1.41900      -1.41900
      -7.59579       1.40000      -1.40000
      -7.57979       1.37800      -1.37800
      -7.56279       1.39700      -1.39700
      -7.54579       1.41400      -1.41400
      -7.52879       1.49900      -1.49900
      -7.51279       1.57000      -1.57000
      -7.49579       1.53100      -1.53100
      -7.47879       1.57200      -1.57200
      -7.46179       1.65000      -1.65000
      -7.44479       1.68300      -1.68300
      -7.42879       1.68200      -1.68200
      -7.41179       1.69200      -1.69200
      -7.39479       1.68600      -1.68600
      -7.37779       1.70000      -1.70000
      -7.36179       1.71400      -1.71400
      -7.34479       1.78300      -1.78300
      -7.32779       1.82600      -1.82600
      -7.31079       1.91500      -1.91500
      -7.29479       1.92900      -1.92900
      -7.27779       1.98600      -1.98600
      -7.26079       1.88700      -1.88700
      -7.24379       1.78600      -1.78600
      -7.22779       1.92800      -1.92800
      -7.21079       1.46000      -1.46000
      -7.19379       1.40500      -1.40500
      -7.17679       1.43800      -1.43800
      -7.15979       1.41500      -1.41500
      -7.14379       1.39600      -1.39600
      -7.12679       1.37400      -1.37400
      -7.10979       1.35800      -1.35800
      -7.09279       1.26900      -1.26900
      -7.07679       1.18500      -1.18500
      -7.05979       1.17300      -1.17300
      -7.04279       1.17100      -1.17100
      -7.02579       1.15000      -1.15000
      -7.00979       1.14100      -1.14100
      -6.99279       1.13200      -1.13200
      -6.97579       1.12700      -1.12700
      -6.95879       1.12100      -1.12100
      -6.94279       1.11400      -1.11400
      -6.92579       1.10900      -1.10900
      -6.90879       1.10200      -1.10200
      -6.89179       1.10200      -1.10200
      -6.87479       1.11000      -1.11000
      -6.85879       1.12200      -1.12200
      -6.84179       1.13400      -1.13400
      -6.82479       1.55900      -1.55900
      -6.80779       1.58200      -1.58200
      -6.79179       2.43600      -2.43600
      -6.77479       2.88700      -2.88700
      -6.75779       2.52600      -2.52600
      -6.74079       2.22100      -2.22100
      -6.72479       2.07500      -2.07500
      -6.70779       2.10400      -2.10400
      -6.69079       2.14400      -2.14400
      -6.67379       2.15100      -2.15100
      -6.65779       2.16300      -2.16300
      -6.64079       2.17600      -2.17600
      -6.62379       2.13400      -2.13400
      -6.60679       2.06500      -2.06500
      -6.59079       2.00300      -2.00300
      -6.57379       1.78100      -1.78100
      -6.55679       1.84700      -1.84700
      -6.53979       1.78200      -1.78200
      -6.52279       1.78300      -1.78300
      -6.50679       1.78800      -1.78800
      -6.48979       1.79400      -1.79400
      -6.47279       1.80100      -1.80100
      -6.45579       1.81700      -1.81700
      -6.43979       1.91000      -1.91000
      -6.42279       1.95400      -1.95400
      -6.40579       1.92800      -1.92800
      -6.38879       1.95000      -1.95000
      -6.37279       1.97300      -1.97300
      -6.35579       2.51400      -2.51400
      -6.33879       2.67000      -2.67000
      -6.32179       2.82900      -2.82900
      -6.30579       2.65300      -2.65300
      -6.28879       2.46500      -2.46500
      -6.27179       2.32100      -2.32100
      -6.25479       2.20600      -2.20600
      -6.23779       2.12600      -2.12600
      -6.22179       2.09800      -2.09800
      -6.20479       1.97700      -1.97700
      -6.18779       1.89000      -1.89000
      -6.17079       1.85800      -1.85800
      -6.15479       1.82900      -1.82900
      -6.13779       1.80900      -1.80900
      -6.12079       1.78800      -1.78800
      -6.10379       1.76300      -1.76300
      -6.08779       1.73500      -1.73500
      -6.07079       1.71000      -1.71000
      -6.05379       1.69100      -1.69100
      -6.03679       1.66800      -1.66800
      -6.02079       1.65000      -1.65000
      -6.00379       1.63200      -1.63200
      -5.98679       1.62100      -1.62100
      -5.96979       1.61400      -1.61400
      -5.95279       1.59000      -1.59000
      -5.93679       1.54800      -1.54800
      -5.91979       1.54500      -1.54500
      -5.90279       1.54800      -1.54800
      -5.88579       1.54900      -1.54900
      -5.86979       1.55800      -1.55800
      -5.85279       1.59400      -1.59400
      -5.83579       1.61100      -1.61100
      -5.81879       1.61500      -1.61500
      -5.80279       1.57900      -1.57900
      -5.78579       1.52700      -1.52700
      -5.76879       1.44700      -1.44700
      -5.75179       1.42300      -1.42300
      -5.73579       1.43400      -1.43400
      -5.71879       1.43900      -1.43900
      -5.70179       1.45100      -1.45100
      -5.68479       1.45500      -1.45500
      -5.66779       1.45900      -1.45900
      -5.65179       1.46200      -1.46200
      -5.63479       1.46600      -1.46600
      -5.61779       1.47700      -1.47700
      -5.60079       1.48200      -1.48200
      -5.58479       1.48600      -1.48600
      -5.56779       1.50700      -1.50700
      -5.55079       1.54400      -1.54400
      -5.53379       1.57300      -1.57300
      -5.51779       1.92700      -1.92700
      -5.50079       1.83800      -1.83800
      -5.48379       1.73200      -1.73200
      -5.46679       1.46100      -1.46100
      -5.45079       1.43700      -1.43700
      -5.43379       1.41500      -1.41500
      -5.41679       1.39400      -1.39400
      -5.39979       1.37200      -1.37200
      -5.38279       1.35000      -1.35000
      -5.36679       1.32900      -1.32900
      -5.34979       1.55200      -1.55200
      -5.33279       1.43000      -1.43000
      -5.31579       1.35300      -1.35300
      -5.29979       1.21500      -1.21500
      -5.28279       1.14000      -1.14000
      -5.26579       1.13000      -1.13000
      -5.24879       1.12500      -1.12500
      -5.23279       1.12000      -1.12000
      -5.21579       1.10800      -1.10800
      -5.19879       1.10400      -1.10400
      -5.18179       1.10100      -1.10100
      -5.16579       1.09800      -1.09800
      -5.14879       1.09800      -1.09800
      -5.13179       1.10200      -1.10200
      -5.11479       1.10400      -1.10400
      -5.09779       1.10200      -1.10200
      -5.08179       1.39300      -1.39300
      -5.06479       1.28500      -1.28500
      -5.04779       1.21400      -1.21400
      -5.03079       1.13700      -1.13700
      -5.01479       1.15000      -1.15000
      -4.99779       1.12400      -1.12400
      -4.98079       1.10700      -1.10700
      -4.96379       1.18200      -1.18200
      -4.94779       1.15700      -1.15700
      -4.93079       1.10500      -1.10500
      -4.91379       1.69300      -1.69300
      -4.89679       1.02600      -1.02600
      -4.88079       1.00800      -1.00800
      -4.86379       0.99140      -0.99140
      -4.84679       0.97830      -0.97830
      -4.82979       0.96790      -0.96790
      -4.81279       0.95220      -0.95220
      -4.79679       0.94310      -0.94310
      -4.77979       0.94360      -0.94360
      -4.76279       0.93920      -0.93920
      -4.74579       0.89950      -0.89950
      -4.72979       0.90070      -0.90070
      -4.71279       0.90330      -0.90330
      -4.69579       0.90640      -0.90640
      -4.67879       0.91020      -0.91020
      -4.66279       0.91530      -0.91530
      -4.64579       0.92030      -0.92030
      -4.62879       0.92500      -0.92500
      -4.61179       0.92970      -0.92970
      -4.59579       0.93350      -0.93350
      -4.57879       0.93810      -0.93810
      -4.56179       0.95350      -0.95350
      -4.54479       0.97150      -0.97150
      -4.52779       0.99020      -0.99020
      -4.51179       1.00800      -1.00800
      -4.49479       1.12800      -1.12800
      -4.47779       1.09600      -1.09600
      -4.46079       1.13100      -1.13100
      -4.44479       1.16600      -1.16600
      -4.42779       1.19300      -1.19300
      -4.41079       1.16500      -1.16500
      -4.39379       1.20200      -1.20200
      -4.37779       1.25200      -1.25200
      -4.36079       1.28900      -1.28900
      -4.34379       1.27900      -1.27900
      -4.32679       1.22600      -1.22600
      -4.31079       1.10000      -1.10000
      -4.29379       1.06100      -1.06100
      -4.27679       1.02000      -1.02000
      -4.25979       0.98530      -0.98530
      -4.24379       0.94140      -0.94140
      -4.22679       1.26800      -1.26800
      -4.20979       1.13500      -1.13500
      -4.19279       1.07700      -1.07700
      -4.17579       1.10400      -1.10400
      -4.15979       1.03700      -1.03700
      -4.14279       1.01400      -1.01400
      -4.12579       1.01300      -1.01300
      -4.10879       1.04800      -1.04800
      -4.09279       0.96930      -0.96930
      -4.07579       0.97770      -0.97770
      -4.05879       1.00300      -1.00300
      -4.04179       0.99070      -0.99070
      -4.02579       0.96680      -0.96680
      -4.00879       0.94380      -0.94380
      -3.99179       0.95230      -0.95230
      -3.97479       0.87290      -0.87290
      -3.95879       0.81980      -0.81980
      -3.94179       0.80300      -0.80300
      -3.92479       0.79360      -0.79360
      -3.90779       0.79630      -0.79630
      -3.89079       0.80410      -0.80410
      -3.87479       0.84260      -0.84260
      -3.85779       0.88460      -0.88460
      -3.84079       0.93680      -0.93680
      -3.82379       0.96570      -0.96570
      -3.80779       0.98810      -0.98810
      -3.79079       1.00300      -1.00300
      -3.77379       1.01200      -1.01200
      -3.75679       1.02400      -1.02400
      -3.74079       1.03100      -1.03100
      -3.72379       1.07300      -1.07300
      -3.70679       1.02900      -1.02900
      -3.68979       1.01100      -1.01100
      -3.67379       1.00500      -1.00500
      -3.65679       1.01600      -1.01600
      -3.63979       1.02500      -1.02500
      -3.62279       1.03300      -1.03300
      -3.60579       1.03900      -1.03900
      -3.58979       1.04600      -1.04600
      -3.57279       1.05300      -1.05300
      -3.55579       1.05900      -1.05900
      -3.53879       1.06800      -1.06800
      -3.52279       1.08000      -1.08000
      -3.50579       1.09400      -1.09400
      -3.48879       1.11400      -1.11400
      -3.47179       1.13900      -1.13900
      -3.45579       1.15900      -1.15900
      -3.43879       1.17100      -1.17100
      -3.42179       1.13900      -1.13900
      -3.40479       1.14300      -1.14300
      -3.38879       1.12000      -1.12000
      -3.37179       1.10400      -1.10400
      -3.35479       1.10300      -1.10300
      -3.33779       1.11000      -1.11000
      -3.32079       1.11700      -1.11700
      -3.30479       1.12100      -1.12100
      -3.28779       1.12500      -1.12500
      -3.27079       1.12900      -1.12900
      -3.25379       1.13300      -1.13300
      -3.23779       1.12900      -1.12900
      -3.22079       1.13500      -1.13500
      -3.20379       1.14100      -1.14100
      -3.18679       1.14900      -1.14900
      -3.17079       1.15600      -1.15600
      -3.15379       1.16300      -1.16300
      -3.13679       1.16800      -1.16800
      -3.11979       1.16800      -1.16800
      -3.10379       1.17400      -1.17400
      -3.08679       1.17900      -1.17900
      -3.06979       1.44300      -1.44300
      -3.05279       1.37700      -1.37700
      -3.03579       1.42400      -1.42400
      -3.01979       1.54000      -1.54000
      -3.00279       2.01800      -2.01800
      -2.98579       2.03000      -2.03000
      -2.96879       1.89100      -1.89100
      -2.95279       1.75600      -1.75600
      -2.93579       1.69700      -1.69700
      -2.91879       1.63300      -1.63300
      -2.90179       1.57600      -1.57600
      -2.88579       1.56700      -1.56700
      -2.86879       1.58900      -1.58900
      -2.85179       1.71100      -1.71100
      -2.83479       1.54500      -1.54500
      -2.81879       1.52500      -1.52500
      -2.80179       1.59600      -1.59600
      -2.78479       1.74100      -1.74100
      -2.76779       1.81000      -1.81000
      -2.75079       1.83200      -1.83200
      -2.73479       1.85200      -1.85200
      -2.71779       1.72500      -1.72500
      -2.70079       1.52800      -1.52800
      -2.68379       1.89700      -1.89700
      -2.66779       1.94500      -1.94500
      -2.65079       1.97700      -1.97700
      -2.63379       1.96900      -1.96900
      -2.61679       2.12400      -2.12400
      -2.60079       2.18300      -2.18300
      -2.58379       2.23600      -2.23600
      -2.56679       3.13600      -3.13600
      -2.54979       2.92100      -2.92100
      -2.53379       2.67800      -2.67800
      -2.51679       2.47100      -2.47100
      -2.49979       2.51200      -2.51200
      -2.48279       1.91200      -1.91200
      -2.46579       1.75700      -1.75700
      -2.44979       1.61800      -1.61800
      -2.43279       1.73000      -1.73000
      -2.41579       1.50700      -1.50700
      -2.39879       1.41200      -1.41200
      -2.38279       1.33200      -1.33200
      -2.36579       1.24400      -1.24400
      -2.34879       1.22000      -1.22000
      -2.33179       1.19300      -1.19300
      -2.31579       1.17900      -1.17900
      -2.29879       1.20100      -1.20100
      -2.28179       1.16200      -1.16200
      -2.26479       1.11700      -1.11700
      -2.24879       1.11000      -1.11000
      -2.23179       1.07800      -1.07800
      -2.21479       1.05400      -1.05400
      -2.19779       1.03600      -1.03600
      -2.18079       1.02500      -1.02500
      -2.16479       1.02200      -1.02200
      -2.14779       1.01300      -1.01300
      -2.13079       0.99890      -0.99890
      -2.11379       0.99800      -0.99800
      -2.09779       0.99080      -0.99080
      -2.08079       0.96940      -0.96940
      -2.06379       0.94930      -0.94930
      -2.04679       0.93140      -0.93140
      -2.03079       0.94600      -0.94600
      -2.01379       0.91300      -0.91300
      -1.99679       0.90610      -0.90610
      -1.97979       0.90640      -0.90640
      -1.96379       0.91090      -0.91090
      -1.94679       0.91930      -0.91930
      -1.92979       0.92930      -0.92930
      -1.91279       0.93840      -0.93840
      -1.89579       0.94560      -0.94560
      -1.87979       0.93650      -0.93650
      -1.86279       0.93580      -0.93580
      -1.84579       0.95920      -0.95920
      -1.82879       0.92430      -0.92430
      -1.81279       0.93870      -0.93870
      -1.79579       0.95560      -0.95560
      -1.77879       0.97730      -0.97730
      -1.76179       0.98250      -0.98250
      -1.74579       1.01000      -1.01000
      -1.72879       1.00300      -1.00300
      -1.71179       0.99970      -0.99970
      -1.69479       0.99680      -0.99680
      -1.67879       1.40000      -1.40000
      -1.66179       1.33200      -1.33200
      -1.64479       1.39500      -1.39500
      -1.62779       1.18300      -1.18300
      -1.61179       1.21500      -1.21500
      -1.59479       1.22300      -1.22300
      -1.57779       1.17300      -1.17300
      -1.56079       1.15200      -1.15200
      -1.54379       1.23200      -1.23200
      -1.52779       1.25700      -1.25700
      -1.51079       1.24100      -1.24100
      -1.49379       1.20100      -1.20100
      -1.47679       1.15800      -1.15800
      -1.46079       1.69900      -1.69900
      -1.44379       1.17800      -1.17800
      -1.42679       0.93150      -0.93150
      -1.40979       0.86370      -0.86370
      -1.39379       0.73770      -0.73770
      -1.37679       0.56080      -0.56080
      -1.35979       0.59090      -0.59090
      -1.34279       0.64390      -0.64390
      -1.32679       0.66070      -0.66060
      -1.30979       0.68990      -0.68990
      -1.29279       0.71680      -0.71690
      -1.27579       0.71430      -0.71430
      -1.25879       0.71780      -0.71770
      -1.24279       0.72670      -0.72670
      -1.22579       0.74110      -0.74110
      -1.20879       0.76140      -0.76140
      -1.19179       0.78700      -0.78690
      -1.17579       0.80470      -0.80470
      -1.15879       0.81520      -0.81520
      -1.14179       0.82890      -0.82880
      -1.12479       0.84980      -0.84980
      -1.10879       0.87110      -0.87110
      -1.09179       0.89310      -0.89310
      -1.07479       0.91580      -0.91580
      -1.05779       0.93980      -0.93980
      -1.04179       0.97170      -0.97170
      -1.02479       1.00000      -1.00000
      -1.00779       1.02800      -1.02800
      -0.99079       1.07500      -1.07500
      -0.97379       1.12400      -1.12400
      -0.95779       1.18100      -1.18100
      -0.94079       1.31800      -1.31800
      -0.92379       1.36200      -1.36200
      -0.90679       1.37700      -1.37700
      -0.89079       1.37100      -1.37100
      -0.87379       1.38100      -1.38100
      -0.85679       1.40000      -1.40000
      -0.83979       1.42500      -1.42500
      -0.82379       1.46200      -1.46200
      -0.80679       1.50100      -1.50100
      -0.78979       1.53300      -1.53300
      -0.77279       1.52400      -1.52400
      -0.75679       1.55700      -1.55700
      -0.73979       1.57500      -1.57500
      -0.72279       1.59100      -1.59100
      -0.70579       1.60900      -1.60900
      -0.68879       1.62800      -1.62800
      -0.67279       1.64800      -1.64800
      -0.65579       1.67100      -1.67100
      -0.63879       1.72500      -1.72500
      -0.62179       1.82900      -1.82900
      -0.60579       1.94700      -1.94700
      -0.58879       1.96500      -1.96500
      -0.57179       1.95800      -1.95800
      -0.55479       1.97000      -1.97000
      -0.53879       2.07600      -2.07600
      -0.52179       2.36900      -2.36800
      -0.50479       2.66600      -2.66600
      -0.48779       3.01400      -3.01400
      -0.47179       2.47100      -2.47100
      -0.45479       1.99000      -1.99000
      -0.43779       1.81800      -1.81800
      -0.42079       1.63100      -1.63100
      -0.40379       1.49400      -1.49400
      -0.38779       1.44600      -1.44500
      -0.37079       1.62600      -1.62600
      -0.35379       1.90300      -1.90300
      -0.33679       2.44300      -2.44300
      -0.32079       2.58300      -2.58300
      -0.30379       2.62000      -2.61900
      -0.28679       2.69800      -2.69800
      -0.26979       2.73800      -2.73800
      -0.25379       2.76500      -2.76500
      -0.23679       2.70800      -2.70800
      -0.21979       3.02900      -3.02900
      -0.20279       2.80400      -2.80400
      -0.18679       2.62800      -2.62900
      -0.16979       2.45100      -2.45100
      -0.15279       2.37700      -2.37700
      -0.13579       2.36300      -2.36300
      -0.11879       2.36100      -2.36100
      -0.10279       2.37800      -2.37800
      -0.08579       2.50200      -2.50200
      -0.06879       2.65600      -2.65600
      -0.05179       2.65800      -2.65800
      -0.03579       2.91600      -2.91600
      -0.01879       3.53900      -3.53900
      -0.00179       4.16600      -4.16600
       0.01521       3.54600      -3.54600
       0.03121       4.38700      -4.38700
       0.04821       4.55800      -4.55800
       0.06521       7.64800      -7.65600
       0.08221       4.41100      -4.41200
       0.09821       4.00300      -4.00400
       0.11521       3.03800      -3.03800
       0.13221       2.34600      -2.34600
       0.14921       1.98500      -1.98500
       0.16621       1.63100      -1.63100
       0.18221       1.32000      -1.32000
       0.19921       1.05200      -1.05200
       0.21621       0.53060      -0.53060
       0.23321       0.54460      -0.54460
       0.24921       0.56130      -0.56130
       0.26621       0.57860      -0.57860
       0.28321       0.54430      -0.54430
       0.30021       0.55880      -0.55880
       0.31621       0.55390      -0.55390
       0.33321       0.56520      -0.56520
       0.35021       0.57670      -0.57670
       0.36721       0.58850      -0.58850
       0.38321       0.58390      -0.58390
       0.40021       0.58210      -0.58210
       0.41721       0.58630      -0.58630
       0.43421       0.59210      -0.59210
       0.45121       0.60300      -0.60300
       0.46721       0.61080      -0.61080
       0.48421       0.61850      -0.61850
       0.50121       0.62610      -0.62610
       0.51821       0.63360      -0.63360
       0.53421       0.64090      -0.64090
       0.55121       0.65000      -0.65000
       0.56821       0.66090      -0.66090
       0.58521       0.67230      -0.67230
       0.60121       0.68860      -0.68860
       0.61821       0.69340      -0.69340
       0.63521       0.70250      -0.70250
       0.65221       0.70560      -0.70560
       0.66821       0.71400      -0.71400
       0.68521       0.72250      -0.72250
       0.70221       0.73110      -0.73110
       0.71921       0.73970      -0.73970
       0.73621       0.74830      -0.74830
       0.75221       0.75580      -0.75580
       0.76921       0.76750      -0.76750
       0.78621       0.77930      -0.77930
       0.80321       0.79320      -0.79320
       0.81921       0.81770      -0.81770
       0.83621       0.84020      -0.84020
       0.85321       0.84580      -0.84580
       0.87021       0.85300      -0.85300
       0.88621       0.86280      -0.86280
       0.90321       0.87260      -0.87260
       0.92021       0.88060      -0.88060
       0.93721       0.90040      -0.90040
       0.95321       0.93370      -0.93370
       0.97021       0.96570      -0.96570
       0.98721       0.95810      -0.95810
       1.00421       0.96610      -0.96610
       1.02021       0.99420      -0.99420
       1.03721       1.04800      -1.04800
       1.05421       0.98090      -0.98090
       1.07121       0.89660      -0.89660
       1.08821       0.83220      -0.83220
       1.10421       0.83380      -0.83380
       1.12121       0.83580      -0.83580
       1.13821       0.83760      -0.83760
       1.15521       0.83950      -0.83950
       1.17121       0.84160      -0.84160
       1.18821       0.84610      -0.84610
       1.20521       0.84960      -0.84960
       1.22221       0.85390      -0.85390
       1.23821       0.85920      -0.85920
       1.25521       0.86550      -0.86550
       1.27221       0.87390      -0.87390
       1.28921       0.88260      -0.88260
       1.30521       0.90560      -0.90560
       1.32221       0.92690      -0.92690
       1.33921       0.95340      -0.95340
       1.35621       0.98610      -0.98610
       1.37321       1.02500      -1.02500
       1.38921       1.16700      -1.16700
       1.40621       1.28000      -1.28000
       1.42321       1.32400      -1.32400
       1.44021       1.33600      -1.33600
       1.45621       1.31800      -1.31800
       1.47321       1.22300      -1.22300
       1.49021       1.10300      -1.10300
       1.50721       1.04000      -1.04000
       1.52321       1.01500      -1.01500
       1.54021       0.99300      -0.99300
       1.55721       0.97460      -0.97460
       1.57421       0.95310      -0.95310
       1.59021       0.92460      -0.92460
       1.60721       0.88560      -0.88560
       1.62421       0.84030      -0.84030
       1.64121       0.78980      -0.78980
       1.65821       0.73400      -0.73400
       1.67421       0.67050      -0.67050
       1.69121       0.61970      -0.61970
       1.70821       0.58540      -0.58540
       1.72521       0.56710      -0.56710
       1.74121       0.55870      -0.55870
       1.75821       0.52690      -0.52690
       1.77521       0.54880      -0.54880
       1.79221       0.57350      -0.57350
       1.80821       0.60070      -0.60070
       1.82521       0.63040      -0.63040
       1.84221       0.65960      -0.65960
       1.85921       0.82080      -0.82080
       1.87521       0.94140      -0.94140
       1.89221       0.92770      -0.92770
       1.90921       1.02600      -1.02600
       1.92621       1.12300      -1.12300
       1.94321       1.23800      -1.23800
       1.95921       1.38400      -1.38400
       1.97621       1.55300      -1.55300
       1.99321       1.62300      -1.62300
       2.01021       1.61600      -1.61600
       2.02621       1.73800      -1.73800
       2.04321       1.64800      -1.64800
       2.06021       1.59500      -1.59500
       2.07721       1.55900      -1.55900
       2.09321       1.43600      -1.43600
       2.11021       1.24900      -1.24900
       2.12721       1.13500      -1.13500
       2.14421       1.02900      -1.02900
       2.16021       0.95220      -0.95220
       2.17721       0.90270      -0.90270
       2.19421       0.85910      -0.85910
       2.21121       0.83100      -0.83100
       2.22821       0.82480      -0.82480
       2.24421       0.77930      -0.77930
       2.26121       0.76590      -0.76590
       2.27821       0.82700      -0.82700
       2.29521       0.75310      -0.75310
       2.31121       0.80110      -0.80110
       2.32821       0.41160      -0.41160
       2.34521       0.42660      -0.42660
       2.36221       0.43400      -0.43400
       2.37821       0.44210      -0.44210
       2.39521       0.45080      -0.45080
       2.41221       0.46030      -0.46030
       2.42921       0.47040      -0.47040
       2.44521       0.48160      -0.48160
       2.46221       0.56710      -0.56710
       2.47921       0.50930      -0.50930
       2.49621       0.51220      -0.51220
       2.51321       0.51590      -0.51590
       2.52921       0.51830      -0.51830
       2.54621       0.51970      -0.51970
       2.56321       0.52030      -0.52030
       2.58021       0.52000      -0.52000
       2.59621       0.51870      -0.51870
       2.61321       0.51670      -0.51670
       2.63021       0.50420      -0.50420
       2.64721       0.50110      -0.50110
       2.66321       0.49820      -0.49820
       2.68021       0.49560      -0.49560
       2.69721       0.49340      -0.49340
       2.71421       0.49150      -0.49150
       2.73021       0.48840      -0.48840
       2.74721       0.48520      -0.48520
       2.76421       0.48430      -0.48430
       2.78121       0.47760      -0.47760
       2.79821       0.47910      -0.47910
       2.81421       0.48030      -0.48030
       2.83121       0.48090      -0.48090
       2.84821       0.48110      -0.48110
       2.86521       0.48100      -0.48100
       2.88121       0.48110      -0.48110
       2.89821       0.48090      -0.48090
       2.91521       0.48040      -0.48040
       2.93221       0.47950      -0.47950
       2.94821       0.47880      -0.47880
       2.96521       0.47380      -0.47380
       2.98221       0.47070      -0.47070
       2.99921       0.46810      -0.46810
       3.01521       0.46580      -0.46580
       3.03221       0.46960      -0.46960
       3.04921       0.46780      -0.46780
       3.06621       0.46600      -0.46600
       3.08321       0.46430      -0.46430
       3.09921       0.46280      -0.46280
       3.11621       0.46140      -0.46140
       3.13321       0.46020      -0.46020
       3.15021       0.45910      -0.45910
       3.16621       0.45820      -0.45820
       3.18321       0.45740      -0.45740
       3.20021       0.45720      -0.45720
       3.21721       0.45750      -0.45750
       3.23321       0.45780      -0.45780
       3.25021       0.45800      -0.45800
       3.26721       0.45810      -0.45810
       3.28421       0.45790      -0.45790
       3.30021       0.45760      -0.45760
       3.31721       0.45730      -0.45730
       3.33421       0.45900      -0.45900
       3.35121       0.46500      -0.46500
       3.36721       0.46430      -0.46430
       3.38421       0.46420      -0.46420
       3.40121       0.46380      -0.46380
       3.41821       0.46300      -0.46300
       3.43521       0.46110      -0.46110
       3.45121       0.45870      -0.45870
       3.46821       0.45640      -0.45640
       3.48521       0.45430      -0.45430
       3.50221       0.45250      -0.45250
       3.51821       0.45760      -0.45760
       3.53521       0.45520      -0.45520
       3.55221       0.45200      -0.45200
       3.56921       0.44590      -0.44590
       3.58521       0.43860      -0.43860
       3.60221       0.43860      -0.43860
       3.61921       0.43840      -0.43840
       3.63621       0.43800      -0.43800
       3.65221       0.43800      -0.43800
       3.66921       0.43710      -0.43710
       3.68621       0.43620      -0.43620
       3.70321       0.43520      -0.43520
       3.72021       0.43350      -0.43350
       3.73621       0.43470      -0.43470
       3.75321       0.43620      -0.43620
       3.77021       0.43760      -0.43760
       3.78721       0.43890      -0.43890
       3.80321       0.43990      -0.43990
       3.82021       0.43980      -0.43980
       3.83721       0.43980      -0.43980
       3.85421       0.43980      -0.43980
       3.87021       0.43970      -0.43970
       3.88721       0.43970      -0.43970
       3.90421       0.44820      -0.44820
       3.92121       0.44660      -0.44660
       3.93721       0.44400      -0.44400
       3.95421       0.45260      -0.45260
       3.97121       0.44730      -0.44730
       3.98821       0.44230      -0.44230
       4.00521       0.43770      -0.43770
       4.02121       0.43340      -0.43340
       4.03821       0.42940      -0.42940
       4.05521       0.44130      -0.44130
       4.07221       0.44070      -0.44070
       4.08821       0.44050      -0.44050
       4.10521       0.44010      -0.44010
       4.12221       0.43930      -0.43930
       4.13921       0.43820      -0.43820
       4.15521       0.43680      -0.43680
       4.17221       0.52480      -0.52480
       4.18921       0.45500      -0.45500
       4.20621       0.45540      -0.45540
       4.22221       0.45570      -0.45570
       4.23921       0.45610      -0.45610
       4.25621       0.45640      -0.45640
       4.27321       0.52370      -0.52370
       4.29021       0.53990      -0.53990
       4.30621       0.52020      -0.52020
       4.32321       0.50270      -0.50270
       4.34021       0.49150      -0.49150
       4.35721       0.48000      -0.48000
       4.37321       0.46820      -0.46820
       4.39021       0.44840      -0.44840
       4.40721       0.43440      -0.43440
       4.42421       0.42000      -0.42000
       4.44021       0.40530      -0.40530
       4.45721       0.39020      -0.39020
       4.47421       1.02200      -1.02200
       4.49121       0.06803      -0.06803
       4.50721       0.07022      -0.07022
       4.52421       0.07245      -0.07245
       4.54121       0.07470      -0.07470
       4.55821       0.07699      -0.07699
       4.57521       0.07930      -0.07930
       4.59121       0.08165      -0.08165
       4.60821       0.08403      -0.08403
       4.62521       0.08677      -0.08677
       4.64221       0.08963      -0.08963
