  #energy          xx             yy              zz              xy              yz              zx
  0.43071000E+01  0.10454285E+01  0.10454285E+01  0.10454285E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43610000E+01  0.11021174E+01  0.11021174E+01  0.11021174E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44148000E+01  0.11044854E+01  0.11044854E+01  0.11044854E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44686000E+01  0.10589140E+01  0.10589140E+01  0.10589140E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45225000E+01  0.99643434E+00  0.99643434E+00  0.99643434E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45763000E+01  0.94257737E+00  0.94257737E+00  0.94257737E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46302000E+01  0.92236136E+00  0.92236136E+00  0.92236136E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46840000E+01  0.93112575E+00  0.93112575E+00  0.93112575E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47378000E+01  0.97055462E+00  0.97055462E+00  0.97055462E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47917000E+01  0.10336557E+01  0.10336557E+01  0.10336557E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48455000E+01  0.11042520E+01  0.11042520E+01  0.11042520E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48993000E+01  0.11952048E+01  0.11952048E+01  0.11952048E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49532000E+01  0.13000038E+01  0.13000038E+01  0.13000038E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50070000E+01  0.14172902E+01  0.14172902E+01  0.14172902E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50609000E+01  0.15516142E+01  0.15516142E+01  0.15516142E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51147000E+01  0.16771587E+01  0.16771587E+01  0.16771587E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51685000E+01  0.17114880E+01  0.17114880E+01  0.17114880E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52224000E+01  0.16176597E+01  0.16176597E+01  0.16176597E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52762000E+01  0.14608697E+01  0.14608697E+01  0.14608697E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53301000E+01  0.13350060E+01  0.13350060E+01  0.13350060E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53839000E+01  0.12751315E+01  0.12751315E+01  0.12751315E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54377000E+01  0.12569812E+01  0.12569812E+01  0.12569812E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54916000E+01  0.12720907E+01  0.12720907E+01  0.12720907E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55454000E+01  0.12920418E+01  0.12920418E+01  0.12920418E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55993000E+01  0.12524350E+01  0.12524350E+01  0.12524350E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56531000E+01  0.11522088E+01  0.11522088E+01  0.11522088E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57069000E+01  0.10411495E+01  0.10411495E+01  0.10411495E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57608000E+01  0.94704119E+00  0.94704119E+00  0.94704119E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58146000E+01  0.88910192E+00  0.88910192E+00  0.88910192E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58684000E+01  0.87455575E+00  0.87455575E+00  0.87455575E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59223000E+01  0.90910203E+00  0.90910203E+00  0.90910203E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59761000E+01  0.98716598E+00  0.98716598E+00  0.98716598E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60300000E+01  0.10739012E+01  0.10739012E+01  0.10739012E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60838000E+01  0.11390396E+01  0.11390396E+01  0.11390396E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61376000E+01  0.11633076E+01  0.11633076E+01  0.11633076E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61915000E+01  0.11547121E+01  0.11547121E+01  0.11547121E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62453000E+01  0.11587246E+01  0.11587246E+01  0.11587246E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62992000E+01  0.12198323E+01  0.12198323E+01  0.12198323E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63530000E+01  0.13099280E+01  0.13099280E+01  0.13099280E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64068000E+01  0.13377162E+01  0.13377162E+01  0.13377162E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64607000E+01  0.12849902E+01  0.12849902E+01  0.12849902E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65145000E+01  0.12305284E+01  0.12305284E+01  0.12305284E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65684000E+01  0.12067991E+01  0.12067991E+01  0.12067991E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66222000E+01  0.11784263E+01  0.11784263E+01  0.11784263E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66760000E+01  0.11334137E+01  0.11334137E+01  0.11334137E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67299000E+01  0.11011518E+01  0.11011518E+01  0.11011518E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67837000E+01  0.11075196E+01  0.11075196E+01  0.11075196E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68375000E+01  0.11465441E+01  0.11465441E+01  0.11465441E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68914000E+01  0.11921097E+01  0.11921097E+01  0.11921097E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69452000E+01  0.12210288E+01  0.12210288E+01  0.12210288E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69991000E+01  0.12271759E+01  0.12271759E+01  0.12271759E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
