 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.51681000E+01  0.61154368E+06  0.61154368E+06  0.61154368E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52296000E+01  0.61820061E+06  0.61820061E+06  0.61820061E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52911000E+01  0.63446315E+06  0.63446315E+06  0.63446315E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53527000E+01  0.64063315E+06  0.64063315E+06  0.64063315E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54142000E+01  0.60603394E+06  0.60603394E+06  0.60603394E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54757000E+01  0.55480947E+06  0.55480947E+06  0.55480947E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55372000E+01  0.52838420E+06  0.52838420E+06  0.52838420E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55988000E+01  0.53619837E+06  0.53619837E+06  0.53619837E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56603000E+01  0.57247887E+06  0.57247887E+06  0.57247887E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57218000E+01  0.62572064E+06  0.62572064E+06  0.62572064E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57833000E+01  0.67856005E+06  0.67856005E+06  0.67856005E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58449000E+01  0.70714421E+06  0.70714421E+06  0.70714421E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59064000E+01  0.70144640E+06  0.70144640E+06  0.70144640E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59679000E+01  0.68514211E+06  0.68514211E+06  0.68514211E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60294000E+01  0.67815744E+06  0.67815744E+06  0.67815744E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60910000E+01  0.68514564E+06  0.68514564E+06  0.68514564E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61525000E+01  0.70931751E+06  0.70931751E+06  0.70931751E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62140000E+01  0.74204635E+06  0.74204635E+06  0.74204635E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62755000E+01  0.77189826E+06  0.77189826E+06  0.77189826E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63371000E+01  0.80283250E+06  0.80283250E+06  0.80283250E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63986000E+01  0.83241924E+06  0.83241924E+06  0.83241924E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64601000E+01  0.83664050E+06  0.83664050E+06  0.83664050E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65216000E+01  0.81210045E+06  0.81210045E+06  0.81210045E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65832000E+01  0.79043015E+06  0.79043015E+06  0.79043015E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66447000E+01  0.79236098E+06  0.79236098E+06  0.79236098E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67062000E+01  0.81999708E+06  0.81999708E+06  0.81999708E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
