 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.43614941E+02  0.13093526E+07  0.13093526E+07  0.13093526E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43532552E+02  0.13309867E+07  0.13309867E+07  0.13309867E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43450323E+02  0.13897739E+07  0.13897739E+07  0.13897739E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43368554E+02  0.14735104E+07  0.14735104E+07  0.14735104E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43287094E+02  0.15318909E+07  0.15318909E+07  0.15318909E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43205787E+02  0.15196655E+07  0.15196655E+07  0.15196655E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43124936E+02  0.14632823E+07  0.14632823E+07  0.14632823E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43044238E+02  0.14196661E+07  0.14196661E+07  0.14196661E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42963989E+02  0.13917152E+07  0.13917152E+07  0.13917152E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42884040E+02  0.13479548E+07  0.13479548E+07  0.13479548E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42804240E+02  0.12892067E+07  0.12892067E+07  0.12892067E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42724883E+02  0.12416362E+07  0.12416362E+07  0.12416362E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42645820E+02  0.12070169E+07  0.12070169E+07  0.12070169E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42566903E+02  0.11688114E+07  0.11688114E+07  0.11688114E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42488423E+02  0.11335599E+07  0.11335599E+07  0.11335599E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42410087E+02  0.11242091E+07  0.11242091E+07  0.11242091E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42332183E+02  0.11446326E+07  0.11446326E+07  0.11446326E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42254566E+02  0.11577444E+07  0.11577444E+07  0.11577444E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42177089E+02  0.11231163E+07  0.11231163E+07  0.11231163E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42100038E+02  0.10546711E+07  0.10546711E+07  0.10546711E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42023126E+02  0.99017871E+06  0.99017871E+06  0.99017871E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41946637E+02  0.94618317E+06  0.94618317E+06  0.94618317E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41870426E+02  0.92161742E+06  0.92161742E+06  0.92161742E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41794350E+02  0.90532213E+06  0.90532213E+06  0.90532213E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41718690E+02  0.88678147E+06  0.88678147E+06  0.88678147E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41643164E+02  0.87078184E+06  0.87078184E+06  0.87078184E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41568050E+02  0.86870559E+06  0.86870559E+06  0.86870559E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41493207E+02  0.89826760E+06  0.89826760E+06  0.89826760E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41418494E+02  0.97232851E+06  0.97232851E+06  0.97232851E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41344188E+02  0.10653516E+07  0.10653516E+07  0.10653516E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41270148E+02  0.11282197E+07  0.11282197E+07  0.11282197E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41196236E+02  0.11457997E+07  0.11457997E+07  0.11457997E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41122724E+02  0.11093118E+07  0.11093118E+07  0.11093118E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41049339E+02  0.10315037E+07  0.10315037E+07  0.10315037E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40976350E+02  0.94760044E+06  0.94760044E+06  0.94760044E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40903621E+02  0.86954717E+06  0.86954717E+06  0.86954717E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40831014E+02  0.80545111E+06  0.80545111E+06  0.80545111E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40758799E+02  0.76584799E+06  0.76584799E+06  0.76584799E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40686706E+02  0.75103786E+06  0.75103786E+06  0.75103786E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40615000E+02  0.75339321E+06  0.75339321E+06  0.75339321E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40543546E+02  0.76401444E+06  0.76401444E+06  0.76401444E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40472212E+02  0.77673932E+06  0.77673932E+06  0.77673932E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40401259E+02  0.78540823E+06  0.78540823E+06  0.78540823E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40330424E+02  0.77852776E+06  0.77852776E+06  0.77852776E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40259967E+02  0.75013894E+06  0.75013894E+06  0.75013894E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40189756E+02  0.70831410E+06  0.70831410E+06  0.70831410E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40119660E+02  0.66043479E+06  0.66043479E+06  0.66043479E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40049937E+02  0.62061580E+06  0.62061580E+06  0.62061580E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39980456E+02  0.60931330E+06  0.60931330E+06  0.60931330E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39911087E+02  0.63460483E+06  0.63460483E+06  0.63460483E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39842087E+02  0.68543096E+06  0.68543096E+06  0.68543096E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39773197E+02  0.73425073E+06  0.73425073E+06  0.73425073E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39704672E+02  0.76429100E+06  0.76429100E+06  0.76429100E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39636383E+02  0.77853333E+06  0.77853333E+06  0.77853333E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39568202E+02  0.79882271E+06  0.79882271E+06  0.79882271E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39500381E+02  0.83683183E+06  0.83683183E+06  0.83683183E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39432667E+02  0.86093070E+06  0.86093070E+06  0.86093070E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39365310E+02  0.83133581E+06  0.83133581E+06  0.83133581E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39298182E+02  0.76241844E+06  0.76241844E+06  0.76241844E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39231159E+02  0.69903922E+06  0.69903922E+06  0.69903922E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39164487E+02  0.66078838E+06  0.66078838E+06  0.66078838E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39097919E+02  0.64635231E+06  0.64635231E+06  0.64635231E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39031699E+02  0.64197902E+06  0.64197902E+06  0.64197902E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38965703E+02  0.63807520E+06  0.63807520E+06  0.63807520E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38899808E+02  0.63515343E+06  0.63515343E+06  0.63515343E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38834257E+02  0.63672093E+06  0.63672093E+06  0.63672093E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38768806E+02  0.65458102E+06  0.65458102E+06  0.65458102E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38703695E+02  0.68513048E+06  0.68513048E+06  0.68513048E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38638803E+02  0.70837164E+06  0.70837164E+06  0.70837164E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38574008E+02  0.72501773E+06  0.72501773E+06  0.72501773E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38509550E+02  0.74967392E+06  0.74967392E+06  0.74967392E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38445307E+02  0.77310993E+06  0.77310993E+06  0.77310993E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38381159E+02  0.78205417E+06  0.78205417E+06  0.78205417E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38317343E+02  0.78091965E+06  0.78091965E+06  0.78091965E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38253620E+02  0.77906043E+06  0.77906043E+06  0.77906043E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38190228E+02  0.78950989E+06  0.78950989E+06  0.78950989E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38127044E+02  0.80793850E+06  0.80793850E+06  0.80793850E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38063953E+02  0.80598453E+06  0.80598453E+06  0.80598453E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38001187E+02  0.77294149E+06  0.77294149E+06  0.77294149E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37938511E+02  0.72854230E+06  0.72854230E+06  0.72854230E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37876157E+02  0.68921515E+06  0.68921515E+06  0.68921515E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37814008E+02  0.65647248E+06  0.65647248E+06  0.65647248E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37751948E+02  0.62908421E+06  0.62908421E+06  0.62908421E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37690205E+02  0.60576635E+06  0.60576635E+06  0.60576635E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37628550E+02  0.58629517E+06  0.58629517E+06  0.58629517E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37567211E+02  0.57651627E+06  0.57651627E+06  0.57651627E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37506070E+02  0.57991519E+06  0.57991519E+06  0.57991519E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37445016E+02  0.59095821E+06  0.59095821E+06  0.59095821E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37384272E+02  0.60221513E+06  0.60221513E+06  0.60221513E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37323726E+02  0.61494336E+06  0.61494336E+06  0.61494336E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37263263E+02  0.63488839E+06  0.63488839E+06  0.63488839E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37203107E+02  0.64894324E+06  0.64894324E+06  0.64894324E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37143034E+02  0.63798492E+06  0.63798492E+06  0.63798492E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37083266E+02  0.61478304E+06  0.61478304E+06  0.61478304E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37023690E+02  0.60192245E+06  0.60192245E+06  0.60192245E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36964194E+02  0.59540436E+06  0.59540436E+06  0.59540436E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36905000E+02  0.58588374E+06  0.58588374E+06  0.58588374E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36845885E+02  0.57503018E+06  0.57503018E+06  0.57503018E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36787068E+02  0.56246533E+06  0.56246533E+06  0.56246533E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36728439E+02  0.55082667E+06  0.55082667E+06  0.55082667E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36669888E+02  0.55056945E+06  0.55056945E+06  0.55056945E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36611632E+02  0.56035672E+06  0.56035672E+06  0.56035672E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36553452E+02  0.56937882E+06  0.56937882E+06  0.56937882E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36495565E+02  0.57568819E+06  0.57568819E+06  0.57568819E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36437860E+02  0.58763248E+06  0.58763248E+06  0.58763248E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36380231E+02  0.60617740E+06  0.60617740E+06  0.60617740E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36322891E+02  0.62767463E+06  0.62767463E+06  0.62767463E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36265731E+02  0.64916843E+06  0.64916843E+06  0.64916843E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36208644E+02  0.67330655E+06  0.67330655E+06  0.67330655E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36151843E+02  0.71134609E+06  0.71134609E+06  0.71134609E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36095115E+02  0.75131564E+06  0.75131564E+06  0.75131564E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36038669E+02  0.76821723E+06  0.76821723E+06  0.76821723E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35982399E+02  0.77705747E+06  0.77705747E+06  0.77705747E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35926200E+02  0.79844555E+06  0.79844555E+06  0.79844555E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35870281E+02  0.83657564E+06  0.83657564E+06  0.83657564E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35814432E+02  0.88765442E+06  0.88765442E+06  0.88765442E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35758860E+02  0.92981036E+06  0.92981036E+06  0.92981036E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35703460E+02  0.93717644E+06  0.93717644E+06  0.93717644E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35648129E+02  0.90602837E+06  0.90602837E+06  0.90602837E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35593071E+02  0.84964898E+06  0.84964898E+06  0.84964898E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35538081E+02  0.79414551E+06  0.79414551E+06  0.79414551E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35483363E+02  0.75652350E+06  0.75652350E+06  0.75652350E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35428812E+02  0.73715112E+06  0.73715112E+06  0.73715112E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35374329E+02  0.73562069E+06  0.73562069E+06  0.73562069E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35320113E+02  0.75572277E+06  0.75572277E+06  0.75572277E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35265963E+02  0.79618195E+06  0.79618195E+06  0.79618195E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35212078E+02  0.84965085E+06  0.84965085E+06  0.84965085E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35158358E+02  0.89288253E+06  0.89288253E+06  0.89288253E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35104702E+02  0.90800512E+06  0.90800512E+06  0.90800512E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35051309E+02  0.92314997E+06  0.92314997E+06  0.92314997E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34998078E+02  0.95922900E+06  0.95922900E+06  0.95922900E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34944910E+02  0.10006635E+07  0.10006635E+07  0.10006635E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34892002E+02  0.10326461E+07  0.10326461E+07  0.10326461E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34839155E+02  0.10476963E+07  0.10476963E+07  0.10476963E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34786566E+02  0.10526506E+07  0.10526506E+07  0.10526506E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34734136E+02  0.10642828E+07  0.10642828E+07  0.10642828E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34681766E+02  0.10929228E+07  0.10929228E+07  0.10929228E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34629651E+02  0.11225729E+07  0.11225729E+07  0.11225729E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34577595E+02  0.11407753E+07  0.11407753E+07  0.11407753E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34525792E+02  0.11754086E+07  0.11754086E+07  0.11754086E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34474144E+02  0.12402633E+07  0.12402633E+07  0.12402633E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34422555E+02  0.12893347E+07  0.12893347E+07  0.12893347E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34371215E+02  0.12800637E+07  0.12800637E+07  0.12800637E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34319934E+02  0.12395191E+07  0.12395191E+07  0.12395191E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34268899E+02  0.12000556E+07  0.12000556E+07  0.12000556E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34218016E+02  0.11673171E+07  0.11673171E+07  0.11673171E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34167190E+02  0.11274529E+07  0.11274529E+07  0.11274529E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34116609E+02  0.10645023E+07  0.10645023E+07  0.10645023E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34066177E+02  0.99229118E+06  0.99229118E+06  0.99229118E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34015801E+02  0.94594300E+06  0.94594300E+06  0.94594300E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33965666E+02  0.92144547E+06  0.92144547E+06  0.92144547E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33915586E+02  0.89919982E+06  0.89919982E+06  0.89919982E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33865747E+02  0.88123338E+06  0.88123338E+06  0.88123338E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33816053E+02  0.86817090E+06  0.86817090E+06  0.86817090E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33766413E+02  0.86127534E+06  0.86127534E+06  0.86127534E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33717011E+02  0.85443149E+06  0.85443149E+06  0.85443149E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33667661E+02  0.84575461E+06  0.84575461E+06  0.84575461E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33618547E+02  0.84636052E+06  0.84636052E+06  0.84636052E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33569576E+02  0.86084022E+06  0.86084022E+06  0.86084022E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33520656E+02  0.88822750E+06  0.88822750E+06  0.88822750E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33471970E+02  0.92476394E+06  0.92476394E+06  0.92476394E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33423334E+02  0.96163987E+06  0.96163987E+06  0.96163987E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33374930E+02  0.99718388E+06  0.99718388E+06  0.99718388E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33326665E+02  0.10181068E+07  0.10181068E+07  0.10181068E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33278451E+02  0.10174275E+07  0.10174275E+07  0.10174275E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33230464E+02  0.10137376E+07  0.10137376E+07  0.10137376E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33182616E+02  0.10206702E+07  0.10206702E+07  0.10206702E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33134818E+02  0.10425970E+07  0.10425970E+07  0.10425970E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33087245E+02  0.10914736E+07  0.10914736E+07  0.10914736E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33039720E+02  0.11864739E+07  0.11864739E+07  0.11864739E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32992419E+02  0.13115847E+07  0.13115847E+07  0.13115847E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32945254E+02  0.13990756E+07  0.13990756E+07  0.13990756E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32898136E+02  0.13987545E+07  0.13987545E+07  0.13987545E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32851240E+02  0.13400599E+07  0.13400599E+07  0.13400599E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32804390E+02  0.12860343E+07  0.12860343E+07  0.12860343E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32757760E+02  0.12641893E+07  0.12641893E+07  0.12641893E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32711263E+02  0.12783624E+07  0.12783624E+07  0.12783624E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32664812E+02  0.13469135E+07  0.13469135E+07  0.13469135E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32618578E+02  0.14804438E+07  0.14804438E+07  0.14804438E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32572389E+02  0.16053794E+07  0.16053794E+07  0.16053794E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32526416E+02  0.15891282E+07  0.15891282E+07  0.15891282E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32480573E+02  0.14319231E+07  0.14319231E+07  0.14319231E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32434773E+02  0.12580995E+07  0.12580995E+07  0.12580995E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32389188E+02  0.11363805E+07  0.11363805E+07  0.11363805E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32343730E+02  0.10578368E+07  0.10578368E+07  0.10578368E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32298316E+02  0.10036630E+07  0.10036630E+07  0.10036630E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32253113E+02  0.97181668E+06  0.97181668E+06  0.97181668E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32207953E+02  0.95045558E+06  0.95045558E+06  0.95045558E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32163002E+02  0.91355067E+06  0.91355067E+06  0.91355067E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32118177E+02  0.86827512E+06  0.86827512E+06  0.86827512E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32073393E+02  0.83738403E+06  0.83738403E+06  0.83738403E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32028817E+02  0.83330697E+06  0.83330697E+06  0.83330697E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31984282E+02  0.85602151E+06  0.85602151E+06  0.85602151E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31939953E+02  0.88916023E+06  0.88916023E+06  0.88916023E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31895747E+02  0.91068815E+06  0.91068815E+06  0.91068815E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31851581E+02  0.92259277E+06  0.92259277E+06  0.92259277E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31807619E+02  0.94535201E+06  0.94535201E+06  0.94535201E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31763697E+02  0.98616584E+06  0.98616584E+06  0.98616584E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31719977E+02  0.10358341E+07  0.10358341E+07  0.10358341E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31676377E+02  0.10946673E+07  0.10946673E+07  0.10946673E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31632817E+02  0.11690680E+07  0.11690680E+07  0.11690680E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31589456E+02  0.12612885E+07  0.12612885E+07  0.12612885E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31546134E+02  0.13771329E+07  0.13771329E+07  0.13771329E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31503010E+02  0.15168326E+07  0.15168326E+07  0.15168326E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31460004E+02  0.16215144E+07  0.16215144E+07  0.16215144E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31417036E+02  0.16233159E+07  0.16233159E+07  0.16233159E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31374265E+02  0.15432737E+07  0.15432737E+07  0.15432737E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31331610E+02  0.14217074E+07  0.14217074E+07  0.14217074E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31288991E+02  0.12933971E+07  0.12933971E+07  0.12933971E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31246567E+02  0.11942338E+07  0.11942338E+07  0.11942338E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31204180E+02  0.11297028E+07  0.11297028E+07  0.11297028E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31161986E+02  0.10863041E+07  0.10863041E+07  0.10863041E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31119905E+02  0.10634019E+07  0.10634019E+07  0.10634019E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31077860E+02  0.10722494E+07  0.10722494E+07  0.10722494E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31036007E+02  0.11235716E+07  0.11235716E+07  0.11235716E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30994188E+02  0.12129507E+07  0.12129507E+07  0.12129507E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30952560E+02  0.13186757E+07  0.13186757E+07  0.13186757E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
