 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.37687000E+01  0.35306389E+06  0.35306389E+06  0.35306389E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38226000E+01  0.34217724E+06  0.34217724E+06  0.34217724E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38764000E+01  0.34248614E+06  0.34248614E+06  0.34248614E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39302000E+01  0.35599832E+06  0.35599832E+06  0.35599832E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39841000E+01  0.36750515E+06  0.36750515E+06  0.36750515E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40379000E+01  0.37970164E+06  0.37970164E+06  0.37970164E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40918000E+01  0.39874963E+06  0.39874963E+06  0.39874963E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41456000E+01  0.41487550E+06  0.41487550E+06  0.41487550E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41994000E+01  0.41967576E+06  0.41967576E+06  0.41967576E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42533000E+01  0.42805322E+06  0.42805322E+06  0.42805322E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43071000E+01  0.45637610E+06  0.45637610E+06  0.45637610E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43610000E+01  0.48714417E+06  0.48714417E+06  0.48714417E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44148000E+01  0.49421347E+06  0.49421347E+06  0.49421347E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44686000E+01  0.47959623E+06  0.47959623E+06  0.47959623E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45225000E+01  0.45674189E+06  0.45674189E+06  0.45674189E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45763000E+01  0.43719489E+06  0.43719489E+06  0.43719489E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46302000E+01  0.43285699E+06  0.43285699E+06  0.43285699E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46840000E+01  0.44204737E+06  0.44204737E+06  0.44204737E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47378000E+01  0.46605834E+06  0.46605834E+06  0.46605834E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47917000E+01  0.50200623E+06  0.50200623E+06  0.50200623E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48455000E+01  0.54231345E+06  0.54231345E+06  0.54231345E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48993000E+01  0.59349893E+06  0.59349893E+06  0.59349893E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49532000E+01  0.65264056E+06  0.65264056E+06  0.65264056E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50070000E+01  0.71925014E+06  0.71925014E+06  0.71925014E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50609000E+01  0.79589372E+06  0.79589372E+06  0.79589372E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51147000E+01  0.86943658E+06  0.86943658E+06  0.86943658E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51685000E+01  0.89656538E+06  0.89656538E+06  0.89656538E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52224000E+01  0.85625059E+06  0.85625059E+06  0.85625059E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52762000E+01  0.78122532E+06  0.78122532E+06  0.78122532E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53301000E+01  0.72121069E+06  0.72121069E+06  0.72121069E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53839000E+01  0.69581779E+06  0.69581779E+06  0.69581779E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54377000E+01  0.69276766E+06  0.69276766E+06  0.69276766E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54916000E+01  0.70804452E+06  0.70804452E+06  0.70804452E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55454000E+01  0.72619462E+06  0.72619462E+06  0.72619462E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55993000E+01  0.71077563E+06  0.71077563E+06  0.71077563E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56531000E+01  0.66017861E+06  0.66017861E+06  0.66017861E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57069000E+01  0.60222246E+06  0.60222246E+06  0.60222246E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57608000E+01  0.55296195E+06  0.55296195E+06  0.55296195E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58146000E+01  0.52398032E+06  0.52398032E+06  0.52398032E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58684000E+01  0.52017658E+06  0.52017658E+06  0.52017658E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59223000E+01  0.54569078E+06  0.54569078E+06  0.54569078E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59761000E+01  0.59793176E+06  0.59793176E+06  0.59793176E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60300000E+01  0.65633446E+06  0.65633446E+06  0.65633446E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
