  #energy          xx             yy              zz              xy              yz              zx
  0.26381000E+01  0.18229106E+01  0.18229106E+01  0.18229106E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26919000E+01  0.17644520E+01  0.17644520E+01  0.17644520E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27458000E+01  0.17232963E+01  0.17232963E+01  0.17232963E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27996000E+01  0.16686386E+01  0.16686386E+01  0.16686386E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28535000E+01  0.15971252E+01  0.15971252E+01  0.15971252E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29073000E+01  0.15490449E+01  0.15490449E+01  0.15490449E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29611000E+01  0.15546421E+01  0.15546421E+01  0.15546421E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30150000E+01  0.15889134E+01  0.15889134E+01  0.15889134E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30688000E+01  0.16098761E+01  0.16098761E+01  0.16098761E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31227000E+01  0.15983541E+01  0.15983541E+01  0.15983541E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31765000E+01  0.15612235E+01  0.15612235E+01  0.15612235E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32303000E+01  0.15627465E+01  0.15627465E+01  0.15627465E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32842000E+01  0.16360386E+01  0.16360386E+01  0.16360386E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33380000E+01  0.17087012E+01  0.17087012E+01  0.17087012E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33919000E+01  0.17245446E+01  0.17245446E+01  0.17245446E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34457000E+01  0.16819814E+01  0.16819814E+01  0.16819814E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34995000E+01  0.16385203E+01  0.16385203E+01  0.16385203E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35534000E+01  0.16643034E+01  0.16643034E+01  0.16643034E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36072000E+01  0.17417929E+01  0.17417929E+01  0.17417929E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36611000E+01  0.18136028E+01  0.18136028E+01  0.18136028E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37149000E+01  0.18357480E+01  0.18357480E+01  0.18357480E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37687000E+01  0.18326623E+01  0.18326623E+01  0.18326623E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38226000E+01  0.18634390E+01  0.18634390E+01  0.18634390E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38764000E+01  0.19258178E+01  0.19258178E+01  0.19258178E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39302000E+01  0.19708608E+01  0.19708608E+01  0.19708608E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39841000E+01  0.19960421E+01  0.19960421E+01  0.19960421E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40379000E+01  0.20265658E+01  0.20265658E+01  0.20265658E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40918000E+01  0.20461067E+01  0.20461067E+01  0.20461067E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41456000E+01  0.20407426E+01  0.20407426E+01  0.20407426E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41994000E+01  0.20399813E+01  0.20399813E+01  0.20399813E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42533000E+01  0.20711478E+01  0.20711478E+01  0.20711478E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43071000E+01  0.20929216E+01  0.20929216E+01  0.20929216E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43610000E+01  0.20565414E+01  0.20565414E+01  0.20565414E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44148000E+01  0.19902482E+01  0.19902482E+01  0.19902482E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44686000E+01  0.19490251E+01  0.19490251E+01  0.19490251E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45225000E+01  0.19492002E+01  0.19492002E+01  0.19492002E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45763000E+01  0.19926746E+01  0.19926746E+01  0.19926746E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46302000E+01  0.20611770E+01  0.20611770E+01  0.20611770E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46840000E+01  0.21338686E+01  0.21338686E+01  0.21338686E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47378000E+01  0.22045127E+01  0.22045127E+01  0.22045127E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47917000E+01  0.22557802E+01  0.22557802E+01  0.22557802E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48455000E+01  0.22937246E+01  0.22937246E+01  0.22937246E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48993000E+01  0.23206065E+01  0.23206065E+01  0.23206065E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49532000E+01  0.23220702E+01  0.23220702E+01  0.23220702E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50070000E+01  0.22991763E+01  0.22991763E+01  0.22991763E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50609000E+01  0.22338994E+01  0.22338994E+01  0.22338994E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51147000E+01  0.20888900E+01  0.20888900E+01  0.20888900E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51685000E+01  0.18711203E+01  0.18711203E+01  0.18711203E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
