  #energy          xx             yy              zz              xy              yz              zx
  0.60838000E+01  0.18046186E+00  0.18046186E+00  0.18046186E+00             NaN             NaN             NaN
  0.61376000E+01  0.18812804E+00  0.18812804E+00  0.18812804E+00             NaN             NaN             NaN
  0.61915000E+01  0.19175804E+00  0.19175804E+00  0.19175804E+00             NaN             NaN             NaN
  0.62453000E+01  0.18705267E+00  0.18705267E+00  0.18705267E+00             NaN             NaN             NaN
  0.62992000E+01  0.18120224E+00  0.18120224E+00  0.18120224E+00             NaN             NaN             NaN
  0.63530000E+01  0.18552834E+00  0.18552834E+00  0.18552834E+00             NaN             NaN             NaN
  0.64068000E+01  0.20248857E+00  0.20248857E+00  0.20248857E+00             NaN             NaN             NaN
  0.64607000E+01  0.22150323E+00  0.22150323E+00  0.22150323E+00             NaN             NaN             NaN
  0.65145000E+01  0.22897993E+00  0.22897993E+00  0.22897993E+00             NaN             NaN             NaN
  0.65684000E+01  0.23185191E+00  0.23185191E+00  0.23185191E+00             NaN             NaN             NaN
  0.66222000E+01  0.23744336E+00  0.23744336E+00  0.23744336E+00             NaN             NaN             NaN
  0.66760000E+01  0.23950431E+00  0.23950431E+00  0.23950431E+00             NaN             NaN             NaN
  0.67299000E+01  0.23160990E+00  0.23160990E+00  0.23160990E+00             NaN             NaN             NaN
  0.67837000E+01  0.21934527E+00  0.21934527E+00  0.21934527E+00             NaN             NaN             NaN
  0.68375000E+01  0.21137262E+00  0.21137262E+00  0.21137262E+00             NaN             NaN             NaN
  0.68914000E+01  0.21044766E+00  0.21044766E+00  0.21044766E+00             NaN             NaN             NaN
  0.69452000E+01  0.21489762E+00  0.21489762E+00  0.21489762E+00             NaN             NaN             NaN
  0.69991000E+01  0.22271397E+00  0.22271397E+00  0.22271397E+00             NaN             NaN             NaN
  0.70529000E+01  0.23244250E+00  0.23244250E+00  0.23244250E+00             NaN             NaN             NaN
  0.71067000E+01  0.23714582E+00  0.23714582E+00  0.23714582E+00             NaN             NaN             NaN
  0.71606000E+01  0.22847888E+00  0.22847888E+00  0.22847888E+00             NaN             NaN             NaN
  0.72144000E+01  0.20561711E+00  0.20561711E+00  0.20561711E+00             NaN             NaN             NaN
  0.72683000E+01  0.18328169E+00  0.18328169E+00  0.18328169E+00             NaN             NaN             NaN
