  #energy          xx             yy              zz              xy              yz              zx
  0.30147000E+01  0.31582101E+00  0.31582101E+00  0.31582101E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.30762000E+01  0.29489621E+00  0.29489621E+00  0.29489621E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31378000E+01  0.26904835E+00  0.26904835E+00  0.26904835E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31993000E+01  0.25304857E+00  0.25304857E+00  0.25304857E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32608000E+01  0.25048921E+00  0.25048921E+00  0.25048921E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33223000E+01  0.24278158E+00  0.24278158E+00  0.24278158E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33839000E+01  0.22277062E+00  0.22277062E+00  0.22277062E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.34454000E+01  0.20541498E+00  0.20541498E+00  0.20541498E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35069000E+01  0.20290472E+00  0.20290472E+00  0.20290472E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35684000E+01  0.20641510E+00  0.20641510E+00  0.20641510E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36300000E+01  0.21333677E+00  0.21333677E+00  0.21333677E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36915000E+01  0.23015086E+00  0.23015086E+00  0.23015086E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.37530000E+01  0.25423301E+00  0.25423301E+00  0.25423301E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.38145000E+01  0.27676222E+00  0.27676222E+00  0.27676222E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.38761000E+01  0.28709723E+00  0.28709723E+00  0.28709723E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.39376000E+01  0.27896979E+00  0.27896979E+00  0.27896979E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.39991000E+01  0.24912611E+00  0.24912611E+00  0.24912611E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.40606000E+01  0.21306420E+00  0.21306420E+00  0.21306420E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
