   #Energy      xx(%)           yy(%)
  0.33507900E+02  0.93922388E-02  0.93922388E-02
  0.33575200E+02  0.93931446E-02  0.93931446E-02
  0.33642500E+02  0.92673753E-02  0.92673753E-02
  0.33709800E+02  0.90542799E-02  0.90542799E-02
  0.33777100E+02  0.88104248E-02  0.88104248E-02
  0.33844300E+02  0.85770586E-02  0.85770586E-02
  0.33911600E+02  0.83881396E-02  0.83881396E-02
  0.33978900E+02  0.82370999E-02  0.82370999E-02
  0.34046200E+02  0.81262595E-02  0.81262595E-02
  0.34113500E+02  0.80923532E-02  0.80923532E-02
  0.34180800E+02  0.82086875E-02  0.82086875E-02
  0.34248000E+02  0.85262447E-02  0.85262447E-02
  0.34315300E+02  0.91080340E-02  0.91080340E-02
  0.34382600E+02  0.99764984E-02  0.99764984E-02
  0.34449900E+02  0.11126950E-01  0.11126950E-01
  0.34517200E+02  0.12498198E-01  0.12498198E-01
  0.34584500E+02  0.13980426E-01  0.13980426E-01
  0.34651800E+02  0.15379905E-01  0.15379905E-01
  0.34719000E+02  0.16474258E-01  0.16474258E-01
  0.34786300E+02  0.17116032E-01  0.17116032E-01
  0.34853600E+02  0.17251085E-01  0.17251085E-01
  0.34920900E+02  0.17001112E-01  0.17001112E-01
  0.34988200E+02  0.16526079E-01  0.16526079E-01
  0.35055500E+02  0.16036575E-01  0.16036575E-01
  0.35122800E+02  0.15594536E-01  0.15594536E-01
  0.35190000E+02  0.15226855E-01  0.15226855E-01
  0.35257300E+02  0.14866509E-01  0.14866509E-01
  0.35324600E+02  0.14483910E-01  0.14483910E-01
  0.35391900E+02  0.14091444E-01  0.14091444E-01
  0.35459200E+02  0.13705544E-01  0.13705544E-01
  0.35526500E+02  0.13401916E-01  0.13401916E-01
  0.35593700E+02  0.13213189E-01  0.13213189E-01
  0.35661000E+02  0.13173731E-01  0.13173731E-01
  0.35728300E+02  0.13262317E-01  0.13262317E-01
  0.35795600E+02  0.13427122E-01  0.13427122E-01
  0.35862900E+02  0.13603349E-01  0.13603349E-01
  0.35930200E+02  0.13752075E-01  0.13752075E-01
  0.35997500E+02  0.13865894E-01  0.13865894E-01
  0.36064700E+02  0.13992203E-01  0.13992203E-01
  0.36132000E+02  0.14164757E-01  0.14164757E-01
  0.36199300E+02  0.14412569E-01  0.14412569E-01
  0.36266600E+02  0.14728835E-01  0.14728835E-01
  0.36333900E+02  0.15069624E-01  0.15069624E-01
  0.36401200E+02  0.15377333E-01  0.15377333E-01
  0.36468500E+02  0.15578620E-01  0.15578620E-01
  0.36535700E+02  0.15676423E-01  0.15676423E-01
  0.36603000E+02  0.15681170E-01  0.15681170E-01
  0.36670300E+02  0.15605150E-01  0.15605150E-01
  0.36737600E+02  0.15499900E-01  0.15499900E-01
  0.36804900E+02  0.15387343E-01  0.15387343E-01
  0.36872200E+02  0.15290007E-01  0.15290007E-01
  0.36939400E+02  0.15239803E-01  0.15239803E-01
  0.37006700E+02  0.15254852E-01  0.15254852E-01
  0.37074000E+02  0.15306547E-01  0.15306547E-01
  0.37141300E+02  0.15375949E-01  0.15375949E-01
  0.37208600E+02  0.15371289E-01  0.15371289E-01
  0.37275900E+02  0.15241434E-01  0.15241434E-01
  0.37343200E+02  0.14937094E-01  0.14937094E-01
  0.37410400E+02  0.14524785E-01  0.14524785E-01
  0.37477700E+02  0.14099436E-01  0.14099436E-01
  0.37545000E+02  0.13798514E-01  0.13798514E-01
  0.37612300E+02  0.13671902E-01  0.13671902E-01
  0.37679600E+02  0.13746690E-01  0.13746690E-01
  0.37746900E+02  0.13979771E-01  0.13979771E-01
  0.37814200E+02  0.14319197E-01  0.14319197E-01
  0.37881400E+02  0.14679127E-01  0.14679127E-01
  0.37948700E+02  0.15016186E-01  0.15016186E-01
  0.38016000E+02  0.15307441E-01  0.15307441E-01
  0.38083300E+02  0.15532130E-01  0.15532130E-01
  0.38150600E+02  0.15661985E-01  0.15661985E-01
  0.38217900E+02  0.15765054E-01  0.15765054E-01
  0.38285100E+02  0.15971270E-01  0.15971270E-01
  0.38352400E+02  0.16522468E-01  0.16522468E-01
  0.38419700E+02  0.17590995E-01  0.17590995E-01
  0.38487000E+02  0.19167286E-01  0.19167286E-01
  0.38554300E+02  0.21019715E-01  0.21019715E-01
  0.38621600E+02  0.22795080E-01  0.22795080E-01
  0.38688900E+02  0.24198065E-01  0.24198065E-01
  0.38756100E+02  0.25059144E-01  0.25059144E-01
  0.38823400E+02  0.25352102E-01  0.25352102E-01
  0.38890700E+02  0.25177758E-01  0.25177758E-01
  0.38958000E+02  0.24689338E-01  0.24689338E-01
  0.39025300E+02  0.23983811E-01  0.23983811E-01
  0.39092600E+02  0.23167323E-01  0.23167323E-01
  0.39159900E+02  0.22273079E-01  0.22273079E-01
  0.39227100E+02  0.21278438E-01  0.21278438E-01
  0.39294400E+02  0.20222379E-01  0.20222379E-01
  0.39361700E+02  0.19134965E-01  0.19134965E-01
  0.39429000E+02  0.18052662E-01  0.18052662E-01
  0.39496300E+02  0.17065198E-01  0.17065198E-01
  0.39563600E+02  0.16203690E-01  0.16203690E-01
  0.39630800E+02  0.15554643E-01  0.15554643E-01
  0.39698100E+02  0.15172723E-01  0.15172723E-01
  0.39765400E+02  0.15111675E-01  0.15111675E-01
  0.39832700E+02  0.15417926E-01  0.15417926E-01
  0.39900000E+02  0.16132069E-01  0.16132069E-01
  0.39967300E+02  0.17260764E-01  0.17260764E-01
  0.40034600E+02  0.18745402E-01  0.18745402E-01
  0.40101800E+02  0.20438581E-01  0.20438581E-01
  0.40169100E+02  0.22058301E-01  0.22058301E-01
  0.40236400E+02  0.23294483E-01  0.23294483E-01
  0.40303700E+02  0.23822704E-01  0.23822704E-01
  0.40371000E+02  0.23550064E-01  0.23550064E-01
  0.40438300E+02  0.22647766E-01  0.22647766E-01
  0.40505600E+02  0.21489138E-01  0.21489138E-01
  0.40572800E+02  0.20447635E-01  0.20447635E-01
  0.40640100E+02  0.19818006E-01  0.19818006E-01
  0.40707400E+02  0.19737822E-01  0.19737822E-01
  0.40774700E+02  0.20139945E-01  0.20139945E-01
  0.40842000E+02  0.20836094E-01  0.20836094E-01
  0.40909300E+02  0.21610316E-01  0.21610316E-01
  0.40976500E+02  0.22263607E-01  0.22263607E-01
  0.41043800E+02  0.22645366E-01  0.22645366E-01
  0.41111100E+02  0.22723974E-01  0.22723974E-01
  0.41178400E+02  0.22535084E-01  0.22535084E-01
  0.41245700E+02  0.22163968E-01  0.22163968E-01
  0.41313000E+02  0.21711370E-01  0.21711370E-01
  0.41380300E+02  0.21266566E-01  0.21266566E-01
  0.41447500E+02  0.20925989E-01  0.20925989E-01
  0.41514800E+02  0.20732733E-01  0.20732733E-01
  0.41582100E+02  0.20665249E-01  0.20665249E-01
  0.41649400E+02  0.20636876E-01  0.20636876E-01
  0.41716700E+02  0.20576152E-01  0.20576152E-01
  0.41784000E+02  0.20436040E-01  0.20436040E-01
  0.41851300E+02  0.20196731E-01  0.20196731E-01
  0.41918500E+02  0.19891416E-01  0.19891416E-01
  0.41985800E+02  0.19503612E-01  0.19503612E-01
  0.42053100E+02  0.19071572E-01  0.19071572E-01
  0.42120400E+02  0.18641004E-01  0.18641004E-01
  0.42187700E+02  0.18232922E-01  0.18232922E-01
  0.42255000E+02  0.17813563E-01  0.17813563E-01
  0.42322200E+02  0.17387250E-01  0.17387250E-01
  0.42389500E+02  0.16940959E-01  0.16940959E-01
  0.42456800E+02  0.16460577E-01  0.16460577E-01
  0.42524100E+02  0.15946309E-01  0.15946309E-01
  0.42591400E+02  0.15432567E-01  0.15432567E-01
  0.42658700E+02  0.14938991E-01  0.14938991E-01
  0.42726000E+02  0.14528300E-01  0.14528300E-01
  0.42793200E+02  0.14192169E-01  0.14192169E-01
  0.42860500E+02  0.13905307E-01  0.13905307E-01
  0.42927800E+02  0.13638068E-01  0.13638068E-01
  0.42995100E+02  0.13353173E-01  0.13353173E-01
  0.43062400E+02  0.13009331E-01  0.13009331E-01
  0.43129700E+02  0.12673716E-01  0.12673716E-01
  0.43196900E+02  0.12361629E-01  0.12361629E-01
  0.43264200E+02  0.12105252E-01  0.12105252E-01
  0.43331500E+02  0.11932033E-01  0.11932033E-01
  0.43398800E+02  0.11833735E-01  0.11833735E-01
  0.43466100E+02  0.11818369E-01  0.11818369E-01
  0.43533400E+02  0.11827910E-01  0.11827910E-01
  0.43600700E+02  0.11835557E-01  0.11835557E-01
  0.43667900E+02  0.11780144E-01  0.11780144E-01
  0.43735200E+02  0.11638719E-01  0.11638719E-01
  0.43802500E+02  0.11414686E-01  0.11414686E-01
  0.43869800E+02  0.11127566E-01  0.11127566E-01
  0.43937100E+02  0.10759152E-01  0.10759152E-01
  0.44004400E+02  0.10371988E-01  0.10371988E-01
  0.44071700E+02  0.99780076E-02  0.99780076E-02
  0.44138900E+02  0.96277142E-02  0.96277142E-02
  0.44206200E+02  0.93398450E-02  0.93398450E-02
  0.44273500E+02  0.91544340E-02  0.91544340E-02
  0.44340800E+02  0.90286736E-02  0.90286736E-02
  0.44408100E+02  0.89648984E-02  0.89648984E-02
  0.44475400E+02  0.89273333E-02  0.89273333E-02
  0.44542600E+02  0.89083255E-02  0.89083255E-02
  0.44609900E+02  0.89074961E-02  0.89074961E-02
  0.44677200E+02  0.89180293E-02  0.89180293E-02
  0.44744500E+02  0.89627601E-02  0.89627601E-02
  0.44811800E+02  0.90106793E-02  0.90106793E-02
  0.44879100E+02  0.90574882E-02  0.90574882E-02
  0.44946400E+02  0.90903041E-02  0.90903041E-02
  0.45013600E+02  0.91089016E-02  0.91089016E-02
  0.45080900E+02  0.91317039E-02  0.91317039E-02
  0.45148200E+02  0.91650005E-02  0.91650005E-02
  0.45215500E+02  0.92296327E-02  0.92296327E-02
  0.45282800E+02  0.93217945E-02  0.93217945E-02
  0.45350100E+02  0.94145913E-02  0.94145913E-02
  0.45417400E+02  0.94831319E-02  0.94831319E-02
  0.45484600E+02  0.95149314E-02  0.95149314E-02
  0.45551900E+02  0.94636443E-02  0.94636443E-02
  0.45619200E+02  0.93564530E-02  0.93564530E-02
  0.45686500E+02  0.91762813E-02  0.91762813E-02
  0.45753800E+02  0.89564185E-02  0.89564185E-02
  0.45821100E+02  0.86974757E-02  0.86974757E-02
  0.45888300E+02  0.83976220E-02  0.83976220E-02
  0.45955600E+02  0.81004273E-02  0.81004273E-02
  0.46022900E+02  0.78352074E-02  0.78352074E-02
  0.46090200E+02  0.76323577E-02  0.76323577E-02
  0.46157500E+02  0.75694101E-02  0.75694101E-02
  0.46224800E+02  0.77033048E-02  0.77033048E-02
  0.46292100E+02  0.80326774E-02  0.80326774E-02
  0.46359300E+02  0.85328661E-02  0.85328661E-02
  0.46426600E+02  0.90637783E-02  0.90637783E-02
  0.46493900E+02  0.94937102E-02  0.94937102E-02
  0.46561200E+02  0.97052901E-02  0.97052901E-02
  0.46628500E+02  0.96692243E-02  0.96692243E-02
  0.46695800E+02  0.94536543E-02  0.94536543E-02
  0.46763100E+02  0.91668130E-02  0.91668130E-02
  0.46830300E+02  0.88991728E-02  0.88991728E-02
  0.46897600E+02  0.87328680E-02  0.87328680E-02
  0.46964900E+02  0.87029207E-02  0.87029207E-02
  0.47032200E+02  0.88189246E-02  0.88189246E-02
  0.47099500E+02  0.90697759E-02  0.90697759E-02
  0.47166800E+02  0.93975245E-02  0.93975245E-02
  0.47234000E+02  0.97576912E-02  0.97576912E-02
  0.47301300E+02  0.10084790E-01  0.10084790E-01
  0.47368600E+02  0.10297625E-01  0.10297625E-01
  0.47435900E+02  0.10367102E-01  0.10367102E-01
  0.47503200E+02  0.10263859E-01  0.10263859E-01
  0.47570500E+02  0.10001223E-01  0.10001223E-01
  0.47637800E+02  0.96195033E-02  0.96195033E-02
  0.47705000E+02  0.91415694E-02  0.91415694E-02
  0.47772300E+02  0.86531252E-02  0.86531252E-02
  0.47839600E+02  0.81802959E-02  0.81802959E-02
  0.47906900E+02  0.77664112E-02  0.77664112E-02
  0.47974200E+02  0.74291379E-02  0.74291379E-02
  0.48041500E+02  0.71797589E-02  0.71797589E-02
  0.48108800E+02  0.70232401E-02  0.70232401E-02
  0.48176000E+02  0.69997360E-02  0.69997360E-02
  0.48243300E+02  0.71535236E-02  0.71535236E-02
  0.48310600E+02  0.75163359E-02  0.75163359E-02
  0.48377900E+02  0.81188604E-02  0.81188604E-02
  0.48445200E+02  0.89268494E-02  0.89268494E-02
  0.48512500E+02  0.98235205E-02  0.98235205E-02
  0.48579700E+02  0.10675119E-01  0.10675119E-01
  0.48647000E+02  0.11302041E-01  0.11302041E-01
  0.48714300E+02  0.11590991E-01  0.11590991E-01
  0.48781600E+02  0.11546872E-01  0.11546872E-01
  0.48848900E+02  0.11208865E-01  0.11208865E-01
  0.48916200E+02  0.10725658E-01  0.10725658E-01
  0.48983500E+02  0.10199241E-01  0.10199241E-01
  0.49050700E+02  0.96915209E-02  0.96915209E-02
  0.49118000E+02  0.92578710E-02  0.92578710E-02
  0.49185300E+02  0.88650171E-02  0.88650171E-02
  0.49252600E+02  0.85115599E-02  0.85115599E-02
  0.49319900E+02  0.81899202E-02  0.81899202E-02
  0.49387200E+02  0.78820351E-02  0.78820351E-02
  0.49454500E+02  0.75868465E-02  0.75868465E-02
  0.49521700E+02  0.73410407E-02  0.73410407E-02
  0.49589000E+02  0.71882789E-02  0.71882789E-02
  0.49656300E+02  0.72094097E-02  0.72094097E-02
  0.49723600E+02  0.74962186E-02  0.74962186E-02
  0.49790900E+02  0.80979707E-02  0.80979707E-02
  0.49858200E+02  0.90085178E-02  0.90085178E-02
  0.49925400E+02  0.10173276E-01  0.10173276E-01
  0.49992700E+02  0.11442698E-01  0.11442698E-01
  0.50060000E+02  0.12651738E-01  0.12651738E-01
  0.50127300E+02  0.13613649E-01  0.13613649E-01
  0.50194600E+02  0.14202866E-01  0.14202866E-01
  0.50261900E+02  0.14383194E-01  0.14383194E-01
  0.50329200E+02  0.14193968E-01  0.14193968E-01
  0.50396400E+02  0.13736114E-01  0.13736114E-01
  0.50463700E+02  0.13134152E-01  0.13134152E-01
  0.50531000E+02  0.12513236E-01  0.12513236E-01
  0.50598300E+02  0.11948518E-01  0.11948518E-01
  0.50665600E+02  0.11503602E-01  0.11503602E-01
  0.50732900E+02  0.11171925E-01  0.11171925E-01
  0.50800200E+02  0.10930376E-01  0.10930376E-01
  0.50867400E+02  0.10753918E-01  0.10753918E-01
  0.50934700E+02  0.10578445E-01  0.10578445E-01
  0.51002000E+02  0.10400944E-01  0.10400944E-01
  0.51069300E+02  0.10204355E-01  0.10204355E-01
  0.51136600E+02  0.10002009E-01  0.10002009E-01
  0.51203900E+02  0.98187382E-02  0.98187382E-02
  0.51271100E+02  0.96490902E-02  0.96490902E-02
  0.51338400E+02  0.95537090E-02  0.95537090E-02
  0.51405700E+02  0.95652471E-02  0.95652471E-02
  0.51473000E+02  0.96913525E-02  0.96913525E-02
  0.51540300E+02  0.99618859E-02  0.99618859E-02
  0.51607600E+02  0.10358140E-01  0.10358140E-01
  0.51674900E+02  0.10843086E-01  0.10843086E-01
  0.51742100E+02  0.11306580E-01  0.11306580E-01
  0.51809400E+02  0.11695649E-01  0.11695649E-01
  0.51876700E+02  0.12005672E-01  0.12005672E-01
  0.51944000E+02  0.12239679E-01  0.12239679E-01
  0.52011300E+02  0.12412786E-01  0.12412786E-01
  0.52078600E+02  0.12515053E-01  0.12515053E-01
  0.52145900E+02  0.12503573E-01  0.12503573E-01
  0.52213100E+02  0.12354857E-01  0.12354857E-01
  0.52280400E+02  0.12095517E-01  0.12095517E-01
  0.52347700E+02  0.11754323E-01  0.11754323E-01
  0.52415000E+02  0.11375255E-01  0.11375255E-01
  0.52482300E+02  0.10998252E-01  0.10998252E-01
  0.52549600E+02  0.10632872E-01  0.10632872E-01
  0.52616800E+02  0.10290856E-01  0.10290856E-01
  0.52684100E+02  0.99825314E-02  0.99825314E-02
  0.52751400E+02  0.96936399E-02  0.96936399E-02
  0.52818700E+02  0.94353062E-02  0.94353062E-02
  0.52886000E+02  0.92064896E-02  0.92064896E-02
  0.52953300E+02  0.89935896E-02  0.89935896E-02
  0.53020600E+02  0.88087311E-02  0.88087311E-02
  0.53087800E+02  0.86508385E-02  0.86508385E-02
  0.53155100E+02  0.85070324E-02  0.85070324E-02
  0.53222400E+02  0.83889310E-02  0.83889310E-02
  0.53289700E+02  0.82709387E-02  0.82709387E-02
  0.53357000E+02  0.81534359E-02  0.81534359E-02
  0.53424300E+02  0.80364302E-02  0.80364302E-02
  0.53491500E+02  0.79202474E-02  0.79202474E-02
  0.53558800E+02  0.78046024E-02  0.78046024E-02
  0.53626100E+02  0.76894727E-02  0.76894727E-02
  0.53693400E+02  0.75877315E-02  0.75877315E-02
  0.53760700E+02  0.74864259E-02  0.74864259E-02
  0.53828000E+02  0.73979906E-02  0.73979906E-02
  0.53895300E+02  0.73343123E-02  0.73343123E-02
  0.53962500E+02  0.72827958E-02  0.72827958E-02
  0.54029800E+02  0.72553302E-02  0.72553302E-02
  0.54097100E+02  0.72631757E-02  0.72631757E-02
  0.54164400E+02  0.72812483E-02  0.72812483E-02
  0.54231700E+02  0.72976160E-02  0.72976160E-02
  0.54299000E+02  0.72769811E-02  0.72769811E-02
  0.54366300E+02  0.72440490E-02  0.72440490E-02
  0.54433500E+02  0.71762706E-02  0.71762706E-02
  0.54500800E+02  0.70968464E-02  0.70968464E-02
  0.54568100E+02  0.70188275E-02  0.70188275E-02
  0.54635400E+02  0.69531894E-02  0.69531894E-02
  0.54702700E+02  0.68998176E-02  0.68998176E-02
  0.54770000E+02  0.68817975E-02  0.68817975E-02
  0.54837200E+02  0.68632994E-02  0.68632994E-02
  0.54904500E+02  0.68675648E-02  0.68675648E-02
  0.54971800E+02  0.68593256E-02  0.68593256E-02
  0.55039100E+02  0.68390776E-02  0.68390776E-02
  0.55106400E+02  0.67951825E-02  0.67951825E-02
  0.55173700E+02  0.67400430E-02  0.67400430E-02
  0.55241000E+02  0.66736091E-02  0.66736091E-02
  0.55308200E+02  0.66075349E-02  0.66075349E-02
  0.55375500E+02  0.65416968E-02  0.65416968E-02
  0.55442800E+02  0.64644967E-02  0.64644967E-02
  0.55510100E+02  0.63991645E-02  0.63991645E-02
  0.55577400E+02  0.63340055E-02  0.63340055E-02
  0.55644700E+02  0.62690213E-02  0.62690213E-02
  0.55712000E+02  0.62041991E-02  0.62041991E-02
  0.55779200E+02  0.61394860E-02  0.61394860E-02
  0.55846500E+02  0.60749632E-02  0.60749632E-02
  0.55913800E+02  0.60218311E-02  0.60218311E-02
  0.55981100E+02  0.59687990E-02  0.59687990E-02
  0.56048400E+02  0.59158109E-02  0.59158109E-02
  0.56115700E+02  0.58628985E-02  0.58628985E-02
  0.56182900E+02  0.58211673E-02  0.58211673E-02
  0.56250200E+02  0.57684119E-02  0.57684119E-02
  0.56317500E+02  0.57267614E-02  0.57267614E-02
  0.56384800E+02  0.56851301E-02  0.56851301E-02
  0.56452100E+02  0.56325138E-02  0.56325138E-02
  0.56519400E+02  0.55909527E-02  0.55909527E-02
  0.56586700E+02  0.55603655E-02  0.55603655E-02
  0.56653900E+02  0.55188057E-02  0.55188057E-02
  0.56721200E+02  0.54772920E-02  0.54772920E-02
  0.56788500E+02  0.54358483E-02  0.54358483E-02
  0.56855800E+02  0.54052390E-02  0.54052390E-02
  0.56923100E+02  0.53637839E-02  0.53637839E-02
  0.56990400E+02  0.53223608E-02  0.53223608E-02
  0.57057700E+02  0.52917426E-02  0.52917426E-02
  0.57124900E+02  0.52610929E-02  0.52610929E-02
  0.57192200E+02  0.52197156E-02  0.52197156E-02
  0.57259500E+02  0.51890799E-02  0.51890799E-02
  0.57326800E+02  0.51584339E-02  0.51584339E-02
  0.57394100E+02  0.51277786E-02  0.51277786E-02
  0.57461400E+02  0.50971148E-02  0.50971148E-02
  0.57528600E+02  0.50557995E-02  0.50557995E-02
  0.57595900E+02  0.50251415E-02  0.50251415E-02
  0.57663200E+02  0.49944780E-02  0.49944780E-02
  0.57730500E+02  0.49743760E-02  0.49743760E-02
  0.57797800E+02  0.49436836E-02  0.49436836E-02
  0.57865100E+02  0.49130339E-02  0.49130339E-02
  0.57932400E+02  0.48823359E-02  0.48823359E-02
  0.57999600E+02  0.48516201E-02  0.48516201E-02
  0.58066900E+02  0.48313949E-02  0.48313949E-02
  0.58134200E+02  0.48006750E-02  0.48006750E-02
  0.58201500E+02  0.47699566E-02  0.47699566E-02
  0.58268800E+02  0.47496616E-02  0.47496616E-02
  0.58336100E+02  0.47189270E-02  0.47189270E-02
  0.58403400E+02  0.46881965E-02  0.46881965E-02
  0.58470600E+02  0.46678216E-02  0.46678216E-02
  0.58537900E+02  0.46370797E-02  0.46370797E-02
  0.58605200E+02  0.46166779E-02  0.46166779E-02
  0.58672500E+02  0.45962500E-02  0.45962500E-02
  0.58739800E+02  0.45654853E-02  0.45654853E-02
  0.58807100E+02  0.45450180E-02  0.45450180E-02
  0.58874300E+02  0.45245107E-02  0.45245107E-02
  0.58941600E+02  0.44937298E-02  0.44937298E-02
  0.59008900E+02  0.44732020E-02  0.44732020E-02
  0.59076200E+02  0.44526513E-02  0.44526513E-02
  0.59143500E+02  0.44218606E-02  0.44218606E-02
  0.59210800E+02  0.44012776E-02  0.44012776E-02
  0.59278100E+02  0.43806732E-02  0.43806732E-02
  0.59345300E+02  0.43600332E-02  0.43600332E-02
  0.59412600E+02  0.43393876E-02  0.43393876E-02
  0.59479900E+02  0.43187220E-02  0.43187220E-02
  0.59547200E+02  0.42980371E-02  0.42980371E-02
  0.59614500E+02  0.42773332E-02  0.42773332E-02
  0.59681800E+02  0.42566109E-02  0.42566109E-02
  0.59749100E+02  0.42358707E-02  0.42358707E-02
  0.59816300E+02  0.42150990E-02  0.42150990E-02
  0.59883600E+02  0.41943245E-02  0.41943245E-02
  0.59950900E+02  0.41735337E-02  0.41735337E-02
  0.60018200E+02  0.41527268E-02  0.41527268E-02
  0.60085500E+02  0.41319046E-02  0.41319046E-02
  0.60152800E+02  0.41110675E-02  0.41110675E-02
  0.60220000E+02  0.40902481E-02  0.40902481E-02
  0.60287300E+02  0.40793744E-02  0.40793744E-02
  0.60354600E+02  0.40584810E-02  0.40584810E-02
  0.60421900E+02  0.40375745E-02  0.40375745E-02
  0.60489200E+02  0.40166556E-02  0.40166556E-02
  0.60556500E+02  0.40056701E-02  0.40056701E-02
  0.60623800E+02  0.39847128E-02  0.39847128E-02
  0.60691000E+02  0.39637314E-02  0.39637314E-02
  0.60758300E+02  0.39427525E-02  0.39427525E-02
  0.60825600E+02  0.39316605E-02  0.39316605E-02
  0.60892900E+02  0.39106466E-02  0.39106466E-02
  0.60960200E+02  0.38995016E-02  0.38995016E-02
  0.61027500E+02  0.38784543E-02  0.38784543E-02
  0.61094800E+02  0.38573987E-02  0.38573987E-02
  0.61162000E+02  0.38461656E-02  0.38461656E-02
  0.61229300E+02  0.38250792E-02  0.38250792E-02
  0.61296600E+02  0.38138087E-02  0.38138087E-02
  0.61363900E+02  0.37926929E-02  0.37926929E-02
  0.61431200E+02  0.37813735E-02  0.37813735E-02
  0.61498500E+02  0.37602299E-02  0.37602299E-02
  0.61565700E+02  0.37488507E-02  0.37488507E-02
  0.61633000E+02  0.37276810E-02  0.37276810E-02
  0.61700300E+02  0.37162675E-02  0.37162675E-02
  0.61767600E+02  0.36950733E-02  0.36950733E-02
  0.61834900E+02  0.36836143E-02  0.36836143E-02
  0.61902200E+02  0.36721308E-02  0.36721308E-02
  0.61969500E+02  0.36508941E-02  0.36508941E-02
  0.62036700E+02  0.36393551E-02  0.36393551E-02
  0.62104000E+02  0.36180979E-02  0.36180979E-02
  0.62171300E+02  0.36065281E-02  0.36065281E-02
  0.62238600E+02  0.35949350E-02  0.35949350E-02
  0.62305900E+02  0.35736410E-02  0.35736410E-02
  0.62373200E+02  0.35620070E-02  0.35620070E-02
  0.62440500E+02  0.35503503E-02  0.35503503E-02
  0.62507700E+02  0.35386599E-02  0.35386599E-02
  0.62575000E+02  0.35173158E-02  0.35173158E-02
  0.62642300E+02  0.35055981E-02  0.35055981E-02
  0.62709600E+02  0.34938586E-02  0.34938586E-02
  0.62776900E+02  0.34820976E-02  0.34820976E-02
  0.62844200E+02  0.34607091E-02  0.34607091E-02
  0.62911400E+02  0.34489007E-02  0.34489007E-02
  0.62978700E+02  0.34370825E-02  0.34370825E-02
  0.63046000E+02  0.34252436E-02  0.34252436E-02
  0.63113300E+02  0.34133844E-02  0.34133844E-02
  0.63180600E+02  0.34015049E-02  0.34015049E-02
  0.63247900E+02  0.33896054E-02  0.33896054E-02
  0.63315200E+02  0.33681383E-02  0.33681383E-02
  0.63382400E+02  0.33561957E-02  0.33561957E-02
  0.63449700E+02  0.33442445E-02  0.33442445E-02
  0.63517000E+02  0.33322742E-02  0.33322742E-02
  0.63584300E+02  0.33202851E-02  0.33202851E-02
  0.63651600E+02  0.33082775E-02  0.33082775E-02
  0.63718900E+02  0.32962514E-02  0.32962514E-02
  0.63786100E+02  0.32841969E-02  0.32841969E-02
  0.63853400E+02  0.32721348E-02  0.32721348E-02
  0.63920700E+02  0.32600549E-02  0.32600549E-02
  0.63988000E+02  0.32479576E-02  0.32479576E-02
  0.64055300E+02  0.32358430E-02  0.32358430E-02
  0.64122600E+02  0.32237113E-02  0.32237113E-02
  0.64189900E+02  0.32115628E-02  0.32115628E-02
  0.64257100E+02  0.31993878E-02  0.31993878E-02
  0.64324400E+02  0.31872063E-02  0.31872063E-02
  0.64391700E+02  0.31750087E-02  0.31750087E-02
  0.64459000E+02  0.31627952E-02  0.31627952E-02
  0.64526300E+02  0.31505660E-02  0.31505660E-02
  0.64593600E+02  0.31383213E-02  0.31383213E-02
  0.64660900E+02  0.31354557E-02  0.31354557E-02
  0.64728100E+02  0.31231624E-02  0.31231624E-02
  0.64795400E+02  0.31108640E-02  0.31108640E-02
  0.64862700E+02  0.30985509E-02  0.30985509E-02
  0.64930000E+02  0.30862234E-02  0.30862234E-02
  0.64997300E+02  0.30738817E-02  0.30738817E-02
  0.65064600E+02  0.30615260E-02  0.30615260E-02
  0.65131800E+02  0.30584930E-02  0.30584930E-02
  0.65199100E+02  0.30461009E-02  0.30461009E-02
  0.65266400E+02  0.30336954E-02  0.30336954E-02
  0.65333700E+02  0.30212768E-02  0.30212768E-02
  0.65401000E+02  0.30088453E-02  0.30088453E-02
  0.65468300E+02  0.30057137E-02  0.30057137E-02
  0.65535600E+02  0.29932474E-02  0.29932474E-02
  0.65602800E+02  0.29807597E-02  0.29807597E-02
  0.65670100E+02  0.29682692E-02  0.29682692E-02
  0.65737400E+02  0.29557669E-02  0.29557669E-02
  0.65804700E+02  0.29525301E-02  0.29525301E-02
  0.65872000E+02  0.29399947E-02  0.29399947E-02
  0.65939300E+02  0.29274481E-02  0.29274481E-02
  0.66006600E+02  0.29241513E-02  0.29241513E-02
  0.66073800E+02  0.29115638E-02  0.29115638E-02
  0.66141100E+02  0.28989746E-02  0.28989746E-02
  0.66208400E+02  0.28863751E-02  0.28863751E-02
  0.66275700E+02  0.28829983E-02  0.28829983E-02
  0.66343000E+02  0.28703682E-02  0.28703682E-02
  0.66410300E+02  0.28577283E-02  0.28577283E-02
  0.66477500E+02  0.28542850E-02  0.28542850E-02
  0.66544800E+02  0.28416155E-02  0.28416155E-02
  0.66612100E+02  0.28289370E-02  0.28289370E-02
  0.66679400E+02  0.28254454E-02  0.28254454E-02
  0.66746700E+02  0.28127382E-02  0.28127382E-02
  0.66814000E+02  0.28092102E-02  0.28092102E-02
  0.66881300E+02  0.27964749E-02  0.27964749E-02
  0.66948500E+02  0.27837233E-02  0.27837233E-02
  0.67015800E+02  0.27801399E-02  0.27801399E-02
