   #Energy      xx(%)           yy(%)
  0.41311800E+02  0.96489771E+02  0.94816772E+02
  0.41395100E+02  0.96364047E+02  0.95023761E+02
  0.41478400E+02  0.96406377E+02  0.95330807E+02
  0.41561700E+02  0.96607590E+02  0.95630620E+02
  0.41645000E+02  0.96874526E+02  0.95887886E+02
  0.41728300E+02  0.97108171E+02  0.96106239E+02
  0.41811600E+02  0.97266589E+02  0.96294794E+02
  0.41894800E+02  0.97365514E+02  0.96438081E+02
  0.41978100E+02  0.97439408E+02  0.96522661E+02
  0.42061400E+02  0.97510914E+02  0.96547537E+02
  0.42144700E+02  0.97585385E+02  0.96526930E+02
  0.42228000E+02  0.97657819E+02  0.96478001E+02
  0.42311300E+02  0.97723072E+02  0.96433161E+02
  0.42394600E+02  0.97781110E+02  0.96415258E+02
  0.42477900E+02  0.97829172E+02  0.96439908E+02
  0.42561200E+02  0.97867173E+02  0.96502882E+02
  0.42644500E+02  0.97897620E+02  0.96581884E+02
  0.42727700E+02  0.97917865E+02  0.96649072E+02
  0.42811000E+02  0.97925263E+02  0.96698846E+02
  0.42894300E+02  0.97917096E+02  0.96738567E+02
  0.42977600E+02  0.97882713E+02  0.96783489E+02
  0.43060900E+02  0.97829774E+02  0.96836436E+02
  0.43144200E+02  0.97758032E+02  0.96892532E+02
  0.43227500E+02  0.97685682E+02  0.96933583E+02
  0.43310800E+02  0.97628419E+02  0.96954077E+02
  0.43394100E+02  0.97602161E+02  0.96966509E+02
  0.43477400E+02  0.97609902E+02  0.96991717E+02
  0.43560600E+02  0.97652107E+02  0.97048305E+02
  0.43643900E+02  0.97710667E+02  0.97131769E+02
  0.43727200E+02  0.97772570E+02  0.97219003E+02
  0.43810500E+02  0.97827148E+02  0.97280962E+02
  0.43893800E+02  0.97868828E+02  0.97301303E+02
  0.43977100E+02  0.97897469E+02  0.97266105E+02
  0.44060400E+02  0.97918284E+02  0.97190471E+02
  0.44143700E+02  0.97928504E+02  0.97100642E+02
  0.44227000E+02  0.97928128E+02  0.97036306E+02
  0.44310300E+02  0.97909055E+02  0.97021805E+02
  0.44393500E+02  0.97857602E+02  0.97058037E+02
  0.44476800E+02  0.97767988E+02  0.97119128E+02
  0.44560100E+02  0.97658816E+02  0.97162442E+02
  0.44643400E+02  0.97556922E+02  0.97174104E+02
  0.44726700E+02  0.97494795E+02  0.97156181E+02
  0.44810000E+02  0.97483712E+02  0.97116476E+02
  0.44893300E+02  0.97508174E+02  0.97068357E+02
  0.44976600E+02  0.97535914E+02  0.97014408E+02
  0.45059900E+02  0.97536841E+02  0.96965346E+02
  0.45143200E+02  0.97513101E+02  0.96929476E+02
  0.45226400E+02  0.97491592E+02  0.96909635E+02
  0.45309700E+02  0.97497096E+02  0.96897846E+02
  0.45393000E+02  0.97541177E+02  0.96886065E+02
  0.45476300E+02  0.97599693E+02  0.96874069E+02
  0.45559600E+02  0.97637048E+02  0.96869917E+02
  0.45642900E+02  0.97630551E+02  0.96890030E+02
  0.45726200E+02  0.97579477E+02  0.96942991E+02
  0.45809500E+02  0.97513687E+02  0.97026771E+02
  0.45892800E+02  0.97479954E+02  0.97128128E+02
  0.45976100E+02  0.97528872E+02  0.97222515E+02
  0.46059300E+02  0.97662152E+02  0.97290330E+02
  0.46142600E+02  0.97825551E+02  0.97308717E+02
  0.46225900E+02  0.97957557E+02  0.97268287E+02
  0.46309200E+02  0.98020646E+02  0.97206992E+02
  0.46392500E+02  0.98002191E+02  0.97185882E+02
  0.46475800E+02  0.97901276E+02  0.97261790E+02
  0.46559100E+02  0.97742528E+02  0.97428700E+02
  0.46642400E+02  0.97598829E+02  0.97623852E+02
  0.46725700E+02  0.97555050E+02  0.97793591E+02
  0.46809000E+02  0.97652296E+02  0.97902583E+02
  0.46892200E+02  0.97842333E+02  0.97958147E+02
  0.46975500E+02  0.98044117E+02  0.97967923E+02
  0.47058800E+02  0.98191161E+02  0.97945706E+02
  0.47142100E+02  0.98270331E+02  0.97914120E+02
  0.47225400E+02  0.98297744E+02  0.97896164E+02
  0.47308700E+02  0.98301690E+02  0.97909476E+02
  0.47392000E+02  0.98302446E+02  0.97954646E+02
  0.47475300E+02  0.98305974E+02  0.98014854E+02
  0.47558600E+02  0.98318226E+02  0.98075849E+02
  0.47641900E+02  0.98330605E+02  0.98128816E+02
  0.47725100E+02  0.98343189E+02  0.98158992E+02
  0.47808400E+02  0.98344394E+02  0.98160277E+02
  0.47891700E+02  0.98325289E+02  0.98132280E+02
  0.47975000E+02  0.98268198E+02  0.98077493E+02
  0.48058300E+02  0.98158057E+02  0.98022151E+02
  0.48141600E+02  0.97997539E+02  0.97978054E+02
  0.48224900E+02  0.97801040E+02  0.97951410E+02
  0.48308200E+02  0.97609405E+02  0.97930783E+02
  0.48391500E+02  0.97469318E+02  0.97895595E+02
  0.48474800E+02  0.97395812E+02  0.97845658E+02
  0.48558000E+02  0.97365997E+02  0.97775054E+02
  0.48641300E+02  0.97347857E+02  0.97674908E+02
  0.48724600E+02  0.97343997E+02  0.97515569E+02
  0.48807900E+02  0.97377705E+02  0.97281684E+02
  0.48891200E+02  0.97482171E+02  0.97028171E+02
  0.48974500E+02  0.97655961E+02  0.96874416E+02
  0.49057800E+02  0.97855902E+02  0.96915058E+02
  0.49141100E+02  0.98040482E+02  0.97139326E+02
  0.49224400E+02  0.98191044E+02  0.97439307E+02
  0.49307700E+02  0.98303646E+02  0.97711696E+02
  0.49390900E+02  0.98383653E+02  0.97915673E+02
  0.49474200E+02  0.98436816E+02  0.98058140E+02
  0.49557500E+02  0.98471828E+02  0.98162133E+02
  0.49640800E+02  0.98485539E+02  0.98239254E+02
  0.49724100E+02  0.98489960E+02  0.98301356E+02
  0.49807400E+02  0.98491101E+02  0.98354587E+02
  0.49890700E+02  0.98495110E+02  0.98395830E+02
  0.49974000E+02  0.98496031E+02  0.98415775E+02
  0.50057300E+02  0.98506012E+02  0.98423314E+02
  0.50140600E+02  0.98522129E+02  0.98424351E+02
  0.50223800E+02  0.98553748E+02  0.98434279E+02
  0.50307100E+02  0.98588816E+02  0.98465737E+02
  0.50390400E+02  0.98621121E+02  0.98515946E+02
  0.50473700E+02  0.98641347E+02  0.98576149E+02
  0.50557000E+02  0.98649367E+02  0.98627740E+02
  0.50640300E+02  0.98638713E+02  0.98655037E+02
  0.50723600E+02  0.98606194E+02  0.98648209E+02
  0.50806900E+02  0.98560904E+02  0.98609803E+02
  0.50890200E+02  0.98502687E+02  0.98558349E+02
  0.50973500E+02  0.98453348E+02  0.98512661E+02
  0.51056700E+02  0.98422453E+02  0.98476037E+02
  0.51140000E+02  0.98410233E+02  0.98445527E+02
  0.51223300E+02  0.98407598E+02  0.98418021E+02
  0.51306600E+02  0.98395687E+02  0.98390295E+02
  0.51389900E+02  0.98364771E+02  0.98365488E+02
  0.51473200E+02  0.98330365E+02  0.98353041E+02
  0.51556500E+02  0.98314389E+02  0.98359457E+02
  0.51639800E+02  0.98329840E+02  0.98381884E+02
  0.51723100E+02  0.98374066E+02  0.98407977E+02
  0.51806400E+02  0.98422114E+02  0.98415421E+02
  0.51889600E+02  0.98457998E+02  0.98394396E+02
  0.51972900E+02  0.98468713E+02  0.98347553E+02
  0.52056200E+02  0.98466536E+02  0.98293685E+02
  0.52139500E+02  0.98461074E+02  0.98258147E+02
  0.52222800E+02  0.98452408E+02  0.98263689E+02
  0.52306100E+02  0.98434077E+02  0.98307753E+02
  0.52389400E+02  0.98402794E+02  0.98371682E+02
  0.52472700E+02  0.98361342E+02  0.98433232E+02
  0.52556000E+02  0.98338559E+02  0.98479184E+02
  0.52639300E+02  0.98357190E+02  0.98515593E+02
  0.52722500E+02  0.98418067E+02  0.98552036E+02
  0.52805800E+02  0.98505666E+02  0.98598445E+02
  0.52889100E+02  0.98587754E+02  0.98648455E+02
  0.52972400E+02  0.98660821E+02  0.98692386E+02
  0.53055700E+02  0.98718160E+02  0.98736599E+02
  0.53139000E+02  0.98763011E+02  0.98774613E+02
  0.53222300E+02  0.98772208E+02  0.98803214E+02
  0.53305600E+02  0.98742036E+02  0.98809161E+02
  0.53388900E+02  0.98675369E+02  0.98782166E+02
  0.53472200E+02  0.98581723E+02  0.98731823E+02
  0.53555400E+02  0.98500345E+02  0.98664412E+02
  0.53638700E+02  0.98444533E+02  0.98599644E+02
  0.53722000E+02  0.98427846E+02  0.98557321E+02
  0.53805300E+02  0.98444043E+02  0.98544341E+02
  0.53888600E+02  0.98486917E+02  0.98557834E+02
  0.53971900E+02  0.98543588E+02  0.98594744E+02
  0.54055200E+02  0.98600857E+02  0.98638752E+02
  0.54138500E+02  0.98645389E+02  0.98686586E+02
  0.54221800E+02  0.98676778E+02  0.98731553E+02
  0.54305000E+02  0.98698229E+02  0.98763561E+02
  0.54388300E+02  0.98722991E+02  0.98782357E+02
  0.54471600E+02  0.98754594E+02  0.98787762E+02
  0.54554900E+02  0.98789776E+02  0.98783013E+02
  0.54638200E+02  0.98825355E+02  0.98778200E+02
  0.54721500E+02  0.98844328E+02  0.98773376E+02
  0.54804800E+02  0.98849869E+02  0.98761751E+02
  0.54888100E+02  0.98841811E+02  0.98743297E+02
  0.54971400E+02  0.98826710E+02  0.98724693E+02
  0.55054700E+02  0.98818190E+02  0.98702506E+02
  0.55137900E+02  0.98823170E+02  0.98686933E+02
  0.55221200E+02  0.98835068E+02  0.98678048E+02
  0.55304500E+02  0.98843813E+02  0.98672537E+02
  0.55387800E+02  0.98838954E+02  0.98673869E+02
  0.55471100E+02  0.98823793E+02  0.98675316E+02
  0.55554400E+02  0.98801606E+02  0.98673311E+02
  0.55637700E+02  0.98782582E+02  0.98674721E+02
  0.55721000E+02  0.98770153E+02  0.98679562E+02
  0.55804300E+02  0.98774845E+02  0.98691384E+02
  0.55887600E+02  0.98786586E+02  0.98696653E+02
  0.55970800E+02  0.98795087E+02  0.98681484E+02
  0.56054100E+02  0.98793328E+02  0.98642033E+02
  0.56137400E+02  0.98784452E+02  0.98581526E+02
  0.56220700E+02  0.98778796E+02  0.98523759E+02
  0.56304000E+02  0.98786863E+02  0.98482719E+02
  0.56387300E+02  0.98819399E+02  0.98475848E+02
  0.56470600E+02  0.98855805E+02  0.98500159E+02
  0.56553900E+02  0.98882229E+02  0.98538855E+02
  0.56637200E+02  0.98884325E+02  0.98574451E+02
  0.56720500E+02  0.98872183E+02  0.98610291E+02
  0.56803700E+02  0.98863176E+02  0.98642897E+02
  0.56887000E+02  0.98875101E+02  0.98679229E+02
  0.56970300E+02  0.98901214E+02  0.98708876E+02
  0.57053600E+02  0.98927646E+02  0.98728233E+02
  0.57136900E+02  0.98936676E+02  0.98730043E+02
  0.57220200E+02  0.98934984E+02  0.98721137E+02
  0.57303500E+02  0.98936532E+02  0.98711908E+02
  0.57386800E+02  0.98948459E+02  0.98709521E+02
  0.57470100E+02  0.98981681E+02  0.98717467E+02
  0.57553400E+02  0.99032891E+02  0.98743113E+02
  0.57636600E+02  0.99095279E+02  0.98783206E+02
  0.57719900E+02  0.99154585E+02  0.98830668E+02
  0.57803200E+02  0.99210789E+02  0.98875004E+02
  0.57886500E+02  0.99256513E+02  0.98915869E+02
  0.57969800E+02  0.99295218E+02  0.98956814E+02
  0.58053100E+02  0.99333998E+02  0.99008581E+02
  0.58136400E+02  0.99380190E+02  0.99082214E+02
  0.58219700E+02  0.99426672E+02  0.99167352E+02
  0.58303000E+02  0.99466197E+02  0.99249847E+02
  0.58386300E+02  0.99498780E+02  0.99314915E+02
  0.58469500E+02  0.99520620E+02  0.99351340E+02
  0.58552800E+02  0.99527837E+02  0.99362379E+02
  0.58636100E+02  0.99527603E+02  0.99362142E+02
  0.58719400E+02  0.99527249E+02  0.99350719E+02
  0.58802700E+02  0.99523122E+02  0.99346240E+02
  0.58886000E+02  0.99526134E+02  0.99356103E+02
  0.58969300E+02  0.99532764E+02  0.99380631E+02
  0.59052600E+02  0.99550318E+02  0.99420097E+02
  0.59135900E+02  0.99582706E+02  0.99463569E+02
  0.59219200E+02  0.99626504E+02  0.99503706E+02
  0.59302400E+02  0.99666938E+02  0.99540358E+02
  0.59385700E+02  0.99704042E+02  0.99573563E+02
  0.59469000E+02  0.99726545E+02  0.99599470E+02
  0.59552300E+02  0.99737908E+02  0.99618165E+02
  0.59635600E+02  0.99741801E+02  0.99629421E+02
  0.59718900E+02  0.99738137E+02  0.99633204E+02
  0.59802200E+02  0.99734348E+02  0.99633209E+02
  0.59885500E+02  0.99730437E+02  0.99633089E+02
  0.59968800E+02  0.99730143E+02  0.99632907E+02
  0.60052100E+02  0.99737286E+02  0.99628985E+02
  0.60135300E+02  0.99748204E+02  0.99624933E+02
  0.60218600E+02  0.99770485E+02  0.99628250E+02
  0.60301900E+02  0.99792948E+02  0.99635334E+02
  0.60385200E+02  0.99819365E+02  0.99646261E+02
  0.60468500E+02  0.99842198E+02  0.99664758E+02
  0.60551800E+02  0.99857585E+02  0.99679718E+02
  0.60635100E+02  0.99865434E+02  0.99687162E+02
  0.60718400E+02  0.99865710E+02  0.99694567E+02
  0.60801700E+02  0.99858276E+02  0.99698203E+02
  0.60885000E+02  0.99850820E+02  0.99705587E+02
  0.60968200E+02  0.99839374E+02  0.99712992E+02
  0.61051500E+02  0.99831606E+02  0.99724227E+02
  0.61134800E+02  0.99827531E+02  0.99731740E+02
  0.61218100E+02  0.99831148E+02  0.99739274E+02
  0.61301400E+02  0.99842435E+02  0.99739180E+02
  0.61384700E+02  0.99853810E+02  0.99742916E+02
  0.61468000E+02  0.99865217E+02  0.99742711E+02
  0.61551300E+02  0.99884408E+02  0.99742448E+02
  0.61634600E+02  0.99899856E+02  0.99749877E+02
  0.61717900E+02  0.99915401E+02  0.99757327E+02
  0.61801100E+02  0.99927178E+02  0.99768657E+02
  0.61884400E+02  0.99939040E+02  0.99783999E+02
  0.61967700E+02  0.99943073E+02  0.99799386E+02
  0.62051000E+02  0.99947168E+02  0.99810943E+02
  0.62134300E+02  0.99951221E+02  0.99822533E+02
  0.62217600E+02  0.99951390E+02  0.99830327E+02
  0.62300900E+02  0.99951559E+02  0.99842034E+02
  0.62384200E+02  0.99955580E+02  0.99849877E+02
  0.62467500E+02  0.99955753E+02  0.99857740E+02
  0.62550800E+02  0.99955875E+02  0.99861715E+02
  0.62634000E+02  0.99959916E+02  0.99865701E+02
  0.62717300E+02  0.99959993E+02  0.99873560E+02
  0.62800600E+02  0.99964050E+02  0.99873646E+02
  0.62883900E+02  0.99964181E+02  0.99877606E+02
  0.62967200E+02  0.99968254E+02  0.99881577E+02
  0.63050500E+02  0.99968390E+02  0.99881616E+02
  0.63133800E+02  0.99968526E+02  0.99885547E+02
  0.63217100E+02  0.99968662E+02  0.99889545E+02
  0.63300400E+02  0.99968748E+02  0.99893497E+02
  0.63383700E+02  0.99968883E+02  0.99901424E+02
  0.63466900E+02  0.99968969E+02  0.99905459E+02
  0.63550200E+02  0.99969055E+02  0.99913479E+02
  0.63633500E+02  0.99969141E+02  0.99921575E+02
  0.63716800E+02  0.99973216E+02  0.99925651E+02
  0.63800100E+02  0.99973308E+02  0.99925801E+02
  0.63883400E+02  0.99973447E+02  0.99925950E+02
  0.63966700E+02  0.99973538E+02  0.99926044E+02
  0.64050000E+02  0.99973629E+02  0.99926139E+02
  0.64133300E+02  0.99973721E+02  0.99922168E+02
  0.64216600E+02  0.99973812E+02  0.99922257E+02
  0.64299800E+02  0.99973903E+02  0.99922293E+02
  0.64383100E+02  0.99973994E+02  0.99918248E+02
  0.64466400E+02  0.99978074E+02  0.99918279E+02
  0.64549700E+02  0.99978170E+02  0.99922295E+02
  0.64633000E+02  0.99978266E+02  0.99922278E+02
  0.64716300E+02  0.99978362E+02  0.99926311E+02
  0.64799600E+02  0.99978411E+02  0.99934461E+02
  0.64882900E+02  0.99978508E+02  0.99938573E+02
  0.64966200E+02  0.99978557E+02  0.99938630E+02
  0.65049500E+02  0.99978653E+02  0.99942758E+02
  0.65132700E+02  0.99978703E+02  0.99946949E+02
  0.65216000E+02  0.99978799E+02  0.99946965E+02
  0.65299300E+02  0.99978848E+02  0.99951119E+02
  0.65382600E+02  0.99978944E+02  0.99955284E+02
  0.65465900E+02  0.99978994E+02  0.99959512E+02
  0.65549200E+02  0.99979090E+02  0.99959595E+02
  0.65632500E+02  0.99983250E+02  0.99963787E+02
  0.65715800E+02  0.99983351E+02  0.99963926E+02
  0.65799100E+02  0.99983406E+02  0.99964015E+02
  0.65882400E+02  0.99983461E+02  0.99968227E+02
  0.65965600E+02  0.99983563E+02  0.99968321E+02
  0.66048900E+02  0.99983618E+02  0.99968414E+02
  0.66132200E+02  0.99983674E+02  0.99968558E+02
  0.66215500E+02  0.99983775E+02  0.99968651E+02
  0.66298800E+02  0.99983830E+02  0.99964594E+02
  0.66382100E+02  0.99983886E+02  0.99964631E+02
  0.66465400E+02  0.99983942E+02  0.99964719E+02
  0.66548700E+02  0.99983998E+02  0.99960591E+02
  0.66632000E+02  0.99984053E+02  0.99960674E+02
  0.66715300E+02  0.99984155E+02  0.99960707E+02
  0.66798500E+02  0.99984211E+02  0.99960740E+02
  0.66881800E+02  0.99984267E+02  0.99960773E+02
  0.66965100E+02  0.99984323E+02  0.99964998E+02
  0.67048400E+02  0.99984379E+02  0.99969283E+02
  0.67131700E+02  0.99984435E+02  0.99969376E+02
  0.67215000E+02  0.99984491E+02  0.99969518E+02
  0.67298300E+02  0.99984547E+02  0.99969611E+02
  0.67381600E+02  0.99984604E+02  0.99965485E+02
  0.67464900E+02  0.99984660E+02  0.99961349E+02
  0.67548200E+02  0.99984717E+02  0.99952975E+02
  0.67631400E+02  0.99984773E+02  0.99944533E+02
  0.67714700E+02  0.99984830E+02  0.99936022E+02
  0.67798000E+02  0.99984842E+02  0.99923250E+02
  0.67881300E+02  0.99984899E+02  0.99918845E+02
  0.67964600E+02  0.99984955E+02  0.99918631E+02
  0.68047900E+02  0.99985012E+02  0.99926980E+02
  0.68131200E+02  0.99985069E+02  0.99939663E+02
  0.68214500E+02  0.99985126E+02  0.99948210E+02
  0.68297800E+02  0.99985139E+02  0.99961054E+02
  0.68381100E+02  0.99985196E+02  0.99965467E+02
  0.68464300E+02  0.99985253E+02  0.99969842E+02
  0.68547600E+02  0.99985310E+02  0.99974228E+02
  0.68630900E+02  0.99985323E+02  0.99974279E+02
  0.68714200E+02  0.99985380E+02  0.99974378E+02
  0.68797500E+02  0.99985438E+02  0.99974428E+02
  0.68880800E+02  0.99985495E+02  0.99974479E+02
  0.68964100E+02  0.99985509E+02  0.99974530E+02
  0.69047400E+02  0.99985566E+02  0.99974580E+02
  0.69130700E+02  0.99985623E+02  0.99974631E+02
  0.69214000E+02  0.99985637E+02  0.99979016E+02
  0.69297200E+02  0.99985695E+02  0.99979072E+02
  0.69380500E+02  0.99985709E+02  0.99979128E+02
  0.69463800E+02  0.99985766E+02  0.99983534E+02
  0.69547100E+02  0.99985824E+02  0.99983595E+02
  0.69630400E+02  0.99985839E+02  0.99983657E+02
  0.69713700E+02  0.99985896E+02  0.99983719E+02
  0.69797000E+02  0.99985954E+02  0.99983780E+02
  0.69880300E+02  0.99985969E+02  0.99983842E+02
  0.69963600E+02  0.99986026E+02  0.99983904E+02
  0.70046900E+02  0.99986041E+02  0.99983965E+02
  0.70130100E+02  0.99986099E+02  0.99984027E+02
  0.70213400E+02  0.99986114E+02  0.99984042E+02
  0.70296700E+02  0.99986172E+02  0.99984104E+02
  0.70380000E+02  0.99986187E+02  0.99984166E+02
  0.70463300E+02  0.99986245E+02  0.99984228E+02
  0.70546600E+02  0.99986261E+02  0.99984290E+02
  0.70629900E+02  0.99986319E+02  0.99984305E+02
  0.70713200E+02  0.99986334E+02  0.99984367E+02
  0.70796500E+02  0.99986393E+02  0.99984429E+02
  0.70879800E+02  0.99986408E+02  0.99984491E+02
  0.70963000E+02  0.99986466E+02  0.99984507E+02
  0.71046300E+02  0.99986482E+02  0.99984569E+02
  0.71129600E+02  0.99990953E+02  0.99984631E+02
  0.71212900E+02  0.99991016E+02  0.99984647E+02
  0.71296200E+02  0.99991037E+02  0.99984709E+02
  0.71379500E+02  0.99991101E+02  0.99984772E+02
  0.71462800E+02  0.99991123E+02  0.99984788E+02
  0.71546100E+02  0.99991144E+02  0.99984850E+02
  0.71629400E+02  0.99991208E+02  0.99984867E+02
  0.71712600E+02  0.99991229E+02  0.99984929E+02
  0.71795900E+02  0.99991251E+02  0.99984946E+02
  0.71879200E+02  0.99991315E+02  0.99985008E+02
  0.71962500E+02  0.99991337E+02  0.99985071E+02
  0.72045800E+02  0.99991359E+02  0.99985088E+02
  0.72129100E+02  0.99991423E+02  0.99985151E+02
  0.72212400E+02  0.99991445E+02  0.99985168E+02
  0.72295700E+02  0.99991467E+02  0.99985230E+02
  0.72379000E+02  0.99991531E+02  0.99985247E+02
  0.72462300E+02  0.99991553E+02  0.99985310E+02
  0.72545500E+02  0.99991575E+02  0.99985328E+02
  0.72628800E+02  0.99991598E+02  0.99985345E+02
  0.72712100E+02  0.99991662E+02  0.99985408E+02
  0.72795400E+02  0.99991684E+02  0.99985425E+02
  0.72878700E+02  0.99991707E+02  0.99985488E+02
  0.72962000E+02  0.99991730E+02  0.99985506E+02
  0.73045300E+02  0.99991794E+02  0.99990143E+02
  0.73128600E+02  0.99991817E+02  0.99990166E+02
  0.73211900E+02  0.99991839E+02  0.99990189E+02
  0.73295200E+02  0.99991862E+02  0.99990258E+02
  0.73378400E+02  0.99991927E+02  0.99990281E+02
  0.73461700E+02  0.99991950E+02  0.99990350E+02
  0.73545000E+02  0.99991973E+02  0.99990373E+02
  0.73628300E+02  0.99991996E+02  0.99990396E+02
  0.73711600E+02  0.99992019E+02  0.99990465E+02
  0.73794900E+02  0.99992083E+02  0.99990489E+02
  0.73878200E+02  0.99992107E+02  0.99990512E+02
  0.73961500E+02  0.99992130E+02  0.99990581E+02
  0.74044800E+02  0.99992153E+02  0.99990605E+02
  0.74128100E+02  0.99992177E+02  0.99990629E+02
  0.74211300E+02  0.99992200E+02  0.99990653E+02
  0.74294600E+02  0.99992224E+02  0.99990721E+02
  0.74377900E+02  0.99992288E+02  0.99990746E+02
  0.74461200E+02  0.99992312E+02  0.99990770E+02
  0.74544500E+02  0.99992336E+02  0.99990839E+02
  0.74627800E+02  0.99992360E+02  0.99990863E+02
  0.74711100E+02  0.99992383E+02  0.99990887E+02
  0.74794400E+02  0.99992407E+02  0.99990912E+02
  0.74877700E+02  0.99992431E+02  0.99990981E+02
  0.74961000E+02  0.99992455E+02  0.99991005E+02
  0.75044200E+02  0.99992479E+02  0.99991030E+02
  0.75127500E+02  0.99992503E+02  0.99991054E+02
  0.75210800E+02  0.99992568E+02  0.99991079E+02
  0.75294100E+02  0.99992592E+02  0.99991148E+02
  0.75377400E+02  0.99992617E+02  0.99991173E+02
  0.75460700E+02  0.99992641E+02  0.99991198E+02
  0.75544000E+02  0.99992665E+02  0.99991223E+02
  0.75627300E+02  0.99992690E+02  0.99991248E+02
  0.75710600E+02  0.99992714E+02  0.99991273E+02
  0.75793900E+02  0.99992738E+02  0.99991342E+02
  0.75877100E+02  0.99992763E+02  0.99991367E+02
  0.75960400E+02  0.99992788E+02  0.99991393E+02
  0.76043700E+02  0.99992812E+02  0.99991418E+02
  0.76127000E+02  0.99992837E+02  0.99991443E+02
  0.76210300E+02  0.99992861E+02  0.99991469E+02
  0.76293600E+02  0.99992886E+02  0.99991494E+02
  0.76376900E+02  0.99992911E+02  0.99991564E+02
  0.76460200E+02  0.99992936E+02  0.99991589E+02
  0.76543500E+02  0.99992961E+02  0.99991615E+02
  0.76626800E+02  0.99992986E+02  0.99991641E+02
  0.76710000E+02  0.99993011E+02  0.99991666E+02
  0.76793300E+02  0.99993036E+02  0.99991692E+02
  0.76876600E+02  0.99993061E+02  0.99991718E+02
  0.76959900E+02  0.99993086E+02  0.99991744E+02
  0.77043200E+02  0.99993111E+02  0.99991770E+02
  0.77126500E+02  0.99993136E+02  0.99991796E+02
  0.77209800E+02  0.99993161E+02  0.99991822E+02
  0.77293100E+02  0.99993187E+02  0.99991892E+02
  0.77376400E+02  0.99993212E+02  0.99991918E+02
  0.77459700E+02  0.99993197E+02  0.99991944E+02
  0.77542900E+02  0.99993223E+02  0.99991970E+02
  0.77626200E+02  0.99993248E+02  0.99991996E+02
  0.77709500E+02  0.99993274E+02  0.99992023E+02
  0.77792800E+02  0.99993299E+02  0.99992049E+02
  0.77876100E+02  0.99993325E+02  0.99992076E+02
  0.77959400E+02  0.99993350E+02  0.99992102E+02
  0.78042700E+02  0.99993376E+02  0.99992129E+02
  0.78126000E+02  0.99993402E+02  0.99992155E+02
  0.78209300E+02  0.99993427E+02  0.99992182E+02
  0.78292600E+02  0.99993453E+02  0.99992209E+02
  0.78375800E+02  0.99993439E+02  0.99992235E+02
  0.78459100E+02  0.99993465E+02  0.99992262E+02
  0.78542400E+02  0.99993491E+02  0.99992289E+02
  0.78625700E+02  0.99993517E+02  0.99992316E+02
  0.78709000E+02  0.99993543E+02  0.99992343E+02
  0.78792300E+02  0.99993569E+02  0.99992370E+02
  0.78875600E+02  0.99993595E+02  0.99992397E+02
  0.78958900E+02  0.99993621E+02  0.99992424E+02
  0.79042200E+02  0.99993607E+02  0.99992451E+02
  0.79125500E+02  0.99993633E+02  0.99992478E+02
  0.79208700E+02  0.99993659E+02  0.99992505E+02
  0.79292000E+02  0.99993686E+02  0.99992489E+02
  0.79375300E+02  0.99993712E+02  0.99992517E+02
  0.79458600E+02  0.99993738E+02  0.99992544E+02
  0.79541900E+02  0.99993764E+02  0.99992571E+02
  0.79625200E+02  0.99993751E+02  0.99992599E+02
  0.79708500E+02  0.99993778E+02  0.99992626E+02
  0.79791800E+02  0.99993804E+02  0.99992654E+02
  0.79875100E+02  0.99993830E+02  0.99992681E+02
  0.79958400E+02  0.99993857E+02  0.99992709E+02
  0.80041600E+02  0.99993844E+02  0.99992736E+02
  0.80124900E+02  0.99993871E+02  0.99992764E+02
  0.80208200E+02  0.99993897E+02  0.99992792E+02
  0.80291500E+02  0.99993924E+02  0.99992777E+02
  0.80374800E+02  0.99993950E+02  0.99992804E+02
  0.80458100E+02  0.99993938E+02  0.99992832E+02
  0.80541400E+02  0.99993964E+02  0.99992860E+02
  0.80624700E+02  0.99993991E+02  0.99992888E+02
  0.80708000E+02  0.99994018E+02  0.99992916E+02
  0.80791300E+02  0.99994045E+02  0.99992944E+02
  0.80874500E+02  0.99994032E+02  0.99992972E+02
  0.80957800E+02  0.99994059E+02  0.99992957E+02
  0.81041100E+02  0.99994086E+02  0.99992985E+02
  0.81124400E+02  0.99994113E+02  0.99993013E+02
  0.81207700E+02  0.99994101E+02  0.99993041E+02
  0.81291000E+02  0.99994128E+02  0.99993070E+02
  0.81374300E+02  0.99994155E+02  0.99993098E+02
  0.81457600E+02  0.99994182E+02  0.99993084E+02
  0.81540900E+02  0.99994170E+02  0.99993112E+02
  0.81624200E+02  0.99994197E+02  0.99993140E+02
  0.81707400E+02  0.99994224E+02  0.99993169E+02
  0.81790700E+02  0.99994251E+02  0.99993197E+02
  0.81874000E+02  0.99994240E+02  0.99993226E+02
  0.81957300E+02  0.99994267E+02  0.99993212E+02
  0.82040600E+02  0.99994294E+02  0.99993240E+02
  0.82123900E+02  0.99994321E+02  0.99993269E+02
  0.82207200E+02  0.99994310E+02  0.99993297E+02
  0.82290500E+02  0.99994337E+02  0.99993326E+02
  0.82373800E+02  0.99994364E+02  0.99993312E+02
  0.82457100E+02  0.99994392E+02  0.99993341E+02
  0.82540300E+02  0.99994380E+02  0.99993370E+02
  0.82623600E+02  0.99994408E+02  0.99993398E+02
  0.82706900E+02  0.99994435E+02  0.99993427E+02
  0.82790200E+02  0.99994424E+02  0.99993414E+02
