   #Energy      xx              yy   
  0.14325900E+02  0.48105093E+00 -0.28964824E-01
  0.14409200E+02  0.47873006E+00 -0.15747699E-02
  0.14492500E+02  0.50129604E+00  0.62563013E-01
  0.14575700E+02  0.54001568E+00  0.14217227E+00
  0.14659000E+02  0.58235259E+00  0.19345000E+00
  0.14742300E+02  0.61788530E+00  0.18488224E+00
  0.14825600E+02  0.64081994E+00  0.11787522E+00
  0.14908900E+02  0.65012332E+00  0.19145236E-01
  0.14992200E+02  0.64884028E+00 -0.87658977E-01
  0.15075500E+02  0.64338364E+00 -0.19276795E+00
  0.15158800E+02  0.64072607E+00 -0.29737642E+00
  0.15242100E+02  0.64591276E+00 -0.40228996E+00
  0.15325400E+02  0.66284196E+00 -0.49870169E+00
  0.15408600E+02  0.69254236E+00 -0.55655988E+00
  0.15491900E+02  0.72930169E+00 -0.53120930E+00
  0.15575200E+02  0.75705396E+00 -0.39065517E+00
  0.15658500E+02  0.76195853E+00 -0.16086266E+00
  0.15741800E+02  0.74063596E+00  0.68386247E-01
  0.15825100E+02  0.70088495E+00  0.20494723E+00
  0.15908400E+02  0.64980785E+00  0.21732704E+00
  0.15991700E+02  0.59247712E+00  0.14243919E+00
  0.16075000E+02  0.53187844E+00  0.36454096E-01
  0.16158300E+02  0.47061973E+00 -0.66222288E-01
  0.16241500E+02  0.40869848E+00 -0.15930809E+00
  0.16324800E+02  0.34344394E+00 -0.25646787E+00
  0.16408100E+02  0.27481221E+00 -0.37343976E+00
  0.16491400E+02  0.20636700E+00 -0.51096110E+00
  0.16574700E+02  0.14582057E+00 -0.63762537E+00
  0.16658000E+02  0.10604643E+00 -0.69863203E+00
  0.16741300E+02  0.93311808E-01 -0.64998078E+00
  0.16824600E+02  0.97913282E-01 -0.50381670E+00
  0.16907900E+02  0.97012171E-01 -0.33538493E+00
  0.16991200E+02  0.79849051E-01 -0.23211933E+00
  0.17074400E+02  0.63912128E-01 -0.23372245E+00
  0.17157700E+02  0.88600900E-01 -0.31174391E+00
  0.17241000E+02  0.19784679E+00 -0.38956974E+00
  0.17324300E+02  0.41085888E+00 -0.38151182E+00
  0.17407600E+02  0.70248435E+00 -0.24303961E+00
  0.17490900E+02  0.10026166E+01 -0.19115665E-02
  0.17574200E+02  0.12258678E+01  0.27225501E+00
  0.17657500E+02  0.13286494E+01  0.53165275E+00
  0.17740800E+02  0.13295855E+01  0.77312754E+00
  0.17824100E+02  0.12783630E+01  0.10095415E+01
  0.17907300E+02  0.12089828E+01  0.12344247E+01
  0.17990600E+02  0.11266202E+01  0.14117160E+01
  0.18073900E+02  0.10325787E+01  0.14987453E+01
  0.18157200E+02  0.93762232E+00  0.14808480E+01
  0.18240500E+02  0.85769893E+00  0.13874688E+01
  0.18323800E+02  0.80354062E+00  0.12711462E+01
  0.18407100E+02  0.77400051E+00  0.11738253E+01
  0.18490400E+02  0.75780039E+00  0.11104302E+01
  0.18573700E+02  0.74142274E+00  0.10646851E+01
  0.18656900E+02  0.71874668E+00  0.10113429E+01
  0.18740200E+02  0.69021020E+00  0.93291022E+00
  0.18823500E+02  0.66190579E+00  0.83213953E+00
  0.18906800E+02  0.64003923E+00  0.72217502E+00
  0.18990100E+02  0.62833124E+00  0.61639762E+00
  0.19073400E+02  0.62327047E+00  0.51904464E+00
  0.19156700E+02  0.61447760E+00  0.42605176E+00
  0.19240000E+02  0.59086551E+00  0.32855066E+00
  0.19323300E+02  0.54696345E+00  0.21699033E+00
  0.19406600E+02  0.48304222E+00  0.99153562E-01
  0.19489800E+02  0.40470469E+00  0.12247642E-01
  0.19573100E+02  0.31766057E+00  0.28878234E-01
  0.19656400E+02  0.22502733E+00  0.22180498E+00
  0.19739700E+02  0.13159750E+00  0.58355940E+00
  0.19823000E+02  0.52536166E-01  0.99385427E+00
  0.19906300E+02  0.16860463E-01  0.13020629E+01
  0.19989600E+02  0.57893156E-01  0.14413211E+01
  0.20072900E+02  0.19469542E+00  0.14462305E+01
  0.20156200E+02  0.41303531E+00  0.13828422E+01
  0.20239500E+02  0.66358763E+00  0.12912309E+01
  0.20322700E+02  0.87342856E+00  0.11877074E+01
  0.20406000E+02  0.98740131E+00  0.10793952E+01
  0.20489300E+02  0.10020685E+01  0.97855628E+00
  0.20572600E+02  0.95611637E+00  0.89765893E+00
  0.20655900E+02  0.89113502E+00  0.83921328E+00
  0.20739200E+02  0.83013148E+00  0.79613292E+00
  0.20822500E+02  0.77543604E+00  0.76121308E+00
  0.20905800E+02  0.72484587E+00  0.72884424E+00
  0.20989100E+02  0.67612171E+00  0.69963400E+00
  0.21072400E+02  0.62986660E+00  0.67132035E+00
  0.21155600E+02  0.58553391E+00  0.63986776E+00
  0.21238900E+02  0.54141579E+00  0.59886506E+00
  0.21322200E+02  0.49402067E+00  0.54936497E+00
  0.21405500E+02  0.44214471E+00  0.49595068E+00
  0.21488800E+02  0.38984997E+00  0.44386532E+00
  0.21572100E+02  0.34833504E+00  0.39195059E+00
  0.21655400E+02  0.32837981E+00  0.33488824E+00
  0.21738700E+02  0.33142482E+00  0.27381154E+00
  0.21822000E+02  0.34581180E+00  0.21881539E+00
  0.21905300E+02  0.35491239E+00  0.19032401E+00
  0.21988500E+02  0.34424488E+00  0.20606630E+00
  0.22071800E+02  0.30996890E+00  0.26413693E+00
  0.22155100E+02  0.25423788E+00  0.33414122E+00
  0.22238400E+02  0.19018013E+00  0.38036025E+00
  0.22321700E+02  0.13783292E+00  0.38605416E+00
  0.22405000E+02  0.12059476E+00  0.36300859E+00
  0.22488300E+02  0.15790905E+00  0.32872116E+00
  0.22571600E+02  0.23989942E+00  0.29170290E+00
  0.22654900E+02  0.32929948E+00  0.24883156E+00
  0.22738200E+02  0.39139375E+00  0.19445436E+00
  0.22821400E+02  0.41839074E+00  0.12844783E+00
  0.22904700E+02  0.42617599E+00  0.65084145E-01
  0.22988000E+02  0.42709782E+00  0.32032337E-01
  0.23071300E+02  0.42045078E+00  0.56732488E-01
  0.23154600E+02  0.40172445E+00  0.13664958E+00
  0.23237900E+02  0.36824947E+00  0.23301303E+00
  0.23321200E+02  0.32178036E+00  0.29820437E+00
  0.23404500E+02  0.26537788E+00  0.31525613E+00
  0.23487800E+02  0.20150659E+00  0.30161814E+00
  0.23571100E+02  0.13202342E+00  0.28014725E+00
  0.23654300E+02  0.60751249E-01  0.25916224E+00
  0.23737600E+02 -0.84313558E-02  0.23283513E+00
  0.23820900E+02 -0.71592596E-01  0.20111011E+00
  0.23904200E+02 -0.11821431E+00  0.17176996E+00
  0.23987500E+02 -0.13107873E+00  0.15794988E+00
  0.24070800E+02 -0.92731417E-01  0.17099410E+00
  0.24154100E+02 -0.39596734E-02  0.21844198E+00
  0.24237400E+02  0.10595544E+00  0.30197301E+00
  0.24320700E+02  0.19270426E+00  0.40667245E+00
  0.24404000E+02  0.22670296E+00  0.49541265E+00
  0.24487200E+02  0.21677111E+00  0.53389921E+00
  0.24570500E+02  0.21482322E+00  0.52228896E+00
  0.24653800E+02  0.27684899E+00  0.49172692E+00
  0.24737100E+02  0.41431105E+00  0.46905688E+00
  0.24820400E+02  0.58320936E+00  0.44757928E+00
  0.24903700E+02  0.71308683E+00  0.40417326E+00
  0.24987000E+02  0.76394389E+00  0.33247603E+00
  0.25070300E+02  0.74388639E+00  0.27604624E+00
  0.25153600E+02  0.69618851E+00  0.30857714E+00
  0.25236900E+02  0.66125942E+00  0.47301769E+00
  0.25320100E+02  0.65306238E+00  0.72293452E+00
  0.25403400E+02  0.65868127E+00  0.94117156E+00
  0.25486700E+02  0.66153750E+00  0.10403548E+01
  0.25570000E+02  0.65531608E+00  0.10193029E+01
  0.25653300E+02  0.64553550E+00  0.93501015E+00
  0.25736600E+02  0.63708390E+00  0.84030382E+00
  0.25819900E+02  0.63138586E+00  0.76189578E+00
  0.25903200E+02  0.62705321E+00  0.70490406E+00
  0.25986500E+02  0.62409963E+00  0.66599027E+00
  0.26069800E+02  0.62610018E+00  0.63963364E+00
  0.26153000E+02  0.63024202E+00  0.62095274E+00
  0.26236300E+02  0.63153257E+00  0.60644331E+00
  0.26319600E+02  0.62059366E+00  0.59182918E+00
  0.26402900E+02  0.59442368E+00  0.57350343E+00
  0.26486200E+02  0.55722121E+00  0.55070823E+00
  0.26569500E+02  0.51614324E+00  0.52485451E+00
  0.26652800E+02  0.47843778E+00  0.50028426E+00
  0.26736100E+02  0.44340849E+00  0.47920259E+00
  0.26819400E+02  0.40668607E+00  0.46091088E+00
  0.26902700E+02  0.36678678E+00  0.44323132E+00
  0.26985900E+02  0.32589405E+00  0.42764378E+00
  0.27069200E+02  0.28992038E+00  0.41491156E+00
  0.27152500E+02  0.25891220E+00  0.40506034E+00
  0.27235800E+02  0.22547584E+00  0.39662913E+00
  0.27319100E+02  0.18138022E+00  0.38963158E+00
  0.27402400E+02  0.12278624E+00  0.38632744E+00
  0.27485700E+02  0.54820996E-01  0.38224503E+00
  0.27569000E+02 -0.82857334E-02  0.37135151E+00
  0.27652300E+02 -0.49109089E-01  0.34980782E+00
  0.27735600E+02 -0.49257025E-01  0.32206516E+00
  0.27818800E+02  0.15201472E-02  0.30326937E+00
  0.27902100E+02  0.10139249E+00  0.30798922E+00
  0.27985400E+02  0.23856316E+00  0.34637535E+00
  0.28068700E+02  0.38958593E+00  0.41412678E+00
  0.28152000E+02  0.52304063E+00  0.49535024E+00
  0.28235300E+02  0.62410575E+00  0.57396129E+00
  0.28318600E+02  0.70718857E+00  0.63832666E+00
  0.28401900E+02  0.79462936E+00  0.68831664E+00
