#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  24
# Band-Index    1
   0.00000    -19.959509
   0.04542    -19.954128
   0.09085    -19.940730
   0.13627    -19.920848
   0.18170    -19.894416
   0.22712    -19.857884
   0.27255    -19.815673
   0.31797    -19.767008
   0.36340    -19.713017
   0.40882    -19.653468
   0.45425    -19.589815
   0.49967    -19.523174
   0.54510    -19.454938
   0.59052    -19.386772
   0.63595    -19.320747
   0.68137    -19.258735
   0.72680    -19.205877
   0.77222    -19.163719
   0.81765    -19.136493
   0.86307    -19.127037
   0.86307    -19.127037
   0.90850    -19.123647
   0.95392    -19.113509
   0.99935    -19.096770
   1.04477    -19.073897
   1.09020    -19.044582
   1.13562    -19.009896
   1.18105    -18.970151
   1.22647    -18.925898
   1.27190    -18.877600
   1.31732    -18.826846
   1.36275    -18.773818
   1.40817    -18.719790
   1.45360    -18.666112
   1.49902    -18.613404
   1.54445    -18.565117
   1.58987    -18.523201
   1.63530    -18.489771
   1.68072    -18.467591
   1.72615    -18.459879
   1.72615    -18.459879
   1.79039    -18.475423
   1.85463    -18.519578
   1.91887    -18.587104
   1.98311    -18.674617
   2.04735    -18.776643
   2.11159    -18.888609
   2.17583    -19.007044
   2.24007    -19.127792
   2.30431    -19.248962
   2.36855    -19.367065
   2.43279    -19.478812
   2.49703    -19.583239
   2.56127    -19.677466
   2.62551    -19.760100
   2.68975    -19.829510
   2.75399    -19.884694
   2.81823    -19.924924
   2.88247    -19.950079
   2.94671    -19.959509
   2.94671    -19.959509
   3.02539    -19.945401
   3.10407    -19.908684
   3.18275    -19.849886
   3.26143    -19.766943
   3.34010    -19.664281
   3.41878    -19.543052
   3.49746    -19.406048
   3.57614    -19.255612
   3.65482    -19.097613
   3.73350    -18.933447
   3.81217    -18.768481
   3.89085    -18.607178
   3.96953    -18.455934
   4.04821    -18.317099
   4.12689    -18.196693
   4.20556    -18.097698
   4.28424    -18.024223
   4.36292    -17.979956
   4.44160    -17.964915
   4.44160    -17.964915
   4.50584    -17.974366
   4.57008    -18.001297
   4.63432    -18.045838
   4.69856    -18.106458
   4.76280    -18.180252
   4.82704    -18.264422
   4.89128    -18.354296
   4.95552    -18.448930
   5.01976    -18.545309
   5.08400    -18.640223
   5.14824    -18.732576
   5.21249    -18.817778
   5.27673    -18.895690
   5.34097    -18.963967
   5.40521    -19.021057
   5.46945    -19.066441
   5.53369    -19.100001
   5.59793    -19.120254
   5.66217    -19.127037
   5.66217    -17.964915
   5.70759    -17.968637
   5.75302    -17.979389
   5.79844    -17.996478
   5.84387    -18.020766
   5.88929    -18.050513
   5.93472    -18.084252
   5.98014    -18.121902
   6.02557    -18.161787
   6.07099    -18.202480
   6.11642    -18.243397
   6.16184    -18.282556
   6.20727    -18.320144
   6.25269    -18.355113
   6.29812    -18.385708
   6.34354    -18.411455
   6.38897    -18.432779
   6.43439    -18.447973
   6.47982    -18.456773
   6.52524    -18.459879
 
# Band-Index    2
   6.52524    -17.918168
   6.47982    -17.918471
   6.43439    -17.919891
   6.38897    -17.921373
   6.34354    -17.922862
   6.29812    -17.925646
   6.25269    -17.928551
   6.20727    -17.931275
   6.16184    -17.934767
   6.11642    -17.939196
   6.07099    -17.942863
   6.02557    -17.946719
   5.98014    -17.950169
   5.93472    -17.953351
   5.88929    -17.956625
   5.84387    -17.959075
   5.79844    -17.961035
   5.75302    -17.963471
   5.70759    -17.964613
   5.66217    -17.964915
   5.66217    -18.141910
   5.59793    -18.140134
   5.53369    -18.131656
   5.46945    -18.117998
   5.40521    -18.100634
   5.34097    -18.080244
   5.27673    -18.058473
   5.21249    -18.035885
   5.14824    -18.015242
   5.08400    -17.995938
   5.01976    -17.980630
   4.95552    -17.968510
   4.89128    -17.961390
   4.82704    -17.957838
   4.76280    -17.956716
   4.69856    -17.957392
   4.63432    -17.959031
   4.57008    -17.961771
   4.50584    -17.964323
   4.44160    -17.964915
   4.44160    -17.964915
   4.36292    -17.961532
