   #Energy      xx              yy   
  0.24486900E+02  0.21490202E+01  0.21490202E+01
  0.24548400E+02  0.20592100E+01  0.20592100E+01
  0.24610000E+02  0.19752674E+01  0.19752674E+01
  0.24671500E+02  0.18968266E+01  0.18968266E+01
  0.24733000E+02  0.18189651E+01  0.18189651E+01
  0.24794500E+02  0.17546584E+01  0.17546584E+01
  0.24856100E+02  0.17036171E+01  0.17036171E+01
  0.24917600E+02  0.16571066E+01  0.16571066E+01
  0.24979100E+02  0.16185863E+01  0.16185863E+01
  0.25040600E+02  0.15782443E+01  0.15782443E+01
  0.25102200E+02  0.15207242E+01  0.15207242E+01
  0.25163700E+02  0.14535830E+01  0.14535830E+01
  0.25225200E+02  0.13952291E+01  0.13952291E+01
  0.25286700E+02  0.13510195E+01  0.13510195E+01
  0.25348300E+02  0.13188212E+01  0.13188212E+01
  0.25409800E+02  0.12805161E+01  0.12805161E+01
  0.25471300E+02  0.12383209E+01  0.12383209E+01
  0.25532800E+02  0.12053576E+01  0.12053576E+01
  0.25594400E+02  0.11794337E+01  0.11794337E+01
  0.25655900E+02  0.11510956E+01  0.11510956E+01
  0.25717400E+02  0.11182625E+01  0.11182625E+01
  0.25778900E+02  0.10914821E+01  0.10914821E+01
  0.25840500E+02  0.10749613E+01  0.10749613E+01
  0.25902000E+02  0.10564695E+01  0.10564695E+01
  0.25963500E+02  0.10414293E+01  0.10414293E+01
  0.26025000E+02  0.10388703E+01  0.10388703E+01
  0.26086600E+02  0.10453174E+01  0.10453174E+01
  0.26148100E+02  0.10509378E+01  0.10509378E+01
  0.26209600E+02  0.10616344E+01  0.10616344E+01
  0.26271100E+02  0.10833618E+01  0.10833618E+01
  0.26332700E+02  0.11041240E+01  0.11041240E+01
  0.26394200E+02  0.11279405E+01  0.11279405E+01
  0.26455700E+02  0.11827225E+01  0.11827225E+01
  0.26517200E+02  0.12857548E+01  0.12857548E+01
  0.26578800E+02  0.14151350E+01  0.14151350E+01
  0.26640300E+02  0.15225877E+01  0.15225877E+01
  0.26701800E+02  0.15914180E+01  0.15914180E+01
  0.26763300E+02  0.16409525E+01  0.16409525E+01
  0.26824900E+02  0.17092667E+01  0.17092667E+01
  0.26886400E+02  0.18064274E+01  0.18064274E+01
  0.26947900E+02  0.19027136E+01  0.19027136E+01
  0.27009400E+02  0.19511736E+01  0.19511736E+01
  0.27071000E+02  0.19257818E+01  0.19257818E+01
  0.27132500E+02  0.18548368E+01  0.18548368E+01
  0.27194000E+02  0.17745790E+01  0.17745790E+01
  0.27255500E+02  0.17040273E+01  0.17040273E+01
  0.27317100E+02  0.16804030E+01  0.16804030E+01
  0.27378600E+02  0.16965229E+01  0.16965229E+01
  0.27440100E+02  0.17109319E+01  0.17109319E+01
  0.27501600E+02  0.17198562E+01  0.17198562E+01
  0.27563200E+02  0.17259263E+01  0.17259263E+01
  0.27624700E+02  0.17299995E+01  0.17299995E+01
  0.27686200E+02  0.17314004E+01  0.17314004E+01
  0.27747700E+02  0.17321207E+01  0.17321207E+01
  0.27809300E+02  0.17431265E+01  0.17431265E+01
  0.27870800E+02  0.17960942E+01  0.17960942E+01
  0.27932300E+02  0.18926563E+01  0.18926563E+01
  0.27993800E+02  0.20026905E+01  0.20026905E+01
  0.28055400E+02  0.20874626E+01  0.20874626E+01
  0.28116900E+02  0.21232596E+01  0.21232596E+01
  0.28178400E+02  0.21201948E+01  0.21201948E+01
  0.28239900E+02  0.20811941E+01  0.20811941E+01
  0.28301500E+02  0.20217431E+01  0.20217431E+01
  0.28363000E+02  0.19722765E+01  0.19722765E+01
  0.28424500E+02  0.19765530E+01  0.19765530E+01
  0.28486000E+02  0.20269007E+01  0.20269007E+01
  0.28547600E+02  0.20593079E+01  0.20593079E+01
  0.28609100E+02  0.20533852E+01  0.20533852E+01
  0.28670600E+02  0.20464952E+01  0.20464952E+01
  0.28732100E+02  0.20668372E+01  0.20668372E+01
  0.28793700E+02  0.20986073E+01  0.20986073E+01
  0.28855200E+02  0.21167883E+01  0.21167883E+01
  0.28916700E+02  0.21012898E+01  0.21012898E+01
  0.28978200E+02  0.20528292E+01  0.20528292E+01
  0.29039800E+02  0.19887289E+01  0.19887289E+01
  0.29101300E+02  0.18765628E+01  0.18765628E+01
  0.29162800E+02  0.17125153E+01  0.17125153E+01
  0.29224300E+02  0.15738608E+01  0.15738608E+01
  0.29285900E+02  0.14826842E+01  0.14826842E+01
  0.29347400E+02  0.14208591E+01  0.14208591E+01
  0.29408900E+02  0.13755630E+01  0.13755630E+01
  0.29470400E+02  0.13511696E+01  0.13511696E+01
  0.29532000E+02  0.13471027E+01  0.13471027E+01
  0.29593500E+02  0.13346682E+01  0.13346682E+01
  0.29655000E+02  0.13030812E+01  0.13030812E+01
  0.29716500E+02  0.12519837E+01  0.12519837E+01
  0.29778100E+02  0.11927605E+01  0.11927605E+01
  0.29839600E+02  0.11402407E+01  0.11402407E+01
  0.29901100E+02  0.10884567E+01  0.10884567E+01
  0.29962600E+02  0.10477812E+01  0.10477812E+01
  0.30024200E+02  0.10267430E+01  0.10267430E+01
  0.30085700E+02  0.10312669E+01  0.10312669E+01
  0.30147200E+02  0.10474444E+01  0.10474444E+01
  0.30208700E+02  0.10471505E+01  0.10471505E+01
  0.30270300E+02  0.10344282E+01  0.10344282E+01
  0.30331800E+02  0.10316486E+01  0.10316486E+01
  0.30393300E+02  0.10293384E+01  0.10293384E+01
  0.30454800E+02  0.10223543E+01  0.10223543E+01
  0.30516400E+02  0.10128815E+01  0.10128815E+01
