   #Energy      xx              yy   
  0.33440600E+02  0.70262873E+00  0.70262873E+00
  0.33507900E+02  0.70707909E+00  0.70707909E+00
  0.33575200E+02  0.70621744E+00  0.70621744E+00
  0.33642500E+02  0.70039283E+00  0.70039283E+00
  0.33709800E+02  0.69301196E+00  0.69301196E+00
  0.33777100E+02  0.68712637E+00  0.68712637E+00
  0.33844300E+02  0.68389324E+00  0.68389324E+00
  0.33911600E+02  0.68410084E+00  0.68410084E+00
  0.33978900E+02  0.68699798E+00  0.68699798E+00
  0.34046200E+02  0.69298630E+00  0.69298630E+00
  0.34113500E+02  0.70401608E+00  0.70401608E+00
  0.34180800E+02  0.72282717E+00  0.72282717E+00
  0.34248000E+02  0.75023896E+00  0.75023896E+00
  0.34315300E+02  0.78747208E+00  0.78747208E+00
  0.34382600E+02  0.83302383E+00  0.83302383E+00
  0.34449900E+02  0.88499118E+00  0.88499118E+00
  0.34517200E+02  0.93832811E+00  0.93832811E+00
  0.34584500E+02  0.98716550E+00  0.98716550E+00
  0.34651800E+02  0.10236260E+01  0.10236260E+01
  0.34719000E+02  0.10413414E+01  0.10413414E+01
  0.34786300E+02  0.10386317E+01  0.10386317E+01
  0.34853600E+02  0.10181386E+01  0.10181386E+01
  0.34920900E+02  0.98846116E+00  0.98846116E+00
  0.34988200E+02  0.95707652E+00  0.95707652E+00
  0.35055500E+02  0.93032862E+00  0.93032862E+00
  0.35122800E+02  0.90864273E+00  0.90864273E+00
  0.35190000E+02  0.89085028E+00  0.89085028E+00
  0.35257300E+02  0.87418377E+00  0.87418377E+00
  0.35324600E+02  0.85824736E+00  0.85824736E+00
  0.35391900E+02  0.84424825E+00  0.84424825E+00
  0.35459200E+02  0.83300117E+00  0.83300117E+00
  0.35526500E+02  0.82693653E+00  0.82693653E+00
  0.35593700E+02  0.82648490E+00  0.82648490E+00
  0.35661000E+02  0.83127901E+00  0.83127901E+00
  0.35728300E+02  0.83891813E+00  0.83891813E+00
  0.35795600E+02  0.84698557E+00  0.84698557E+00
  0.35862900E+02  0.85385877E+00  0.85385877E+00
  0.35930200E+02  0.85830994E+00  0.85830994E+00
  0.35997500E+02  0.86195630E+00  0.86195630E+00
  0.36064700E+02  0.86642489E+00  0.86642489E+00
  0.36132000E+02  0.87295284E+00  0.87295284E+00
  0.36199300E+02  0.88113918E+00  0.88113918E+00
  0.36266600E+02  0.88976070E+00  0.88976070E+00
  0.36333900E+02  0.89676195E+00  0.89676195E+00
  0.36401200E+02  0.90007223E+00  0.90007223E+00
  0.36468500E+02  0.89843174E+00  0.89843174E+00
  0.36535700E+02  0.89346594E+00  0.89346594E+00
  0.36603000E+02  0.88599063E+00  0.88599063E+00
  0.36670300E+02  0.87723571E+00  0.87723571E+00
  0.36737600E+02  0.86927492E+00  0.86927492E+00
  0.36804900E+02  0.86252970E+00  0.86252970E+00
  0.36872200E+02  0.85742457E+00  0.85742457E+00
  0.36939400E+02  0.85480318E+00  0.85480318E+00
  0.37006700E+02  0.85384554E+00  0.85384554E+00
  0.37074000E+02  0.85287875E+00  0.85287875E+00
  0.37141300E+02  0.85064074E+00  0.85064074E+00
  0.37208600E+02  0.84417445E+00  0.84417445E+00
  0.37275900E+02  0.83345703E+00  0.83345703E+00
  0.37343200E+02  0.81931155E+00  0.81931155E+00
  0.37410400E+02  0.80595499E+00  0.80595499E+00
  0.37477700E+02  0.79721680E+00  0.79721680E+00
  0.37545000E+02  0.79652207E+00  0.79652207E+00
  0.37612300E+02  0.80306218E+00  0.80306218E+00
  0.37679600E+02  0.81602243E+00  0.81602243E+00
  0.37746900E+02  0.83158917E+00  0.83158917E+00
  0.37814200E+02  0.84763452E+00  0.84763452E+00
  0.37881400E+02  0.86115498E+00  0.86115498E+00
  0.37948700E+02  0.87214135E+00  0.87214135E+00
  0.38016000E+02  0.88057765E+00  0.88057765E+00
  0.38083300E+02  0.88688153E+00  0.88688153E+00
  0.38150600E+02  0.89147368E+00  0.89147368E+00
  0.38217900E+02  0.89867383E+00  0.89867383E+00
  0.38285100E+02  0.91369710E+00  0.91369710E+00
  0.38352400E+02  0.94180231E+00  0.94180231E+00
  0.38419700E+02  0.98262053E+00  0.98262053E+00
  0.38487000E+02  0.10288072E+01  0.10288072E+01
  0.38554300E+02  0.10685989E+01  0.10685989E+01
  0.38621600E+02  0.10914623E+01  0.10914623E+01
  0.38688900E+02  0.10924878E+01  0.10924878E+01
  0.38756100E+02  0.10728752E+01  0.10728752E+01
  0.38823400E+02  0.10377996E+01  0.10377996E+01
  0.38890700E+02  0.99422630E+00  0.99422630E+00
  0.38958000E+02  0.94828962E+00  0.94828962E+00
  0.39025300E+02  0.90307235E+00  0.90307235E+00
  0.39092600E+02  0.85990744E+00  0.85990744E+00
  0.39159900E+02  0.81924990E+00  0.81924990E+00
  0.39227100E+02  0.78155576E+00  0.78155576E+00
  0.39294400E+02  0.74729019E+00  0.74729019E+00
  0.39361700E+02  0.71825278E+00  0.71825278E+00
  0.39429000E+02  0.69536416E+00  0.69536416E+00
  0.39496300E+02  0.68134056E+00  0.68134056E+00
  0.39563600E+02  0.67622772E+00  0.67622772E+00
  0.39630800E+02  0.68141633E+00  0.68141633E+00
  0.39698100E+02  0.69651274E+00  0.69651274E+00
  0.39765400E+02  0.72111514E+00  0.72111514E+00
  0.39832700E+02  0.75436919E+00  0.75436919E+00
  0.39900000E+02  0.79451059E+00  0.79451059E+00
  0.39967300E+02  0.83795203E+00  0.83795203E+00
  0.40034600E+02  0.87881446E+00  0.87881446E+00
  0.40101800E+02  0.90890581E+00  0.90890581E+00
  0.40169100E+02  0.92089589E+00  0.92089589E+00
  0.40236400E+02  0.90876627E+00  0.90876627E+00
  0.40303700E+02  0.87330875E+00  0.87330875E+00
  0.40371000E+02  0.82263768E+00  0.82263768E+00
  0.40438300E+02  0.77133476E+00  0.77133476E+00
  0.40505600E+02  0.73224410E+00  0.73224410E+00
  0.40572800E+02  0.71140000E+00  0.71140000E+00
  0.40640100E+02  0.70981810E+00  0.70981810E+00
  0.40707400E+02  0.72159852E+00  0.72159852E+00
  0.40774700E+02  0.73849433E+00  0.73849433E+00
  0.40842000E+02  0.75127849E+00  0.75127849E+00
  0.40909300E+02  0.75436994E+00  0.75436994E+00
  0.40976500E+02  0.74586231E+00  0.74586231E+00
  0.41043800E+02  0.72616702E+00  0.72616702E+00
  0.41111100E+02  0.69988390E+00  0.69988390E+00
  0.41178400E+02  0.67071231E+00  0.67071231E+00
  0.41245700E+02  0.64237599E+00  0.64237599E+00
  0.41313000E+02  0.61815513E+00  0.61815513E+00
  0.41380300E+02  0.59900771E+00  0.59900771E+00
  0.41447500E+02  0.58542696E+00  0.58542696E+00
  0.41514800E+02  0.57509201E+00  0.57509201E+00
  0.41582100E+02  0.56472047E+00  0.56472047E+00
  0.41649400E+02  0.55195356E+00  0.55195356E+00
  0.41716700E+02  0.53536230E+00  0.53536230E+00
  0.41784000E+02  0.51634823E+00  0.51634823E+00
  0.41851300E+02  0.49537396E+00  0.49537396E+00
  0.41918500E+02  0.47385362E+00  0.47385362E+00
  0.41985800E+02  0.45273837E+00  0.45273837E+00
  0.42053100E+02  0.43298198E+00  0.43298198E+00
  0.42120400E+02  0.41506839E+00  0.41506839E+00
  0.42187700E+02  0.39852890E+00  0.39852890E+00
  0.42255000E+02  0.38289176E+00  0.38289176E+00
  0.42322200E+02  0.36720191E+00  0.36720191E+00
  0.42389500E+02  0.35146113E+00  0.35146113E+00
  0.42456800E+02  0.33711122E+00  0.33711122E+00
  0.42524100E+02  0.32415903E+00  0.32415903E+00
  0.42591400E+02  0.31357628E+00  0.31357628E+00
  0.42658700E+02  0.30634077E+00  0.30634077E+00
  0.42726000E+02  0.30246852E+00  0.30246852E+00
  0.42793200E+02  0.29955127E+00  0.29955127E+00
  0.42860500E+02  0.29613858E+00  0.29613858E+00
  0.42927800E+02  0.29174123E+00  0.29174123E+00
  0.42995100E+02  0.28635463E+00  0.28635463E+00
  0.43062400E+02  0.28094974E+00  0.28094974E+00
  0.43129700E+02  0.27796917E+00  0.27796917E+00
  0.43196900E+02  0.27791299E+00  0.27791299E+00
  0.43264200E+02  0.28030615E+00  0.28030615E+00
  0.43331500E+02  0.28417784E+00  0.28417784E+00
  0.43398800E+02  0.28855177E+00  0.28855177E+00
  0.43466100E+02  0.29146090E+00  0.29146090E+00
  0.43533400E+02  0.29141909E+00  0.29141909E+00
  0.43600700E+02  0.28791875E+00  0.28791875E+00
  0.43667900E+02  0.28044861E+00  0.28044861E+00
  0.43735200E+02  0.27047784E+00  0.27047784E+00
  0.43802500E+02  0.25997891E+00  0.25997891E+00
  0.43869800E+02  0.24994334E+00  0.24994334E+00
  0.43937100E+02  0.24087109E+00  0.24087109E+00
  0.44004400E+02  0.23525888E+00  0.23525888E+00
  0.44071700E+02  0.23312272E+00  0.23312272E+00
  0.44138900E+02  0.23547800E+00  0.23547800E+00
  0.44206200E+02  0.24184563E+00  0.24184563E+00
  0.44273500E+02  0.25023746E+00  0.25023746E+00
  0.44340800E+02  0.25915593E+00  0.25915593E+00
  0.44408100E+02  0.26759731E+00  0.26759731E+00
  0.44475400E+02  0.27505556E+00  0.27505556E+00
  0.44542600E+02  0.28202999E+00  0.28202999E+00
  0.44609900E+02  0.28851958E+00  0.28851958E+00
  0.44677200E+02  0.29502745E+00  0.29502745E+00
  0.44744500E+02  0.30054000E+00  0.30054000E+00
  0.44811800E+02  0.30505264E+00  0.30505264E+00
  0.44879100E+02  0.30805247E+00  0.30805247E+00
  0.44946400E+02  0.31055082E+00  0.31055082E+00
  0.45013600E+02  0.31254471E+00  0.31254471E+00
  0.45080900E+02  0.31505449E+00  0.31505449E+00
  0.45148200E+02  0.31757036E+00  0.31757036E+00
  0.45215500E+02  0.32009234E+00  0.32009234E+00
  0.45282800E+02  0.32210750E+00  0.32210750E+00
  0.45350100E+02  0.32155888E+00  0.32155888E+00
  0.45417400E+02  0.31792060E+00  0.31792060E+00
  0.45484600E+02  0.31220865E+00  0.31220865E+00
  0.45551900E+02  0.30389931E+00  0.30389931E+00
  0.45619200E+02  0.29504734E+00  0.29504734E+00
  0.45686500E+02  0.28616792E+00  0.28616792E+00
  0.45753800E+02  0.27881579E+00  0.27881579E+00
  0.45821100E+02  0.27299782E+00  0.27299782E+00
  0.45888300E+02  0.26975981E+00  0.26975981E+00
  0.45955600E+02  0.27067598E+00  0.27067598E+00
  0.46022900E+02  0.27680659E+00  0.27680659E+00
  0.46090200E+02  0.28921864E+00  0.28921864E+00
  0.46157500E+02  0.30741675E+00  0.30741675E+00
  0.46224800E+02  0.33090250E+00  0.33090250E+00
  0.46292100E+02  0.35445532E+00  0.35445532E+00
  0.46359300E+02  0.37387359E+00  0.37387359E+00
  0.46426600E+02  0.38230433E+00  0.38230433E+00
  0.46493900E+02  0.37864549E+00  0.37864549E+00
  0.46561200E+02  0.36495405E+00  0.36495405E+00
  0.46628500E+02  0.34646806E+00  0.34646806E+00
  0.46695800E+02  0.33004286E+00  0.33004286E+00
  0.46763100E+02  0.31992498E+00  0.31992498E+00
  0.46830300E+02  0.31826297E+00  0.31826297E+00
  0.46897600E+02  0.32350116E+00  0.32350116E+00
  0.46964900E+02  0.33354073E+00  0.33354073E+00
  0.47032200E+02  0.34573864E+00  0.34573864E+00
  0.47099500E+02  0.35743660E+00  0.35743660E+00
  0.47166800E+02  0.36542684E+00  0.36542684E+00
  0.47234000E+02  0.36808752E+00  0.36808752E+00
  0.47301300E+02  0.36271847E+00  0.36271847E+00
  0.47368600E+02  0.34982116E+00  0.34982116E+00
  0.47435900E+02  0.33097545E+00  0.33097545E+00
  0.47503200E+02  0.30938456E+00  0.30938456E+00
  0.47570500E+02  0.28665352E+00  0.28665352E+00
  0.47637800E+02  0.26655484E+00  0.26655484E+00
  0.47705000E+02  0.25072048E+00  0.25072048E+00
  0.47772300E+02  0.24187534E+00  0.24187534E+00
  0.47839600E+02  0.23896487E+00  0.23896487E+00
  0.47906900E+02  0.24201420E+00  0.24201420E+00
  0.47974200E+02  0.25050511E+00  0.25050511E+00
  0.48041500E+02  0.26446046E+00  0.26446046E+00
  0.48108800E+02  0.28281329E+00  0.28281329E+00
  0.48176000E+02  0.30667260E+00  0.30667260E+00
  0.48243300E+02  0.33606250E+00  0.33606250E+00
  0.48310600E+02  0.36826922E+00  0.36826922E+00
  0.48377900E+02  0.40056437E+00  0.40056437E+00
  0.48445200E+02  0.42746065E+00  0.42746065E+00
  0.48512500E+02  0.44179178E+00  0.44179178E+00
  0.48579700E+02  0.44020274E+00  0.44020274E+00
  0.48647000E+02  0.42207804E+00  0.42207804E+00
  0.48714300E+02  0.39121061E+00  0.39121061E+00
  0.48781600E+02  0.35473088E+00  0.35473088E+00
  0.48848900E+02  0.31925560E+00  0.31925560E+00
  0.48916200E+02  0.29033001E+00  0.29033001E+00
  0.48983500E+02  0.26964602E+00  0.26964602E+00
  0.49050700E+02  0.25668182E+00  0.25668182E+00
  0.49118000E+02  0.24980144E+00  0.24980144E+00
  0.49185300E+02  0.24624392E+00  0.24624392E+00
  0.49252600E+02  0.24602298E+00  0.24602298E+00
  0.49319900E+02  0.24803507E+00  0.24803507E+00
  0.49387200E+02  0.25284872E+00  0.25284872E+00
  0.49454500E+02  0.26159571E+00  0.26159571E+00
  0.49521700E+02  0.27597426E+00  0.27597426E+00
  0.49589000E+02  0.29825504E+00  0.29825504E+00
  0.49656300E+02  0.32846956E+00  0.32846956E+00
  0.49723600E+02  0.36664982E+00  0.36664982E+00
  0.49790900E+02  0.40888004E+00  0.40888004E+00
  0.49858200E+02  0.44896414E+00  0.44896414E+00
  0.49925400E+02  0.48123703E+00  0.48123703E+00
  0.49992700E+02  0.49887349E+00  0.49887349E+00
  0.50060000E+02  0.49670997E+00  0.49670997E+00
  0.50127300E+02  0.47580199E+00  0.47580199E+00
  0.50194600E+02  0.43891682E+00  0.43891682E+00
  0.50261900E+02  0.39339141E+00  0.39339141E+00
  0.50329200E+02  0.34603230E+00  0.34603230E+00
  0.50396400E+02  0.30368202E+00  0.30368202E+00
  0.50463700E+02  0.26979197E+00  0.26979197E+00
  0.50531000E+02  0.24611284E+00  0.24611284E+00
  0.50598300E+02  0.23096645E+00  0.23096645E+00
  0.50665600E+02  0.22266545E+00  0.22266545E+00
  0.50732900E+02  0.21893873E+00  0.21893873E+00
  0.50800200E+02  0.21635214E+00  0.21635214E+00
  0.50867400E+02  0.21318134E+00  0.21318134E+00
  0.50934700E+02  0.21000182E+00  0.21000182E+00
  0.51002000E+02  0.20623546E+00  0.20623546E+00
  0.51069300E+02  0.20361534E+00  0.20361534E+00
  0.51136600E+02  0.20214602E+00  0.20214602E+00
  0.51203900E+02  0.20415200E+00  0.20415200E+00
  0.51271100E+02  0.20848509E+00  0.20848509E+00
  0.51338400E+02  0.21689977E+00  0.21689977E+00
  0.51405700E+02  0.22824710E+00  0.22824710E+00
  0.51473000E+02  0.24137248E+00  0.24137248E+00
  0.51540300E+02  0.25453139E+00  0.25453139E+00
  0.51607600E+02  0.26421655E+00  0.26421655E+00
  0.51674900E+02  0.26807298E+00  0.26807298E+00
  0.51742100E+02  0.26490516E+00  0.26490516E+00
  0.51809400E+02  0.25468667E+00  0.25468667E+00
  0.51876700E+02  0.24091516E+00  0.24091516E+00
  0.51944000E+02  0.22416525E+00  0.22416525E+00
  0.52011300E+02  0.20442552E+00  0.20442552E+00
  0.52078600E+02  0.18227441E+00  0.18227441E+00
  0.52145900E+02  0.15770278E+00  0.15770278E+00
  0.52213100E+02  0.13188405E+00  0.13188405E+00
  0.52280400E+02  0.10836722E+00  0.10836722E+00
  0.52347700E+02  0.87754066E-01  0.87754066E-01
  0.52415000E+02  0.71243420E-01  0.71243420E-01
  0.52482300E+02  0.58851289E-01  0.58851289E-01
  0.52549600E+02  0.49403240E-01  0.49403240E-01
  0.52616800E+02  0.42910626E-01  0.42910626E-01
  0.52684100E+02  0.37594823E-01  0.37594823E-01
  0.52751400E+02  0.34655320E-01  0.34655320E-01
  0.52818700E+02  0.32306462E-01  0.32306462E-01
  0.52886000E+02  0.30550535E-01  0.30550535E-01
  0.52953300E+02  0.29989620E-01  0.29989620E-01
  0.53020600E+02  0.30027735E-01  0.30027735E-01
  0.53087800E+02  0.30065793E-01  0.30065793E-01
  0.53155100E+02  0.30705986E-01  0.30705986E-01
  0.53222400E+02  0.30744863E-01  0.30744863E-01
  0.53289700E+02  0.30180137E-01  0.30180137E-01
  0.53357000E+02  0.29613887E-01  0.29613887E-01
  0.53424300E+02  0.29046112E-01  0.29046112E-01
  0.53491500E+02  0.29082648E-01  0.29082648E-01
  0.53558800E+02  0.29119238E-01  0.29119238E-01
  0.53626100E+02  0.29155828E-01  0.29155828E-01
  0.53693400E+02  0.30408769E-01  0.30408769E-01
  0.53760700E+02  0.31664759E-01  0.31664759E-01
  0.53828000E+02  0.33533498E-01  0.33533498E-01
  0.53895300E+02  0.36017273E-01  0.36017273E-01
  0.53962500E+02  0.38507076E-01  0.38507076E-01
  0.54029800E+02  0.41003043E-01  0.41003043E-01
  0.54097100E+02  0.42892361E-01  0.42892361E-01
  0.54164400E+02  0.42945721E-01  0.42945721E-01
  0.54231700E+02  0.41156264E-01  0.41156264E-01
  0.54299000E+02  0.38132164E-01  0.38132164E-01
  0.54366300E+02  0.34484643E-01  0.34484643E-01
  0.54433500E+02  0.32061034E-01  0.32061034E-01
  0.54500800E+02  0.29631391E-01  0.29631391E-01
  0.54568100E+02  0.29049898E-01  0.29049898E-01
  0.54635400E+02  0.29085726E-01  0.29085726E-01
  0.54702700E+02  0.29741162E-01  0.29741162E-01
  0.54770000E+02  0.30398122E-01  0.30398122E-01
  0.54837200E+02  0.30435418E-01  0.30435418E-01
  0.54904500E+02  0.29228984E-01  0.29228984E-01
  0.54971800E+02  0.26774190E-01  0.26774190E-01
  0.55039100E+02  0.23689879E-01  0.23689879E-01
  0.55106400E+02  0.19973765E-01  0.19973765E-01
  0.55173700E+02  0.16873447E-01  0.16873447E-01
  0.55241000E+02  0.14391209E-01  0.14391209E-01
  0.55308200E+02  0.12529318E-01  0.12529318E-01
  0.55375500E+02  0.10662880E-01  0.10662880E-01
  0.55442800E+02  0.87918671E-02  0.87918671E-02
  0.55510100E+02  0.75450337E-02  0.75450337E-02
  0.55577400E+02  0.62951510E-02  0.62951510E-02
  0.55644700E+02  0.56724966E-02  0.56724966E-02
  0.55712000E+02  0.44172778E-02  0.44172778E-02
  0.55779200E+02  0.44226060E-02  0.44226060E-02
  0.55846500E+02  0.37953789E-02  0.37953789E-02
  0.55913800E+02  0.37999527E-02  0.37999527E-02
  0.55981100E+02  0.31704387E-02  0.31704387E-02
  0.56048400E+02  0.31742502E-02  0.31742502E-02
  0.56115700E+02  0.31780616E-02  0.31780616E-02
  0.56182900E+02  0.31818674E-02  0.31818674E-02
  0.56250200E+02  0.25485431E-02  0.25485431E-02
  0.56317500E+02  0.25515923E-02  0.25515923E-02
  0.56384800E+02  0.25546415E-02  0.25546415E-02
  0.56452100E+02  0.25576907E-02  0.25576907E-02
  0.56519400E+02  0.25607399E-02  0.25607399E-02
  0.56586700E+02  0.25637890E-02  0.25637890E-02
  0.56653900E+02  0.25668337E-02  0.25668337E-02
  0.56721200E+02  0.25698829E-02  0.25698829E-02
  0.56788500E+02  0.19296990E-02  0.19296990E-02
  0.56855800E+02  0.19319859E-02  0.19319859E-02
  0.56923100E+02  0.19342728E-02  0.19342728E-02
  0.56990400E+02  0.19365597E-02  0.19365597E-02
  0.57057700E+02  0.19388466E-02  0.19388466E-02
  0.57124900E+02  0.19411301E-02  0.19411301E-02
  0.57192200E+02  0.19434169E-02  0.19434169E-02
  0.57259500E+02  0.19457038E-02  0.19457038E-02
  0.57326800E+02  0.19479907E-02  0.19479907E-02
  0.57394100E+02  0.19502776E-02  0.19502776E-02
  0.57461400E+02  0.19525645E-02  0.19525645E-02
  0.57528600E+02  0.19548480E-02  0.19548480E-02
  0.57595900E+02  0.19571348E-02  0.19571348E-02
  0.57663200E+02  0.19594217E-02  0.19594217E-02
  0.57730500E+02  0.19617086E-02  0.19617086E-02
  0.57797800E+02  0.19639955E-02  0.19639955E-02
  0.57865100E+02  0.13108549E-02  0.13108549E-02
  0.57932400E+02  0.13123795E-02  0.13123795E-02
  0.57999600E+02  0.13139018E-02  0.13139018E-02
  0.58066900E+02  0.13154264E-02  0.13154264E-02
  0.58134200E+02  0.13169510E-02  0.13169510E-02
  0.58201500E+02  0.13184756E-02  0.13184756E-02
  0.58268800E+02  0.13200002E-02  0.13200002E-02
  0.58336100E+02  0.13215248E-02  0.13215248E-02
  0.58403400E+02  0.13230494E-02  0.13230494E-02
  0.58470600E+02  0.13245717E-02  0.13245717E-02
  0.58537900E+02  0.13260963E-02  0.13260963E-02
  0.58605200E+02  0.13276209E-02  0.13276209E-02
  0.58672500E+02  0.13291455E-02  0.13291455E-02
  0.58739800E+02  0.13306701E-02  0.13306701E-02
  0.58807100E+02  0.13321946E-02  0.13321946E-02
  0.58874300E+02  0.13337170E-02  0.13337170E-02
  0.58941600E+02  0.13352416E-02  0.13352416E-02
  0.59008900E+02  0.13367662E-02  0.13367662E-02
  0.59076200E+02  0.13382907E-02  0.13382907E-02
  0.59143500E+02  0.13398153E-02  0.13398153E-02
  0.59210800E+02  0.13413399E-02  0.13413399E-02
  0.59278100E+02  0.13428645E-02  0.13428645E-02
  0.59345300E+02  0.13443868E-02  0.13443868E-02
  0.59412600E+02  0.13459114E-02  0.13459114E-02
  0.59479900E+02  0.13474360E-02  0.13474360E-02
  0.59547200E+02  0.13489606E-02  0.13489606E-02
  0.59614500E+02  0.13504852E-02  0.13504852E-02
  0.59681800E+02  0.13520098E-02  0.13520098E-02
  0.59749100E+02  0.13535344E-02  0.13535344E-02
  0.59816300E+02  0.13550567E-02  0.13550567E-02
  0.59883600E+02  0.13565813E-02  0.13565813E-02
  0.59950900E+02  0.13581059E-02  0.13581059E-02
  0.60018200E+02  0.13596305E-02  0.13596305E-02
  0.60085500E+02  0.13611551E-02  0.13611551E-02
  0.60152800E+02  0.13626796E-02  0.13626796E-02
  0.60220000E+02  0.68210099E-03  0.68210099E-03
  0.60287300E+02  0.68286328E-03  0.68286328E-03
  0.60354600E+02  0.68362558E-03  0.68362558E-03
  0.60421900E+02  0.68438787E-03  0.68438787E-03
  0.60489200E+02  0.68515017E-03  0.68515017E-03
  0.60556500E+02  0.68591246E-03  0.68591246E-03
  0.60623800E+02  0.68667476E-03  0.68667476E-03
  0.60691000E+02  0.68743592E-03  0.68743592E-03
  0.60758300E+02  0.68819821E-03  0.68819821E-03
  0.60825600E+02  0.68896051E-03  0.68896051E-03
  0.60892900E+02  0.68972280E-03  0.68972280E-03
  0.60960200E+02  0.69048510E-03  0.69048510E-03
  0.61027500E+02  0.69124739E-03  0.69124739E-03
  0.61094800E+02  0.69200969E-03  0.69200969E-03
  0.61162000E+02  0.69277085E-03  0.69277085E-03
  0.61229300E+02  0.69353314E-03  0.69353314E-03
  0.61296600E+02  0.69429544E-03  0.69429544E-03
  0.61363900E+02  0.69505773E-03  0.69505773E-03
  0.61431200E+02  0.69582003E-03  0.69582003E-03
  0.61498500E+02  0.69658232E-03  0.69658232E-03
  0.61565700E+02  0.69734349E-03  0.69734349E-03
  0.61633000E+02  0.69810578E-03  0.69810578E-03
  0.61700300E+02  0.69886807E-03  0.69886807E-03
  0.61767600E+02  0.69963037E-03  0.69963037E-03
  0.61834900E+02  0.70039266E-03  0.70039266E-03
  0.61902200E+02  0.70115496E-03  0.70115496E-03
  0.61969500E+02  0.70191725E-03  0.70191725E-03
  0.62036700E+02  0.70267842E-03  0.70267842E-03
  0.62104000E+02  0.70344071E-03  0.70344071E-03
  0.62171300E+02  0.70420301E-03  0.70420301E-03
  0.62238600E+02  0.70496530E-03  0.70496530E-03
  0.62305900E+02  0.70572760E-03  0.70572760E-03
  0.62373200E+02  0.70648989E-03  0.70648989E-03
  0.62440500E+02  0.70725219E-03  0.70725219E-03
  0.62507700E+02  0.70801335E-03  0.70801335E-03
  0.62575000E+02  0.70877564E-03  0.70877564E-03
  0.62642300E+02  0.70953794E-03  0.70953794E-03
  0.62709600E+02  0.71030023E-03  0.71030023E-03
  0.62776900E+02  0.71106253E-03  0.71106253E-03
  0.62844200E+02  0.71182482E-03  0.71182482E-03
  0.62911400E+02  0.71258598E-03  0.71258598E-03
  0.62978700E+02  0.71334828E-03  0.71334828E-03
  0.63046000E+02  0.71411057E-03  0.71411057E-03
  0.63113300E+02  0.71487287E-03  0.71487287E-03
  0.63180600E+02  0.71563516E-03  0.71563516E-03
  0.63247900E+02  0.71639746E-03  0.71639746E-03
  0.63315200E+02  0.71715975E-03  0.71715975E-03
  0.63382400E+02  0.71792092E-03  0.71792092E-03
  0.63449700E+02  0.71868321E-03  0.71868321E-03
  0.63517000E+02  0.71944551E-03  0.71944551E-03
  0.63584300E+02  0.72020780E-03  0.72020780E-03
  0.63651600E+02  0.72097009E-03  0.72097009E-03
  0.63718900E+02  0.72173239E-03  0.72173239E-03
  0.63786100E+02  0.72249355E-03  0.72249355E-03
  0.63853400E+02  0.72325585E-03  0.72325585E-03
  0.63920700E+02  0.72401814E-03  0.72401814E-03
  0.63988000E+02  0.72478044E-03  0.72478044E-03
  0.64055300E+02  0.72554273E-03  0.72554273E-03
  0.64122600E+02  0.72630503E-03  0.72630503E-03
  0.64189900E+02  0.72706732E-03  0.72706732E-03
  0.64257100E+02  0.72782848E-03  0.72782848E-03
  0.64324400E+02  0.72859078E-03  0.72859078E-03
  0.64391700E+02  0.72935307E-03  0.72935307E-03
  0.64459000E+02  0.73011537E-03  0.73011537E-03
  0.64526300E+02  0.73087766E-03  0.73087766E-03
  0.64593600E+02  0.73163996E-03  0.73163996E-03
  0.64660900E+02  0.73240225E-03  0.73240225E-03
  0.64728100E+02  0.73316341E-03  0.73316341E-03
  0.64795400E+02  0.73392571E-03  0.73392571E-03
  0.64862700E+02  0.73468800E-03  0.73468800E-03
  0.64930000E+02  0.73545030E-03  0.73545030E-03
  0.64997300E+02  0.73621259E-03  0.73621259E-03
  0.65064600E+02  0.73697489E-03  0.73697489E-03
  0.65131800E+02  0.73773605E-03  0.73773605E-03
  0.65199100E+02  0.73849835E-03  0.73849835E-03
  0.65266400E+02  0.73926064E-03  0.73926064E-03
  0.65333700E+02  0.74002294E-03  0.74002294E-03
  0.65401000E+02  0.74078523E-03  0.74078523E-03
  0.65468300E+02  0.74154753E-03  0.74154753E-03
  0.65535600E+02  0.74230982E-03  0.74230982E-03
  0.65602800E+02  0.74307098E-03  0.74307098E-03
  0.65670100E+02  0.74383328E-03  0.74383328E-03
  0.65737400E+02  0.74459557E-03  0.74459557E-03
  0.65804700E+02  0.74535787E-03  0.74535787E-03
  0.65872000E+02  0.74612016E-03  0.74612016E-03
  0.65939300E+02  0.74688246E-03  0.74688246E-03
  0.66006600E+02  0.74764475E-03  0.74764475E-03
  0.66073800E+02  0.74840591E-03  0.74840591E-03
  0.66141100E+02  0.74916821E-03  0.74916821E-03
  0.66208400E+02  0.74993050E-03  0.74993050E-03
  0.66275700E+02  0.75069280E-03  0.75069280E-03
  0.66343000E+02  0.75145509E-03  0.75145509E-03
  0.66410300E+02  0.75221739E-03  0.75221739E-03
  0.66477500E+02  0.75297855E-03  0.75297855E-03
  0.66544800E+02  0.75374085E-03  0.75374085E-03
  0.66612100E+02  0.75450314E-03  0.75450314E-03
  0.66679400E+02  0.75526543E-03  0.75526543E-03
  0.66746700E+02  0.75602773E-03  0.75602773E-03
  0.66814000E+02  0.75679002E-03  0.75679002E-03
  0.66881300E+02  0.75755232E-03  0.75755232E-03
  0.66948500E+02  0.75831348E-03  0.75831348E-03
