0  1  1  1
0.01  0.995  0.995  0.995
0.02  0.990025  0.990025  0.990025
0.03  0.985075  0.985075  0.985075
0.04  0.98015  0.98015  0.98015
0.05  0.975249  0.975249  0.975249
0.06  0.970373  0.970373  0.970373
0.07  0.965521  0.965521  0.965521
0.08  0.960693  0.960693  0.960693
0.09  0.95589  0.95589  0.95589
0.1  0.95111  0.95111  0.95111
0.11  0.946355  0.946355  0.946355
0.12  0.941623  0.941623  0.941623
0.13  0.936915  0.936915  0.936915
0.14  0.93223  0.93223  0.93223
0.15  0.927569  0.927569  0.927569
0.16  0.922931  0.922931  0.922931
0.17  0.918316  0.918316  0.918316
0.18  0.913725  0.913725  0.913725
0.19  0.909156  0.909156  0.909156
0.2  0.90461  0.90461  0.90461
0.21  0.900087  0.900087  0.900087
0.22  0.895587  0.895587  0.895587
0.23  0.891109  0.891109  0.891109
0.24  0.886654  0.886654  0.886654
0.25  0.88222  0.88222  0.88222
0.26  0.877809  0.877809  0.877809
0.27  0.87342  0.87342  0.87342
0.28  0.869053  0.869053  0.869053
0.29  0.864708  0.864708  0.864708
0.3  0.860384  0.860384  0.860384
0.31  0.856082  0.856082  0.856082
0.32  0.851802  0.851802  0.851802
0.33  0.847543  0.847543  0.847543
0.34  0.843305  0.843305  0.843305
0.35  0.839089  0.839089  0.839089
0.36  0.834893  0.834893  0.834893
0.37  0.830719  0.830719  0.830719
0.38  0.826565  0.826565  0.826565
0.39  0.822432  0.822432  0.822432
0.4  0.81832  0.81832  0.81832
0.41  0.814229  0.814229  0.814229
0.42  0.810157  0.810157  0.810157
0.43  0.806107  0.806107  0.806107
0.44  0.802076  0.802076  0.802076
0.45  0.798066  0.798066  0.798066
0.46  0.794075  0.794075  0.794075
0.47  0.790105  0.790105  0.790105
0.48  0.786154  0.786154  0.786154
0.49  0.782224  0.782224  0.782224
0.5  0.778313  0.778313  0.778313
0.51  0.774421  0.774421  0.774421
0.52  0.770549  0.770549  0.770549
0.53  0.766696  0.766696  0.766696
0.54  0.762863  0.762863  0.762863
0.55  0.759048  0.759048  0.759048
0.56  0.755253  0.755253  0.755253
0.57  0.751477  0.751477  0.751477
0.58  0.747719  0.747719  0.747719
0.59  0.743981  0.743981  0.743981
0.6  0.740261  0.740261  0.740261
0.61  0.73656  0.73656  0.73656
0.62  0.732877  0.732877  0.732877
0.63  0.729212  0.729212  0.729212
0.64  0.725566  0.725566  0.725566
0.65  0.721939  0.721939  0.721939
0.66  0.718329  0.718329  0.718329
0.67  0.714737  0.714737  0.714737
0.68  0.711164  0.711164  0.711164
0.69  0.707608  0.707608  0.707608
0.7  0.70407  0.70407  0.70407
0.71  0.700549  0.700549  0.700549
0.72  0.697047  0.697047  0.697047
0.73  0.693561  0.693561  0.693561
0.74  0.690094  0.690094  0.690094
0.75  0.686643  0.686643  0.686643
0.76  0.68321  0.68321  0.68321
0.77  0.679794  0.679794  0.679794
0.78  0.676395  0.676395  0.676395
0.79  0.673013  0.673013  0.673013
0.8  0.669648  0.669648  0.669648
0.81  0.6663  0.6663  0.6663
0.82  0.662968  0.662968  0.662968
0.83  0.659653  0.659653  0.659653
0.84  0.656355  0.656355  0.656355
0.85  0.653073  0.653073  0.653073
0.86  0.649808  0.649808  0.649808
0.87  0.646559  0.646559  0.646559
0.88  0.643326  0.643326  0.643326
0.89  0.640109  0.640109  0.640109
0.9  0.636909  0.636909  0.636909
0.91  0.633724  0.633724  0.633724
0.92  0.630556  0.630556  0.630556
0.93  0.627403  0.627403  0.627403
0.94  0.624266  0.624266  0.624266
0.95  0.621145  0.621145  0.621145
0.96  0.618039  0.618039  0.618039
0.97  0.614949  0.614949  0.614949
0.98  0.611874  0.611874  0.611874
0.99  0.608815  0.608815  0.608815
1  0.60577  0.60577  0.60577
1.01  0.602742  0.602742  0.602742
1.02  0.599728  0.599728  0.599728
1.03  0.596729  0.596729  0.596729
1.04  0.593746  0.593746  0.593746
1.05  0.590777  0.590777  0.590777
1.06  0.587823  0.587823  0.587823
1.07  0.584884  0.584884  0.584884
1.08  0.581959  0.581959  0.581959
1.09  0.57905  0.57905  0.57905
1.1  0.576154  0.576154  0.576154
1.11  0.573274  0.573274  0.573274
1.12  0.570407  0.570407  0.570407
1.13  0.567555  0.567555  0.567555
1.14  0.564717  0.564717  0.564717
1.15  0.561894  0.561894  0.561894
1.16  0.559084  0.559084  0.559084
1.17  0.556289  0.556289  0.556289
1.18  0.553508  0.553508  0.553508
1.19  0.55074  0.55074  0.55074
1.2  0.547986  0.547986  0.547986
1.21  0.545246  0.545246  0.545246
1.22  0.54252  0.54252  0.54252
1.23  0.539808  0.539808  0.539808
1.24  0.537108  0.537108  0.537108
1.25  0.534423  0.534423  0.534423
1.26  0.531751  0.531751  0.531751
1.27  0.529092  0.529092  0.529092
1.28  0.526447  0.526447  0.526447
1.29  0.523814  0.523814  0.523814
1.3  0.521195  0.521195  0.521195
1.31  0.518589  0.518589  0.518589
1.32  0.515996  0.515996  0.515996
1.33  0.513416  0.513416  0.513416
1.34  0.510849  0.510849  0.510849
1.35  0.508295  0.508295  0.508295
1.36  0.505754  0.505754  0.505754
1.37  0.503225  0.503225  0.503225
1.38  0.500709  0.500709  0.500709
1.39  0.498205  0.498205  0.498205
1.4  0.495714  0.495714  0.495714
