1.157  0.988575  0.988599  0.988622  0.988645  0.988668  
1.158  0.988437  0.988461  0.988485  0.988509  0.988532  
1.159  0.988298  0.988323  0.988347  0.988371  0.988395  
1.16  0.988158  0.988183  0.988208  0.988233  0.988258  
1.161  0.988018  0.988043  0.988069  0.988095  0.98812  
1.162  0.987876  0.987903  0.987929  0.987955  0.987981  
1.163  0.987734  0.987761  0.987788  0.987815  0.987841  
1.164  0.987591  0.987619  0.987647  0.987674  0.987701  
1.165  0.987448  0.987476  0.987504  0.987532  0.98756  
1.166  0.987303  0.987332  0.987361  0.98739  0.987418  
1.167  0.987158  0.987188  0.987218  0.987247  0.987276  
1.168  0.987012  0.987043  0.987073  0.987103  0.987133  
1.169  0.986866  0.986897  0.986928  0.986959  0.986989  
1.17  0.986719  0.98675  0.986782  0.986813  0.986844  
1.171  0.98657  0.986603  0.986635  0.986667  0.986699  
1.172  0.986422  0.986455  0.986488  0.986521  0.986553  
1.173  0.986272  0.986306  0.98634  0.986373  0.986407  
1.174  0.986122  0.986156  0.986191  0.986225  0.986259  
1.175  0.985971  0.986006  0.986041  0.986077  0.986111  
1.176  0.985819  0.985855  0.985891  0.985927  0.985963  
1.177  0.985666  0.985703  0.98574  0.985777  0.985813  
1.178  0.985513  0.985551  0.985589  0.985626  0.985663  
1.179  0.985359  0.985398  0.985436  0.985474  0.985512  
1.18  0.985204  0.985244  0.985283  0.985322  0.985361  
1.181  0.985048  0.985089  0.985129  0.985169  0.985209  
1.182  0.984892  0.984934  0.984975  0.985015  0.985056  
1.183  0.984735  0.984778  0.984819  0.984861  0.984902  
1.184  0.984577  0.984621  0.984663  0.984706  0.984748  
1.185  0.984419  0.984463  0.984507  0.98455  0.984593  
1.186  0.98426  0.984305  0.984349  0.984394  0.984438  
1.187  0.9841  0.984146  0.984191  0.984237  0.984281  
1.188  0.983939  0.983986  0.984033  0.984079  0.984124  
1.189  0.983778  0.983826  0.983873  0.98392  0.983967  
1.19  0.983616  0.983665  0.983713  0.983761  0.983808  
1.191  0.983453  0.983503  0.983552  0.983601  0.98365  
1.192  0.983289  0.98334  0.983391  0.98344  0.98349  
1.193  0.983125  0.983177  0.983228  0.983279  0.98333  
1.194  0.98296  0.983013  0.983065  0.983117  0.983169  
1.195  0.982794  0.982848  0.982902  0.982955  0.983007  
1.196  0.982628  0.982683  0.982737  0.982791  0.982845  
1.197  0.982461  0.982517  0.982572  0.982627  0.982682  
1.198  0.982293  0.98235  0.982407  0.982463  0.982518  
1.199  0.982124  0.982182  0.98224  0.982297  0.982354  
1.2  0.981955  0.982014  0.982073  0.982131  0.982189  
1.201  0.981785  0.981845  0.981905  0.981965  0.982023  
1.202  0.981614  0.981676  0.981737  0.981797  0.981857  
1.203  0.981442  0.981505  0.981568  0.981629  0.98169  
1.204  0.98127  0.981334  0.981398  0.981461  0.981523  
1.205  0.981097  0.981163  0.981227  0.981291  0.981355  
1.206  0.980924  0.98099  0.981056  0.981121  0.981186  
1.207  0.980749  0.980817  0.980884  0.980951  0.981016  
1.208  0.980574  0.980643  0.980712  0.980779  0.980846  
1.209  0.980398  0.980469  0.980538  0.980607  0.980675  
1.21  0.980222  0.980294  0.980364  0.980435  0.980504  
1.211  0.980045  0.980118  0.98019  0.980261  0.980332  
1.212  0.979867  0.979941  0.980015  0.980087  0.980159  
1.213  0.979688  0.979764  0.979839  0.979913  0.979986  
1.214  0.979509  0.979586  0.979662  0.979737  0.979812  
1.215  0.979329  0.979407  0.979485  0.979562  0.979637  
1.216  0.979148  0.979228  0.979307  0.979385  0.979462  
1.217  0.978967  0.979048  0.979128  0.979208  0.979286  
1.218  0.978784  0.978867  0.978949  0.97903  0.97911  
1.219  0.978602  0.978686  0.978769  0.978851  0.978933  
1.22  0.978418  0.978504  0.978589  0.978672  0.978755  
1.221  0.978234  0.978321  0.978407  0.978492  0.978577  
1.222  0.978049  0.978138  0.978225  0.978312  0.978397  
1.223  0.977863  0.977954  0.978043  0.978131  0.978218  
1.224  0.977677  0.977769  0.97786  0.977949  0.978038  
1.225  0.97749  0.977583  0.977676  0.977767  0.977857  
1.226  0.977302  0.977397  0.977491  0.977584  0.977675  
1.227  0.977114  0.97721  0.977306  0.9774  0.977493  
1.228  0.976925  0.977023  0.97712  0.977216  0.97731  
1.229  0.976735  0.976835  0.976934  0.977031  0.977127  
1.23  0.976544  0.976646  0.976746  0.976845  0.976943  
1.231  0.976353  0.976457  0.976559  0.976659  0.976759  
1.232  0.976161  0.976266  0.97637  0.976472  0.976573  
1.233  0.975969  0.976076  0.976181  0.976285  0.976388  
1.234  0.975776  0.975884  0.975991  0.976097  0.976201  
1.235  0.975582  0.975692  0.975801  0.975908  0.976014  
1.236  0.975387  0.975499  0.97561  0.975719  0.975827  
1.237  0.975192  0.975306  0.975418  0.975529  0.975638  
1.238  0.974996  0.975112  0.975226  0.975338  0.97545  
1.239  0.974799  0.974917  0.975033  0.975147  0.97526  
1.24  0.974602  0.974721  0.974839  0.974955  0.97507  
1.241  0.974404  0.974525  0.974645  0.974763  0.974879  
1.242  0.974205  0.974328  0.97445  0.97457  0.974688  
1.243  0.974006  0.974131  0.974255  0.974376  0.974496  
1.244  0.973805  0.973933  0.974058  0.974182  0.974304  
1.245  0.973605  0.973734  0.973862  0.973987  0.974111  
1.246  0.973403  0.973535  0.973664  0.973792  0.973918  
1.247  0.973201  0.973335  0.973466  0.973596  0.973723  
