0 1 1
0.001 1 1
0.002 1 1
0.003 1 1
0.004 1.00001 1.00001
0.005 1.00001 1.00001
0.006 1.00002 1.00002
0.007 1.00002 1.00002
0.008 1.00003 1.00003
0.009 1.00004 1.00004
0.01 1.00005 1.00005
0.011 1.00006 1.00006
0.012 1.00007 1.00007
0.013 1.00008 1.00008
0.014 1.0001 1.0001
0.015 1.00011 1.00011
0.016 1.00013 1.00013
0.017 1.00014 1.00014
0.018 1.00016 1.00016
0.019 1.00018 1.00018
0.02 1.0002 1.0002
0.021 1.00022 1.00022
0.022 1.00024 1.00024
0.023 1.00026 1.00026
0.024 1.00029 1.00029
0.025 1.00031 1.00031
0.026 1.00034 1.00034
0.027 1.00036 1.00036
0.028 1.00039 1.00039
0.029 1.00042 1.00042
0.03 1.00045 1.00045
0.031 1.00048 1.00048
0.032 1.00051 1.00051
0.033 1.00054 1.00054
0.034 1.00058 1.00058
0.035 1.00061 1.00061
0.036 1.00065 1.00065
0.037 1.00068 1.00068
0.038 1.00072 1.00072
0.039 1.00076 1.00076
0.04 1.0008 1.0008
0.041 1.00084 1.00084
0.042 1.00088 1.00088
0.043 1.00092 1.00092
0.044 1.00097 1.00097
0.045 1.00101 1.00101
0.046 1.00106 1.00106
0.047 1.0011 1.0011
0.048 1.00115 1.00115
0.049 1.0012 1.0012
0.05 1.00125 1.00125
0.051 1.0013 1.0013
0.052 1.00135 1.00135
0.053 1.0014 1.0014
0.054 1.00146 1.00146
0.055 1.00151 1.00151
0.056 1.00157 1.00157
0.057 1.00163 1.00163
0.058 1.00168 1.00168
0.059 1.00174 1.00174
0.06 1.0018 1.0018
0.061 1.00186 1.00186
0.062 1.00192 1.00192
0.063 1.00199 1.00199
0.064 1.00205 1.00205
0.065 1.00211 1.00211
0.066 1.00218 1.00218
0.067 1.00225 1.00225
0.068 1.00231 1.00231
0.069 1.00238 1.00238
0.07 1.00245 1.00245
0.071 1.00252 1.00252
0.072 1.00259 1.00259
0.073 1.00267 1.00267
0.074 1.00274 1.00274
0.075 1.00281 1.00281
0.076 1.00289 1.00289
0.077 1.00297 1.00297
0.078 1.00304 1.00304
0.079 1.00312 1.00312
0.08 1.0032 1.0032
0.081 1.00328 1.00328
0.082 1.00336 1.00336
0.083 1.00345 1.00345
0.084 1.00353 1.00353
0.085 1.00362 1.00362
0.086 1.0037 1.0037
0.087 1.00379 1.00379
0.088 1.00388 1.00388
0.089 1.00396 1.00396
0.09 1.00405 1.00405
0.091 1.00414 1.00414
0.092 1.00424 1.00424
0.093 1.00433 1.00433
