-3  1  -6  34  -180  876
-2.9999  1  -5.9998  33.9976  -179.98  875.856
-2.9998  1  -5.9996  33.9952  -179.959  875.712
-2.9997  1  -5.9994  33.9928  -179.939  875.568
-2.9996  1  -5.9992  33.9904  -179.918  875.424
-2.9995  1  -5.999  33.988  -179.898  875.28
-2.9994  1  -5.9988  33.9856  -179.878  875.136
-2.9993  1  -5.9986  33.9832  -179.857  874.992
-2.9992  1  -5.9984  33.9808  -179.837  874.849
-2.9991  1  -5.9982  33.9784  -179.816  874.705
-2.999  1  -5.998  33.976  -179.796  874.561
-2.9989  1  -5.9978  33.9736  -179.776  874.417
-2.9988  1  -5.9976  33.9712  -179.755  874.273
-2.9987  1  -5.9974  33.9688  -179.735  874.129
-2.9986  1  -5.9972  33.9664  -179.715  873.986
-2.9985  1  -5.997  33.964  -179.694  873.842
-2.9984  1  -5.9968  33.9616  -179.674  873.698
-2.9983  1  -5.9966  33.9592  -179.653  873.554
-2.9982  1  -5.9964  33.9568  -179.633  873.411
-2.9981  1  -5.9962  33.9544  -179.613  873.267
-2.998  1  -5.996  33.952  -179.592  873.123
-2.9979  1  -5.9958  33.9496  -179.572  872.98
-2.9978  1  -5.9956  33.9472  -179.552  872.836
-2.9977  1  -5.9954  33.9448  -179.531  872.692
-2.9976  1  -5.9952  33.9424  -179.511  872.549
-2.9975  1  -5.995  33.94  -179.49  872.405
-2.9974  1  -5.9948  33.9376  -179.47  872.262
-2.9973  1  -5.9946  33.9352  -179.45  872.118
-2.9972  1  -5.9944  33.9328  -179.429  871.974
-2.9971  1  -5.9942  33.9304  -179.409  871.831
-2.997  1  -5.994  33.928  -179.389  871.687
-2.9969  1  -5.9938  33.9256  -179.368  871.544
-2.9968  1  -5.9936  33.9232  -179.348  871.4
-2.9967  1  -5.9934  33.9208  -179.328  871.257
-2.9966  1  -5.9932  33.9184  -179.307  871.113
-2.9965  1  -5.993  33.916  -179.287  870.97
-2.9964  1  -5.9928  33.9137  -179.267  870.827
-2.9963  1  -5.9926  33.9113  -179.246  870.683
-2.9962  1  -5.9924  33.9089  -179.226  870.54
-2.9961  1  -5.9922  33.9065  -179.205  870.396
-2.996  1  -5.992  33.9041  -179.185  870.253
-2.9959  1  -5.9918  33.9017  -179.165  870.11
-2.9958  1  -5.9916  33.8993  -179.144  869.966
-2.9957  1  -5.9914  33.8969  -179.124  869.823
-2.9956  1  -5.9912  33.8945  -179.104  869.68
-2.9955  1  -5.991  33.8921  -179.083  869.537
-2.9954  1  -5.9908  33.8897  -179.063  869.393
-2.9953  1  -5.9906  33.8873  -179.043  869.25
-2.9952  1  -5.9904  33.8849  -179.022  869.107
-2.9951  1  -5.9902  33.8825  -179.002  868.964
-2.995  1  -5.99  33.8801  -178.982  868.82
-2.9949  1  -5.9898  33.8777  -178.961  868.677
-2.9948  1  -5.9896  33.8753  -178.941  868.534
-2.9947  1  -5.9894  33.8729  -178.921  868.391
-2.9946  1  -5.9892  33.8705  -178.9  868.248
-2.9945  1  -5.989  33.8681  -178.88  868.105
-2.9944  1  -5.9888  33.8657  -178.86  867.962
-2.9943  1  -5.9886  33.8633  -178.84  867.818
-2.9942  1  -5.9884  33.8609  -178.819  867.675
-2.9941  1  -5.9882  33.8585  -178.799  867.532
-2.994  1  -5.988  33.8561  -178.779  867.389
-2.9939  1  -5.9878  33.8537  -178.758  867.246
-2.9938  1  -5.9876  33.8514  -178.738  867.103
-2.9937  1  -5.9874  33.849  -178.718  866.96
-2.9936  1  -5.9872  33.8466  -178.697  866.817
-2.9935  1  -5.987  33.8442  -178.677  866.674
-2.9934  1  -5.9868  33.8418  -178.657  866.531
-2.9933  1  -5.9866  33.8394  -178.636  866.389
-2.9932  1  -5.9864  33.837  -178.616  866.246
-2.9931  1  -5.9862  33.8346  -178.596  866.103
-2.993  1  -5.986  33.8322  -178.576  865.96
-2.9929  1  -5.9858  33.8298  -178.555  865.817
-2.9928  1  -5.9856  33.8274  -178.535  865.674
-2.9927  1  -5.9854  33.825  -178.515  865.531
-2.9926  1  -5.9852  33.8226  -178.494  865.389
-2.9925  1  -5.985  33.8202  -178.474  865.246
-2.9924  1  -5.9848  33.8178  -178.454  865.103
-2.9923  1  -5.9846  33.8154  -178.433  864.96
-2.9922  1  -5.9844  33.813  -178.413  864.818
-2.9921  1  -5.9842  33.8106  -178.393  864.675
-2.992  1  -5.984  33.8083  -178.373  864.532
-2.9919  1  -5.9838  33.8059  -178.352  864.389
-2.9918  1  -5.9836  33.8035  -178.332  864.247
-2.9917  1  -5.9834  33.8011  -178.312  864.104
-2.9916  1  -5.9832  33.7987  -178.291  863.961
-2.9915  1  -5.983  33.7963  -178.271  863.819
-2.9914  1  -5.9828  33.7939  -178.251  863.676
-2.9913  1  -5.9826  33.7915  -178.231  863.534
-2.9912  1  -5.9824  33.7891  -178.21  863.391
-2.9911  1  -5.9822  33.7867  -178.19  863.249
-2.991  1  -5.982  33.7843  -178.17  863.106
-2.9909  1  -5.9818  33.7819  -178.15  862.963
-2.9908  1  -5.9816  33.7795  -178.129  862.821
-2.9907  1  -5.9814  33.7771  -178.109  862.678
