0.0148 841.629 0.985308 0.983363
0.0149 841.575 0.98521 0.983265
0.015 841.521 0.985111 0.983167
0.0151 841.467 0.985013 0.983068
0.0152 841.413 0.984914 0.98297
0.0153 841.359 0.984816 0.982872
0.0154 841.305 0.984717 0.982773
0.0155 841.251 0.984619 0.982675
0.0156 841.197 0.98452 0.982576
0.0157 841.143 0.984422 0.982478
0.0158 841.089 0.984324 0.98238
0.0159 841.034 0.984225 0.982281
0.016 840.98 0.984127 0.982183
0.0161 840.926 0.984028 0.982085
0.0162 840.872 0.98393 0.981987
0.0163 840.818 0.983831 0.981888
0.0164 840.764 0.983733 0.98179
0.0165 840.71 0.983635 0.981692
0.0166 840.656 0.983536 0.981594
0.0167 840.602 0.983438 0.981495
0.0168 840.548 0.98334 0.981397
0.0169 840.494 0.983241 0.981299
0.017 840.439 0.983143 0.981201
0.0171 840.385 0.983045 0.981102
0.0172 840.331 0.982946 0.981004
0.0173 840.277 0.982848 0.980906
0.0174 840.223 0.98275 0.980808
0.0175 840.169 0.982651 0.98071
0.0176 840.115 0.982553 0.980612
0.0177 840.061 0.982455 0.980513
0.0178 840.007 0.982357 0.980415
0.0179 839.953 0.982258 0.980317
0.018 839.899 0.98216 0.980219
0.0181 839.844 0.982062 0.980121
0.0182 839.79 0.981964 0.980023
0.0183 839.736 0.981865 0.979925
0.0184 839.682 0.981767 0.979827
0.0185 839.628 0.981669 0.979729
0.0186 839.574 0.981571 0.979631
0.0187 839.52 0.981473 0.979533
0.0188 839.466 0.981375 0.979435
0.0189 839.412 0.981276 0.979337
0.019 839.358 0.981178 0.979239
0.0191 839.304 0.98108 0.979141
0.0192 839.249 0.980982 0.979043
0.0193 839.195 0.980884 0.978945
0.0194 839.141 0.980786 0.978847
0.0195 839.087 0.980688 0.978749
0.0196 839.033 0.98059 0.978651
0.0197 838.979 0.980492 0.978553
0.0198 838.925 0.980393 0.978455
0.0199 838.871 0.980295 0.978357
0.02 838.817 0.980197 0.978259
0.0201 838.763 0.980099 0.978161
0.0202 838.709 0.980001 0.978063
0.0203 838.655 0.979903 0.977965
0.0204 838.6 0.979805 0.977867
0.0205 838.546 0.979707 0.977769
0.0206 838.492 0.979609 0.977672
0.0207 838.438 0.979511 0.977574
0.0208 838.384 0.979413 0.977476
0.0209 838.33 0.979315 0.977378
0.021 838.276 0.979217 0.97728
0.0211 838.222 0.97912 0.977182
0.0212 838.168 0.979022 0.977085
0.0213 838.114 0.978924 0.976987
0.0214 838.06 0.978826 0.976889
0.0215 838.005 0.978728 0.976791
0.0216 837.951 0.97863 0.976693
0.0217 837.897 0.978532 0.976596
0.0218 837.843 0.978434 0.976498
0.0219 837.789 0.978336 0.9764
0.022 837.735 0.978239 0.976303
0.0221 837.681 0.978141 0.976205
0.0222 837.627 0.978043 0.976107
0.0223 837.573 0.977945 0.976009
0.0224 837.519 0.977847 0.975912
0.0225 837.465 0.977749 0.975814
0.0226 837.41 0.977652 0.975716
0.0227 837.356 0.977554 0.975619
0.0228 837.302 0.977456 0.975521
0.0229 837.248 0.977358 0.975423
0.023 837.194 0.977261 0.975326
0.0231 837.14 0.977163 0.975228
0.0232 837.086 0.977065 0.975131
0.0233 837.032 0.976967 0.975033
0.0234 836.978 0.97687 0.974935
0.0235 836.924 0.976772 0.974838
0.0236 836.87 0.976674 0.97474
0.0237 836.815 0.976576 0.974643
0.0238 836.761 0.976479 0.974545
0.0239 836.707 0.976381 0.974448
0.024 836.653 0.976283 0.97435
0.0241 836.599 0.976186 0.974252
0.0242 836.545 0.976088 0.974155
0.0243 836.491 0.975991 0.974057
0.0244 836.437 0.975893 0.97396
0.0245 836.383 0.975795 0.973862
0.0246 836.329 0.975698 0.973765
0.0247 836.275 0.9756 0.973668
0.0248 836.22 0.975503 0.97357
0.0249 836.166 0.975405 0.973473
0.025 836.112 0.975307 0.973375
0.0251 836.058 0.97521 0.973278
0.0252 836.004 0.975112 0.97318
0.0253 835.95 0.975015 0.973083
0.0254 835.896 0.974917 0.972985
0.0255 835.842 0.97482 0.972888
0.0256 835.788 0.974722 0.972791
0.0257 835.734 0.974625 0.972693
0.0258 835.68 0.974527 0.972596
0.0259 835.625 0.97443 0.972499
0.026 835.571 0.974332 0.972401
0.0261 835.517 0.974235 0.972304
0.0262 835.463 0.974137 0.972207
0.0263 835.409 0.97404 0.972109
0.0264 835.355 0.973942 0.972012
0.0265 835.301 0.973845 0.971915
0.0266 835.247 0.973748 0.971817
0.0267 835.193 0.97365 0.97172
0.0268 835.139 0.973553 0.971623
0.0269 835.085 0.973455 0.971526
0.027 835.03 0.973358 0.971428
0.0271 834.976 0.973261 0.971331
0.0272 834.922 0.973163 0.971234
0.0273 834.868 0.973066 0.971137
0.0274 834.814 0.972969 0.971039
0.0275 834.76 0.972871 0.970942
0.0276 834.706 0.972774 0.970845
0.0277 834.652 0.972677 0.970748
0.0278 834.598 0.972579 0.970651
0.0279 834.544 0.972482 0.970553
0.028 834.49 0.972385 0.970456
0.0281 834.435 0.972288 0.970359
0.0282 834.381 0.97219 0.970262
0.0283 834.327 0.972093 0.970165
0.0284 834.273 0.971996 0.970068
0.0285 834.219 0.971899 0.969971
0.0286 834.165 0.971801 0.969874
0.0287 834.111 0.971704 0.969777
0.0288 834.057 0.971607 0.969679
0.0289 834.003 0.97151 0.969582
0.029 833.949 0.971413 0.969485
0.0291 833.895 0.971315 0.969388
0.0292 833.84 0.971218 0.969291
0.0293 833.786 0.971121 0.969194
0.0294 833.732 0.971024 0.969097
0.0295 833.678 0.970927 0.969
0.0296 833.624 0.97083 0.968903
0.0297 833.57 0.970732 0.968806
0.0298 833.516 0.970635 0.968709
0.0299 833.462 0.970538 0.968612
0.03 833.408 0.970441 0.968515
0.0301 833.354 0.970344 0.968418
0.0302 833.3 0.970247 0.968321
0.0303 833.245 0.97015 0.968224
0.0304 833.191 0.970053 0.968127
0.0305 833.137 0.969956 0.96803
0.0306 833.083 0.969859 0.967934
0.0307 833.029 0.969762 0.967837
0.0308 832.975 0.969665 0.96774
0.0309 832.921 0.969568 0.967643
0.031 832.867 0.969471 0.967546
0.0311 832.813 0.969374 0.967449
0.0312 832.759 0.969277 0.967352
0.0313 832.705 0.96918 0.967255
0.0314 832.65 0.969083 0.967159
0.0315 832.596 0.968986 0.967062
0.0316 832.542 0.968889 0.966965
0.0317 832.488 0.968792 0.966868
0.0318 832.434 0.968695 0.966771
0.0319 832.38 0.968598 0.966675
0.032 832.326 0.968501 0.966578
0.0321 832.272 0.968404 0.966481
0.0322 832.218 0.968308 0.966384
0.0323 832.164 0.968211 0.966288
0.0324 832.11 0.968114 0.966191
0.0325 832.056 0.968017 0.966094
0.0326 832.001 0.96792 0.965997
0.0327 831.947 0.967823 0.965901
0.0328 831.893 0.967726 0.965804
0.0329 831.839 0.96763 0.965707
0.033 831.785 0.967533 0.965611
0.0331 831.731 0.967436 0.965514
0.0332 831.677 0.967339 0.965417
0.0333 831.623 0.967242 0.965321
0.0334 831.569 0.967146 0.965224
0.0335 831.515 0.967049 0.965127
0.0336 831.461 0.966952 0.965031
0.0337 831.406 0.966855 0.964934
0.0338 831.352 0.966759 0.964837
0.0339 831.298 0.966662 0.964741
0.034 831.244 0.966565 0.964644
0.0341 831.19 0.966468 0.964548
0.0342 831.136 0.966372 0.964451
0.0343 831.082 0.966275 0.964354
0.0344 831.028 0.966178 0.964258
0.0345 830.974 0.966082 0.964161
0.0346 830.92 0.965985 0.964065
0.0347 830.866 0.965888 0.963968
0.0348 830.811 0.965792 0.963872
0.0349 830.757 0.965695 0.963775
0.035 830.703 0.965599 0.963679
0.0351 830.649 0.965502 0.963582
0.0352 830.595 0.965405 0.963486
0.0353 830.541 0.965309 0.963389
0.0354 830.487 0.965212 0.963293
0.0355 830.433 0.965116 0.963196
0.0356 830.379 0.965019 0.9631
0.0357 830.325 0.964922 0.963004
0.0358 830.271 0.964826 0.962907
0.0359 830.216 0.964729 0.962811
0.036 830.162 0.964633 0.962714
0.0361 830.108 0.964536 0.962618
0.0362 830.054 0.96444 0.962522
0.0363 830 0.964343 0.962425
