0 0.999152
0.10472 0.999837
0.20944 1.0019
0.314159 1.00535
0.418879 1.01022
0.523599 1.01654
0.628319 1.02437
0.733038 1.03377
0.837758 1.04482
0.942478 1.0576
1.0472 1.07225
1.15192 1.0889
1.25664 1.1077
1.36136 1.12887
1.46608 1.15263
1.5708 1.17928
1.67552 1.20917
1.78024 1.24273
1.88496 1.28049
1.98968 1.32315
2.0944 1.37156
2.19911 1.42688
2.30383 1.49067
2.40855 1.56509
2.51327 1.6533
2.61799 1.76018
2.72271 1.89388
2.82743 2.06955
2.93215 2.32106
3.03687 2.75565
