53.25  72  675  4.27667  6.51471  2.07944
53.5  71  662  4.26268  6.49527  2.3979
53.75  71  659  4.26268  6.49072  2.30259
54  71  641  4.26268  6.46303  1.94591
54.25  70  631  4.2485  6.44731  2.19722
54.5  69  624  4.23411  6.43615  2.3979
54.75  68  614  4.21951  6.41999  2.19722
55  68  604  4.21951  6.40357  1.94591
55.25  67  596  4.20469  6.39024  2.19722
55.5  67  591  4.20469  6.38182  2.30259
55.75  66  583  4.18965  6.36819  2.30259
56  66  572  4.18965  6.34914  2.19722
56.25  66  567  4.18965  6.34036  1.94591
56.5  65  563  4.17439  6.33328  2.19722
56.75  65  557  4.17439  6.32257  2.3979
57  65  550  4.17439  6.30992  2.19722
57.25  64  541  4.15888  6.29342  2.3979
57.5  63  530  4.14313  6.27288  1.09861
57.75  63  528  4.14313  6.2691  1.79176
58  62  523  4.12713  6.25958  1.09861
58.25  61  510  4.11087  6.23441  2.19722
58.5  61  498  4.11087  6.2106  0.693147
58.75  61  494  4.11087  6.20254  1.94591
59  61  488  4.11087  6.19032  2.07944
59.25  61  478  4.11087  6.16961  1.38629
59.5  61  471  4.11087  6.15486  1.38629
59.75  61  461  4.11087  6.1334  1.60944
60  60  459  4.09434  6.12905  1.38629
60.25  60  453  4.09434  6.11589  1.79176
60.5  60  447  4.09434  6.10256  1.94591
60.75  59  441  4.07754  6.08904  0
61  59  434  4.07754  6.07304  1.79176
61.25  58  429  4.06044  6.06146  1.38629
61.5  57  426  4.04305  6.05444  1.38629
61.75  56  423  4.02535  6.04737  1.79176
62  56  415  4.02535  6.02828  1.60944
62.25  56  412  4.02535  6.02102  1.94591
62.5  56  405  4.02535  6.00389  1.79176
62.75  55  398  4.00733  5.98645  1.38629
63  54  394  3.98898  5.97635  1.38629
63.25  53  389  3.97029  5.96358  1.38629
63.5  53  379  3.97029  5.93754  1.38629
63.75  53  371  3.97029  5.9162  1.09861
64  53  366  3.97029  5.90263  1.09861
64.25  53  362  3.97029  5.89164  1.60944
64.5  53  360  3.97029  5.8861  1.09861
64.75  52  358  3.95124  5.88053  1.38629
65  50  352  3.91202  5.86363  1.94591
65.25  50  350  3.91202  5.85793  1.60944
65.5  48  347  3.8712  5.84932  1.38629
65.75  48  340  3.8712  5.82895  1.79176
66  48  337  3.8712  5.82008  0
66.25  48  333  3.8712  5.80814  0.693147
66.5  48  330  3.8712  5.79909  1.60944
66.75  48  330  3.8712  5.79909  0.693147
67  48  325  3.8712  5.78383  1.94591
67.25  47  323  3.85015  5.77765  0.693147
67.5  45  314  3.80666  5.74939  1.09861
67.75  44  310  3.78419  5.73657  2.07944
68  44  307  3.78419  5.72685  1.38629
68.25  44  302  3.78419  5.71043  0.693147
68.5  43  296  3.7612  5.69036  1.38629
68.75  42  296  3.73767  5.69036  1.79176
69  42  293  3.73767  5.68017  0.693147
69.25  42  292  3.73767  5.67675  1.60944
69.5  41  285  3.71357  5.65249  1.60944
69.75  40  283  3.68888  5.64545  0.693147
70  39  280  3.66356  5.63479  1.79176
70.25  39  274  3.66356  5.61313  1.38629
70.5  39  273  3.66356  5.60947  1.94591
70.75  39  269  3.66356  5.59471  1.60944
71  39  264  3.66356  5.57595  0.693147
71.25  39  263  3.66356  5.57215  1.60944
71.5  37  260  3.61092  5.56068  1.38629
71.75  36  258  3.58352  5.55296  0
72  35  258  3.55535  5.55296  0
72.25  35  254  3.55535  5.53733  0.693147
72.5  35  251  3.55535  5.52545  1.60944
72.75  35  250  3.55535  5.52146  1.09861
73  35  245  3.55535  5.50126  1.09861
73.25  35  242  3.55535  5.48894  1.09861
73.5  35  236  3.55535  5.46383  0.693147
73.75  35  235  3.55535  5.45959  1.09861
74  35  234  3.55535  5.45532  0
74.25  35  233  3.55535  5.45104  0.693147
74.5  35  229  3.55535  5.43372  1.38629
74.75  34  228  3.52636  5.42935  0.693147
75  34  222  3.52636  5.40268  0.693147
75.25  34  219  3.52636  5.38907  0
75.5  33  219  3.49651  5.38907  1.09861
75.75  33  216  3.49651  5.37528  1.60944
76  33  214  3.49651  5.36598  1.60944
76.25  33  213  3.49651  5.36129  1.09861
76.5  33  211  3.49651  5.35186  -inf
76.75  33  210  3.49651  5.34711  0
77  32  209  3.46574  5.34233  -inf
77.25  32  206  3.46574  5.32788  1.94591
77.5  32  205  3.46574  5.32301  0.693147
77.75  32  199  3.46574  5.2933  0.693147
78  32  197  3.46574  5.2832  -inf
78.25  29  195  3.3673  5.273  1.09861
78.5  29  194  3.3673  5.26786  1.09861
78.75  29  191  3.3673  5.25227  0
79  29  188  3.3673  5.23644  0
79.25  29  186  3.3673  5.22575  0.693147
79.5  29  185  3.3673  5.22036  1.09861
79.75  26  181  3.2581  5.1985  1.09861
80  25  179  3.21888  5.18739  1.09861
80.25  24  178  3.17805  5.18178  1.38629
80.5  24  177  3.17805  5.17615  1.09861
80.75  24  175  3.17805  5.16479  0.693147
81  24  170  3.17805  5.1358  1.38629
81.25  24  167  3.17805  5.11799  1.09861
81.5  23  167  3.13549  5.11799  0
81.75  21  167  3.04452  5.11799  0.693147
82  20  164  2.99573  5.09987  0
82.25  19  162  2.94444  5.0876  -inf
82.5  18  160  2.89037  5.07517  0
82.75  17  159  2.83321  5.0689  1.38629
83  16  155  2.77259  5.04343  -inf
83.25  16  153  2.77259  5.03044  0.693147
83.5  15  152  2.70805  5.02388  0.693147
83.75  15  148  2.70805  4.99721  0
84  15  146  2.70805  4.98361  0
84.25  14  145  2.63906  4.97673  -inf
84.5  13  144  2.56495  4.96981  1.38629
84.75  13  143  2.56495  4.96284  0.693147
85  13  142  2.56495  4.95583  -inf
85.25  13  141  2.56495  4.94876  0.693147
85.5  13  141  2.56495  4.94876  -inf
85.75  13  141  2.56495  4.94876  0
86  13  134  2.56495  4.89784  -inf
86.25  13  133  2.56495  4.89035  0
86.5  13  131  2.56495  4.8752  0
86.75  13  130  2.56495  4.86753  0
87  13  129  2.56495  4.85981  0.693147
87.25  13  126  2.56495  4.83628  -inf
87.5  13  125  2.56495  4.82831  -inf
87.75  13  124  2.56495  4.82028  0.693147
88  12  124  2.48491  4.82028  1.09861
88.25  12  123  2.48491  4.81218  0
88.5  12  121  2.48491  4.79579  0
88.75  12  119  2.48491  4.77912  -inf
