0.165  13.8023  4.36891  986887
0.166  13.8022  4.36883  986808
0.167  13.8022  4.36875  986729
0.168  13.8021  4.36867  986650
0.169  13.802  4.36859  986571
0.17  13.8019  4.36851  986492
0.171  13.8018  4.36843  986413
0.172  13.8018  4.36835  986334
0.173  13.8017  4.36827  986255
0.174  13.8016  4.36819  986176
0.175  13.8015  4.36811  986098
0.176  13.8014  4.36803  986019
0.177  13.8013  4.36795  985940
0.178  13.8013  4.36787  985861
0.179  13.8012  4.36779  985782
0.18  13.8011  4.36771  985703
0.181  13.801  4.36763  985624
0.182  13.8009  4.36755  985545
0.183  13.8009  4.36747  985467
0.184  13.8008  4.36739  985388
0.185  13.8007  4.36731  985309
0.186  13.8006  4.36723  985230
0.187  13.8005  4.36715  985151
0.188  13.8005  4.36707  985073
0.189  13.8004  4.36699  984994
0.19  13.8003  4.36691  984915
0.191  13.8002  4.36683  984836
0.192  13.8001  4.36675  984757
0.193  13.8001  4.36667  984679
0.194  13.8  4.36659  984600
0.195  13.7999  4.36651  984521
0.196  13.7998  4.36643  984442
0.197  13.7997  4.36635  984364
0.198  13.7997  4.36627  984285
0.199  13.7996  4.36619  984206
0.2  13.7995  4.36611  984127
0.201  13.7994  4.36603  984049
0.202  13.7993  4.36595  983970
0.203  13.7993  4.36587  983891
0.204  13.7992  4.36579  983812
0.205  13.7991  4.36571  983734
0.206  13.799  4.36563  983655
0.207  13.7989  4.36555  983576
0.208  13.7989  4.36547  983498
0.209  13.7988  4.36539  983419
0.21  13.7987  4.36531  983340
0.211  13.7986  4.36523  983262
0.212  13.7985  4.36515  983183
0.213  13.7985  4.36507  983104
0.214  13.7984  4.36499  983026
0.215  13.7983  4.36491  982947
0.216  13.7982  4.36483  982868
0.217  13.7981  4.36475  982790
0.218  13.7981  4.36467  982711
0.219  13.798  4.36459  982633
0.22  13.7979  4.36451  982554
0.221  13.7978  4.36443  982475
0.222  13.7977  4.36435  982397
0.223  13.7977  4.36427  982318
0.224  13.7976  4.36419  982240
0.225  13.7975  4.36411  982161
0.226  13.7974  4.36403  982082
0.227  13.7973  4.36395  982004
0.228  13.7973  4.36387  981925
0.229  13.7972  4.36379  981847
0.23  13.7971  4.36371  981768
0.231  13.797  4.36363  981690
0.232  13.7969  4.36355  981611
0.233  13.7969  4.36347  981533
0.234  13.7968  4.36339  981454
0.235  13.7967  4.36331  981376
0.236  13.7966  4.36323  981297
0.237  13.7965  4.36315  981219
0.238  13.7965  4.36307  981140
0.239  13.7964  4.36299  981062
0.24  13.7963  4.36291  980983
0.241  13.7962  4.36283  980905
0.242  13.7961  4.36275  980826
0.243  13.7961  4.36267  980748
0.244  13.796  4.36259  980669
0.245  13.7959  4.36251  980591
0.246  13.7958  4.36243  980512
0.247  13.7957  4.36235  980434
0.248  13.7957  4.36227  980356
0.249  13.7956  4.36219  980277
0.25  13.7955  4.36211  980199
0.251  13.7954  4.36203  980120
0.252  13.7953  4.36195  980042
0.253  13.7953  4.36187  979963
0.254  13.7952  4.36179  979885
0.255  13.7951  4.36171  979807
0.256  13.795  4.36163  979728
0.257  13.7949  4.36155  979650
0.258  13.7949  4.36147  979572
